"Status","Year","Function_of_post","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","170","160","38660","37320"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","90","90","39150","32010"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Department for Education","40","40","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","HM Revenue and Customs","170","160","38600","33690"
"In post","2021","Analysis","Greater Manchester","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Ministry of Defence","370","360","40650","37530"
"In post","2021","Analysis","Hampshire and Isle of Wight","United Kingdom Statistics Authority","440","420","37170","36030"
"In post","2021","Analysis","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Competition and Markets Authority","130","120","60780","56360"
"In post","2021","Analysis","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","HM Revenue and Customs","140","140","48100","41760"
"In post","2021","Analysis","Inner London - East","Ministry of Justice","330","320","46840","41250"
"In post","2021","Analysis","Inner London - East","Office of Gas and Electricity Markets","60","60","54980","52000"
"In post","2021","Analysis","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Chancellor's other departments","180","170","67420","60780"
"In post","2021","Analysis","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Department for Business, Energy and Industrial Strategy","290","290","43630","37120"
"In post","2021","Analysis","Inner London - West","Department for Digital, Culture, Media and Sport","140","140","52490","49720"
"In post","2021","Analysis","Inner London - West","Department for Education","180","170","46760","45540"
"In post","2021","Analysis","Inner London - West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Department for International Trade","230","230","42740","38540"
"In post","2021","Analysis","Inner London - West","Department for Transport","380","370","46950","43360"
"In post","2021","Analysis","Inner London - West","Department of Health and Social Care","200","190","53940","53360"
"In post","2021","Analysis","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Foreign, Commonwealth and Development Office","70","60","57940","58370"
"In post","2021","Analysis","Inner London - West","HM Revenue and Customs","200","200","47580","41760"
"In post","2021","Analysis","Inner London - West","HM Treasury","150","150","53930","52840"
"In post","2021","Analysis","Inner London - West","Ministry of Defence","90","80","43990","40640"
"In post","2021","Analysis","Inner London - West","Ministry of Housing, Communities and Local Government","190","190","46840","46510"
"In post","2021","Analysis","Inner London - West","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Office for Standards in Education","40","40","[c]","[c]"
"In post","2021","Analysis","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","United Kingdom Statistics Authority","230","220","40680","32540"
"In post","2021","Analysis","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","HM Revenue and Customs","80","70","40000","38630"
"In post","2021","Analysis","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","Department for Environment, Food and Rural Affairs","60","50","33760","30220"
"In post","2021","Analysis","North Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Outer London - South","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Department for Education","120","110","44020","42420"
"In post","2021","Analysis","South Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Department for Education","30","30","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Department of Health and Social Care","90","80","47560","49530"
"In post","2021","Analysis","West Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","70","70","43520","40850"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","90","90","35110","35300"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Department for Business, Energy and Industrial Strategy","180","170","43100","40140"
"In post","2021","Commercial","Devon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Ministry of Defence","50","50","37030","33290"
"In post","2021","Commercial","Dorset and Somerset","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Anglia","Cabinet Office","70","60","57230","54620"
"In post","2021","Commercial","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Anglia","Ministry of Defence","110","110","34160","33300"
"In post","2021","Commercial","East Anglia","Ministry of Justice","60","60","45650","45290"
"In post","2021","Commercial","East Anglia","Other Cabinet Office Agencies","90","80","34770","34800"
"In post","2021","Commercial","East Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Wales","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Wales","Ministry of Defence","40","30","[c]","[c]"
"In post","2021","Commercial","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Wales","Other Cabinet Office Agencies","70","60","31160","28540"
"In post","2021","Commercial","East Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Scottish Government","80","80","33110","26550"
"In post","2021","Commercial","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","80","80","73750","64500"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","880","850","39530","37320"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Cabinet Office","90","90","61760","56210"
"In post","2021","Commercial","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Department for Education","60","60","38230","36780"
"In post","2021","Commercial","Greater Manchester","HM Revenue and Customs","100","90","35290","31810"
"In post","2021","Commercial","Greater Manchester","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Ministry of Justice","50","50","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Cabinet Office","50","50","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Ministry of Defence","300","290","32200","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Cabinet Office","110","110","60160","56510"
"In post","2021","Commercial","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","Commercial","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Cabinet Office","640","630","78260","69150"
"In post","2021","Commercial","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Department for Transport","[c]","[c]","[c]","[c]"
