"Status","Year","Region_ITL3","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","White","150","150","21150","20310"
"In post","2021","Ards and North Down","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","White","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","White","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","White","60","50","23270","23210"
"In post","2021","Barking & Dagenham and Havering","EO","Asian","110","100","30840","31060"
"In post","2021","Barking & Dagenham and Havering","EO","Black","70","60","31170","31060"
"In post","2021","Barking & Dagenham and Havering","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","White","140","130","31020","31060"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Asian","90","80","23930","23530"
"In post","2021","Barnet","AA/AO","Black","40","40","[c]","[c]"
"In post","2021","Barnet","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","White","90","80","23780","23530"
"In post","2021","Barnet","EO","Asian","120","110","30230","31060"
"In post","2021","Barnet","EO","Black","80","80","29980","31060"
"In post","2021","Barnet","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","White","160","150","30010","31060"
"In post","2021","Barnet","G6/G7","Asian","50","50","59810","57600"
"In post","2021","Barnet","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","White","190","180","60220","57610"
"In post","2021","Barnet","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","Asian","130","130","38730","39080"
"In post","2021","Barnet","SEO/HEO","Black","60","60","38200","38830"
"In post","2021","Barnet","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","Undeclared","40","40","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","White","280","270","38940","39690"
"In post","2021","Barnet","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Undeclared","50","50","24010","21010"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","Unknown","190","180","23100","21710"
"In post","2021","Barnsley, Doncaster and Rotherham","AA/AO","White","1240","1090","23070","21010"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","Unknown","60","50","28950","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","EO","White","830","720","28320","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SCS","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SCS","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","SEO/HEO","White","280","270","37740","35570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","White","180","160","29720","30210"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","90","90","22040","20920"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","White","610","560","23280","21130"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Asian","80","70","24070","24890"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Black","50","50","24100","25040"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Mixed","50","50","25120","26510"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Undeclared","90","90","25860","26670"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","230","220","23520","25310"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","White","2110","1990","24930","25750"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Asian","40","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Undeclared","140","130","57430","55710"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Unknown","80","80","58320","54880"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","White","1620","1580","57360","55210"
