"Status","Year","Disability","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Prison and Probation Service","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Prison and Probation Service","No function","1470","1400","28610","26310"
"New entrant CS","2022","Declared disabled","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Communications","40","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Debt","40","40","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","No function","210","200","26510","26590"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Unknown","70","60","32680","24880"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal Aid Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","60","50","31150","26350"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Unknown","70","60","34080","31540"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Unknown","130","130","25860","27230"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
