"Status","Year","Age","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Heterosexual / straight","Tower Hamlets","1150","1120","49670","52780"
"In post","2021","30-39","Heterosexual / straight","Tyneside","2280","2140","29840","27300"
"In post","2021","30-39","Heterosexual / straight","Unknown","190","180","34330","27570"
"In post","2021","30-39","Heterosexual / straight","Wakefield","230","210","28760","26850"
"In post","2021","30-39","Heterosexual / straight","Walsall","70","60","25200","27570"
"In post","2021","30-39","Heterosexual / straight","Wandsworth","120","120","33990","33260"
"In post","2021","30-39","Heterosexual / straight","Warrington","460","440","32280","30660"
"In post","2021","30-39","Heterosexual / straight","Warwickshire","160","150","26470","25130"
"In post","2021","30-39","Heterosexual / straight","West Cumbria","120","110","29640","26810"
"In post","2021","30-39","Heterosexual / straight","West Essex","80","80","28750","27370"
"In post","2021","30-39","Heterosexual / straight","West Kent","50","50","[c]","[c]"
"In post","2021","30-39","Heterosexual / straight","West Lothian","50","50","31510","27570"
"In post","2021","30-39","Heterosexual / straight","West Northamptonshire","150","140","25950","24440"
"In post","2021","30-39","Heterosexual / straight","West Surrey","290","270","32470","30400"
"In post","2021","30-39","Heterosexual / straight","West Sussex (North East)","170","160","28080","26370"
"In post","2021","30-39","Heterosexual / straight","West Sussex (South West)","80","70","30740","27570"
"In post","2021","30-39","Heterosexual / straight","Westminster","9620","9340","50350","52840"
"In post","2021","30-39","Heterosexual / straight","Wiltshire","1170","1110","35080","33300"
"In post","2021","30-39","Heterosexual / straight","Wirral","160","150","26920","27570"
"In post","2021","30-39","Heterosexual / straight","Wolverhampton","100","80","24230","23840"
"In post","2021","30-39","Heterosexual / straight","Worcestershire","320","310","27760","26630"
"In post","2021","30-39","Heterosexual / straight","York","370","340","35580","33300"
"In post","2021","30-39","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Barnsley, Doncaster and Rotherham","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","130","120","33900","33300"
"In post","2021","30-39","LGBO","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Belfast","40","30","[c]","[c]"
"In post","2021","30-39","LGBO","Berkshire","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Birmingham","100","100","32690","31040"
"In post","2021","30-39","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Blackpool","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Brent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Bristol, City of","90","90","35980","31990"
"In post","2021","30-39","LGBO","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Cambridgeshire CC","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Cardiff and Vale of Glamorgan","190","190","31580","27570"
"In post","2021","30-39","LGBO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Central Hampshire","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","City of Edinburgh","180","180","38110","33650"
"In post","2021","30-39","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Croydon","50","50","42560","41760"
"In post","2021","30-39","LGBO","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Derby","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Devon CC","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Durham CC","50","50","28290","26300"
"In post","2021","30-39","LGBO","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Kent","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Glasgow City","170","170","31450","30650"
"In post","2021","30-39","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Greater Manchester South West","80","80","29480","25560"
"In post","2021","30-39","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Lambeth","60","60","40200","36430"
"In post","2021","30-39","LGBO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Leeds","140","140","33740","30770"
"In post","2021","30-39","LGBO","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Liverpool","130","120","28410","25260"
"In post","2021","30-39","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Luton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Manchester","160","150","33510","31590"
"In post","2021","30-39","LGBO","Medway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Monmouthshire and Newport","80","80","34040","29950"
"In post","2021","30-39","LGBO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Nottingham","90","90","31220","27570"
"In post","2021","30-39","LGBO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Overseas","70","70","49140","52430"
"In post","2021","30-39","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Sefton","50","40","[c]","[c]"
"In post","2021","30-39","LGBO","Sheffield","90","80","33740","29860"
"In post","2021","30-39","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","South Hampshire","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","South Lanarkshire","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Staffordshire CC","50","50","28610","26810"
"In post","2021","30-39","LGBO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Sunderland","30","30","[c]","[c]"
"In post","2021","30-39","LGBO","Swansea","100","90","25400","21590"
"In post","2021","30-39","LGBO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Tower Hamlets","100","100","50490","53730"
"In post","2021","30-39","LGBO","Tyneside","150","140","29860","27570"
"In post","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Warrington","40","40","[c]","[c]"
"In post","2021","30-39","LGBO","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Westminster","990","980","50920","53000"
"In post","2021","30-39","LGBO","Wiltshire","50","50","[c]","[c]"
"In post","2021","30-39","LGBO","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","LGBO","York","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Aberdeen City and Aberdeenshire","50","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Angus and Dundee City","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","260","250","36460","36520"
"In post","2021","30-39","Undeclared","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Belfast","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Berkshire","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Birmingham","170","160","31180","27570"
"In post","2021","30-39","Undeclared","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Blackpool","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Bradford","40","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Brent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Bristol, City of","110","100","33980","31810"
"In post","2021","30-39","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cambridgeshire CC","60","60","36380","31900"
"In post","2021","30-39","Undeclared","Camden and City of London","50","50","[c]","[c]"
"In post","2021","30-39","Undeclared","Cardiff and Vale of Glamorgan","190","180","34270","31810"
"In post","2021","30-39","Undeclared","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Central Hampshire","70","70","38600","40000"
"In post","2021","30-39","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","City of Edinburgh","330","310","32970","29350"
"In post","2021","30-39","Undeclared","Clackmannanshire and Fife","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Coventry","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Croydon","120","110","38720","35630"
"In post","2021","30-39","Undeclared","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Derby","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Devon CC","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Durham CC","70","60","27130","24890"
"In post","2021","30-39","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Kent","60","50","27600","25310"
"In post","2021","30-39","Undeclared","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Flintshire and Wrexham","50","50","[c]","[c]"
"In post","2021","30-39","Undeclared","Glasgow City","200","190","30130","27570"
"In post","2021","30-39","Undeclared","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Greater Manchester South West","80","80","31750","27570"
"In post","2021","30-39","Undeclared","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Harrow and Hillingdon","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Hertfordshire","40","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Hounslow and Richmond upon Thames","50","50","[c]","[c]"
"In post","2021","30-39","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Lambeth","90","80","42600","40070"
"In post","2021","30-39","Undeclared","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Leeds","140","130","32870","30950"
"In post","2021","30-39","Undeclared","Leicester","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Leicestershire CC and Rutland","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Lewisham and Southwark","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Lincolnshire","40","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Liverpool","150","140","27890","25040"
"In post","2021","30-39","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Luton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Manchester","140","140","32670","27570"
"In post","2021","30-39","Undeclared","Medway","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Monmouthshire and Newport","60","50","35680","31730"
"In post","2021","30-39","Undeclared","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","North Lanarkshire","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Nottingham","100","90","30920","30950"
"In post","2021","30-39","Undeclared","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","80","80","45470","41800"
"In post","2021","30-39","Undeclared","Oxfordshire","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Plymouth","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Portsmouth","50","40","[c]","[c]"
"In post","2021","30-39","Undeclared","Powys","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Sefton","70","60","28980","27570"
"In post","2021","30-39","Undeclared","Sheffield","140","130","32650","29730"
"In post","2021","30-39","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Somerset","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","South Hampshire","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","South Lanarkshire","40","40","[c]","[c]"
"In post","2021","30-39","Undeclared","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","South West Wales","[c]","[c]","[c]","[c]"
