"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","EO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","EO","Central Bedfordshire","110","100","27870","26970"
"In post","2022","Declared non-disabled","EO","Central Hampshire","490","470","27030","26670"
"In post","2022","Declared non-disabled","EO","Central Valleys","870","810","27690","27570"
"In post","2022","Declared non-disabled","EO","Cheshire East","200","190","27280","27380"
"In post","2022","Declared non-disabled","EO","Cheshire West and Chester","110","100","27210","27570"
"In post","2022","Declared non-disabled","EO","Chorley and West Lancashire","180","160","28840","27570"
"In post","2022","Declared non-disabled","EO","City of Edinburgh","1390","1330","28270","27570"
"In post","2022","Declared non-disabled","EO","Clackmannanshire and Fife","220","210","27360","27570"
"In post","2022","Declared non-disabled","EO","Conwy and Denbighshire","150","130","27820","27570"
"In post","2022","Declared non-disabled","EO","Cornwall and Isles of Scilly","450","410","27310","27570"
"In post","2022","Declared non-disabled","EO","Coventry","340","310","27160","27570"
"In post","2022","Declared non-disabled","EO","Croydon","1830","1720","29880","29370"
"In post","2022","Declared non-disabled","EO","Darlington","120","110","26450","26000"
"In post","2022","Declared non-disabled","EO","Derby","210","190","27510","27570"
"In post","2022","Declared non-disabled","EO","Devon CC","930","840","27070","27570"
"In post","2022","Declared non-disabled","EO","Dorset","380","360","28060","27130"
"In post","2022","Declared non-disabled","EO","Dudley","340","290","27380","27570"
"In post","2022","Declared non-disabled","EO","Dumfries and Galloway","130","110","29770","27570"
"In post","2022","Declared non-disabled","EO","Durham","890","800","27560","27130"
"In post","2022","Declared non-disabled","EO","Ealing","240","230","31100","31060"
"In post","2022","Declared non-disabled","EO","East Ayrshire and North Ayrshire mainland","350","320","26040","27570"
"In post","2022","Declared non-disabled","EO","East Cumbria","250","220","25580","25520"
"In post","2022","Declared non-disabled","EO","East Derbyshire","130","110","27360","27570"
"In post","2022","Declared non-disabled","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","270","260","30110","27570"
"In post","2022","Declared non-disabled","EO","East Kent","1740","1590","27280","27050"
"In post","2022","Declared non-disabled","EO","East Lancashire","160","140","27390","27570"
"In post","2022","Declared non-disabled","EO","East Lothian and Midlothian","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","EO","East Merseyside","380","340","27590","27570"
"In post","2022","Declared non-disabled","EO","East Riding of Yorkshire","410","390","28550","26930"
"In post","2022","Declared non-disabled","EO","East Surrey","140","130","31900","29290"
"In post","2022","Declared non-disabled","EO","East Sussex CC","510","450","27430","27570"
"In post","2022","Declared non-disabled","EO","Enfield","170","150","30920","31060"
"In post","2022","Declared non-disabled","EO","Essex Haven Gateway","330","300","28960","29290"
"In post","2022","Declared non-disabled","EO","Essex Thames Gateway","280","240","29700","29290"
"In post","2022","Declared non-disabled","EO","Falkirk","380","330","27610","27570"
"In post","2022","Declared non-disabled","EO","Flintshire and Wrexham","460","430","28250","27570"
"In post","2022","Declared non-disabled","EO","Glasgow City","2180","2030","27000","27570"
"In post","2022","Declared non-disabled","EO","Gloucestershire CC","370","320","27430","27570"
"In post","2022","Declared non-disabled","EO","Greater Manchester North East","360","340","27690","27570"
"In post","2022","Declared non-disabled","EO","Greater Manchester North West","500","440","27400","27570"
"In post","2022","Declared non-disabled","EO","Greater Manchester South East","260","240","27340","27570"
"In post","2022","Declared non-disabled","EO","Greater Manchester South West","1110","1050","26550","26820"
"In post","2022","Declared non-disabled","EO","Gwent Valleys","340","310","27710","27570"
"In post","2022","Declared non-disabled","EO","Gwynedd","150","140","27650","27570"
"In post","2022","Declared non-disabled","EO","Hackney and Newham","1220","1150","31160","31060"
"In post","2022","Declared non-disabled","EO","Haringey and Islington","350","330","31310","31060"
"In post","2022","Declared non-disabled","EO","Harrow and Hillingdon","1400","1270","29570","29080"
"In post","2022","Declared non-disabled","EO","Hartlepool and Stockton-on-Tees","350","320","28020","27570"
"In post","2022","Declared non-disabled","EO","Heart of Essex","220","210","29020","29290"
"In post","2022","Declared non-disabled","EO","Herefordshire, County of","110","100","27670","27570"
"In post","2022","Declared non-disabled","EO","Hertfordshire CC","610","570","29880","29290"
"In post","2022","Declared non-disabled","EO","Hounslow and Richmond upon Thames","670","640","30160","29250"
"In post","2022","Declared non-disabled","EO","Inverclyde, East Renfrewshire, and Renfrewshire","280","250","27450","27570"
"In post","2022","Declared non-disabled","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","250","230","28380","27570"
"In post","2022","Declared non-disabled","EO","Isle of Anglesey","80","80","26910","26820"
"In post","2022","Declared non-disabled","EO","Isle of Wight","140","130","28010","27570"
"In post","2022","Declared non-disabled","EO","Kensington & Chelsea and Hammersmith & Fulham","180","170","32100","31060"
"In post","2022","Declared non-disabled","EO","Kent Thames Gateway","270","250","30290","29290"
"In post","2022","Declared non-disabled","EO","Kingston upon Hull, City of","500","440","27470","27570"
"In post","2022","Declared non-disabled","EO","Lambeth","520","490","31910","31060"
"In post","2022","Declared non-disabled","EO","Lancaster and Wyre","240","220","27600","27570"
"In post","2022","Declared non-disabled","EO","Leeds","2230","2080","27120","27080"
"In post","2022","Declared non-disabled","EO","Leicester","520","480","27310","27570"
"In post","2022","Declared non-disabled","EO","Leicestershire CC and Rutland","400","370","27840","27370"
"In post","2022","Declared non-disabled","EO","Lewisham and Southwark","370","360","30170","31060"
"In post","2022","Declared non-disabled","EO","Lincolnshire CC","510","480","27650","27570"
"In post","2022","Declared non-disabled","EO","Lisburn and Castlereagh","70","70","27170","26920"
"In post","2022","Declared non-disabled","EO","Liverpool","2540","2360","26050","25590"
"In post","2022","Declared non-disabled","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","90","80","29500","28980"
"In post","2022","Declared non-disabled","EO","Luton","220","200","27710","27570"
"In post","2022","Declared non-disabled","EO","Manchester","1690","1610","26830","26820"
"In post","2022","Declared non-disabled","EO","Medway","260","250","30210","29290"
"In post","2022","Declared non-disabled","EO","Merton, Kingston upon Thames and Sutton","240","230","31170","31060"
"In post","2022","Declared non-disabled","EO","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","EO","Mid Kent","200","190","29230","29290"
"In post","2022","Declared non-disabled","EO","Mid Lancashire","930","850","27490","27570"
"In post","2022","Declared non-disabled","EO","Milton Keynes","400","380","28610","27570"
"In post","2022","Declared non-disabled","EO","Monmouthshire and Newport","810","730","26320","25930"
"In post","2022","Declared non-disabled","EO","Na h-Eileanan Siar","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","EO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","EO","North and North East Lincolnshire","260","230","27250","27570"
"In post","2022","Declared non-disabled","EO","North and West Norfolk","150","140","28230","27570"
"In post","2022","Declared non-disabled","EO","North Hampshire","180","170","27350","27570"
"In post","2022","Declared non-disabled","EO","North Lanarkshire","510","460","27280","27570"
"In post","2022","Declared non-disabled","EO","North Northamptonshire","140","130","27710","27570"
"In post","2022","Declared non-disabled","EO","North Nottinghamshire","210","190","27820","27570"
"In post","2022","Declared non-disabled","EO","North Yorkshire CC","360","330","27990","27570"
"In post","2022","Declared non-disabled","EO","Northumberland","160","140","27390","27570"
"In post","2022","Declared non-disabled","EO","Norwich and East Norfolk","430","380","27570","27570"
"In post","2022","Declared non-disabled","EO","Nottingham","1440","1330","26900","26820"
"In post","2022","Declared non-disabled","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","EO","Overseas","210","210","27580","27090"
"In post","2022","Declared non-disabled","EO","Oxfordshire CC","360","340","28260","27570"
"In post","2022","Declared non-disabled","EO","Perth and Kinross, and Stirling","170","160","28910","27570"
"In post","2022","Declared non-disabled","EO","Peterborough","300","270","26970","27130"
"In post","2022","Declared non-disabled","EO","Plymouth","590","530","27550","27130"
"In post","2022","Declared non-disabled","EO","Portsmouth","740","700","27600","26820"
"In post","2022","Declared non-disabled","EO","Powys","140","130","27740","27570"
"In post","2022","Declared non-disabled","EO","Redbridge and Waltham Forest","410","380","30780","31060"
"In post","2022","Declared non-disabled","EO","Sandwell","210","190","27370","27570"
"In post","2022","Declared non-disabled","EO","Scottish Borders","110","100","28920","27570"
"In post","2022","Declared non-disabled","EO","Sefton","1280","1180","26680","26820"
"In post","2022","Declared non-disabled","EO","Sheffield","1300","1170","26290","25780"
"In post","2022","Declared non-disabled","EO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","EO","Shropshire","310","290","28360","27570"
"In post","2022","Declared non-disabled","EO","Solihull","370","340","26560","26160"
"In post","2022","Declared non-disabled","EO","Somerset CC","480","430","27140","27570"
"In post","2022","Declared non-disabled","EO","South and West Derbyshire","270","240","27570","27570"
"In post","2022","Declared non-disabled","EO","South Ayrshire","130","120","27520","27570"
"In post","2022","Declared non-disabled","EO","South Hampshire","580","540","26320","26670"
"In post","2022","Declared non-disabled","EO","South Lanarkshire","530","460","27240","26820"
"In post","2022","Declared non-disabled","EO","South Nottinghamshire","150","140","28100","27470"
"In post","2022","Declared non-disabled","EO","South Teesside","300","270","26980","27570"
"In post","2022","Declared non-disabled","EO","South West Wales","350","320","27750","27570"
"In post","2022","Declared non-disabled","EO","Southampton","280","260","26890","27370"
"In post","2022","Declared non-disabled","EO","Southend-on-Sea","180","160","28620","28920"
"In post","2022","Declared non-disabled","EO","Staffordshire CC","790","740","28260","27570"
"In post","2022","Declared non-disabled","EO","Stoke-on-Trent","290","260","26890","27570"
"In post","2022","Declared non-disabled","EO","Suffolk CC","830","770","27420","27570"
"In post","2022","Declared non-disabled","EO","Sunderland","900","790","27440","27570"
"In post","2022","Declared non-disabled","EO","Swansea","1300","1200","27020","26780"
"In post","2022","Declared non-disabled","EO","Swindon","110","100","27440","27570"
"In post","2022","Declared non-disabled","EO","Telford and Wrekin","370","330","27150","27570"
"In post","2022","Declared non-disabled","EO","Thurrock","160","150","27150","27280"
"In post","2022","Declared non-disabled","EO","Torbay","80","70","27330","27570"
"In post","2022","Declared non-disabled","EO","Tower Hamlets","570","540","29300","29280"
"In post","2022","Declared non-disabled","EO","Tyneside","2880","2650","26820","26820"
"In post","2022","Declared non-disabled","EO","Unknown","290","280","28420","27570"
"In post","2022","Declared non-disabled","EO","Wakefield","320","300","29160","27570"
"In post","2022","Declared non-disabled","EO","Walsall","190","160","27320","27570"
"In post","2022","Declared non-disabled","EO","Wandsworth","140","140","32460","31060"
"In post","2022","Declared non-disabled","EO","Warrington","340","320","29900","27570"
"In post","2022","Declared non-disabled","EO","Warwickshire CC","340","320","26110","27570"
"In post","2022","Declared non-disabled","EO","West Cumbria","220","200","26850","25930"
"In post","2022","Declared non-disabled","EO","West Essex","300","260","28190","27370"
"In post","2022","Declared non-disabled","EO","West Kent","70","60","29550","29290"
"In post","2022","Declared non-disabled","EO","West Lothian","110","100","28550","27570"
"In post","2022","Declared non-disabled","EO","West Northamptonshire","220","210","27520","27570"
"In post","2022","Declared non-disabled","EO","West Surrey","390","370","29260","29200"
"In post","2022","Declared non-disabled","EO","West Sussex (North East)","560","480","27970","27570"
"In post","2022","Declared non-disabled","EO","West Sussex (South West)","300","270","27630","27570"
"In post","2022","Declared non-disabled","EO","Westminster","3820","3720","29180","29000"
"In post","2022","Declared non-disabled","EO","Wiltshire","920","870","26840","26670"
"In post","2022","Declared non-disabled","EO","Wirral","520","450","27340","27570"
"In post","2022","Declared non-disabled","EO","Wolverhampton","300","270","27160","27570"
"In post","2022","Declared non-disabled","EO","Worcestershire CC","400","380","27750","27570"
"In post","2022","Declared non-disabled","EO","York","360","340","26360","26370"
"In post","2022","Declared non-disabled","G6/G7","Aberdeen City and Aberdeenshire","100","90","68290","65280"
"In post","2022","Declared non-disabled","G6/G7","Angus and Dundee City","50","50","63090","62170"
"In post","2022","Declared non-disabled","G6/G7","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Barnet","170","160","60100","57430"
"In post","2022","Declared non-disabled","G6/G7","Barnsley, Doncaster and Rotherham","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","1570","1520","56960","55000"
"In post","2022","Declared non-disabled","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Belfast","180","170","56660","55210"
"In post","2022","Declared non-disabled","G6/G7","Berkshire","180","170","58700","56130"
"In post","2022","Declared non-disabled","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Birmingham","860","820","57580","55210"
"In post","2022","Declared non-disabled","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Blackpool","420","400","56240","53040"
"In post","2022","Declared non-disabled","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Bradford","50","50","58380","55210"
"In post","2022","Declared non-disabled","G6/G7","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Brighton and Hove","60","60","62500","62120"
"In post","2022","Declared non-disabled","G6/G7","Bristol, City of","870","820","55780","54940"
"In post","2022","Declared non-disabled","G6/G7","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Buckinghamshire","70","70","62860","58500"
"In post","2022","Declared non-disabled","G6/G7","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Cambridgeshire CC","170","170","58710","54540"
"In post","2022","Declared non-disabled","G6/G7","Camden and City of London","250","240","71820","61290"
"In post","2022","Declared non-disabled","G6/G7","Cardiff and Vale of Glamorgan","1170","1130","59760","61440"
"In post","2022","Declared non-disabled","G6/G7","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Central Hampshire","870","820","54230","53500"
"In post","2022","Declared non-disabled","G6/G7","Central Valleys","140","140","62820","61440"
"In post","2022","Declared non-disabled","G6/G7","Cheshire East","60","60","58720","55610"
"In post","2022","Declared non-disabled","G6/G7","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Chorley and West Lancashire","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","City of Edinburgh","1550","1470","63070","62170"
"In post","2022","Declared non-disabled","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Conwy and Denbighshire","70","70","61990","61440"
"In post","2022","Declared non-disabled","G6/G7","Cornwall and Isles of Scilly","60","50","57700","54990"
"In post","2022","Declared non-disabled","G6/G7","Coventry","420","420","54850","50630"
"In post","2022","Declared non-disabled","G6/G7","Croydon","1300","1260","64170","62120"
"In post","2022","Declared non-disabled","G6/G7","Darlington","200","200","53580","50480"
"In post","2022","Declared non-disabled","G6/G7","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Devon CC","740","700","53590","49610"
"In post","2022","Declared non-disabled","G6/G7","Dorset","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Durham","130","120","59970","57150"
"In post","2022","Declared non-disabled","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Cumbria","50","50","55290","52450"
"In post","2022","Declared non-disabled","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Kent","90","80","59100","53050"
"In post","2022","Declared non-disabled","G6/G7","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Riding of Yorkshire","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","East Sussex CC","50","50","58360","57950"
"In post","2022","Declared non-disabled","G6/G7","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Essex Haven Gateway","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Falkirk","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Flintshire and Wrexham","70","70","58790","55610"
"In post","2022","Declared non-disabled","G6/G7","Glasgow City","1050","1020","60330","60500"
"In post","2022","Declared non-disabled","G6/G7","Gloucestershire CC","60","60","60280","58830"
"In post","2022","Declared non-disabled","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Greater Manchester South West","550","540","57320","55210"
"In post","2022","Declared non-disabled","G6/G7","Gwent Valleys","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Hackney and Newham","690","660","65820","62120"
"In post","2022","Declared non-disabled","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Harrow and Hillingdon","70","60","65600","59410"
"In post","2022","Declared non-disabled","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Heart of Essex","90","80","60750","58970"
"In post","2022","Declared non-disabled","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Hertfordshire CC","220","200","61690","60710"
"In post","2022","Declared non-disabled","G6/G7","Hounslow and Richmond upon Thames","110","110","55740","54620"
"In post","2022","Declared non-disabled","G6/G7","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Kingston upon Hull, City of","60","50","56690","55610"
"In post","2022","Declared non-disabled","G6/G7","Lambeth","300","280","63090","60630"
"In post","2022","Declared non-disabled","G6/G7","Lancaster and Wyre","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Leeds","1450","1390","56610","55210"
"In post","2022","Declared non-disabled","G6/G7","Leicester","80","70","55620","55210"
"In post","2022","Declared non-disabled","G6/G7","Leicestershire CC and Rutland","60","60","62850","59000"
"In post","2022","Declared non-disabled","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Lincolnshire CC","90","80","59130","55610"
"In post","2022","Declared non-disabled","G6/G7","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Liverpool","680","650","56730","55210"
"In post","2022","Declared non-disabled","G6/G7","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Luton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Manchester","1160","1120","56930","55210"
"In post","2022","Declared non-disabled","G6/G7","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Mid Kent","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Mid Lancashire","250","240","58510","55210"
"In post","2022","Declared non-disabled","G6/G7","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Milton Keynes","160","140","61690","57820"
"In post","2022","Declared non-disabled","G6/G7","Monmouthshire and Newport","760","730","56840","57940"
"In post","2022","Declared non-disabled","G6/G7","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","North Hampshire","80","80","70290","74990"
"In post","2022","Declared non-disabled","G6/G7","North Lanarkshire","60","60","58730","55210"
"In post","2022","Declared non-disabled","G6/G7","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","North Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","North Yorkshire CC","120","110","63300","59750"
"In post","2022","Declared non-disabled","G6/G7","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Norwich and East Norfolk","80","70","56050","53430"
"In post","2022","Declared non-disabled","G6/G7","Nottingham","730","700","56820","55210"
"In post","2022","Declared non-disabled","G6/G7","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Overseas","860","860","59480","57370"
"In post","2022","Declared non-disabled","G6/G7","Oxfordshire CC","130","120","60890","57550"
"In post","2022","Declared non-disabled","G6/G7","Perth and Kinross, and Stirling","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Peterborough","70","70","57310","54100"
"In post","2022","Declared non-disabled","G6/G7","Plymouth","140","130","60840","57570"
"In post","2022","Declared non-disabled","G6/G7","Portsmouth","200","200","59190","55210"
"In post","2022","Declared non-disabled","G6/G7","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Sefton","350","340","58190","55210"
"In post","2022","Declared non-disabled","G6/G7","Sheffield","930","890","55630","52280"
"In post","2022","Declared non-disabled","G6/G7","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Solihull","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Somerset CC","110","110","58580","53930"
"In post","2022","Declared non-disabled","G6/G7","South and West Derbyshire","120","100","60790","58810"
"In post","2022","Declared non-disabled","G6/G7","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","South Hampshire","310","290","55160","52490"
"In post","2022","Declared non-disabled","G6/G7","South Lanarkshire","280","270","56630","55210"
"In post","2022","Declared non-disabled","G6/G7","South Nottinghamshire","60","50","61750","60080"
"In post","2022","Declared non-disabled","G6/G7","South Teesside","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","South West Wales","70","70","61430","61440"
"In post","2022","Declared non-disabled","G6/G7","Southampton","130","120","60130","55320"
"In post","2022","Declared non-disabled","G6/G7","Southend-on-Sea","70","70","57010","55210"
"In post","2022","Declared non-disabled","G6/G7","Staffordshire CC","160","160","60860","55940"
"In post","2022","Declared non-disabled","G6/G7","Stoke-on-Trent","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Suffolk CC","160","150","57110","54330"
"In post","2022","Declared non-disabled","G6/G7","Sunderland","80","80","58030","55210"
"In post","2022","Declared non-disabled","G6/G7","Swansea","380","370","60660","57150"
"In post","2022","Declared non-disabled","G6/G7","Swindon","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Telford and Wrekin","190","190","58090","55210"
"In post","2022","Declared non-disabled","G6/G7","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Tower Hamlets","1710","1660","61890","60280"
"In post","2022","Declared non-disabled","G6/G7","Tyneside","1500","1460","56300","55210"
"In post","2022","Declared non-disabled","G6/G7","Unknown","90","90","55920","54700"
"In post","2022","Declared non-disabled","G6/G7","Wakefield","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Warrington","110","110","55910","54790"
"In post","2022","Declared non-disabled","G6/G7","Warwickshire CC","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","West Kent","70","60","52680","48090"
"In post","2022","Declared non-disabled","G6/G7","West Lothian","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","West Surrey","160","160","59800","56950"
"In post","2022","Declared non-disabled","G6/G7","West Sussex (North East)","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","West Sussex (South West)","80","80","57890","55210"
"In post","2022","Declared non-disabled","G6/G7","Westminster","14610","14100","59840","57770"
"In post","2022","Declared non-disabled","G6/G7","Wiltshire","1430","1380","54720","52700"
"In post","2022","Declared non-disabled","G6/G7","Wirral","50","50","58800","56750"
"In post","2022","Declared non-disabled","G6/G7","Wolverhampton","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","G6/G7","Worcestershire CC","90","80","59460","56360"
"In post","2022","Declared non-disabled","G6/G7","York","320","310","55080","52070"
