"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Inner London - East","Heterosexual / straight","140","130","30390","27150"
"Leaver CS","2021","20-29","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - East","Unknown","110","100","29050","28670"
"Leaver CS","2021","20-29","Inner London - West","Heterosexual / straight","390","390","30280","27760"
"Leaver CS","2021","20-29","Inner London - West","LGBO","60","60","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - West","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - West","Unknown","480","420","27560","25730"
"Leaver CS","2021","20-29","Kent","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","20-29","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Kent","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Heterosexual / straight","70","60","22060","21010"
"Leaver CS","2021","20-29","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Heterosexual / straight","60","50","22530","21010"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - West and North West","Heterosexual / straight","60","60","26330","25120"
"Leaver CS","2021","20-29","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - West and North West","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","Heterosexual / straight","70","60","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Surrey, East and West Sussex","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Tees Valley and Durham","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","190","180","28620","28000"
"Leaver CS","2021","20-29","West Central Scotland","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Central Scotland","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Heterosexual / straight","70","70","25760","22570"
"Leaver CS","2021","20-29","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands","Unknown","80","70","21940","19930"
"Leaver CS","2021","20-29","West Wales and The Valleys","Heterosexual / straight","80","70","21930","21590"
"Leaver CS","2021","20-29","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Wales and The Valleys","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Heterosexual / straight","80","70","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Yorkshire","Unknown","110","90","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Derbyshire and Nottinghamshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Devon","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Heterosexual / straight","80","70","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Anglia","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Heterosexual / straight","70","70","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Wales","Unknown","80","80","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Eastern Scotland","Unknown","130","110","30940","28090"
"Leaver CS","2021","30-39","Essex","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","140","130","33540","31960"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Heterosexual / straight","80","70","27010","23690"
"Leaver CS","2021","30-39","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Greater Manchester","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Heterosexual / straight","70","60","30710","29540"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Heterosexual / straight","140","140","43950","39960"
"Leaver CS","2021","30-39","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - East","Unknown","80","70","39420","34240"
"Leaver CS","2021","30-39","Inner London - West","Heterosexual / straight","290","280","47440","50000"
"Leaver CS","2021","30-39","Inner London - West","LGBO","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Inner London - West","Unknown","220","190","44650","42230"
"Leaver CS","2021","30-39","Kent","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lancashire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Merseyside","Unknown","30","20","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Unknown","80","60","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","120","120","37460","30700"
"Leaver CS","2021","30-39","West Central Scotland","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Central Scotland","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands","Heterosexual / straight","60","60","30140","24930"
"Leaver CS","2021","30-39","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Midlands","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","Heterosexual / straight","60","50","25640","21590"
"Leaver CS","2021","30-39","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Wales and The Valleys","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","West Yorkshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","Unknown","70","60","[c]","[c]"
