"Status","Year","Region_ITL1","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Unknown","HM Revenue and Customs","1830","1760","40890","36160"
"In post","2021","London","Unknown","HM Treasury","110","110","47840","49390"
"In post","2021","London","Unknown","Home Office","730","720","39870","35050"
"In post","2021","London","Unknown","Ministry of Defence","380","370","42000","40000"
"In post","2021","London","Unknown","Ministry of Housing, Communities and Local Government","160","160","47970","45680"
"In post","2021","London","Unknown","Ministry of Justice","2460","2410","33110","30220"
"In post","2021","London","Unknown","National Crime Agency","200","200","45350","42350"
"In post","2021","London","Unknown","Northern Ireland Office","30","30","[c]","[c]"
"In post","2021","London","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","The National Archives","130","130","34410","30360"
"In post","2021","London","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","United Kingdom Statistics Authority","80","80","39670","32540"
"In post","2021","London","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","White","Attorney General's Departments","2600","2440","52660","51830"
"In post","2021","London","White","Cabinet Office","2960","2910","53080","54700"
"In post","2021","London","White","Chancellor's other departments","230","220","65770","55220"
"In post","2021","London","White","Charity Commission","40","40","[c]","[c]"
"In post","2021","London","White","Competition and Markets Authority","520","500","64350","59940"
"In post","2021","London","White","Department for Business, Energy and Industrial Strategy","3520","3430","50760","53380"
"In post","2021","London","White","Department for Digital, Culture, Media and Sport","1170","1150","50800","51730"
"In post","2021","London","White","Department for Education","1510","1450","53360","53760"
"In post","2021","London","White","Department for Environment, Food and Rural Affairs","1630","1580","46100","40210"
"In post","2021","London","White","Department for International Trade","1120","1100","47410","43100"
"In post","2021","London","White","Department for Transport","1930","1880","49810","45990"
"In post","2021","London","White","Department for Work and Pensions","3320","3130","37740","31220"
"In post","2021","London","White","Department of Health and Social Care","3080","2890","51220","47340"
"In post","2021","London","White","Food Standards Agency","330","320","43310","40960"
"In post","2021","London","White","Foreign, Commonwealth and Development Office","2710","2640","51590","50350"
"In post","2021","London","White","HM Land Registry","210","190","42740","37290"
"In post","2021","London","White","HM Revenue and Customs","3950","3750","47460","41760"
"In post","2021","London","White","HM Treasury","1610","1570","50630","52500"
"In post","2021","London","White","Home Office","6500","6150","44300","41410"
"In post","2021","London","White","Ministry of Defence","2580","2530","42890","38500"
"In post","2021","London","White","Ministry of Housing, Communities and Local Government","1230","1210","50150","53130"
"In post","2021","London","White","Ministry of Justice","7020","6720","39050","34940"
"In post","2021","London","White","National Crime Agency","1120","1090","45200","42480"
"In post","2021","London","White","Northern Ireland Office","40","40","[c]","[c]"
"In post","2021","London","White","Office for Standards in Education","350","340","59110","59220"
"In post","2021","London","White","Office of Gas and Electricity Markets","420","410","52960","48360"
"In post","2021","London","White","Office of Rail and Road","140","140","58910","57110"
"In post","2021","London","White","Other Cabinet Office Agencies","90","90","53220","54700"
"In post","2021","London","White","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","White","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","London","White","The National Archives","340","320","36670","34260"
"In post","2021","London","White","UK Export Finance","260","260","56280","50430"
"In post","2021","London","White","UK Supreme Court","40","40","[c]","[c]"
"In post","2021","London","White","United Kingdom Statistics Authority","240","240","44980","39030"
"In post","2021","London","White","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","White","Water Services Regulation Authority","50","50","75710","72280"
"In post","2021","London","White","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Department for Work and Pensions","150","140","28240","21010"
"In post","2021","North East (England)","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","HM Revenue and Customs","130","130","26290","24500"
"In post","2021","North East (England)","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Home Office","30","20","[c]","[c]"
"In post","2021","North East (England)","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Ministry of Justice","40","30","[c]","[c]"
"In post","2021","North East (England)","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Department for Work and Pensions","50","50","24580","21010"
"In post","2021","North East (England)","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","HM Revenue and Customs","50","40","[c]","[c]"
"In post","2021","North East (England)","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Department for Work and Pensions","80","80","27370","27570"
"In post","2021","North East (England)","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","HM Revenue and Customs","50","50","28590","27230"
"In post","2021","North East (England)","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Ministry of Justice","50","50","31810","27540"
"In post","2021","North East (England)","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Department for Transport","40","40","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Department for Work and Pensions","340","310","27070","26120"
"In post","2021","North East (England)","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","HM Revenue and Customs","390","350","29330","25560"
"In post","2021","North East (England)","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Home Office","50","50","28020","27000"
"In post","2021","North East (England)","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Ministry of Justice","80","70","28900","23840"
"In post","2021","North East (England)","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Cabinet Office","70","70","34530","28000"
"In post","2021","North East (England)","Unknown","Department for Business, Energy and Industrial Strategy","70","60","27610","24250"
"In post","2021","North East (England)","Unknown","Department for Education","50","40","[c]","[c]"
"In post","2021","North East (England)","Unknown","Department for Environment, Food and Rural Affairs","120","110","29190","25010"
"In post","2021","North East (England)","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Department for Transport","40","40","[c]","[c]"
"In post","2021","North East (England)","Unknown","Department for Work and Pensions","650","600","28130","27570"
"In post","2021","North East (England)","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","HM Land Registry","110","100","24880","22350"
"In post","2021","North East (England)","Unknown","HM Revenue and Customs","2730","2460","25070","21440"
"In post","2021","North East (England)","Unknown","Home Office","40","40","[c]","[c]"
"In post","2021","North East (England)","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Ministry of Justice","420","400","24930","23970"
"In post","2021","North East (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","White","Attorney General's Departments","310","280","38050","32370"
"In post","2021","North East (England)","White","Cabinet Office","330","310","28670","23850"
"In post","2021","North East (England)","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","White","Department for Business, Energy and Industrial Strategy","130","120","33370","30950"
"In post","2021","North East (England)","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","White","Department for Education","690","660","38490","36780"
"In post","2021","North East (England)","White","Department for Environment, Food and Rural Affairs","380","360","33110","29690"
"In post","2021","North East (England)","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","White","Department for Transport","270","240","27760","26780"
"In post","2021","North East (England)","White","Department for Work and Pensions","8310","7330","27150","27570"
"In post","2021","North East (England)","White","Department of Health and Social Care","120","100","44040","36690"
"In post","2021","North East (England)","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","White","HM Land Registry","570","510","29030","27130"
"In post","2021","North East (England)","White","HM Revenue and Customs","7900","6970","28450","25560"
"In post","2021","North East (England)","White","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","White","Home Office","1140","1000","25090","21430"
"In post","2021","North East (England)","White","Ministry of Defence","190","180","24080","21130"
"In post","2021","North East (England)","White","Ministry of Housing, Communities and Local Government","60","50","40880","36340"
"In post","2021","North East (England)","White","Ministry of Justice","3840","3540","28600","26810"
"In post","2021","North East (England)","White","National Crime Agency","90","90","35330","36410"
"In post","2021","North East (England)","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","North West (England)","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Department for Education","80","70","35150","30320"
"In post","2021","North West (England)","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Department for Work and Pensions","980","890","25960","27570"
"In post","2021","North West (England)","Asian","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","North West (England)","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","HM Revenue and Customs","830","770","27010","25560"
"In post","2021","North West (England)","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Home Office","210","190","26730","24890"
"In post","2021","North West (England)","Asian","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","North West (England)","Asian","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Ministry of Justice","220","200","28390","24000"
"In post","2021","North West (England)","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Department for Education","40","40","[c]","[c]"
"In post","2021","North West (England)","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Department for Work and Pensions","250","240","26800","27570"
"In post","2021","North West (England)","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","HM Revenue and Customs","170","160","26170","25560"
"In post","2021","North West (England)","Black","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Home Office","70","60","28540","25040"
"In post","2021","North West (England)","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Ministry of Justice","100","90","28090","22920"
"In post","2021","North West (England)","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2021","North West (England)","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Home Office","40","40","[c]","[c]"
"In post","2021","North West (England)","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Department for Work and Pensions","240","220","27290","27570"
"In post","2021","North West (England)","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","HM Revenue and Customs","150","150","30530","25560"
"In post","2021","North West (England)","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Home Office","110","100","25720","24890"
"In post","2021","North West (England)","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Ministry of Justice","130","130","29180","25830"
"In post","2021","North West (England)","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Department for Work and Pensions","50","50","28600","27570"
"In post","2021","North West (England)","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","HM Revenue and Customs","40","30","[c]","[c]"
