"Status","Year","Age","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","170","170","27120","26680"
"Leaver CS","2021","20-29","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","90","90","26860","25110"
"Leaver CS","2021","20-29","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","London","60","60","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","London","70","70","23480","18200"
"Leaver CS","2021","20-29","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Wales","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","110","100","21860","19950"
"Leaver CS","2021","20-29","Unknown","East of England","80","80","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","590","540","28850","28170"
"Leaver CS","2021","20-29","Unknown","North East (England)","100","90","22310","21010"
"Leaver CS","2021","20-29","Unknown","North West (England)","170","170","22190","21010"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland","140","130","24640","23230"
"Leaver CS","2021","20-29","Unknown","South East (England)","160","160","22220","21430"
"Leaver CS","2021","20-29","Unknown","South West (England)","140","130","25140","22780"
"Leaver CS","2021","20-29","Unknown","Unknown","180","180","28750","28000"
"Leaver CS","2021","20-29","Unknown","Wales","90","90","22310","21430"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","150","140","21450","19930"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","160","150","24260","21050"
"Leaver CS","2021","20-29","White","East Midlands (England)","130","130","23190","21090"
"Leaver CS","2021","20-29","White","East of England","150","150","25080","24180"
"Leaver CS","2021","20-29","White","London","500","470","32030","29250"
"Leaver CS","2021","20-29","White","North East (England)","140","130","22040","21010"
"Leaver CS","2021","20-29","White","North West (England)","250","240","24040","21430"
"Leaver CS","2021","20-29","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","140","130","23990","21710"
"Leaver CS","2021","20-29","White","South East (England)","280","280","23130","21010"
"Leaver CS","2021","20-29","White","South West (England)","340","330","23890","21250"
"Leaver CS","2021","20-29","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","220","210","22520","21170"
"Leaver CS","2021","20-29","White","West Midlands (England)","140","140","25020","21970"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","180","180","24420","21010"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","110","100","36410","33850"
"Leaver CS","2021","30-39","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","London","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","London","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","London","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East of England","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","300","270","41120","37560"
"Leaver CS","2021","30-39","Unknown","North East (England)","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North West (England)","100","90","27020","25460"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Scotland","130","120","29260","27150"
"Leaver CS","2021","30-39","Unknown","South East (England)","100","100","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South West (England)","90","90","28480","27570"
"Leaver CS","2021","30-39","Unknown","Unknown","120","120","37340","30780"
"Leaver CS","2021","30-39","Unknown","Wales","70","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","100","90","[c]","[c]"
"Leaver CS","2021","30-39","White","East Midlands (England)","110","110","[c]","[c]"
"Leaver CS","2021","30-39","White","East of England","140","130","30030","27570"
"Leaver CS","2021","30-39","White","London","460","430","46490","45070"
"Leaver CS","2021","30-39","White","North East (England)","110","100","24860","21010"
"Leaver CS","2021","30-39","White","North West (England)","190","170","26260","24110"
"Leaver CS","2021","30-39","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Scotland","200","180","31620","28770"
"Leaver CS","2021","30-39","White","South East (England)","240","220","30110","26970"
"Leaver CS","2021","30-39","White","South West (England)","220","200","32100","30820"
"Leaver CS","2021","30-39","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Wales","180","160","29420","24570"
"Leaver CS","2021","30-39","White","West Midlands (England)","130","120","30630","27570"
"Leaver CS","2021","30-39","White","Yorkshire and The Humber","120","110","29170","25880"
"Leaver CS","2021","40-49","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","London","80","70","43680","36510"
"Leaver CS","2021","40-49","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","London","60","50","[c]","[c]"
"Leaver CS","2021","40-49","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
