"Status","Year","Region_ITL3","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","490","430","25790","27570"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","130","120","29970","28200"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Home Office","150","140","25870","24890"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Defence Equipment and Support","90","80","34620","33160"
"In post","2022","North and West Norfolk","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Department for Work and Pensions (excl. agencies)","120","110","27170","27570"
"In post","2022","North and West Norfolk","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","HM Prison and Probation Service","370","340","29430","28200"
"In post","2022","North and West Norfolk","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Ministry of Defence (excl. agencies)","310","290","25820","21170"
"In post","2022","North and West Norfolk","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","80","80","63770","76640"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","140","120","26920","27570"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Health and Safety Executive","40","40","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","HM Courts and Tribunals Service","60","60","27650","21410"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","HM Prison and Probation Service","90","80","29230","26310"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","510","480","31780","29200"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","Hampshire and Isle of Wight","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Crown Office and Procurator Fiscal Service","100","100","39450","34600"
"In post","2022","North Lanarkshire","West Central Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Department for Work and Pensions (excl. agencies)","760","660","24420","21260"
"In post","2022","North Lanarkshire","West Central Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","HM Revenue and Customs (excl. agencies)","1450","1270","27100","22080"
"In post","2022","North Lanarkshire","West Central Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Scottish Courts and Tribunals Service","50","40","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","West Central Scotland","Scottish Prison Service","380","350","31920","35000"
"In post","2022","North Lanarkshire","West Central Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","430","380","24800","21260"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","60","60","28620","28200"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","260","230","28050","27570"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","HM Prison and Probation Service","700","660","29190","27120"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Animal and Plant Health Agency","130","120","31610","29180"
"In post","2022","North Yorkshire CC","North Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","50","50","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Department for Work and Pensions (excl. agencies)","220","200","28460","27570"
"In post","2022","North Yorkshire CC","North Yorkshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Food Standards Agency","50","40","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","HM Courts and Tribunals Service","30","30","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","HM Prison and Probation Service","100","90","29770","28200"
"In post","2022","North Yorkshire CC","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Ministry of Defence (excl. agencies)","1220","1180","29470","26440"
"In post","2022","North Yorkshire CC","North Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","North Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Department for Work and Pensions (excl. agencies)","210","190","27570","27570"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","HM Prison and Probation Service","60","60","32210","31420"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Ministry of Defence (excl. agencies)","110","100","27580","21830"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Northumberland, and Tyne and Wear","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Cabinet Office (excl. agencies)","70","60","51020","49700"
"In post","2022","Norwich and East Norfolk","East Anglia","Crown Commercial Service","160","150","37960","38330"
"In post","2022","Norwich and East Norfolk","East Anglia","Crown Prosecution Service","80","70","35210","27260"
"In post","2022","Norwich and East Norfolk","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Department for Work and Pensions (excl. agencies)","590","500","26480","27570"
"In post","2022","Norwich and East Norfolk","East Anglia","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","HM Courts and Tribunals Service","130","120","25290","20970"
"In post","2022","Norwich and East Norfolk","East Anglia","HM Prison and Probation Service","680","650","26860","24640"
"In post","2022","Norwich and East Norfolk","East Anglia","HM Treasury (excl. agencies)","60","60","28370","24000"
"In post","2022","Norwich and East Norfolk","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Norwich and East Norfolk","East Anglia","Valuation Office Agency","40","40","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","100","100","28840","26380"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Crown Prosecution Service","300","280","37830","30930"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","270","260","40810","36960"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities (excl. agencies)","50","50","41540","36340"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","750","690","25980","27570"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Department of Health and Social Care (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","290","280","35510","32180"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","70","70","42130","37100"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","230","210","26530","20970"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","HM Land Registry","610","560","31900","27130"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","HM Prison and Probation Service","800","750","28280","26310"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","3910","3710","34120","33080"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Legal Aid Agency","170","150","25620","23040"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","80","80","41230","38210"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","National Crime Agency","50","50","38180","36410"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","90","90","34340","31700"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Office of the Public Guardian","400","370","24410","25120"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Rural Payments Agency","90","90","24360","21300"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","The Insolvency Service","70","60","30840","27560"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","UK Health Security Agency","150","140","39830","34170"
"In post","2022","Nottingham","Derbyshire and Nottinghamshire","Valuation Office Agency","160","140","34330","31900"
"In post","2022","Orkney Islands","Highlands and Islands","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Highlands and Islands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Highlands and Islands","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Highlands and Islands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Highlands and Islands","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Defence Equipment and Support","70","70","42420","41450"
"In post","2022","Overseas","Overseas","Department for International Trade","180","180","55360","53470"
"In post","2022","Overseas","Overseas","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","FCDO Services","130","120","39780","40090"
"In post","2022","Overseas","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","2090","2080","52460","53470"
"In post","2022","Overseas","Overseas","Home Office","300","300","30510","27370"
"In post","2022","Overseas","Overseas","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Ministry of Defence (excl. agencies)","690","690","42310","40580"
"In post","2022","Overseas","Overseas","National Crime Agency","130","130","62920","61710"
"In post","2022","Overseas","Overseas","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","130","120","36300","34000"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","240","220","27970","27570"
