"Status","Year","Profession_of_post","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","West Yorkshire","180","180","40710","36820"
"In post","2021","Commercial","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","Merseyside","200","190","34520","34800"
"In post","2021","Commercial","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","Greater Manchester","140","140","39510","36780"
"In post","2021","Commercial","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","80","70","43780","41160"
"In post","2021","Commercial","Monmouthshire and Newport","East Wales","100","100","35580","31700"
"In post","2021","Commercial","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","East Anglia","90","90","35650","34800"
"In post","2021","Commercial","Nottingham","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","40","40","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","East Anglia","40","40","[c]","[c]"
"In post","2021","Commercial","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Hampshire and Isle of Wight","60","60","36240","34770"
"In post","2021","Commercial","Powys","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sheffield","South Yorkshire","90","90","38700","37100"
"In post","2021","Commercial","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Somerset","Dorset and Somerset","60","50","40220","36370"
"In post","2021","Commercial","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","Southern Scotland","70","70","40370","39630"
"In post","2021","Commercial","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Shropshire and Staffordshire","70","70","39280","33300"
"In post","2021","Commercial","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","West Wales and The Valleys","170","150","33520","31040"
"In post","2021","Commercial","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Torbay","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","Inner London - East","60","50","44170","40400"
"In post","2021","Commercial","Tyneside","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Westminster","Inner London - West","570","550","50130","44070"
"In post","2021","Commercial","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","180","170","33620","34800"
"In post","2021","Commercial","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","North Yorkshire","50","40","[c]","[c]"
"In post","2021","Communications","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","37320","36010"
"In post","2021","Communications","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Birmingham","West Midlands","40","40","[c]","[c]"
"In post","2021","Communications","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","90","80","37980","36500"
"In post","2021","Communications","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","East Wales","180","170","39580","37410"
"In post","2021","Communications","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","Hampshire and Isle of Wight","70","60","31680","28060"
"In post","2021","Communications","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Communications","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","West Midlands","50","50","[c]","[c]"
"In post","2021","Communications","Croydon","Outer London - South","30","30","[c]","[c]"
"In post","2021","Communications","Darlington","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2021","Communications","Devon CC","Devon","50","40","[c]","[c]"
"In post","2021","Communications","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lambeth","Inner London - East","60","60","49970","45650"
"In post","2021","Communications","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","West Yorkshire","50","50","[c]","[c]"
"In post","2021","Communications","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Manchester","Greater Manchester","80","80","33680","30420"
"In post","2021","Communications","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Monmouthshire and Newport","East Wales","60","60","35610","30640"
"In post","2021","Communications","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Nottingham","Derbyshire and Nottinghamshire","80","70","37000","36470"
"In post","2021","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Portsmouth","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Communications","Powys","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Sefton","Merseyside","40","40","[c]","[c]"
"In post","2021","Communications","Sheffield","South Yorkshire","50","50","38000","35610"
"In post","2021","Communications","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Communications","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Swansea","West Wales and The Valleys","70","70","30830","26780"
"In post","2021","Communications","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tower Hamlets","Inner London - East","150","140","46810","40850"
"In post","2021","Communications","Tyneside","Northumberland and Tyne and Wear","80","80","34110","31810"
"In post","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Westminster","Inner London - West","1790","1760","46280","42710"
"In post","2021","Communications","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","32540","29200"
"In post","2021","Communications","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","York","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon CC","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Westminster","Inner London - West","50","50","58230","57890"
"In post","2021","Corporate Finance","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Birmingham","West Midlands","70","70","37490","37380"
"In post","2021","Counter Fraud","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon CC","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Durham CC","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2021","Counter Fraud","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Glasgow City","West Central Scotland","70","60","27850","25220"
"In post","2021","Counter Fraud","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
