"Status","Year","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Valuation Office Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","West Midlands (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","Valuation Office Agency","West Midlands (England)","Unknown","60","50","31890","29530"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","Heterosexual / straight","290","260","35400","32890"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","Undeclared","30","30","[c]","[c]"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","Unknown","80","80","31700","27000"
"In post","2022","Vehicle Certification Agency","East Midlands (England)","Heterosexual / straight","60","60","37010","34470"
"In post","2022","Vehicle Certification Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South West (England)","Heterosexual / straight","110","100","33770","28300"
"In post","2022","Vehicle Certification Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","South East (England)","Heterosexual / straight","120","120","39180","35580"
"In post","2022","Veterinary Medicines Directorate","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","120","120","50170","45000"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Unknown","40","40","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Wales","Heterosexual / straight","4780","4510","41740","38160"
"In post","2022","Welsh Government (excl. agencies)","Wales","LGBO","240","230","42390","38160"
"In post","2022","Welsh Government (excl. agencies)","Wales","Undeclared","690","650","43000","38160"
"In post","2022","Welsh Government (excl. agencies)","Wales","Unknown","150","140","39860","31210"
"In post","2022","Welsh Government (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Wales","Unknown","80","80","43730","39130"
"In post","2022","Welsh Revenue Authority","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","South East (England)","Heterosexual / straight","60","60","35020","30700"
"In post","2022","Wilton Park","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Heterosexual / straight","100","90","50620","44070"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Unknown","70","70","48490","40600"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","90","90","56070","42330"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Heterosexual / straight","70","60","50710","46140"
"Leaver CS","2021","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Heterosexual / straight","70","60","30070","22220"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
