"Status","Year","Profession_of_post","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Delivery","Brent","London","210","190","27980","23850"
"In post","2021","Operational Delivery","Bridgend and Neath Port Talbot","Wales","240","220","29520","26070"
"In post","2021","Operational Delivery","Brighton and Hove","South East (England)","290","260","26720","23470"
"In post","2021","Operational Delivery","Bristol, City of","South West (England)","2040","1900","29630","25560"
"In post","2021","Operational Delivery","Bromley","London","160","150","24960","22450"
"In post","2021","Operational Delivery","Buckinghamshire CC","South East (England)","660","630","30190","30400"
"In post","2021","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Calderdale and Kirklees","Yorkshire and The Humber","270","240","25390","22590"
"In post","2021","Operational Delivery","Cambridgeshire CC","East of England","1500","1400","29940","29300"
"In post","2021","Operational Delivery","Camden and City of London","London","1630","1550","29780","26410"
"In post","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Wales","4750","4340","28220","25030"
"In post","2021","Operational Delivery","Central Bedfordshire","East of England","30","30","[c]","[c]"
"In post","2021","Operational Delivery","Central Hampshire","South East (England)","600","580","31570","30050"
"In post","2021","Operational Delivery","Central Valleys","Wales","450","430","34990","28850"
"In post","2021","Operational Delivery","Cheshire East","North West (England)","520","490","28840","26410"
"In post","2021","Operational Delivery","Cheshire West and Chester","North West (England)","140","120","26170","23840"
"In post","2021","Operational Delivery","Chorley and West Lancashire","North West (England)","1100","1010","29180","26850"
"In post","2021","Operational Delivery","City of Edinburgh","Scotland","3320","3130","28660","25560"
"In post","2021","Operational Delivery","Clackmannanshire and Fife","Scotland","470","430","29600","29350"
"In post","2021","Operational Delivery","Conwy and Denbighshire","Wales","290","270","33820","28850"
"In post","2021","Operational Delivery","Cornwall and Isles of Scilly","South West (England)","260","230","26810","25630"
"In post","2021","Operational Delivery","Coventry","West Midlands (England)","920","870","35780","33030"
"In post","2021","Operational Delivery","Croydon","London","4060","3780","32960","29320"
"In post","2021","Operational Delivery","Darlington","North East (England)","280","260","32870","30090"
"In post","2021","Operational Delivery","Derby","East Midlands (England)","280","250","25400","22920"
"In post","2021","Operational Delivery","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Devon CC","South West (England)","1800","1670","28980","26050"
"In post","2021","Operational Delivery","Dorset CC","South West (England)","1220","1130","27980","27130"
"In post","2021","Operational Delivery","Dudley","West Midlands (England)","140","130","25680","23080"
"In post","2021","Operational Delivery","Dumfries and Galloway","Scotland","200","180","29200","29040"
"In post","2021","Operational Delivery","Durham CC","North East (England)","4150","3730","26480","24890"
"In post","2021","Operational Delivery","Ealing","London","100","90","30710","30470"
"In post","2021","Operational Delivery","East Ayrshire and North Ayrshire mainland","Scotland","100","90","26170","25410"
"In post","2021","Operational Delivery","East Cumbria","North West (England)","540","490","25740","21950"
"In post","2021","Operational Delivery","East Derbyshire","East Midlands (England)","70","60","28420","26750"
"In post","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","430","410","29570","29350"
"In post","2021","Operational Delivery","East Kent","South East (England)","2560","2330","27200","25310"
"In post","2021","Operational Delivery","East Lancashire","North West (England)","140","120","25500","22920"
"In post","2021","Operational Delivery","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","East Merseyside","North West (England)","270","250","28200","26470"
"In post","2021","Operational Delivery","East Riding of Yorkshire","Yorkshire and The Humber","1230","1150","28940","26780"
"In post","2021","Operational Delivery","East Surrey","South East (England)","790","740","33460","33590"
"In post","2021","Operational Delivery","East Sussex CC","South East (England)","590","550","27900","26780"
"In post","2021","Operational Delivery","Enfield","London","80","80","28220","26810"
"In post","2021","Operational Delivery","Essex Haven Gateway","East of England","240","230","28640","26130"
"In post","2021","Operational Delivery","Essex Thames Gateway","East of England","210","190","25120","22920"
"In post","2021","Operational Delivery","Falkirk","Scotland","470","430","30190","33650"
"In post","2021","Operational Delivery","Flintshire and Wrexham","Wales","990","970","27010","24920"
"In post","2021","Operational Delivery","Glasgow City","Scotland","3440","3160","27440","25560"
"In post","2021","Operational Delivery","Gloucestershire","South West (England)","550","480","27830","27130"
"In post","2021","Operational Delivery","Greater Manchester North East","North West (England)","410","390","28760","27380"
"In post","2021","Operational Delivery","Greater Manchester North West","North West (England)","540","510","27020","24920"
"In post","2021","Operational Delivery","Greater Manchester South East","North West (England)","270","240","25970","22920"
"In post","2021","Operational Delivery","Greater Manchester South West","North West (England)","2590","2380","26570","25310"
"In post","2021","Operational Delivery","Gwent Valleys","Wales","230","210","27940","23830"
"In post","2021","Operational Delivery","Gwynedd","Wales","270","250","25970","23830"
"In post","2021","Operational Delivery","Hackney and Newham","London","710","660","30940","26810"
"In post","2021","Operational Delivery","Haringey and Islington","London","990","960","30730","30220"
"In post","2021","Operational Delivery","Harrow and Hillingdon","London","2170","1950","30870","29080"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","North East (England)","700","670","28670","26810"
"In post","2021","Operational Delivery","Heart of Essex","East of England","800","750","29390","28340"
"In post","2021","Operational Delivery","Herefordshire, County of","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Operational Delivery","Hertfordshire","East of England","1080","1020","30860","29750"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","London","1700","1610","31050","29960"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","510","480","30910","28410"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","230","220","28820","27330"
"In post","2021","Operational Delivery","Isle of Anglesey","Wales","80","80","27980","26590"
"In post","2021","Operational Delivery","Isle of Wight","South East (England)","620","590","27980","26300"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","570","550","33050","33260"
"In post","2021","Operational Delivery","Kent Thames Gateway","South East (England)","1220","1160","29940","30880"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","Yorkshire and The Humber","1190","1090","27450","26810"
"In post","2021","Operational Delivery","Lambeth","London","2780","2640","42540","39840"
"In post","2021","Operational Delivery","Lancaster and Wyre","North West (England)","390","360","27680","25790"
"In post","2021","Operational Delivery","Leeds","Yorkshire and The Humber","4370","4080","28360","25560"
"In post","2021","Operational Delivery","Leicester","East Midlands (England)","1390","1260","25620","22350"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","East Midlands (England)","1280","1190","27870","26300"
"In post","2021","Operational Delivery","Lewisham and Southwark","London","770","750","32540","28990"
"In post","2021","Operational Delivery","Lincolnshire","East Midlands (England)","1050","990","28130","26630"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","Northern Ireland","70","70","28100","25580"
"In post","2021","Operational Delivery","Liverpool","North West (England)","6470","5910","25910","24890"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","30","20","[c]","[c]"
"In post","2021","Operational Delivery","Luton","East of England","350","310","25550","24890"
"In post","2021","Operational Delivery","Manchester","North West (England)","3490","3270","28200","25560"
"In post","2021","Operational Delivery","Medway","South East (England)","990","950","31060","29930"
"In post","2021","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","310","300","30820","28690"
"In post","2021","Operational Delivery","Mid Kent","South East (England)","620","580","29340","27260"
"In post","2021","Operational Delivery","Mid Lancashire","North West (England)","2770","2480","26650","24550"
"In post","2021","Operational Delivery","Milton Keynes","South East (England)","940","920","28210","27250"
"In post","2021","Operational Delivery","Monmouthshire and Newport","Wales","2520","2310","27830","23830"
"In post","2021","Operational Delivery","Na h-Eileanan Siar","Scotland","40","30","[c]","[c]"
"In post","2021","Operational Delivery","North and North East Lincolnshire","Yorkshire and The Humber","270","250","26090","24890"
"In post","2021","Operational Delivery","North and West Norfolk","East of England","370","330","28320","27150"
"In post","2021","Operational Delivery","North Hampshire","South East (England)","250","230","30600","26820"
"In post","2021","Operational Delivery","North Lanarkshire","Scotland","1170","1050","26270","25560"
"In post","2021","Operational Delivery","North Northamptonshire","East Midlands (England)","60","60","28460","27680"
"In post","2021","Operational Delivery","North Nottinghamshire","East Midlands (England)","620","590","27800","26780"
"In post","2021","Operational Delivery","North Yorkshire CC","Yorkshire and The Humber","310","280","29440","26780"
"In post","2021","Operational Delivery","Northumberland","North East (England)","70","60","28250","28200"
"In post","2021","Operational Delivery","Norwich and East Norfolk","East of England","810","760","27470","24920"
"In post","2021","Operational Delivery","Nottingham","East Midlands (England)","3540","3270","27100","25560"
"In post","2021","Operational Delivery","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","290","290","48380","46000"
"In post","2021","Operational Delivery","Oxfordshire","South East (England)","1050","970","30030","29920"
"In post","2021","Operational Delivery","Perth and Kinross and Stirling","Scotland","620","580","30810","33650"
"In post","2021","Operational Delivery","Peterborough","East of England","930","820","25580","22350"
"In post","2021","Operational Delivery","Plymouth","South West (England)","1010","910","26950","24500"
"In post","2021","Operational Delivery","Portsmouth","South East (England)","1170","1050","26030","24890"
"In post","2021","Operational Delivery","Powys","Wales","160","150","31660","28850"
"In post","2021","Operational Delivery","Redbridge and Waltham Forest","London","230","210","27730","26810"
"In post","2021","Operational Delivery","Sandwell","West Midlands (England)","80","80","26860","26780"
"In post","2021","Operational Delivery","Scottish Borders","Scotland","30","30","[c]","[c]"
"In post","2021","Operational Delivery","Sefton","North West (England)","3100","2770","27080","24440"
"In post","2021","Operational Delivery","Sheffield","Yorkshire and The Humber","2880","2620","27100","24890"
"In post","2021","Operational Delivery","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Shropshire CC","West Midlands (England)","440","420","28410","26700"
"In post","2021","Operational Delivery","Solihull","West Midlands (England)","670","620","27260","25310"
"In post","2021","Operational Delivery","Somerset","South West (England)","780","730","30340","28960"
"In post","2021","Operational Delivery","South and West Derbyshire","East Midlands (England)","530","490","29950","27380"
"In post","2021","Operational Delivery","South Ayrshire","Scotland","80","70","25260","22820"
"In post","2021","Operational Delivery","South Hampshire","South East (England)","2010","1580","25160","22660"
"In post","2021","Operational Delivery","South Lanarkshire","Scotland","2030","1750","24410","21440"
"In post","2021","Operational Delivery","South Nottinghamshire","East Midlands (England)","480","450","31000","28080"
"In post","2021","Operational Delivery","South Teesside","North East (England)","400","360","24750","22920"
"In post","2021","Operational Delivery","South West Wales","Wales","600","560","28900","26290"
"In post","2021","Operational Delivery","Southampton","South East (England)","490","450","29950","26130"
"In post","2021","Operational Delivery","Southend-on-Sea","East of England","360","320","25680","21440"
"In post","2021","Operational Delivery","Staffordshire CC","West Midlands (England)","2330","2200","28280","26310"
"In post","2021","Operational Delivery","Stoke-on-Trent","West Midlands (England)","640","590","22390","18890"
"In post","2021","Operational Delivery","Suffolk","East of England","1780","1680","27730","26750"
"In post","2021","Operational Delivery","Sunderland","North East (England)","2090","1690","23550","21440"
"In post","2021","Operational Delivery","Swansea","Wales","6050","5250","23410","21590"
"In post","2021","Operational Delivery","Swindon","South West (England)","140","130","24420","22430"
"In post","2021","Operational Delivery","Telford and Wrekin","West Midlands (England)","530","480","27780","27130"
"In post","2021","Operational Delivery","Thurrock","East of England","280","270","25380","25040"
"In post","2021","Operational Delivery","Torbay","South West (England)","70","60","29540","24550"
"In post","2021","Operational Delivery","Tower Hamlets","London","1060","1020","37400","32870"
"In post","2021","Operational Delivery","Tyneside","North East (England)","6010","5270","25350","21440"
"In post","2021","Operational Delivery","Unknown","Unknown","150","140","38770","40370"
"In post","2021","Operational Delivery","Wakefield","Yorkshire and The Humber","1220","1120","29940","30030"
"In post","2021","Operational Delivery","Walsall","West Midlands (England)","100","90","25470","22920"
"In post","2021","Operational Delivery","Wandsworth","London","760","730","32410","33260"
"In post","2021","Operational Delivery","Warrington","North West (England)","1810","1750","32950","31650"
"In post","2021","Operational Delivery","Warwickshire","West Midlands (England)","370","350","26750","24260"
"In post","2021","Operational Delivery","West Cumbria","North West (England)","760","680","25050","21050"
"In post","2021","Operational Delivery","West Essex","East of England","460","410","29550","27370"
"In post","2021","Operational Delivery","West Kent","South East (England)","50","40","[c]","[c]"
"In post","2021","Operational Delivery","West Lothian","Scotland","100","90","27590","26780"
"In post","2021","Operational Delivery","West Northamptonshire","East Midlands (England)","800","730","24720","22850"
"In post","2021","Operational Delivery","West Surrey","South East (England)","870","820","30580","29520"
"In post","2021","Operational Delivery","West Sussex (North East)","South East (England)","900","790","29830","27760"
"In post","2021","Operational Delivery","West Sussex (South West)","South East (England)","500","440","27450","26740"
"In post","2021","Operational Delivery","Westminster","London","5770","5570","38790","32540"
"In post","2021","Operational Delivery","Wiltshire","South West (England)","960","900","33430","28690"
"In post","2021","Operational Delivery","Wirral","North West (England)","580","520","27730","27130"
"In post","2021","Operational Delivery","Wolverhampton","West Midlands (England)","220","200","23560","21440"
"In post","2021","Operational Delivery","Worcestershire","West Midlands (England)","1600","1530","27230","25150"
"In post","2021","Operational Delivery","York","Yorkshire and The Humber","650","610","28730","25900"
"In post","2021","Operational Research","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Buckinghamshire CC","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Central Hampshire","South East (England)","420","400","42230","46080"
"In post","2021","Operational Research","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Croydon","London","50","50","[c]","[c]"
"In post","2021","Operational Research","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Greater Manchester North East","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Greater Manchester North West","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Liverpool","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Manchester","North West (England)","60","50","42700","38630"
"In post","2021","Operational Research","Medway","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Mid Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Portsmouth","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Sefton","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Shropshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Staffordshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Tower Hamlets","London","110","100","48400","42350"
"In post","2021","Operational Research","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Sussex (South West)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Westminster","London","240","230","49960","48230"
"In post","2021","Operational Research","Wiltshire","South West (England)","80","80","45110","46080"
"In post","2021","Operational Research","Worcestershire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","York","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other","Aberdeen City and Aberdeenshire","Scotland","60","60","27150","25870"
"In post","2021","Other","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Antrim and Newtownabbey","Northern Ireland","60","60","20950","20310"
"In post","2021","Other","Ards and North Down","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Other","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","2320","2200","34440","32480"
"In post","2021","Other","Bedford","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other","Belfast","Northern Ireland","70","70","28220","22330"
"In post","2021","Other","Berkshire","South East (England)","190","190","29800","26670"
"In post","2021","Other","Bexley and Greenwich","London","40","40","[c]","[c]"
"In post","2021","Other","Birmingham","West Midlands (England)","140","140","29340","22080"
"In post","2021","Other","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Blackpool","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Bournemouth and Poole","South West (England)","40","40","[c]","[c]"
"In post","2021","Other","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Bristol, City of","South West (England)","110","100","31750","25880"
"In post","2021","Other","Buckinghamshire CC","South East (England)","190","180","25310","23040"
"In post","2021","Other","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other","Cambridgeshire CC","East of England","160","160","27370","26370"
"In post","2021","Other","Camden and City of London","London","250","240","57350","47810"
"In post","2021","Other","Cardiff and Vale of Glamorgan","Wales","330","310","35650","30690"
"In post","2021","Other","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Central Bedfordshire","East of England","110","110","25080","21130"
"In post","2021","Other","Central Hampshire","South East (England)","550","530","25850","21580"
"In post","2021","Other","Central Valleys","Wales","240","230","41840","37410"
"In post","2021","Other","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","City of Edinburgh","Scotland","320","300","33330","27850"
"In post","2021","Other","Clackmannanshire and Fife","Scotland","150","140","25630","22080"
"In post","2021","Other","Conwy and Denbighshire","Wales","90","80","39650","37410"
"In post","2021","Other","Cornwall and Isles of Scilly","South West (England)","210","200","23300","21130"
"In post","2021","Other","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Croydon","London","640","610","37720","35050"
"In post","2021","Other","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Devon CC","South West (England)","150","150","25120","21130"
"In post","2021","Other","Dorset CC","South West (England)","300","290","27120","26210"
"In post","2021","Other","Dudley","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Durham CC","North East (England)","50","50","27390","21580"
"In post","2021","Other","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Ayrshire and North Ayrshire mainland","Scotland","180","170","25680","25050"
"In post","2021","Other","East Cumbria","North West (England)","90","90","23040","21130"
"In post","2021","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","220","210","25780","21560"
"In post","2021","Other","East Kent","South East (England)","70","70","24490","22080"
"In post","2021","Other","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Riding of Yorkshire","Yorkshire and The Humber","390","380","26320","26670"
"In post","2021","Other","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Essex Haven Gateway","East of England","120","120","24670","21580"
"In post","2021","Other","Essex Thames Gateway","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other","Falkirk","Scotland","100","100","31760","33650"
"In post","2021","Other","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Glasgow City","Scotland","470","450","31170","26670"
"In post","2021","Other","Gloucestershire","South West (England)","150","150","23970","21480"
"In post","2021","Other","Greater Manchester North East","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester North West","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South East","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Greater Manchester South West","North West (England)","120","120","37790","32100"
"In post","2021","Other","Gwent Valleys","Wales","30","30","[c]","[c]"
"In post","2021","Other","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Harrow and Hillingdon","London","290","260","25680","25000"
"In post","2021","Other","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other","Herefordshire, County of","West Midlands (England)","80","80","21280","20920"
"In post","2021","Other","Hertfordshire","East of England","50","50","32680","26090"
"In post","2021","Other","Hounslow and Richmond upon Thames","London","130","120","40410","34770"
"In post","2021","Other","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","30","30","[c]","[c]"
"In post","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","180","170","22070","20720"
"In post","2021","Other","Isle of Anglesey","Wales","40","40","[c]","[c]"
"In post","2021","Other","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Kingston upon Hull, City of","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Lancaster and Wyre","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leeds","Yorkshire and The Humber","100","100","33850","30830"
"In post","2021","Other","Leicester","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Leicestershire CC and Rutland","East Midlands (England)","140","130","22670","20920"
"In post","2021","Other","Lewisham and Southwark","London","100","80","32270","32740"
"In post","2021","Other","Lincolnshire","East Midlands (England)","480","460","23220","20920"
"In post","2021","Other","Lisburn and Castlereagh","Northern Ireland","140","130","22690","22080"
"In post","2021","Other","Liverpool","North West (England)","290","270","26470","22210"
"In post","2021","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Luton","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other","Manchester","North West (England)","100","100","27120","25880"
"In post","2021","Other","Medway","South East (England)","60","50","23950","21580"
"In post","2021","Other","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Mid Lancashire","North West (England)","60","60","25030","21280"
"In post","2021","Other","Milton Keynes","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Monmouthshire and Newport","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other","North and North East Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other","North and West Norfolk","East of England","180","180","22790","20720"
"In post","2021","Other","North Hampshire","South East (England)","250","240","35910","26670"
"In post","2021","Other","North Lanarkshire","Scotland","60","50","29740","25870"
"In post","2021","Other","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","North Yorkshire CC","Yorkshire and The Humber","470","450","22520","20920"
"In post","2021","Other","Northumberland","North East (England)","40","30","[c]","[c]"
"In post","2021","Other","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other","Nottingham","East Midlands (England)","70","70","31700","25880"
"In post","2021","Other","Overseas","Overseas","370","370","50430","46620"
"In post","2021","Other","Oxfordshire","South East (England)","520","510","26140","21130"
"In post","2021","Other","Perth and Kinross and Stirling","Scotland","150","140","32350","28870"
"In post","2021","Other","Peterborough","East of England","110","110","21460","20920"
"In post","2021","Other","Plymouth","South West (England)","240","230","25410","21580"
"In post","2021","Other","Portsmouth","South East (England)","340","330","27610","21580"
"In post","2021","Other","Powys","Wales","130","120","22370","20920"
"In post","2021","Other","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","Sefton","North West (England)","60","60","29410","25310"
"In post","2021","Other","Sheffield","Yorkshire and The Humber","110","110","30640","26160"
"In post","2021","Other","Shropshire CC","West Midlands (England)","360","350","28160","29670"
"In post","2021","Other","Solihull","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Other","Somerset","South West (England)","230","220","25550","21450"
"In post","2021","Other","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other","South Hampshire","South East (England)","420","410","29370","30760"
"In post","2021","Other","South Lanarkshire","Scotland","30","30","[c]","[c]"
"In post","2021","Other","South Nottinghamshire","East Midlands (England)","80","70","22160","21130"
"In post","2021","Other","South Teesside","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other","South West Wales","Wales","100","90","38110","37410"
"In post","2021","Other","Southampton","South East (England)","40","40","[c]","[c]"
