"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Legal","130","120","36340","38000"
"New entrant CS","2022","20-29","Attorney General's Departments","Operational Delivery","240","240","22250","22200"
"New entrant CS","2022","20-29","Attorney General's Departments","Other","70","70","26900","26950"
"New entrant CS","2022","20-29","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office","Unknown","1000","990","29590","28000"
"New entrant CS","2022","20-29","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","90","90","23330","22470"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Operational Delivery","150","150","24960","21810"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Policy","300","300","33830","33570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Science and Engineering","60","60","25600","24150"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Policy","180","180","32810","34020"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Communications","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Digital, Data and Technology","80","80","32420","29360"
"New entrant CS","2022","20-29","Department for Education","Finance","70","70","30270","29360"
"New entrant CS","2022","20-29","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Policy","200","200","29230","26750"
"New entrant CS","2022","20-29","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Property","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Communications","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","70","70","33100","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Operational Delivery","360","360","22870","21300"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Policy","600","600","33900","32560"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Science and Engineering","100","90","25720","24370"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Economics","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","International Trade","120","120","31300","31800"
"New entrant CS","2022","20-29","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Policy","210","210","31680","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Economics","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Operational Delivery","360","350","22100","21840"
"New entrant CS","2022","20-29","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Policy","100","100","39310","34710"
"New entrant CS","2022","20-29","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport","Unknown","120","120","34360","30730"
"New entrant CS","2022","20-29","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Counter Fraud","220","220","25590","26340"
"New entrant CS","2022","20-29","Department for Work and Pensions","Digital, Data and Technology","120","120","33170","29360"
"New entrant CS","2022","20-29","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Finance","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Delivery","2660","2630","25250","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Other","320","310","22480","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions","Policy","60","60","34010","36650"
"New entrant CS","2022","20-29","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Science and Engineering","50","50","26570","26370"
"New entrant CS","2022","20-29","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions","Unknown","500","490","24740","21260"
"New entrant CS","2022","20-29","Department of Health and Social Care","Commercial","60","40","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Communications","60","50","29160","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Digital, Data and Technology","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Finance","60","40","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Human Resources","100","90","30930","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Operational Delivery","640","590","30130","27270"
"New entrant CS","2022","20-29","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Policy","80","70","33270","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Science and Engineering","170","170","28390","28590"
"New entrant CS","2022","20-29","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","Operational Delivery","120","120","24130","22600"
"New entrant CS","2022","20-29","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","150","150","32430","33080"
"New entrant CS","2022","20-29","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Finance","40","40","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Intelligence Analysis","30","30","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Legal","60","60","32180","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Operational Delivery","1580","1540","22960","21250"
"New entrant CS","2022","20-29","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Property","150","150","28340","26030"
"New entrant CS","2022","20-29","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Statistics","40","40","[c]","[c]"
"New entrant CS","2022","20-29","HM Revenue and Customs","Tax","1140","1120","26890","26590"
"New entrant CS","2022","20-29","HM Revenue and Customs","Unknown","560","550","27410","26590"
"New entrant CS","2022","20-29","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Economics","40","40","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Policy","140","140","30390","28500"
"New entrant CS","2022","20-29","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Digital, Data and Technology","80","80","34530","30820"
"New entrant CS","2022","20-29","Home Office","Economics","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Operational Delivery","730","720","24490","24880"
"New entrant CS","2022","20-29","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Other","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Policy","70","70","33140","28650"
"New entrant CS","2022","20-29","Home Office","Project Delivery","60","60","32580","35050"
"New entrant CS","2022","20-29","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Social Research","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Home Office","Statistics","50","50","24240","22460"
"New entrant CS","2022","20-29","Ministry of Defence","Commercial","110","110","25480","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Digital, Data and Technology","60","60","27810","26350"
"New entrant CS","2022","20-29","Ministry of Defence","Finance","100","100","26780","25000"
"New entrant CS","2022","20-29","Ministry of Defence","Geography","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Human Resources","80","80","24320","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Intelligence Analysis","60","60","28400","28700"
"New entrant CS","2022","20-29","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Medicine","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Operational Research","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Other","380","370","21790","21170"
"New entrant CS","2022","20-29","Ministry of Defence","Policy","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Project Delivery","160","160","29110","27010"
"New entrant CS","2022","20-29","Ministry of Defence","Property","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Defence","Science and Engineering","400","400","26790","27010"
"New entrant CS","2022","20-29","Ministry of Defence","Security","190","190","24530","23540"
"New entrant CS","2022","20-29","Ministry of Defence","Statistics","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Digital, Data and Technology","50","50","34020","34260"
"New entrant CS","2022","20-29","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
