"Status","Year","Region_ITL3","Sex","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Berkshire","Female","Unknown","120","110","29690","27920"
"In post","2021","Berkshire","Male","AA/AO","660","650","29840","26610"
"In post","2021","Berkshire","Male","EO","340","330","32830","29290"
"In post","2021","Berkshire","Male","G6/G7","160","160","57010","54380"
"In post","2021","Berkshire","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Male","SEO/HEO","350","340","38690","37190"
"In post","2021","Berkshire","Male","Unknown","70","70","35210","38000"
"In post","2021","Bexley and Greenwich","Female","AA/AO","420","400","26700","24890"
"In post","2021","Bexley and Greenwich","Female","EO","330","310","31310","31060"
"In post","2021","Bexley and Greenwich","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Female","SEO/HEO","70","70","40410","38440"
"In post","2021","Bexley and Greenwich","Female","Unknown","90","80","33190","34100"
"In post","2021","Bexley and Greenwich","Male","AA/AO","460","450","30110","31590"
"In post","2021","Bexley and Greenwich","Male","EO","210","210","33240","31880"
"In post","2021","Bexley and Greenwich","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Male","SEO/HEO","120","120","42110","40960"
"In post","2021","Bexley and Greenwich","Male","Unknown","50","50","[c]","[c]"
"In post","2021","Birmingham","Female","AA/AO","2120","1840","20770","20180"
"In post","2021","Birmingham","Female","EO","1960","1750","26520","27570"
"In post","2021","Birmingham","Female","G6/G7","580","540","56790","53350"
"In post","2021","Birmingham","Female","SCS","60","50","101480","93050"
"In post","2021","Birmingham","Female","SEO/HEO","1560","1470","35420","33300"
"In post","2021","Birmingham","Female","Unknown","330","290","29760","28200"
"In post","2021","Birmingham","Male","AA/AO","1450","1390","21350","20140"
"In post","2021","Birmingham","Male","EO","1350","1310","26780","27370"
"In post","2021","Birmingham","Male","G6/G7","570","560","58470","55530"
"In post","2021","Birmingham","Male","SCS","60","50","98290","98230"
"In post","2021","Birmingham","Male","SEO/HEO","1460","1430","35980","34000"
"In post","2021","Birmingham","Male","Unknown","110","110","31350","28200"
"In post","2021","Blackburn with Darwen","Female","AA/AO","100","80","20480","21010"
"In post","2021","Blackburn with Darwen","Female","EO","120","100","27360","27570"
"In post","2021","Blackburn with Darwen","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Female","Unknown","50","40","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","AA/AO","60","50","22010","21010"
"In post","2021","Blackburn with Darwen","Male","EO","100","100","27680","27570"
"In post","2021","Blackburn with Darwen","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","AA/AO","1110","950","20790","21010"
"In post","2021","Blackpool","Female","EO","1200","1040","27400","27570"
"In post","2021","Blackpool","Female","G6/G7","210","200","53470","49700"
"In post","2021","Blackpool","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Female","SEO/HEO","630","590","34380","33720"
"In post","2021","Blackpool","Female","Unknown","50","50","28600","28200"
"In post","2021","Blackpool","Male","AA/AO","650","620","20930","21010"
"In post","2021","Blackpool","Male","EO","660","640","27500","27570"
"In post","2021","Blackpool","Male","G6/G7","210","200","57610","56190"
"In post","2021","Blackpool","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Male","SEO/HEO","390","380","34660","34290"
"In post","2021","Blackpool","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","AA/AO","100","90","19990","20100"
"In post","2021","Bournemouth and Poole","Female","EO","190","160","27020","27570"
"In post","2021","Bournemouth and Poole","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","Female","Unknown","80","70","28890","26570"
"In post","2021","Bournemouth and Poole","Male","AA/AO","90","90","20670","20520"
"In post","2021","Bournemouth and Poole","Male","EO","140","130","27140","27570"
"In post","2021","Bournemouth and Poole","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","SEO/HEO","40","30","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","AA/AO","800","620","20460","20140"
"In post","2021","Bradford","Female","EO","600","510","26650","27570"
"In post","2021","Bradford","Female","G6/G7","90","90","55390","52580"
"In post","2021","Bradford","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","SEO/HEO","280","260","33720","31870"
"In post","2021","Bradford","Female","Unknown","90","80","30010","28200"
"In post","2021","Bradford","Male","AA/AO","540","500","20520","20140"
"In post","2021","Bradford","Male","EO","360","340","26760","27570"
"In post","2021","Bradford","Male","G6/G7","90","80","54310","52580"
"In post","2021","Bradford","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","SEO/HEO","220","220","34640","32100"
"In post","2021","Bradford","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","AA/AO","120","110","23340","22850"
"In post","2021","Breckland and South Norfolk","Female","EO","60","60","27210","27570"
"In post","2021","Breckland and South Norfolk","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","AA/AO","190","180","24760","24120"
"In post","2021","Breckland and South Norfolk","Male","EO","70","70","30210","28860"
"In post","2021","Breckland and South Norfolk","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","AA/AO","120","100","23460","23500"
"In post","2021","Brent","Female","EO","170","160","30690","31060"
"In post","2021","Brent","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Brent","Female","Unknown","60","50","32700","28690"
"In post","2021","Brent","Male","AA/AO","40","40","[c]","[c]"
"In post","2021","Brent","Male","EO","100","100","30620","31060"
"In post","2021","Brent","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Male","SEO/HEO","50","50","[c]","[c]"
"In post","2021","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","AA/AO","180","150","20470","21010"
"In post","2021","Bridgend and Neath Port Talbot","Female","EO","210","180","27510","27570"
"In post","2021","Bridgend and Neath Port Talbot","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","SEO/HEO","50","50","35000","34290"
"In post","2021","Bridgend and Neath Port Talbot","Female","Unknown","50","50","32600","30210"
"In post","2021","Bridgend and Neath Port Talbot","Male","AA/AO","90","80","20560","21010"
"In post","2021","Bridgend and Neath Port Talbot","Male","EO","80","80","29190","27570"
"In post","2021","Bridgend and Neath Port Talbot","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","AA/AO","90","80","20700","20650"
"In post","2021","Brighton and Hove","Female","EO","170","160","27470","27570"
"In post","2021","Brighton and Hove","Female","G6/G7","40","40","[c]","[c]"
"In post","2021","Brighton and Hove","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Unknown","70","50","28620","28200"
"In post","2021","Brighton and Hove","Male","AA/AO","60","60","20230","20590"
"In post","2021","Brighton and Hove","Male","EO","90","90","27810","27570"
"In post","2021","Brighton and Hove","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","AA/AO","770","670","21170","21010"
"In post","2021","Bristol, City of","Female","EO","790","690","26450","26780"
"In post","2021","Bristol, City of","Female","G6/G7","640","590","55850","52630"
"In post","2021","Bristol, City of","Female","SCS","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Female","SEO/HEO","1170","1070","35230","34290"
"In post","2021","Bristol, City of","Female","Unknown","120","110","28590","28200"
"In post","2021","Bristol, City of","Male","AA/AO","570","550","21980","21050"
"In post","2021","Bristol, City of","Male","EO","650","620","26900","27530"
"In post","2021","Bristol, City of","Male","G6/G7","790","750","57200","55610"
"In post","2021","Bristol, City of","Male","SCS","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Male","SEO/HEO","1000","960","35600","34480"
"In post","2021","Bristol, City of","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Bromley","Female","AA/AO","100","90","22380","22450"
"In post","2021","Bromley","Female","EO","170","150","31010","31060"
"In post","2021","Bromley","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","AA/AO","40","40","[c]","[c]"
"In post","2021","Bromley","Male","EO","70","70","31170","31060"
"In post","2021","Bromley","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","AA/AO","320","300","23970","22920"
"In post","2021","Buckinghamshire CC","Female","EO","290","270","28260","27570"
"In post","2021","Buckinghamshire CC","Female","G6/G7","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","SEO/HEO","250","230","38310","35300"
"In post","2021","Buckinghamshire CC","Female","Unknown","80","70","29590","30210"
"In post","2021","Buckinghamshire CC","Male","AA/AO","240","240","27010","27850"
"In post","2021","Buckinghamshire CC","Male","EO","200","200","29470","28670"
"In post","2021","Buckinghamshire CC","Male","G6/G7","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","SEO/HEO","200","190","39260","38160"
"In post","2021","Buckinghamshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","AA/AO","50","40","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","EO","50","50","28290","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","AA/AO","40","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","EO","40","40","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","AA/AO","160","120","20490","21010"
"In post","2021","Calderdale and Kirklees","Female","EO","370","320","27260","27570"
"In post","2021","Calderdale and Kirklees","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","SEO/HEO","60","60","33980","32830"
"In post","2021","Calderdale and Kirklees","Female","Unknown","100","90","28680","28200"
"In post","2021","Calderdale and Kirklees","Male","AA/AO","70","70","20770","21010"
"In post","2021","Calderdale and Kirklees","Male","EO","240","230","27400","27570"
"In post","2021","Calderdale and Kirklees","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","AA/AO","510","460","23050","21570"
"In post","2021","Cambridgeshire CC","Female","EO","350","320","27130","26930"
"In post","2021","Cambridgeshire CC","Female","G6/G7","150","140","60950","57680"
"In post","2021","Cambridgeshire CC","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","SEO/HEO","510","480","37030","34530"
"In post","2021","Cambridgeshire CC","Female","Unknown","80","80","29870","30210"
"In post","2021","Cambridgeshire CC","Male","AA/AO","630","600","27210","28400"
"In post","2021","Cambridgeshire CC","Male","EO","360","350","28800","27570"
"In post","2021","Cambridgeshire CC","Male","G6/G7","160","150","60110","56350"
"In post","2021","Cambridgeshire CC","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","SEO/HEO","570","560","37350","36460"
"In post","2021","Cambridgeshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","AA/AO","480","440","23180","22680"
"In post","2021","Camden and City of London","Female","EO","500","460","29470","29570"
"In post","2021","Camden and City of London","Female","G6/G7","230","220","65430","59240"
"In post","2021","Camden and City of London","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","SEO/HEO","540","520","38010","36160"
"In post","2021","Camden and City of London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Male","AA/AO","380","370","24080","23500"
"In post","2021","Camden and City of London","Male","EO","430","420","30010","29570"
"In post","2021","Camden and City of London","Male","G6/G7","370","360","69160","60400"
"In post","2021","Camden and City of London","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Male","SEO/HEO","650","640","39290","38010"
"In post","2021","Camden and City of London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Female","AA/AO","1890","1610","21190","21010"
"In post","2021","Cardiff and Vale of Glamorgan","Female","EO","1810","1630","26740","27230"
"In post","2021","Cardiff and Vale of Glamorgan","Female","G6/G7","690","650","59240","60830"
"In post","2021","Cardiff and Vale of Glamorgan","Female","SCS","80","80","86810","80470"
"In post","2021","Cardiff and Vale of Glamorgan","Female","SEO/HEO","1840","1720","36770","37410"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Unknown","200","190","31150","30210"
"In post","2021","Cardiff and Vale of Glamorgan","Male","AA/AO","1510","1440","21510","20500"
"In post","2021","Cardiff and Vale of Glamorgan","Male","EO","1520","1470","27010","26670"
"In post","2021","Cardiff and Vale of Glamorgan","Male","G6/G7","660","650","60030","60830"
"In post","2021","Cardiff and Vale of Glamorgan","Male","SCS","110","110","92920","82870"
"In post","2021","Cardiff and Vale of Glamorgan","Male","SEO/HEO","1680","1640","36740","36460"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Unknown","80","80","31000","30210"
"In post","2021","Causeway Coast and Glens","Female","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Female","EO","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","AA/AO","60","60","20390","20310"
"In post","2021","Causeway Coast and Glens","Male","EO","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","AA/AO","70","70","20650","20920"
"In post","2021","Central Bedfordshire","Female","EO","70","60","27720","26930"
"In post","2021","Central Bedfordshire","Female","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","AA/AO","70","70","20910","20620"
"In post","2021","Central Bedfordshire","Male","EO","60","60","28420","27570"
"In post","2021","Central Bedfordshire","Male","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","SEO/HEO","100","100","37490","36350"
"In post","2021","Central Bedfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","AA/AO","400","370","22160","20920"
"In post","2021","Central Hampshire","Female","EO","410","380","26640","26670"
"In post","2021","Central Hampshire","Female","G6/G7","260","250","53010","53320"
"In post","2021","Central Hampshire","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","SEO/HEO","770","740","35720","33630"
"In post","2021","Central Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Male","AA/AO","410","410","24220","21010"
"In post","2021","Central Hampshire","Male","EO","310","310","27950","26670"
"In post","2021","Central Hampshire","Male","G6/G7","680","660","53480","54430"
"In post","2021","Central Hampshire","Male","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Male","SEO/HEO","880","860","35890","37280"
"In post","2021","Central Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","AA/AO","260","220","21490","21010"
"In post","2021","Central Valleys","Female","EO","370","330","27730","27570"
"In post","2021","Central Valleys","Female","G6/G7","80","80","61940","60830"
"In post","2021","Central Valleys","Female","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","SEO/HEO","350","320","39510","37410"
"In post","2021","Central Valleys","Female","Unknown","80","70","29530","28750"
