"Status","Year","Sex","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Heterosexual / straight","Cardiff and Vale of Glamorgan","4540","4130","33570","28850"
"In post","2021","Female","Heterosexual / straight","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","Central Bedfordshire","150","140","28610","26670"
"In post","2021","Female","Heterosexual / straight","Central Hampshire","1430","1350","33130","32770"
"In post","2021","Female","Heterosexual / straight","Central Valleys","850","780","33440","28850"
"In post","2021","Female","Heterosexual / straight","Cheshire East","270","250","31050","27570"
"In post","2021","Female","Heterosexual / straight","Cheshire West and Chester","220","200","26210","27570"
"In post","2021","Female","Heterosexual / straight","Chorley and West Lancashire","430","390","29350","27570"
"In post","2021","Female","Heterosexual / straight","City of Edinburgh","3870","3630","39410","33830"
"In post","2021","Female","Heterosexual / straight","Clackmannanshire and Fife","410","370","28450","27570"
"In post","2021","Female","Heterosexual / straight","Conwy and Denbighshire","370","340","34360","31250"
"In post","2021","Female","Heterosexual / straight","Cornwall and Isles of Scilly","630","550","26450","26670"
"In post","2021","Female","Heterosexual / straight","Coventry","950","880","35700","30320"
"In post","2021","Female","Heterosexual / straight","Croydon","3900","3600","37280","33290"
"In post","2021","Female","Heterosexual / straight","Darlington","480","450","34550","30230"
"In post","2021","Female","Heterosexual / straight","Derby","420","350","25610","22920"
"In post","2021","Female","Heterosexual / straight","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","Devon CC","1370","1190","27500","25390"
"In post","2021","Female","Heterosexual / straight","Dorset CC","640","590","27800","26670"
"In post","2021","Female","Heterosexual / straight","Dudley","520","440","25360","26550"
"In post","2021","Female","Heterosexual / straight","Dumfries and Galloway","130","110","28420","27570"
"In post","2021","Female","Heterosexual / straight","Durham CC","2180","1890","26330","23970"
"In post","2021","Female","Heterosexual / straight","Ealing","210","200","31840","31060"
"In post","2021","Female","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","360","310","26430","27570"
"In post","2021","Female","Heterosexual / straight","East Cumbria","380","330","26910","24920"
"In post","2021","Female","Heterosexual / straight","East Derbyshire","210","180","26130","27570"
"In post","2021","Female","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","550","500","28040","26670"
"In post","2021","Female","Heterosexual / straight","East Kent","1500","1340","27830","25940"
"In post","2021","Female","Heterosexual / straight","East Lancashire","230","200","25690","27570"
"In post","2021","Female","Heterosexual / straight","East Lothian and Midlothian","50","40","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","East Merseyside","500","430","27320","27570"
"In post","2021","Female","Heterosexual / straight","East Riding of Yorkshire","490","440","26730","25790"
"In post","2021","Female","Heterosexual / straight","East Surrey","320","300","32950","31180"
"In post","2021","Female","Heterosexual / straight","East Sussex CC","830","710","26340","26780"
"In post","2021","Female","Heterosexual / straight","Enfield","150","140","30370","31060"
"In post","2021","Female","Heterosexual / straight","Essex Haven Gateway","430","390","29470","29290"
"In post","2021","Female","Heterosexual / straight","Essex Thames Gateway","470","410","27840","29290"
"In post","2021","Female","Heterosexual / straight","Falkirk","690","590","26290","25410"
"In post","2021","Female","Heterosexual / straight","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","Flintshire and Wrexham","690","640","27660","25790"
"In post","2021","Female","Heterosexual / straight","Glasgow City","4130","3750","31640","27570"
"In post","2021","Female","Heterosexual / straight","Gloucestershire","540","470","28230","27570"
"In post","2021","Female","Heterosexual / straight","Greater Manchester North East","520","480","27990","27570"
"In post","2021","Female","Heterosexual / straight","Greater Manchester North West","860","760","25420","23840"
"In post","2021","Female","Heterosexual / straight","Greater Manchester South East","590","530","25780","22260"
"In post","2021","Female","Heterosexual / straight","Greater Manchester South West","1850","1700","31250","27570"
"In post","2021","Female","Heterosexual / straight","Gwent Valleys","540","470","27900","27570"
"In post","2021","Female","Heterosexual / straight","Gwynedd","310","270","25280","22920"
"In post","2021","Female","Heterosexual / straight","Hackney and Newham","1080","990","34080","31060"
"In post","2021","Female","Heterosexual / straight","Haringey and Islington","490","460","30640","31060"
"In post","2021","Female","Heterosexual / straight","Harrow and Hillingdon","1230","1110","30650","29080"
"In post","2021","Female","Heterosexual / straight","Hartlepool and Stockton-on-Tees","590","520","26810","27570"
"In post","2021","Female","Heterosexual / straight","Heart of Essex","440","400","31160","29290"
"In post","2021","Female","Heterosexual / straight","Herefordshire, County of","160","150","26090","26670"
"In post","2021","Female","Heterosexual / straight","Hertfordshire","1120","1030","33760","29920"
"In post","2021","Female","Heterosexual / straight","Hounslow and Richmond upon Thames","970","890","31510","29440"
"In post","2021","Female","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","350","310","28800","27570"
"In post","2021","Female","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","370","340","27910","27570"
"In post","2021","Female","Heterosexual / straight","Isle of Anglesey","100","90","27150","26670"
"In post","2021","Female","Heterosexual / straight","Isle of Wight","290","250","25540","25300"
"In post","2021","Female","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","280","270","31590","31060"
"In post","2021","Female","Heterosexual / straight","Kent Thames Gateway","500","470","29020","29290"
"In post","2021","Female","Heterosexual / straight","Kingston upon Hull, City of","730","620","27540","27130"
"In post","2021","Female","Heterosexual / straight","Lambeth","1820","1690","41770","37210"
"In post","2021","Female","Heterosexual / straight","Lancaster and Wyre","440","390","27980","26670"
"In post","2021","Female","Heterosexual / straight","Leeds","3890","3540","32800","28590"
"In post","2021","Female","Heterosexual / straight","Leicester","980","860","27150","25440"
"In post","2021","Female","Heterosexual / straight","Leicestershire CC and Rutland","740","670","28050","25400"
"In post","2021","Female","Heterosexual / straight","Lewisham and Southwark","580","550","33460","31060"
"In post","2021","Female","Heterosexual / straight","Lincolnshire","1080","990","26400","25030"
"In post","2021","Female","Heterosexual / straight","Lisburn and Castlereagh","150","140","26610","22460"
"In post","2021","Female","Heterosexual / straight","Liverpool","4510","4050","28300","25040"
"In post","2021","Female","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","90","80","27950","27570"
"In post","2021","Female","Heterosexual / straight","Luton","240","220","25470","25040"
"In post","2021","Female","Heterosexual / straight","Manchester","3260","3040","33800","29360"
"In post","2021","Female","Heterosexual / straight","Medway","550","510","29600","29290"
"In post","2021","Female","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","280","260","30200","31060"
"In post","2021","Female","Heterosexual / straight","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","Mid Kent","370","330","29470","28200"
"In post","2021","Female","Heterosexual / straight","Mid Lancashire","2100","1840","27960","25560"
"In post","2021","Female","Heterosexual / straight","Milton Keynes","710","660","31060","27570"
"In post","2021","Female","Heterosexual / straight","Monmouthshire and Newport","2010","1830","32320","29540"
"In post","2021","Female","Heterosexual / straight","Na h-Eileanan Siar","80","70","24760","21010"
"In post","2021","Female","Heterosexual / straight","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","North and North East Lincolnshire","380","320","25860","25490"
"In post","2021","Female","Heterosexual / straight","North and West Norfolk","320","290","25890","25250"
"In post","2021","Female","Heterosexual / straight","North Hampshire","440","400","28900","26780"
"In post","2021","Female","Heterosexual / straight","North Lanarkshire","1070","900","26000","21460"
"In post","2021","Female","Heterosexual / straight","North Northamptonshire","250","210","25210","27570"
"In post","2021","Female","Heterosexual / straight","North Nottinghamshire","370","340","29030","27570"
"In post","2021","Female","Heterosexual / straight","North Yorkshire CC","690","630","28960","26670"
"In post","2021","Female","Heterosexual / straight","Northumberland","190","170","27380","27570"
"In post","2021","Female","Heterosexual / straight","Norwich and East Norfolk","650","570","28180","27570"
"In post","2021","Female","Heterosexual / straight","Nottingham","2830","2570","32040","27570"
"In post","2021","Female","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","Overseas","950","940","49570","50940"
"In post","2021","Female","Heterosexual / straight","Oxfordshire","1010","920","30980","27570"
"In post","2021","Female","Heterosexual / straight","Perth and Kinross and Stirling","270","250","29340","27570"
"In post","2021","Female","Heterosexual / straight","Peterborough","780","680","27520","24890"
"In post","2021","Female","Heterosexual / straight","Plymouth","960","850","29590","27570"
"In post","2021","Female","Heterosexual / straight","Portsmouth","1330","1200","30090","27250"
"In post","2021","Female","Heterosexual / straight","Powys","240","220","29480","27570"
"In post","2021","Female","Heterosexual / straight","Redbridge and Waltham Forest","420","380","29390","31060"
"In post","2021","Female","Heterosexual / straight","Sandwell","200","180","26950","27570"
"In post","2021","Female","Heterosexual / straight","Scottish Borders","140","130","28970","27570"
"In post","2021","Female","Heterosexual / straight","Sefton","2280","2020","28940","25860"
"In post","2021","Female","Heterosexual / straight","Sheffield","2930","2590","32100","27570"
"In post","2021","Female","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Heterosexual / straight","Shropshire CC","360","330","27570","26670"
"In post","2021","Female","Heterosexual / straight","Solihull","500","440","28450","26160"
"In post","2021","Female","Heterosexual / straight","Somerset","800","710","29130","27570"
"In post","2021","Female","Heterosexual / straight","South and West Derbyshire","440","390","30790","27570"
"In post","2021","Female","Heterosexual / straight","South Ayrshire","120","110","28540","27570"
"In post","2021","Female","Heterosexual / straight","South Hampshire","1470","1240","29810","27570"
"In post","2021","Female","Heterosexual / straight","South Lanarkshire","1270","1110","31280","27570"
"In post","2021","Female","Heterosexual / straight","South Nottinghamshire","280","260","30280","27380"
"In post","2021","Female","Heterosexual / straight","South Teesside","530","460","27010","25480"
"In post","2021","Female","Heterosexual / straight","South West Wales","660","600","30090","27570"
"In post","2021","Female","Heterosexual / straight","Southampton","510","450","29880","27570"
"In post","2021","Female","Heterosexual / straight","Southend-on-Sea","440","390","30900","29290"
"In post","2021","Female","Heterosexual / straight","Staffordshire CC","1520","1400","29860","27570"
"In post","2021","Female","Heterosexual / straight","Stoke-on-Trent","600","530","24860","21170"
"In post","2021","Female","Heterosexual / straight","Suffolk","1440","1300","27430","26630"
"In post","2021","Female","Heterosexual / straight","Sunderland","2070","1680","25050","21440"
"In post","2021","Female","Heterosexual / straight","Swansea","3340","2890","26220","21590"
"In post","2021","Female","Heterosexual / straight","Swindon","210","190","30360","27570"
"In post","2021","Female","Heterosexual / straight","Telford and Wrekin","750","670","32180","27570"
"In post","2021","Female","Heterosexual / straight","Thurrock","110","100","26680","26790"
"In post","2021","Female","Heterosexual / straight","Torbay","150","120","26690","27570"
"In post","2021","Female","Heterosexual / straight","Tower Hamlets","2300","2200","46460","40600"
"In post","2021","Female","Heterosexual / straight","Tyneside","5820","5120","29240","26270"
"In post","2021","Female","Heterosexual / straight","Unknown","560","520","32640","27570"
"In post","2021","Female","Heterosexual / straight","Wakefield","590","540","29690","27570"
"In post","2021","Female","Heterosexual / straight","Walsall","260","220","25790","27570"
"In post","2021","Female","Heterosexual / straight","Wandsworth","280","260","31190","31060"
"In post","2021","Female","Heterosexual / straight","Warrington","1050","980","31180","28840"
"In post","2021","Female","Heterosexual / straight","Warwickshire","530","470","26770","24260"
"In post","2021","Female","Heterosexual / straight","West Cumbria","370","320","27260","25340"
"In post","2021","Female","Heterosexual / straight","West Essex","280","250","29940","29290"
"In post","2021","Female","Heterosexual / straight","West Kent","100","90","32580","29290"
"In post","2021","Female","Heterosexual / straight","West Lothian","190","170","33640","27570"
"In post","2021","Female","Heterosexual / straight","West Northamptonshire","480","430","26060","23490"
"In post","2021","Female","Heterosexual / straight","West Surrey","860","790","31480","29290"
"In post","2021","Female","Heterosexual / straight","West Sussex (North East)","450","400","30240","27570"
"In post","2021","Female","Heterosexual / straight","West Sussex (South West)","440","390","29380","27570"
"In post","2021","Female","Heterosexual / straight","Westminster","19730","18900","47380","42870"
"In post","2021","Female","Heterosexual / straight","Wiltshire","2780","2610","33690","30460"
"In post","2021","Female","Heterosexual / straight","Wirral","880","740","26590","27130"
"In post","2021","Female","Heterosexual / straight","Wolverhampton","380","330","24860","23910"
"In post","2021","Female","Heterosexual / straight","Worcestershire","810","740","28080","26330"
"In post","2021","Female","Heterosexual / straight","York","1090","1010","36820","31900"
"In post","2021","Female","LGBO","Aberdeen City and Aberdeenshire","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Angus and Dundee City","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Barnet","40","30","[c]","[c]"
"In post","2021","Female","LGBO","Barnsley, Doncaster and Rotherham","80","70","29310","27570"
"In post","2021","Female","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","190","180","31110","28210"
"In post","2021","Female","LGBO","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Belfast","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Berkshire","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Bexley and Greenwich","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Birmingham","180","170","31180","27570"
"In post","2021","Female","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Blackpool","90","90","26970","27570"
"In post","2021","Female","LGBO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Bradford","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Brighton and Hove","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Bristol, City of","150","140","32990","29180"
"In post","2021","Female","LGBO","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Buckinghamshire CC","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Cambridgeshire CC","50","50","[c]","[c]"
"In post","2021","Female","LGBO","Camden and City of London","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Cardiff and Vale of Glamorgan","250","240","30410","25560"
"In post","2021","Female","LGBO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Central Hampshire","70","70","30880","29200"
"In post","2021","Female","LGBO","Central Valleys","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Cheshire East","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Chorley and West Lancashire","40","30","[c]","[c]"
"In post","2021","Female","LGBO","City of Edinburgh","250","250","35720","31810"
"In post","2021","Female","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Coventry","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Croydon","110","110","40130","35200"
"In post","2021","Female","LGBO","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Devon CC","90","90","26080","23910"
"In post","2021","Female","LGBO","Dorset CC","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Durham CC","100","90","26930","24890"
"In post","2021","Female","LGBO","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Kent","60","60","27320","25110"
"In post","2021","Female","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","East Riding of Yorkshire","40","40","[c]","[c]"
"In post","2021","Female","LGBO","East Surrey","40","40","[c]","[c]"
"In post","2021","Female","LGBO","East Sussex CC","50","50","[c]","[c]"
"In post","2021","Female","LGBO","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Flintshire and Wrexham","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Glasgow City","220","220","31500","27570"
"In post","2021","Female","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Greater Manchester North West","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Greater Manchester South West","100","100","29450","25560"
"In post","2021","Female","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Hackney and Newham","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Haringey and Islington","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Hartlepool and Stockton-on-Tees","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Heart of Essex","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Hertfordshire","60","50","32810","30400"
"In post","2021","Female","LGBO","Hounslow and Richmond upon Thames","70","60","31900","31260"
"In post","2021","Female","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Kent Thames Gateway","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Kingston upon Hull, City of","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Lambeth","110","100","38340","36200"
"In post","2021","Female","LGBO","Lancaster and Wyre","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Leeds","270","260","30800","28970"
"In post","2021","Female","LGBO","Leicester","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Leicestershire CC and Rutland","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Lewisham and Southwark","40","40","[c]","[c]"
"In post","2021","Female","LGBO","Lincolnshire","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Liverpool","160","150","26820","25040"
"In post","2021","Female","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Manchester","220","210","33200","29730"
"In post","2021","Female","LGBO","Medway","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Mid Kent","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Mid Lancashire","90","80","27380","24800"
"In post","2021","Female","LGBO","Milton Keynes","70","60","29120","27570"
"In post","2021","Female","LGBO","Monmouthshire and Newport","90","90","32020","29540"
"In post","2021","Female","LGBO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","North Lanarkshire","30","30","[c]","[c]"
"In post","2021","Female","LGBO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Norwich and East Norfolk","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Nottingham","160","160","30730","27570"
"In post","2021","Female","LGBO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Overseas","50","50","47100","41460"
"In post","2021","Female","LGBO","Oxfordshire","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Plymouth","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Portsmouth","50","50","[c]","[c]"
"In post","2021","Female","LGBO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Sefton","70","70","29700","26370"
"In post","2021","Female","LGBO","Sheffield","120","120","33470","29730"
"In post","2021","Female","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Somerset","30","30","[c]","[c]"
"In post","2021","Female","LGBO","South and West Derbyshire","40","40","[c]","[c]"
"In post","2021","Female","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","South Hampshire","70","70","28620","27570"
"In post","2021","Female","LGBO","South Lanarkshire","50","40","[c]","[c]"
"In post","2021","Female","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Staffordshire CC","110","100","28100","26810"
"In post","2021","Female","LGBO","Stoke-on-Trent","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Suffolk","60","60","27510","27570"
"In post","2021","Female","LGBO","Sunderland","50","40","[c]","[c]"
"In post","2021","Female","LGBO","Swansea","130","120","24500","21590"
"In post","2021","Female","LGBO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Tower Hamlets","110","110","44650","40600"
"In post","2021","Female","LGBO","Tyneside","280","260","28090","25560"
"In post","2021","Female","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Wakefield","60","60","29340","27570"
"In post","2021","Female","LGBO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Female","LGBO","Wandsworth","30","30","[c]","[c]"
"In post","2021","Female","LGBO","Warrington","70","70","31140","30640"
