"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions","Stoke-on-Trent","AA/AO","150","120","20920","21260"
"In post","2022","Department for Work and Pensions","Stoke-on-Trent","EO","260","230","27510","27570"
"In post","2022","Department for Work and Pensions","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Stoke-on-Trent","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Suffolk CC","AA/AO","130","110","21160","21260"
"In post","2022","Department for Work and Pensions","Suffolk CC","EO","400","360","27570","27570"
"In post","2022","Department for Work and Pensions","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Suffolk CC","SEO/HEO","50","40","33760","32780"
"In post","2022","Department for Work and Pensions","Sunderland","AA/AO","720","600","21080","21260"
"In post","2022","Department for Work and Pensions","Sunderland","EO","850","760","27500","27570"
"In post","2022","Department for Work and Pensions","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Sunderland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Sunderland","SEO/HEO","160","140","33130","31990"
"In post","2022","Department for Work and Pensions","Swansea","AA/AO","300","260","21180","21260"
"In post","2022","Department for Work and Pensions","Swansea","EO","260","230","27580","27570"
"In post","2022","Department for Work and Pensions","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Swansea","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Swindon","EO","120","110","27810","27570"
"In post","2022","Department for Work and Pensions","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Telford and Wrekin","AA/AO","130","110","21160","21260"
"In post","2022","Department for Work and Pensions","Telford and Wrekin","EO","230","200","27540","27570"
"In post","2022","Department for Work and Pensions","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Telford and Wrekin","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Telford and Wrekin","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Thurrock","EO","70","60","29900","29290"
"In post","2022","Department for Work and Pensions","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Torbay","AA/AO","120","100","21040","21260"
"In post","2022","Department for Work and Pensions","Torbay","EO","100","90","27430","27570"
"In post","2022","Department for Work and Pensions","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Tower Hamlets","AA/AO","80","70","24820","25110"
"In post","2022","Department for Work and Pensions","Tower Hamlets","EO","170","160","31070","31060"
"In post","2022","Department for Work and Pensions","Tower Hamlets","G6/G7","40","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Tower Hamlets","SEO/HEO","90","90","43930","43710"
"In post","2022","Department for Work and Pensions","Tyneside","AA/AO","2430","2120","21160","21260"
"In post","2022","Department for Work and Pensions","Tyneside","EO","1530","1370","27500","27570"
"In post","2022","Department for Work and Pensions","Tyneside","G6/G7","680","660","56860","53360"
"In post","2022","Department for Work and Pensions","Tyneside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Tyneside","SEO/HEO","1350","1290","35640","34290"
"In post","2022","Department for Work and Pensions","Unknown","AA/AO","120","100","23010","23050"
"In post","2022","Department for Work and Pensions","Unknown","EO","340","320","28740","27570"
"In post","2022","Department for Work and Pensions","Unknown","G6/G7","40","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Unknown","SEO/HEO","100","100","36890","35720"
"In post","2022","Department for Work and Pensions","Wakefield","AA/AO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wakefield","EO","200","170","27480","27570"
"In post","2022","Department for Work and Pensions","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Walsall","AA/AO","250","210","21030","21260"
"In post","2022","Department for Work and Pensions","Walsall","EO","250","220","27360","27570"
"In post","2022","Department for Work and Pensions","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wandsworth","AA/AO","70","50","24720","25110"
"In post","2022","Department for Work and Pensions","Wandsworth","EO","100","100","31160","31060"
"In post","2022","Department for Work and Pensions","Wandsworth","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Warrington","AA/AO","190","160","20940","21260"
"In post","2022","Department for Work and Pensions","Warrington","EO","160","140","27480","27570"
"In post","2022","Department for Work and Pensions","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Warwickshire CC","AA/AO","210","170","21000","21260"
"In post","2022","Department for Work and Pensions","Warwickshire CC","EO","250","220","27440","27570"
"In post","2022","Department for Work and Pensions","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Warwickshire CC","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Cumbria","AA/AO","40","40","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Cumbria","EO","100","80","27550","27570"
"In post","2022","Department for Work and Pensions","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Essex","EO","90","90","29760","29290"
"In post","2022","Department for Work and Pensions","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Kent","EO","60","50","29960","29290"
"In post","2022","Department for Work and Pensions","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Lothian","AA/AO","50","40","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Lothian","EO","90","80","27500","27570"
"In post","2022","Department for Work and Pensions","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Northamptonshire","EO","180","170","27550","27570"
"In post","2022","Department for Work and Pensions","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Surrey","EO","180","160","29860","29290"
"In post","2022","Department for Work and Pensions","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Surrey","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Surrey","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Sussex (North East)","EO","150","130","27740","27570"
"In post","2022","Department for Work and Pensions","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Sussex (South West)","AA/AO","90","80","20900","21260"
"In post","2022","Department for Work and Pensions","West Sussex (South West)","EO","210","190","27500","27570"
"In post","2022","Department for Work and Pensions","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Westminster","AA/AO","70","60","24970","25110"
"In post","2022","Department for Work and Pensions","Westminster","EO","470","460","31200","31060"
"In post","2022","Department for Work and Pensions","Westminster","G6/G7","650","620","60370","57230"
"In post","2022","Department for Work and Pensions","Westminster","SCS","120","110","91630","82100"
"In post","2022","Department for Work and Pensions","Westminster","SEO/HEO","1050","1020","38940","38780"
"In post","2022","Department for Work and Pensions","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wiltshire","EO","150","140","27540","27570"
"In post","2022","Department for Work and Pensions","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wirral","AA/AO","800","670","21080","21260"
"In post","2022","Department for Work and Pensions","Wirral","EO","520","460","27500","27570"
"In post","2022","Department for Work and Pensions","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wirral","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wirral","SEO/HEO","70","60","33430","32400"
"In post","2022","Department for Work and Pensions","Wolverhampton","AA/AO","270","220","20940","21260"
"In post","2022","Department for Work and Pensions","Wolverhampton","EO","330","290","27580","27570"
"In post","2022","Department for Work and Pensions","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wolverhampton","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Wolverhampton","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Department for Work and Pensions","Worcestershire CC","AA/AO","90","70","20800","20480"
"In post","2022","Department for Work and Pensions","Worcestershire CC","EO","210","190","27510","27570"
"In post","2022","Department for Work and Pensions","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","York","AA/AO","50","40","21280","21260"
"In post","2022","Department for Work and Pensions","York","EO","170","160","27010","27570"
"In post","2022","Department for Work and Pensions","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","York","SEO/HEO","120","110","36370","35910"
"In post","2022","Department of Health and Social Care","Armagh City, Banbridge and Craigavon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barnet","AA/AO","180","140","23900","23780"
"In post","2022","Department of Health and Social Care","Barnet","EO","190","170","27970","26880"
"In post","2022","Department of Health and Social Care","Barnet","G6/G7","270","260","59200","55130"
"In post","2022","Department of Health and Social Care","Barnet","SCS","50","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barnet","SEO/HEO","450","440","38280","40070"
"In post","2022","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bedford","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Berkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Birmingham","AA/AO","70","60","20550","19880"
"In post","2022","Department of Health and Social Care","Birmingham","EO","50","50","24770","23390"
"In post","2022","Department of Health and Social Care","Birmingham","G6/G7","70","70","57000","50930"
"In post","2022","Department of Health and Social Care","Birmingham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Birmingham","SEO/HEO","140","130","35480","36330"
"In post","2022","Department of Health and Social Care","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bristol, City of","AA/AO","70","60","21090","20400"
"In post","2022","Department of Health and Social Care","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bristol, City of","G6/G7","70","70","57290","53220"
"In post","2022","Department of Health and Social Care","Bristol, City of","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bristol, City of","SEO/HEO","140","120","34860","35610"
"In post","2022","Department of Health and Social Care","Bromley","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Buckinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Calderdale and Kirklees","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cambridgeshire CC","AA/AO","50","40","21810","21820"
"In post","2022","Department of Health and Social Care","Cambridgeshire CC","EO","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cambridgeshire CC","G6/G7","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cambridgeshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cambridgeshire CC","SEO/HEO","80","70","36390","36110"
"In post","2022","Department of Health and Social Care","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cheshire West and Chester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Darlington","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Derby","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Devon CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Cumbria","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Derbyshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Riding of Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Sussex CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Gloucestershire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
