"Status","Year","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Inner London - West","Westminster","170","160","52020","51820"
"In post","2022","Government Internal Audit Agency","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","West Yorkshire","Leeds","40","40","[c]","[c]"
"In post","2022","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"In post","2022","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Inner London - West","Westminster","2450","2280","54570","51940"
"In post","2022","Government Legal Department","Outer London - South","Croydon","50","40","[c]","[c]"
"In post","2022","Government Legal Department","West Yorkshire","Leeds","90","80","52440","51250"
"In post","2022","Government Property Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Inner London - West","Westminster","100","100","52850","54700"
"In post","2022","Government Property Agency","West Midlands","Birmingham","70","70","48830","42900"
"In post","2022","Government Property Agency","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","West Yorkshire","Leeds","50","50","[c]","[c]"
"In post","2022","Health and Safety Executive","Bedfordshire and Hertfordshire","Bedford","60","60","42680","45100"
"In post","2022","Health and Safety Executive","Cheshire","Cheshire East","30","30","[c]","[c]"
"In post","2022","Health and Safety Executive","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Derbyshire and Nottinghamshire","South and West Derbyshire","330","300","42050","39390"
"In post","2022","Health and Safety Executive","Derbyshire and Nottinghamshire","South Nottinghamshire","60","50","48070","43000"
"In post","2022","Health and Safety Executive","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","East Wales","Cardiff and Vale of Glamorgan","70","70","40650","41480"
"In post","2022","Health and Safety Executive","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Eastern Scotland","City of Edinburgh","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Essex","Heart of Essex","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","50","45130","45900"
"In post","2022","Health and Safety Executive","Hampshire and Isle of Wight","North Hampshire","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Inner London - East","Tower Hamlets","150","150","48050","44610"
"In post","2022","Health and Safety Executive","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Merseyside","Sefton","950","900","39230","34880"
"In post","2022","Health and Safety Executive","North Eastern Scotland","Aberdeen City and Aberdeenshire","110","100","77750","90550"
"In post","2022","Health and Safety Executive","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","North Yorkshire","York","230","220","33220","31660"
"In post","2022","Health and Safety Executive","Northumberland, and Tyne and Wear","Tyneside","80","70","42390","44460"
"In post","2022","Health and Safety Executive","South Yorkshire","Sheffield","50","50","44830","42350"
"In post","2022","Health and Safety Executive","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","West Central Scotland","Glasgow City","70","60","44250","45100"
"In post","2022","Health and Safety Executive","West Midlands","Birmingham","90","80","45420","46320"
"In post","2022","Health and Safety Executive","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","West Yorkshire","Leeds","100","100","47270","46320"
"In post","2022","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Bedford","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Hertfordshire CC","160","140","27160","23720"
"In post","2022","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Luton","120","100","23960","21300"
"In post","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","120","110","26620","21490"
"In post","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","50","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","110","90","25460","21490"
"In post","2022","HM Courts and Tribunals Service","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Cheshire","Cheshire West and Chester","60","50","23780","20970"
"In post","2022","HM Courts and Tribunals Service","Cheshire","Warrington","50","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","70","60","25560","20970"
"In post","2022","HM Courts and Tribunals Service","Cumbria","East Cumbria","60","50","26850","25120"
"In post","2022","HM Courts and Tribunals Service","Cumbria","West Cumbria","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Derby","130","110","24680","20970"
"In post","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Nottingham","230","210","26530","20970"
"In post","2022","HM Courts and Tribunals Service","Devon","Devon CC","100","80","25860","20970"
"In post","2022","HM Courts and Tribunals Service","Devon","Plymouth","70","60","24980","20970"
"In post","2022","HM Courts and Tribunals Service","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","110","100","24790","20970"
"In post","2022","HM Courts and Tribunals Service","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Dorset and Somerset","Somerset CC","80","70","24340","20970"
"In post","2022","HM Courts and Tribunals Service","East Anglia","Cambridgeshire CC","60","50","26120","21190"
"In post","2022","HM Courts and Tribunals Service","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","East Anglia","Norwich and East Norfolk","130","120","25290","20970"
"In post","2022","HM Courts and Tribunals Service","East Anglia","Peterborough","80","70","26660","20970"
"In post","2022","HM Courts and Tribunals Service","East Anglia","Suffolk CC","170","140","24840","20970"
"In post","2022","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","320","300","25970","20970"
"In post","2022","HM Courts and Tribunals Service","East Wales","Flintshire and Wrexham","70","70","25540","20970"
"In post","2022","HM Courts and Tribunals Service","East Wales","Monmouthshire and Newport","100","90","25200","20970"
"In post","2022","HM Courts and Tribunals Service","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","90","80","24750","20970"
"In post","2022","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","40","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Essex","Essex Thames Gateway","60","50","25370","21490"
"In post","2022","HM Courts and Tribunals Service","Essex","Heart of Essex","140","120","24770","21410"
"In post","2022","HM Courts and Tribunals Service","Essex","Southend-on-Sea","40","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","90","80","26770","20970"
"In post","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","230","220","24650","21410"
"In post","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","100","80","24540","20970"
"In post","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","90","80","24460","20970"
"In post","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester North West","80","70","24790","20970"
"In post","2022","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South East","60","50","24360","20970"
"In post","2022","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","360","330","22670","20970"
"In post","2022","HM Courts and Tribunals Service","Greater Manchester","Manchester","650","590","26930","21490"
"In post","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Central Hampshire","40","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","North Hampshire","60","60","27650","21410"
"In post","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Portsmouth","110","90","26550","21490"
"In post","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Southampton","110","100","25080","21490"
"In post","2022","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","70","60","25350","20970"
"In post","2022","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","150","130","25760","20970"
"In post","2022","HM Courts and Tribunals Service","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Inner London - East","Hackney and Newham","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","320","300","27800","24310"
"In post","2022","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","150","150","28910","28310"
"In post","2022","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","210","190","28600","23860"
"In post","2022","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","830","790","27730","24310"
"In post","2022","HM Courts and Tribunals Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Inner London - West","Wandsworth","70","60","30020","24310"
"In post","2022","HM Courts and Tribunals Service","Inner London - West","Westminster","1460","1410","37050","34260"
"In post","2022","HM Courts and Tribunals Service","Kent","East Kent","90","80","25090","20970"
"In post","2022","HM Courts and Tribunals Service","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Kent","Medway","70","70","25080","20970"
"In post","2022","HM Courts and Tribunals Service","Kent","Mid Kent","90","80","25480","21080"
"In post","2022","HM Courts and Tribunals Service","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Lancashire","Blackburn with Darwen","40","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Lancashire","Blackpool","40","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Lancashire","East Lancashire","50","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","160","150","26650","25120"
"In post","2022","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","420","380","24230","20970"
"In post","2022","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","200","170","22960","20970"
"In post","2022","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","290","260","23890","20970"
"In post","2022","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","100","90","25910","20970"
"In post","2022","HM Courts and Tribunals Service","Merseyside","East Merseyside","70","60","22440","20970"
"In post","2022","HM Courts and Tribunals Service","Merseyside","Liverpool","380","340","26330","21490"
"In post","2022","HM Courts and Tribunals Service","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Merseyside","Wirral","50","40","24390","21480"
"In post","2022","HM Courts and Tribunals Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","North Yorkshire","North Yorkshire CC","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","North Yorkshire","York","50","40","24960","20970"
"In post","2022","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","340","300","25790","20970"
"In post","2022","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","50","50","27250","23720"
"In post","2022","HM Courts and Tribunals Service","Outer London - East and North East","Bexley and Greenwich","60","60","27580","24310"
"In post","2022","HM Courts and Tribunals Service","Outer London - East and North East","Enfield","30","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Outer London - East and North East","Redbridge and Waltham Forest","100","90","27360","28310"
"In post","2022","HM Courts and Tribunals Service","Outer London - South","Bromley","120","110","28010","23720"
"In post","2022","HM Courts and Tribunals Service","Outer London - South","Croydon","200","180","28460","23720"
"In post","2022","HM Courts and Tribunals Service","Outer London - South","Merton, Kingston upon Thames and Sutton","130","120","28480","23720"
"In post","2022","HM Courts and Tribunals Service","Outer London - West and North West","Barnet","40","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Outer London - West and North West","Brent","120","110","28770","24310"
"In post","2022","HM Courts and Tribunals Service","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Outer London - West and North West","Harrow and Hillingdon","70","60","27950","23720"
"In post","2022","HM Courts and Tribunals Service","Outer London - West and North West","Hounslow and Richmond upon Thames","190","180","26830","23720"
"In post","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","110","100","26550","21190"
"In post","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","500","460","22490","20970"
"In post","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","South Yorkshire","Barnsley, Doncaster and Rotherham","80","60","23900","20970"
"In post","2022","HM Courts and Tribunals Service","South Yorkshire","Sheffield","200","170","25270","20970"
"In post","2022","HM Courts and Tribunals Service","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","Brighton and Hove","120","110","26210","21410"
"In post","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","East Sussex CC","70","60","25790","21450"
"In post","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Surrey","90","70","28240","21650"
"In post","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Sussex (South West)","40","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Tees Valley and Durham","Darlington","50","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","60","60","28480","23280"
"In post","2022","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","170","140","25600","20970"
"In post","2022","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","210","190","23920","21410"
"In post","2022","HM Courts and Tribunals Service","West Midlands","Birmingham","890","820","24990","21410"
"In post","2022","HM Courts and Tribunals Service","West Midlands","Coventry","50","40","25080","20970"
"In post","2022","HM Courts and Tribunals Service","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Midlands","Walsall","40","30","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Midlands","Wolverhampton","120","100","24180","20970"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","120","110","23020","20970"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Central Valleys","60","50","25700","20970"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Gwent Valleys","80","70","21890","20970"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Gwynedd","40","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","South West Wales","50","40","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Swansea","110","100","26690","20970"
"In post","2022","HM Courts and Tribunals Service","West Yorkshire","Bradford","210","180","23770","20970"
"In post","2022","HM Courts and Tribunals Service","West Yorkshire","Calderdale and Kirklees","60","40","26160","20970"
"In post","2022","HM Courts and Tribunals Service","West Yorkshire","Leeds","410","360","26300","20970"
"In post","2022","HM Courts and Tribunals Service","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","610","560","31900","27130"
"In post","2022","HM Land Registry","Devon","Plymouth","930","850","34830","33840"
"In post","2022","HM Land Registry","Dorset and Somerset","Dorset","290","260","29700","27130"
"In post","2022","HM Land Registry","East Anglia","Peterborough","300","270","30840","27130"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","360","320","29250","27130"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","360","320","30060","27130"
"In post","2022","HM Land Registry","Lancashire","Mid Lancashire","430","390","29700","27130"
"In post","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","310","290","29280","27130"
"In post","2022","HM Land Registry","Merseyside","Wirral","530","480","30020","27130"
"In post","2022","HM Land Registry","Outer London - South","Croydon","410","390","41440","37290"
"In post","2022","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","350","320","29330","27130"
"In post","2022","HM Land Registry","Tees Valley and Durham","Durham","730","670","28860","27130"
"In post","2022","HM Land Registry","West Midlands","Coventry","270","240","31320","27130"
"In post","2022","HM Land Registry","West Wales and The Valleys","Swansea","770","690","29440","27130"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Bedford","400","380","29800","28200"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Hertfordshire CC","630","600","30570","29430"
"In post","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Luton","80","80","28310","25000"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","240","240","29850","25790"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","670","640","31480","30700"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","650","630","30230","29430"
"In post","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","890","830","31340","30700"
"In post","2022","HM Prison and Probation Service","Cheshire","Cheshire East","390","370","29410","27120"
"In post","2022","HM Prison and Probation Service","Cheshire","Cheshire West and Chester","130","120","29500","26410"
"In post","2022","HM Prison and Probation Service","Cheshire","Warrington","680","640","28810","26880"
"In post","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","100","90","29780","26310"
"In post","2022","HM Prison and Probation Service","Cumbria","East Cumbria","90","80","31090","28200"
"In post","2022","HM Prison and Probation Service","Cumbria","West Cumbria","260","240","28720","27120"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Derby","220","200","29060","28200"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","East Derbyshire","80","70","29460","28200"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","North Nottinghamshire","700","660","29190","27120"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","800","750","28280","26310"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South and West Derbyshire","460","430","29490","27120"
"In post","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South Nottinghamshire","460","430","29320","27380"
"In post","2022","HM Prison and Probation Service","Devon","Devon CC","1100","1030","28750","26610"
"In post","2022","HM Prison and Probation Service","Devon","Plymouth","150","130","29790","24850"
"In post","2022","HM Prison and Probation Service","Devon","Torbay","70","60","32240","28760"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","160","140","30450","28200"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","Dorset","940","890","28780","27260"
"In post","2022","HM Prison and Probation Service","Dorset and Somerset","Somerset CC","140","130","29070","26310"
"In post","2022","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","400","380","28140","25770"
"In post","2022","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","1250","1180","29720","29880"
"In post","2022","HM Prison and Probation Service","East Anglia","North and West Norfolk","370","340","29430","28200"
"In post","2022","HM Prison and Probation Service","East Anglia","Norwich and East Norfolk","680","650","26860","24640"
"In post","2022","HM Prison and Probation Service","East Anglia","Peterborough","200","190","34130","30450"
"In post","2022","HM Prison and Probation Service","East Anglia","Suffolk CC","1180","1110","30070","29430"
"In post","2022","HM Prison and Probation Service","East Wales","Cardiff and Vale of Glamorgan","850","810","30960","27380"
"In post","2022","HM Prison and Probation Service","East Wales","Flintshire and Wrexham","810","790","27650","25700"
"In post","2022","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","400","370","30240","28550"
"In post","2022","HM Prison and Probation Service","East Wales","Powys","30","30","[c]","[c]"
"In post","2022","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","1210","1120","28380","26950"
"In post","2022","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","720","670","28870","27120"
"In post","2022","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","130","120","29970","28200"
