"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Transport","80","70","31260","26830"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department for Work and Pensions","520","450","27110","27570"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HM Land Registry","170","160","28160","27130"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","HM Revenue and Customs","1180","1120","30360","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Ministry of Defence","60","50","34770","33250"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Ministry of Justice","620","560","27040","25120"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Environment, Food and Rural Affairs","120","110","28720","25600"
"In post","2022","Unknown","Devon","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Department for Work and Pensions","380","300","25090","26120"
"In post","2022","Unknown","Devon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","HM Land Registry","260","240","31620","27130"
"In post","2022","Unknown","Devon","HM Revenue and Customs","130","120","25100","22040"
"In post","2022","Unknown","Devon","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Ministry of Defence","190","180","26820","24090"
"In post","2022","Unknown","Devon","Ministry of Justice","240","220","26410","24090"
"In post","2022","Unknown","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Department for Environment, Food and Rural Affairs","90","80","32820","29750"
"In post","2022","Unknown","Dorset and Somerset","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Department for Work and Pensions","140","120","27040","27570"
"In post","2022","Unknown","Dorset and Somerset","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","HM Land Registry","90","80","27870","27130"
"In post","2022","Unknown","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","Ministry of Defence","310","300","33040","32320"
"In post","2022","Unknown","Dorset and Somerset","Ministry of Justice","200","190","26320","24090"
"In post","2022","Unknown","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Cabinet Office","70","60","49790","40770"
"In post","2022","Unknown","East Anglia","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Environment, Food and Rural Affairs","330","320","33770","30220"
"In post","2022","Unknown","East Anglia","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Transport","30","30","[c]","[c]"
"In post","2022","Unknown","East Anglia","Department for Work and Pensions","330","260","26260","27570"
"In post","2022","Unknown","East Anglia","Department of Health and Social Care","40","30","[c]","[c]"
"In post","2022","Unknown","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","HM Land Registry","50","50","25920","22600"
"In post","2022","Unknown","East Anglia","HM Revenue and Customs","160","140","30070","26820"
"In post","2022","Unknown","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Anglia","Home Office","50","50","26740","23280"
"In post","2022","Unknown","East Anglia","Ministry of Defence","300","290","30070","26350"
"In post","2022","Unknown","East Anglia","Ministry of Justice","690","620","27920","26310"
"In post","2022","Unknown","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Attorney General's Departments","70","60","43320","48830"
"In post","2022","Unknown","East Wales","Cabinet Office","60","60","38090","32000"
"In post","2022","Unknown","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Business, Energy and Industrial Strategy","760","700","34030","27460"
"In post","2022","Unknown","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Department for Work and Pensions","310","260","25430","27570"
"In post","2022","Unknown","East Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","HM Revenue and Customs","1320","1230","28010","26820"
"In post","2022","Unknown","East Wales","Home Office","60","60","29600","24880"
"In post","2022","Unknown","East Wales","Ministry of Defence","60","50","26560","21170"
"In post","2022","Unknown","East Wales","Ministry of Justice","440","410","27840","25210"
"In post","2022","Unknown","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","UK Statistics Authority","800","750","34400","30810"
"In post","2022","Unknown","East Wales","Welsh Government","100","90","42440","33190"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","230","190","25900","27570"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HM Land Registry","70","70","28360","27130"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Home Office","60","60","23030","21680"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Ministry of Justice","340","320","27190","25700"
"In post","2022","Unknown","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Department for Work and Pensions","550","470","24420","21260"
"In post","2022","Unknown","Eastern Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","HM Revenue and Customs","700","660","26950","22080"
"In post","2022","Unknown","Eastern Scotland","Home Office","40","40","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Ministry of Defence","90","80","35390","33740"
"In post","2022","Unknown","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Office of the Secretary of State for Scotland","30","30","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","Scottish Government","5210","4900","35360","31540"
"In post","2022","Unknown","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Attorney General's Departments","40","30","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Department for Work and Pensions","290","250","28590","29290"
"In post","2022","Unknown","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","HM Revenue and Customs","260","230","33770","32890"
"In post","2022","Unknown","Essex","Home Office","90","80","25740","24880"
"In post","2022","Unknown","Essex","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","Unknown","Essex","Ministry of Justice","250","230","26930","26140"
"In post","2022","Unknown","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","50","40","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","130","130","59900","53320"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","40","40","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","150","140","37260","35900"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","130","110","28920","26050"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","60","60","28130","26700"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","310","250","26040","27570"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","130","120","48400","40960"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","140","120","27910","27130"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","360","340","34700","33080"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","3320","3200","38690","38070"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","410","380","27320","24260"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","60","50","35900","35280"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Attorney General's Departments","50","40","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Cabinet Office","190","190","47980","45100"
"In post","2022","Unknown","Greater Manchester","Department for Business, Energy and Industrial Strategy","110","100","33250","30950"
"In post","2022","Unknown","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Education","140","140","38880","36500"
"In post","2022","Unknown","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Transport","50","40","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Department for Work and Pensions","1100","980","27440","27570"
"In post","2022","Unknown","Greater Manchester","Department of Health and Social Care","50","40","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","HM Revenue and Customs","2190","2080","30500","26820"
"In post","2022","Unknown","Greater Manchester","Home Office","270","260","33620","27370"
"In post","2022","Unknown","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Ministry of Justice","690","640","27090","24800"
"In post","2022","Unknown","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Attorney General's Departments","30","30","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Cabinet Office","60","60","59480","63210"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Transport","110","110","34680","26840"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department for Work and Pensions","200","170","26560","27570"
"In post","2022","Unknown","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","HM Revenue and Customs","280","250","27020","22080"
"In post","2022","Unknown","Hampshire and Isle of Wight","Home Office","60","60","27640","24880"
"In post","2022","Unknown","Hampshire and Isle of Wight","Ministry of Defence","1590","1520","40060","38070"
"In post","2022","Unknown","Hampshire and Isle of Wight","Ministry of Justice","270","240","29560","28300"
"In post","2022","Unknown","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Hampshire and Isle of Wight","UK Statistics Authority","520","420","29040","23880"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","130","120","28660","24920"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","140","120","25490","27570"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","70","70","26060","21380"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","290","270","28060","25210"
"In post","2022","Unknown","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Department for Work and Pensions","60","50","26270","27570"
"In post","2022","Unknown","Highlands and Islands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Highlands and Islands","Scottish Government","480","450","30710","28980"
"In post","2022","Unknown","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Cabinet Office","200","190","51820","54700"
"In post","2022","Unknown","Inner London - East","Competition and Markets Authority","30","30","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Department for Business, Energy and Industrial Strategy","90","90","41260","38510"
"In post","2022","Unknown","Inner London - East","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Department for Transport","70","60","32870","33390"
"In post","2022","Unknown","Inner London - East","Department for Work and Pensions","670","600","29770","31060"
"In post","2022","Unknown","Inner London - East","Department of Health and Social Care","300","290","54460","52610"
"In post","2022","Unknown","Inner London - East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","HM Revenue and Customs","1660","1570","41130","37930"
"In post","2022","Unknown","Inner London - East","Home Office","40","40","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Ministry of Justice","800","770","34140","33450"
"In post","2022","Unknown","Inner London - East","National Crime Agency","190","190","45240","41970"
"In post","2022","Unknown","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - East","Office of Gas and Electricity Markets","260","260","54030","48200"
"In post","2022","Unknown","Inner London - East","Office of Rail and Road","50","50","61180","59040"
"In post","2022","Unknown","Inner London - West","Attorney General's Departments","930","850","53080","55610"
"In post","2022","Unknown","Inner London - West","Cabinet Office","2440","2420","46850","34550"
"In post","2022","Unknown","Inner London - West","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Charity Commission","30","30","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Department for Business, Energy and Industrial Strategy","490","490","46390","40220"
"In post","2022","Unknown","Inner London - West","Department for Digital, Culture, Media and Sport","150","150","46850","51730"
"In post","2022","Unknown","Inner London - West","Department for Education","450","430","49630","53420"
"In post","2022","Unknown","Inner London - West","Department for Environment, Food and Rural Affairs","510","500","43530","38750"
"In post","2022","Unknown","Inner London - West","Department for International Trade","690","680","44730","38540"
"In post","2022","Unknown","Inner London - West","Department for Levelling Up, Housing and Communities","320","320","47700","40600"
"In post","2022","Unknown","Inner London - West","Department for Transport","520","520","45210","42470"
"In post","2022","Unknown","Inner London - West","Department for Work and Pensions","590","550","42700","37880"
"In post","2022","Unknown","Inner London - West","Department of Health and Social Care","660","650","49730","40800"
"In post","2022","Unknown","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Foreign, Commonwealth and Development Office","780","760","48840","51500"
"In post","2022","Unknown","Inner London - West","HM Revenue and Customs","290","290","54780","58600"
"In post","2022","Unknown","Inner London - West","HM Treasury","170","170","55510","51220"
"In post","2022","Unknown","Inner London - West","Home Office","790","780","43650","41950"
"In post","2022","Unknown","Inner London - West","Ministry of Defence","410","400","43790","41500"
"In post","2022","Unknown","Inner London - West","Ministry of Justice","1390","1340","37240","34260"
"In post","2022","Unknown","Inner London - West","Northern Ireland Office","30","30","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","UK Statistics Authority","70","70","46750","41340"
"In post","2022","Unknown","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Attorney General's Departments","40","30","[c]","[c]"
"In post","2022","Unknown","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Department for Transport","50","40","[c]","[c]"
"In post","2022","Unknown","Kent","Department for Work and Pensions","280","250","28490","29290"
"In post","2022","Unknown","Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Kent","HM Revenue and Customs","60","60","32100","28920"
"In post","2022","Unknown","Kent","Home Office","340","320","24930","24880"
"In post","2022","Unknown","Kent","Ministry of Defence","130","120","39320","38070"
"In post","2022","Unknown","Kent","Ministry of Justice","540","510","28530","28140"
"In post","2022","Unknown","Kent","National Crime Agency","30","30","[c]","[c]"
"In post","2022","Unknown","Kent","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Attorney General's Departments","50","40","42280","43040"
"In post","2022","Unknown","Lancashire","Cabinet Office","30","30","[c]","[c]"
"In post","2022","Unknown","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Department for Work and Pensions","1770","1590","27260","27570"
"In post","2022","Unknown","Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","HM Land Registry","120","110","25930","22600"
"In post","2022","Unknown","Lancashire","HM Revenue and Customs","400","350","25980","22080"
"In post","2022","Unknown","Lancashire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Ministry of Defence","60","60","28590","25000"
"In post","2022","Unknown","Lancashire","Ministry of Justice","610","560","27680","26610"
"In post","2022","Unknown","Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lancashire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","310","260","25030","27570"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","HM Land Registry","90","80","26500","27130"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","110","90","26210","22080"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Home Office","40","40","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","50","40","[c]","[c]"
