"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Department of Health and Social Care","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Lambeth","1550","1390","49790","41790"
"In post","2021","No function","Department of Health and Social Care","Leeds","790","740","43400","37740"
"In post","2021","No function","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Lewisham and Southwark","80","70","53610","49010"
"In post","2021","No function","Department of Health and Social Care","Liverpool","110","100","45880","37490"
"In post","2021","No function","Department of Health and Social Care","Manchester","390","350","33850","27900"
"In post","2021","No function","Department of Health and Social Care","Mid Kent","40","30","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Mid Lancashire","50","40","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Nottingham","150","140","43420","36330"
"In post","2021","No function","Department of Health and Social Care","Oxfordshire","350","310","44580","40030"
"In post","2021","No function","Department of Health and Social Care","Sheffield","50","40","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Tyneside","130","120","45640","38810"
"In post","2021","No function","Department of Health and Social Care","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","West Essex","70","60","46180","36160"
"In post","2021","No function","Department of Health and Social Care","West Sussex (North East)","50","40","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Westminster","1460","1430","49690","46000"
"In post","2021","No function","Department of Health and Social Care","Wiltshire","720","660","37190","34530"
"In post","2021","No function","Department of Health and Social Care","York","70","70","46630","40560"
"In post","2021","No function","ESTYN","Cardiff and Vale of Glamorgan","90","80","62680","74730"
"In post","2021","No function","Food Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Belfast","60","60","37830","37910"
"In post","2021","No function","Food Standards Agency","Birmingham","50","50","39080","37910"
"In post","2021","No function","Food Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Cardiff and Vale of Glamorgan","80","80","37900","37910"
"In post","2021","No function","Food Standards Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Westminster","320","320","41370","40260"
"In post","2021","No function","Food Standards Agency","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","York","100","100","37400","36540"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Milton Keynes","230","220","29870","24750"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Overseas","1480","1470","51690","52840"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Westminster","1980","1940","47170","39260"
"In post","2021","No function","HM Land Registry","Coventry","230","200","28480","27130"
"In post","2021","No function","HM Land Registry","Croydon","230","210","34950","30600"
"In post","2021","No function","HM Land Registry","Dorset CC","270","240","27970","27130"
"In post","2021","No function","HM Land Registry","Durham CC","660","600","27280","27130"
"In post","2021","No function","HM Land Registry","Gloucestershire","300","250","28530","27130"
"In post","2021","No function","HM Land Registry","Kingston upon Hull, City of","310","280","27880","27130"
"In post","2021","No function","HM Land Registry","Leicester","280","260","27880","27130"
"In post","2021","No function","HM Land Registry","Mid Lancashire","380","340","27700","27130"
"In post","2021","No function","HM Land Registry","Nottingham","410","370","28650","27130"
"In post","2021","No function","HM Land Registry","Peterborough","240","220","29040","27130"
"In post","2021","No function","HM Land Registry","Plymouth","330","290","27640","27130"
"In post","2021","No function","HM Land Registry","Swansea","670","600","28140","27130"
"In post","2021","No function","HM Land Registry","Telford and Wrekin","310","280","27240","27130"
"In post","2021","No function","HM Land Registry","Wirral","420","370","28270","27130"
"In post","2021","No function","HM Revenue and Customs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Angus and Dundee City","290","270","23250","21400"
"In post","2021","No function","HM Revenue and Customs","Belfast","1490","1370","27210","25560"
"In post","2021","No function","HM Revenue and Customs","Berkshire","200","180","35270","32520"
"In post","2021","No function","HM Revenue and Customs","Birmingham","1370","1290","32160","31810"
"In post","2021","No function","HM Revenue and Customs","Bradford","610","530","27000","21440"
"In post","2021","No function","HM Revenue and Customs","Bristol, City of","680","640","33750","31810"
"In post","2021","No function","HM Revenue and Customs","Camden and City of London","200","190","40370","36160"
"In post","2021","No function","HM Revenue and Customs","Cardiff and Vale of Glamorgan","2340","2130","26890","21440"
"In post","2021","No function","HM Revenue and Customs","City of Edinburgh","950","900","30250","28130"
"In post","2021","No function","HM Revenue and Customs","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Croydon","1020","970","39030","36160"
"In post","2021","No function","HM Revenue and Customs","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Dudley","40","40","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Durham CC","500","440","22750","20940"
"In post","2021","No function","HM Revenue and Customs","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Glasgow City","1060","980","29290","25560"
"In post","2021","No function","HM Revenue and Customs","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Greater Manchester South West","1900","1750","26700","21440"
"In post","2021","No function","HM Revenue and Customs","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Hackney and Newham","700","660","38440","36160"
"In post","2021","No function","HM Revenue and Customs","Harrow and Hillingdon","40","30","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Leeds","1180","1120","29580","25560"
"In post","2021","No function","HM Revenue and Customs","Leicester","400","350","25410","21440"
"In post","2021","No function","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Liverpool","1460","1350","29710","25560"
"In post","2021","No function","HM Revenue and Customs","Luton","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Manchester","870","830","31800","31810"
"In post","2021","No function","HM Revenue and Customs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Mid Lancashire","1350","1180","23880","21440"
"In post","2021","No function","HM Revenue and Customs","Milton Keynes","140","130","23190","20140"
"In post","2021","No function","HM Revenue and Customs","North Lanarkshire","120","120","25640","20140"
"In post","2021","No function","HM Revenue and Customs","Nottingham","1420","1330","32620","31810"
"In post","2021","No function","HM Revenue and Customs","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Portsmouth","810","700","25830","21440"
"In post","2021","No function","HM Revenue and Customs","Sefton","1730","1520","24280","21260"
"In post","2021","No function","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","South Lanarkshire","1650","1400","24680","21440"
"In post","2021","No function","HM Revenue and Customs","Southend-on-Sea","250","220","29070","28130"
"In post","2021","No function","HM Revenue and Customs","Suffolk","140","120","34350","31870"
"In post","2021","No function","HM Revenue and Customs","Sunderland","2240","1830","22990","21440"
"In post","2021","No function","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Telford and Wrekin","150","120","28350","25560"
"In post","2021","No function","HM Revenue and Customs","Tower Hamlets","230","220","44680","39800"
"In post","2021","No function","HM Revenue and Customs","Tyneside","3410","2910","25070","21440"
"In post","2021","No function","HM Revenue and Customs","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Westminster","460","450","53300","59160"
"In post","2021","No function","HM Revenue and Customs","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Camden and City of London","40","40","[c]","[c]"
"In post","2021","No function","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Westminster","1570","1540","47540","52500"
"In post","2021","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Central Hampshire","670","650","43270","46080"
"In post","2021","No function","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Somerset","560","530","32390","33290"
"In post","2021","No function","Ministry of Defence","South Hampshire","60","60","36940","37320"
"In post","2021","No function","Ministry of Defence","West Kent","190","180","39650","37360"
"In post","2021","No function","Ministry of Defence","Wiltshire","1650","1600","39670","37320"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Birmingham","90","80","36390","31910"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Bristol, City of","750","680","43900","47660"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Leeds","60","60","42850","37710"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Manchester","30","30","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Nottingham","40","40","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Tyneside","60","50","39070","36340"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Warrington","60","50","37700","34100"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Westminster","1290","1260","48430","53130"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Barking & Dagenham and Havering","110","100","27230","23500"
"In post","2021","No function","Ministry of Justice","Barnet","80","80","27630","26480"
"In post","2021","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","1390","1290","27920","26320"
"In post","2021","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","680","620","29490","27380"
"In post","2021","No function","Ministry of Justice","Bedford","390","370","28770","29010"
"In post","2021","No function","Ministry of Justice","Berkshire","250","230","26600","24020"
"In post","2021","No function","Ministry of Justice","Bexley and Greenwich","1160","1120","31600","31590"
"In post","2021","No function","Ministry of Justice","Birmingham","2840","2640","24660","21550"
"In post","2021","No function","Ministry of Justice","Blackburn with Darwen","100","90","25650","22920"
"In post","2021","No function","Ministry of Justice","Blackpool","110","90","26340","23840"
"In post","2021","No function","Ministry of Justice","Bournemouth and Poole","200","180","25130","22110"
"In post","2021","No function","Ministry of Justice","Bradford","310","280","24270","21170"
"In post","2021","No function","Ministry of Justice","Breckland and South Norfolk","420","400","27830","25790"
"In post","2021","No function","Ministry of Justice","Brent","190","170","26900","23500"
"In post","2021","No function","Ministry of Justice","Bridgend and Neath Port Talbot","170","150","26700","21170"
"In post","2021","No function","Ministry of Justice","Brighton and Hove","220","190","26260","22260"
"In post","2021","No function","Ministry of Justice","Bristol, City of","740","700","25890","23100"
"In post","2021","No function","Ministry of Justice","Bromley","150","130","23880","22080"
"In post","2021","No function","Ministry of Justice","Buckinghamshire CC","710","670","30820","30400"
"In post","2021","No function","Ministry of Justice","Calderdale and Kirklees","150","130","26510","22920"
"In post","2021","No function","Ministry of Justice","Cambridgeshire CC","1270","1190","29240","29750"
"In post","2021","No function","Ministry of Justice","Camden and City of London","950","910","26120","23500"
"In post","2021","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","1060","990","27850","24210"
"In post","2021","No function","Ministry of Justice","Central Hampshire","400","390","29350","29440"
"In post","2021","No function","Ministry of Justice","Central Valleys","140","120","26090","23840"
"In post","2021","No function","Ministry of Justice","Cheshire East","360","340","29070","26860"
"In post","2021","No function","Ministry of Justice","Cheshire West and Chester","130","110","26150","22920"
"In post","2021","No function","Ministry of Justice","Chorley and West Lancashire","1090","1010","29000","26850"
"In post","2021","No function","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Conwy and Denbighshire","90","90","28140","23910"
"In post","2021","No function","Ministry of Justice","Cornwall and Isles of Scilly","110","90","25340","22050"
"In post","2021","No function","Ministry of Justice","Coventry","110","100","25200","22260"
"In post","2021","No function","Ministry of Justice","Croydon","750","720","33810","30110"
"In post","2021","No function","Ministry of Justice","Darlington","90","90","23870","20100"
"In post","2021","No function","Ministry of Justice","Derby","250","220","25050","22180"
"In post","2021","No function","Ministry of Justice","Devon CC","1100","1020","27990","25790"
"In post","2021","No function","Ministry of Justice","Dorset CC","940","880","28050","26810"
"In post","2021","No function","Ministry of Justice","Dudley","80","70","25850","22920"
"In post","2021","No function","Ministry of Justice","Durham CC","2140","1980","29050","27540"
"In post","2021","No function","Ministry of Justice","Ealing","40","40","[c]","[c]"
"In post","2021","No function","Ministry of Justice","East Cumbria","100","90","26400","22920"
"In post","2021","No function","Ministry of Justice","East Derbyshire","60","60","28150","24800"
"In post","2021","No function","Ministry of Justice","East Kent","190","170","25230","23130"
"In post","2021","No function","Ministry of Justice","East Lancashire","120","110","25250","22260"
"In post","2021","No function","Ministry of Justice","East Merseyside","210","200","28160","23840"
"In post","2021","No function","Ministry of Justice","East Riding of Yorkshire","1170","1090","28450","26810"
"In post","2021","No function","Ministry of Justice","East Surrey","750","710","33130","33590"
"In post","2021","No function","Ministry of Justice","East Sussex CC","470","450","28110","26990"
"In post","2021","No function","Ministry of Justice","Enfield","60","60","27390","23500"
"In post","2021","No function","Ministry of Justice","Essex Haven Gateway","40","40","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Essex Thames Gateway","170","150","24790","22920"
"In post","2021","No function","Ministry of Justice","Flintshire and Wrexham","860","840","26480","24550"
"In post","2021","No function","Ministry of Justice","Glasgow City","490","450","24070","21490"
"In post","2021","No function","Ministry of Justice","Gloucestershire","160","140","24800","22260"
"In post","2021","No function","Ministry of Justice","Greater Manchester North East","360","340","28960","27680"
"In post","2021","No function","Ministry of Justice","Greater Manchester North West","520","480","27110","24550"
"In post","2021","No function","Ministry of Justice","Greater Manchester South East","170","150","26740","23840"
"In post","2021","No function","Ministry of Justice","Greater Manchester South West","560","520","25850","22570"
"In post","2021","No function","Ministry of Justice","Gwent Valleys","150","140","24740","22110"
"In post","2021","No function","Ministry of Justice","Gwynedd","100","90","25580","22920"
"In post","2021","No function","Ministry of Justice","Hackney and Newham","160","150","28370","26810"
"In post","2021","No function","Ministry of Justice","Haringey and Islington","990","950","30870","30220"
"In post","2021","No function","Ministry of Justice","Harrow and Hillingdon","110","100","27760","25280"
"In post","2021","No function","Ministry of Justice","Hartlepool and Stockton-on-Tees","730","690","28920","26850"
"In post","2021","No function","Ministry of Justice","Heart of Essex","580","540","28430","27700"
"In post","2021","No function","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Hertfordshire","690","650","28630","27850"
"In post","2021","No function","Ministry of Justice","Hounslow and Richmond upon Thames","900","860","31280","33050"
"In post","2021","No function","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Isle of Wight","660","620","28150","26330"
"In post","2021","No function","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","570","540","33180","33260"
"In post","2021","No function","Ministry of Justice","Kent Thames Gateway","1250","1190","29950","30400"
"In post","2021","No function","Ministry of Justice","Kingston upon Hull, City of","710","660","27740","26330"
"In post","2021","No function","Ministry of Justice","Lambeth","390","380","33020","33260"
"In post","2021","No function","Ministry of Justice","Lancaster and Wyre","340","320","27910","26300"
"In post","2021","No function","Ministry of Justice","Leeds","2050","1910","27320","25300"
"In post","2021","No function","Ministry of Justice","Leicester","730","670","25200","22300"
"In post","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","1070","1000","27840","26300"
"In post","2021","No function","Ministry of Justice","Lewisham and Southwark","460","440","32370","27730"
"In post","2021","No function","Ministry of Justice","Lincolnshire","910","860","27950","26300"
"In post","2021","No function","Ministry of Justice","Liverpool","1220","1120","26240","23970"
"In post","2021","No function","Ministry of Justice","Luton","190","170","23260","21180"
"In post","2021","No function","Ministry of Justice","Manchester","1470","1370","26170","23340"
"In post","2021","No function","Ministry of Justice","Medway","810","770","29840","29810"
"In post","2021","No function","Ministry of Justice","Merton, Kingston upon Thames and Sutton","190","180","26430","24440"
"In post","2021","No function","Ministry of Justice","Mid Kent","500","470","28260","27140"
"In post","2021","No function","Ministry of Justice","Mid Lancashire","900","820","28970","26810"
"In post","2021","No function","Ministry of Justice","Milton Keynes","650","620","29490","30400"
"In post","2021","No function","Ministry of Justice","Monmouthshire and Newport","430","390","28020","27150"
"In post","2021","No function","Ministry of Justice","North and North East Lincolnshire","120","110","26470","22920"
"In post","2021","No function","Ministry of Justice","North and West Norfolk","370","340","28540","27380"
"In post","2021","No function","Ministry of Justice","North Hampshire","120","110","25580","22920"
"In post","2021","No function","Ministry of Justice","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","North Nottinghamshire","630","600","28210","26810"
"In post","2021","No function","Ministry of Justice","North Yorkshire CC","130","110","27540","23840"
"In post","2021","No function","Ministry of Justice","Northumberland","50","50","28310","28200"
"In post","2021","No function","Ministry of Justice","Norwich and East Norfolk","620","580","26590","23970"
"In post","2021","No function","Ministry of Justice","Nottingham","1430","1330","24340","21710"
"In post","2021","No function","Ministry of Justice","Oxfordshire","890","830","29250","30210"
"In post","2021","No function","Ministry of Justice","Peterborough","170","150","28420","23840"
"In post","2021","No function","Ministry of Justice","Plymouth","160","140","26020","22920"
"In post","2021","No function","Ministry of Justice","Portsmouth","160","130","24680","21180"
"In post","2021","No function","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Redbridge and Waltham Forest","180","160","26880","26150"
"In post","2021","No function","Ministry of Justice","Sandwell","60","60","26430","23840"
"In post","2021","No function","Ministry of Justice","Sefton","70","60","27940","24980"
"In post","2021","No function","Ministry of Justice","Sheffield","320","280","24020","20160"
"In post","2021","No function","Ministry of Justice","Shropshire CC","380","360","28520","26300"
"In post","2021","No function","Ministry of Justice","Somerset","140","120","23600","21170"
"In post","2021","No function","Ministry of Justice","South and West Derbyshire","460","430","29410","27380"
"In post","2021","No function","Ministry of Justice","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","South Hampshire","80","70","25950","22920"
"In post","2021","No function","Ministry of Justice","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","South Nottinghamshire","420","390","29280","27380"
"In post","2021","No function","Ministry of Justice","South Teesside","260","230","24250","21170"
"In post","2021","No function","Ministry of Justice","South West Wales","110","100","25500","22920"
"In post","2021","No function","Ministry of Justice","Southampton","190","160","23780","21180"
"In post","2021","No function","Ministry of Justice","Southend-on-Sea","40","40","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Staffordshire CC","2200","2070","28500","26330"
"In post","2021","No function","Ministry of Justice","Stoke-on-Trent","570","520","21490","18880"
"In post","2021","No function","Ministry of Justice","Suffolk","1230","1160","28420","27850"
"In post","2021","No function","Ministry of Justice","Sunderland","70","60","26030","22920"
"In post","2021","No function","Ministry of Justice","Swansea","580","520","27380","26330"
"In post","2021","No function","Ministry of Justice","Swindon","110","100","23110","20100"
"In post","2021","No function","Ministry of Justice","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Torbay","60","50","27980","22920"
"In post","2021","No function","Ministry of Justice","Tower Hamlets","450","430","31130","26810"
"In post","2021","No function","Ministry of Justice","Tyneside","810","730","24140","21170"
"In post","2021","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Wakefield","1060","970","29420","28080"
"In post","2021","No function","Ministry of Justice","Walsall","100","90","25470","22920"
"In post","2021","No function","Ministry of Justice","Wandsworth","760","740","32550","33260"
"In post","2021","No function","Ministry of Justice","Warrington","700","650","28460","26300"
