"Status","Year","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Transport Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","West Central Scotland","390","380","44020","42190"
"In post","2021","UK Export Finance","Inner London - West","400","390","53500","48830"
"In post","2021","UK Hydrographic Office","Dorset and Somerset","840","800","34690","33290"
"In post","2021","UK Hydrographic Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","East Wales","1490","1410","37580","31010"
"In post","2021","UK Intellectual Property Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","45900","49080"
"In post","2021","UK Space Agency","Inner London - West","140","130","47220","40220"
"In post","2021","UK Supreme Court","Inner London - West","60","50","38600","35150"
"In post","2021","United Kingdom Statistics Authority","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","East Wales","2710","2570","34510","31090"
"In post","2021","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","2430","1990","28660","23520"
"In post","2021","United Kingdom Statistics Authority","Inner London - West","390","380","42630","32540"
"In post","2021","United Kingdom Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","Valuation Office Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Derbyshire and Nottinghamshire","160","140","33770","31100"
"In post","2021","Valuation Office Agency","Devon","410","380","26620","21100"
"In post","2021","Valuation Office Agency","East Anglia","90","80","34460","31270"
"In post","2021","Valuation Office Agency","East Wales","200","180","35060","32110"
"In post","2021","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","70","60","31830","29440"
"In post","2021","Valuation Office Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Essex","70","70","32490","28990"
"In post","2021","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","110","90","35950","32100"
"In post","2021","Valuation Office Agency","Greater Manchester","150","140","37020","32110"
"In post","2021","Valuation Office Agency","Hampshire and Isle of Wight","100","90","33970","32100"
"In post","2021","Valuation Office Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Inner London - East","340","320","43910","38180"
"In post","2021","Valuation Office Agency","Kent","30","30","[c]","[c]"
"In post","2021","Valuation Office Agency","Lancashire","70","60","34620","32110"
"In post","2021","Valuation Office Agency","Merseyside","120","110","33010","30000"
"In post","2021","Valuation Office Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","Northumberland and Tyne and Wear","180","170","34480","31100"
"In post","2021","Valuation Office Agency","Outer London - South","200","180","37150","34810"
"In post","2021","Valuation Office Agency","Outer London - West and North West","140","130","37250","34280"
"In post","2021","Valuation Office Agency","Shropshire and Staffordshire","60","50","33730","32100"
"In post","2021","Valuation Office Agency","South Yorkshire","40","30","[c]","[c]"
"In post","2021","Valuation Office Agency","Surrey, East and West Sussex","50","40","[c]","[c]"
"In post","2021","Valuation Office Agency","Tees Valley and Durham","270","260","24580","21100"
"In post","2021","Valuation Office Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Valuation Office Agency","West Midlands","180","160","33490","31100"
"In post","2021","Valuation Office Agency","West Wales and The Valleys","70","70","36270","32100"
"In post","2021","Valuation Office Agency","West Yorkshire","350","320","30480","26000"
"In post","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","33750","28980"
"In post","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","70","70","36000","34290"
"In post","2021","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","170","160","42670","38820"
"In post","2021","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Inner London - West","70","70","69430","66360"
"In post","2021","Water Services Regulation Authority","West Midlands","180","170","50470","47200"
"In post","2021","Welsh Government (excl. agencies)","East Wales","3180","2990","42630","37410"
"In post","2021","Welsh Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","West Wales and The Valleys","2510","2380","38820","37410"
"In post","2021","Welsh Revenue Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","West Wales and The Valleys","60","60","43080","38360"
"In post","2021","Wilton Park","Surrey, East and West Sussex","90","80","34080","29410"
"In post","2022","Accountant in Bankruptcy","Southern Scotland","110","100","32660","30040"
"In post","2022","Accountant in Bankruptcy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","100","100","28840","26380"
"In post","2022","Advisory, Conciliation and Arbitration Service","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East Anglia","40","40","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","East Wales","80","80","30750","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Greater Manchester","130","120","30120","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Inner London - West","190","180","42690","38670"
"In post","2022","Advisory, Conciliation and Arbitration Service","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","140","130","29880","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Central Scotland","90","80","31610","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Midlands","80","70","31330","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","West Yorkshire","70","60","31460","30950"
"In post","2022","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cheshire","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cornwall and Isles of Scilly","60","60","31730","29180"
"In post","2022","Animal and Plant Health Agency","Cumbria","160","150","25320","21300"
"In post","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Devon","210","200","27990","24920"
"In post","2022","Animal and Plant Health Agency","Dorset and Somerset","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Anglia","90","90","31360","29180"
"In post","2022","Animal and Plant Health Agency","East Wales","110","110","29060","24920"
"In post","2022","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Eastern Scotland","50","50","35180","29180"
"In post","2022","Animal and Plant Health Agency","Essex","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","28080","24920"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","170","160","30080","28000"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","50","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","100","90","28660","24920"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","200","190","28930","25400"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","50","50","30900","26520"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","80","80","33570","31800"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","120","110","29070","24920"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","60","50","29860","24920"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","670","640","33360","28670"
"In post","2022","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","220","200","27910","25100"
"In post","2022","Animal and Plant Health Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","50","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","140","130","37200","33130"
"In post","2022","Cabinet Office (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","90","90","51620","49700"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","80","80","41770","37300"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","220","220","55350","49700"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","390","380","45020","38630"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","90","90","54630","52510"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","1030","1010","52480","54700"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","5370","5310","49620","40850"
"In post","2022","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","100","90","51700","49700"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","560","540","32910","32000"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","460","430","29540","25550"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","90","80","50450","49700"
"In post","2022","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","480","470","37420","32000"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","250","250","42550","33410"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","130","120","56690","49700"
"In post","2022","Cabinet Office (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","220","220","47430","40460"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","150","140","33820","29750"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","480","450","34470","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","40","30","[c]","[c]"
"In post","2022","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","80","80","44120","37910"
"In post","2022","Charity Commission","Merseyside","350","330","31850","29160"
"In post","2022","Companies House","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","East Wales","1080","1000","31180","25460"
"In post","2022","Companies House","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Companies House","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","50","50","58200","55860"
"In post","2022","Competition and Markets Authority","Inner London - East","800","770","61480","57060"
"In post","2022","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","West Central Scotland","320","300","27620","25120"
"In post","2022","Crown Commercial Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Anglia","160","150","38400","38330"
"In post","2022","Crown Commercial Service","East Wales","120","110","36050","31250"
"In post","2022","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","70","70","54200","55690"
"In post","2022","Crown Commercial Service","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","390","380","37980","38330"
"In post","2022","Crown Commercial Service","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","30","30","[c]","[c]"
"In post","2022","Crown Commercial Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","860","810","37590","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","100","90","34380","24060"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","120","120","34350","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","320","290","35630","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","960","900","36810","31540"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","180","160","43580","40000"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","130","120","42750","39750"
"In post","2022","Crown Prosecution Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","40","30","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","310","290","38360","33310"
"In post","2022","Crown Prosecution Service","Devon","110","100","39890","38000"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","130","110","37280","28430"
"In post","2022","Crown Prosecution Service","East Wales","310","290","40460","38180"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","80","70","39880","38540"
"In post","2022","Crown Prosecution Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex","210","190","42230","40000"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","180","170","41480","41500"
"In post","2022","Crown Prosecution Service","Greater Manchester","370","340","40310","36240"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","270","250","43170","39750"
"In post","2022","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - West","1690","1600","44770","39850"
"In post","2022","Crown Prosecution Service","Kent","140","130","39790","30110"
"In post","2022","Crown Prosecution Service","Lancashire","180","170","40070","38000"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","160","140","40100","48080"
"In post","2022","Crown Prosecution Service","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Merseyside","390","370","37370","30130"
"In post","2022","Crown Prosecution Service","North Yorkshire","160","150","40890","38180"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","260","240","39310","34480"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Shropshire and Staffordshire","70","70","43190","48080"
"In post","2022","Crown Prosecution Service","South Yorkshire","140","130","35580","28430"
"In post","2022","Crown Prosecution Service","Surrey, East and West Sussex","200","190","43390","40000"
"In post","2022","Crown Prosecution Service","Tees Valley and Durham","100","90","39070","32370"
"In post","2022","Crown Prosecution Service","West Midlands","510","480","40380","38000"
"In post","2022","Crown Prosecution Service","West Wales and The Valleys","90","80","42230","48080"
"In post","2022","Crown Prosecution Service","West Yorkshire","460","420","40200","38000"
"In post","2022","Defence Electronics and Components Agency","East Wales","380","370","29870","29470"
"In post","2022","Defence Electronics and Components Agency","Shropshire and Staffordshire","60","50","26080","25830"
"In post","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","60","60","36470","35210"
"In post","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","130","120","36320","34040"
"In post","2022","Defence Equipment and Support","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Cumbria","80","80","23470","21310"
"In post","2022","Defence Equipment and Support","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Devon","80","80","29220","25750"
"In post","2022","Defence Equipment and Support","Dorset and Somerset","370","360","34710","33740"
"In post","2022","Defence Equipment and Support","East Anglia","130","120","34250","33250"
"In post","2022","Defence Equipment and Support","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Eastern Scotland","70","60","34900","33870"
"In post","2022","Defence Equipment and Support","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","8290","7980","38360","36000"
"In post","2022","Defence Equipment and Support","Greater Manchester","30","30","[c]","[c]"
"In post","2022","Defence Equipment and Support","Hampshire and Isle of Wight","320","310","27190","24400"
"In post","2022","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","130","130","24380","21910"
"In post","2022","Defence Equipment and Support","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Lincolnshire","200","190","36200","35210"
"In post","2022","Defence Equipment and Support","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Outer London - West and North West","170","170","24120","21160"
"In post","2022","Defence Equipment and Support","Overseas","70","70","42420","41450"
"In post","2022","Defence Equipment and Support","Shropshire and Staffordshire","60","60","30520","27100"
"In post","2022","Defence Equipment and Support","Southern Scotland","240","240","25440","23900"
"In post","2022","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Central Scotland","180","170","32870","31600"
"In post","2022","Defence Equipment and Support","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","2920","2830","40510","38070"
"In post","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","1570","1500","42120","42100"
"In post","2022","Defence Science and Technology Laboratory","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","Kent","140","130","40550","38600"
"In post","2022","Defence Science and Technology Laboratory","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","90","90","34540","30360"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","240","240","41030","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","5150","5040","49790","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","100","100","50730","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","90","90","43030","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","240","240","42520","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
