"Status","Year","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Heterosexual / straight","80","70","38620","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Heterosexual / straight","120","110","38240","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","550","520","40990","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","50","50","38290","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","60","60","41300","39580"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","120","110","39750","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","110","100","43800","37980"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Heterosexual / straight","1620","1570","45310","39740"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","LGBO","170","170","46370","39910"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Undeclared","170","160","42450","38750"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Unknown","530","510","45690","40000"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Heterosexual / straight","410","400","39400","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Undeclared","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Unknown","80","70","38540","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Heterosexual / straight","140","130","40340","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Heterosexual / straight","90","80","45630","40200"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","90","90","46080","51970"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Inner London - West","Heterosexual / straight","1290","1270","45990","39440"
"In post","2021","Department for International Trade","Inner London - West","LGBO","170","160","45070","38540"
"In post","2021","Department for International Trade","Inner London - West","Undeclared","120","120","45430","40030"
"In post","2021","Department for International Trade","Inner London - West","Unknown","740","730","43930","38540"
"In post","2021","Department for International Trade","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Heterosexual / straight","90","90","57150","55650"
"In post","2021","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Unknown","50","50","[c]","[c]"
"In post","2021","Department for International Trade","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Heterosexual / straight","80","70","60380","76050"
"In post","2021","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Inner London - East","Unknown","70","50","32840","32740"
"In post","2021","Department for Transport (excl. agencies)","Inner London - West","Heterosexual / straight","1960","1920","50180","46710"
"In post","2021","Department for Transport (excl. agencies)","Inner London - West","LGBO","200","200","47260","43360"
"In post","2021","Department for Transport (excl. agencies)","Inner London - West","Undeclared","230","230","49590","45990"
"In post","2021","Department for Transport (excl. agencies)","Inner London - West","Unknown","580","580","44240","42470"
"In post","2021","Department for Transport (excl. agencies)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Heterosexual / straight","90","80","36340","32180"
"In post","2021","Department for Transport (excl. agencies)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Midlands","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Heterosexual / straight","750","700","28830","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","LGBO","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Undeclared","80","70","28500","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Unknown","240","210","28740","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","790","730","28230","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","100","90","28050","28550"
"In post","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","220","190","28500","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cheshire","Heterosexual / straight","650","590","25550","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cheshire","LGBO","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cheshire","Undeclared","70","60","24440","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cheshire","Unknown","180","160","25410","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Heterosexual / straight","500","450","26030","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","LGBO","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Undeclared","60","60","26480","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Unknown","220","190","23990","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cumbria","Heterosexual / straight","160","140","26790","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cumbria","Unknown","80","60","26160","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Heterosexual / straight","1440","1280","26250","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","LGBO","100","90","26100","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Undeclared","200","170","25720","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Unknown","560","480","25670","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Devon","Heterosexual / straight","1310","1130","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Devon","LGBO","90","80","25390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Devon","Undeclared","170","140","25470","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Devon","Unknown","470","380","24680","25860"
"In post","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Heterosexual / straight","600","540","26630","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","LGBO","50","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Undeclared","90","80","26430","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Unknown","180","140","26890","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Anglia","Heterosexual / straight","1220","1090","27160","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Anglia","LGBO","70","70","27250","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Anglia","Undeclared","150","140","26740","27570"
