"Status","Year","Region_ITL2","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","White","130","110","25720","24530"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","White","120","110","33130","28000"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","90","80","26960","21050"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","White","220","190","30930","25110"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","100","100","29600","27090"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","White","250","230","34110","29930"
"Leaver CS","2021","Cheshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","White","80","60","24170","21010"
"Leaver CS","2021","Cheshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","White","60","50","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","White","40","30","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","White","30","30","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","White","30","20","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","White","30","30","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Unknown","80","60","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","White","240","200","26710","23200"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Unknown","80","80","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","White","170","150","30490","26550"
"Leaver CS","2021","Devon","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Devon","Female","White","190","150","25880","21130"
"Leaver CS","2021","Devon","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","Devon","Male","White","210","190","26690","24110"
"Leaver CS","2021","Dorset and Somerset","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","White","120","100","26080","25980"
"Leaver CS","2021","Dorset and Somerset","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","White","160","150","32530","30870"
"Leaver CS","2021","East Anglia","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Undeclared","40","20","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","White","370","310","28410","25050"
"Leaver CS","2021","East Anglia","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Unknown","70","70","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","White","350","320","34650","27570"
"Leaver CS","2021","East Wales","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","East Wales","Female","White","490","400","31440","25770"
"Leaver CS","2021","East Wales","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Unknown","110","100","[c]","[c]"
"Leaver CS","2021","East Wales","Male","White","380","340","35960","28850"
"Leaver CS","2021","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","White","190","150","26160","26890"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","White","170","160","30400","26930"
"Leaver CS","2021","Eastern Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Unknown","160","140","30970","25980"
"Leaver CS","2021","Eastern Scotland","Female","White","380","320","33720","27570"
"Leaver CS","2021","Eastern Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Unknown","190","170","35260","30540"
"Leaver CS","2021","Eastern Scotland","Male","White","320","290","36090","32140"
"Leaver CS","2021","Essex","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Essex","Female","White","130","110","29510","26570"
"Leaver CS","2021","Essex","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","White","80","80","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","100","100","30390","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","White","480","420","31180","26890"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","50","50","37200","36360"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","120","110","35520","30430"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","White","560","530","38250","34390"
"Leaver CS","2021","Greater Manchester","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Unknown","100","90","27460","25500"
"Leaver CS","2021","Greater Manchester","Female","White","360","310","30180","25610"
"Leaver CS","2021","Greater Manchester","Male","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","White","270","240","32960","27380"
"Leaver CS","2021","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","White","290","240","27180","23840"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","White","350","320","31690","28650"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","White","100","80","24720","26000"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","White","90","80","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","White","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Asian","50","50","36050","32520"
"Leaver CS","2021","Inner London - East","Female","Black","60","50","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Unknown","100","100","32930","30570"
"Leaver CS","2021","Inner London - East","Female","White","240","210","44280","39260"
"Leaver CS","2021","Inner London - East","Male","Asian","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Black","30","30","[c]","[c]"
