"Status","Year","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Accountant in Bankruptcy","Scottish Government","East Ayrshire and North Ayrshire mainland","110","100","31650","29190"
"In post","2021","Accountant in Bankruptcy","Scottish Government","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Birmingham","90","80","30970","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Bristol, City of","60","50","33460","30970"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","90","90","30920","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Glasgow City","100","100","30430","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Leeds","70","60","31800","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Manchester","140","130","29840","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North Hampshire","30","30","[c]","[c]"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Nottingham","100","90","29690","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Suffolk","40","40","[c]","[c]"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Tyneside","140","130","29960","30950"
"In post","2021","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","200","190","42390","38670"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","50","50","25450","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","90","80","27960","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire East","30","30","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","60","50","32700","26520"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon CC","210","200","27290","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Cumbria","160","150","25630","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Kent","40","40","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire","60","50","32320","30320"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwynedd","70","60","26690","24920"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heart of Essex","40","40","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","70","70","32550","31460"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","70","60","30790","26520"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","130","120","31480","29180"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","30","30","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire CC","40","40","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset","30","30","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","150","140","28110","25190"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","60","60","25520","21050"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk","40","40","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","40","40","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Surrey","560","530","33220","28550"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Worcestershire","160","150","29810","26600"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","York","60","60","24060","21050"
"In post","2021","Attorney General's Office","Attorney General's Departments","Westminster","50","50","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Blackpool","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Bristol, City of","70","60","43300","38420"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Camden and City of London","100","90","54190","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Central Hampshire","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Croydon","50","50","43890","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester South West","170","170","45200","38890"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Leeds","190","180","47110","40250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Manchester","100","90","46350","37300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Milton Keynes","90","90","29950","33000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Monmouthshire and Newport","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","90","90","46130","40250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","100","100","46980","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","870","850","51680","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","400","380","28460","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","600","600","36250","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","5450","5380","49380","40600"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wiltshire","70","60","61990","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","York","440","420","29190","26670"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset CC","140","130","33130","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk","460","440","34620","30220"
"In post","2021","Charity Commission","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Sefton","310","290","32780","29160"
"In post","2021","Charity Commission","Charity Commission","Somerset","50","50","35580","30350"
"In post","2021","Charity Commission","Charity Commission","Westminster","70","70","42950","37910"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","1030","950","31130","27460"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","790","760","60810","56630"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","300","280","26120","22640"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Birmingham","30","30","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Liverpool","400","390","38230","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Monmouthshire and Newport","110","110","33670","31680"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Norwich and East Norfolk","170","160","35020","33340"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Tower Hamlets","70","70","50350","49300"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Aberdeen City and Aberdeenshire","100","90","33070","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Angus and Dundee City","90","80","35220","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","City of Edinburgh","490","460","38430","32930"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Clackmannanshire and Fife","80","70","32830","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Dumfries and Galloway","40","30","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","East Ayrshire and North Ayrshire mainland","50","50","32600","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","70","60","25650","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Falkirk","60","60","34040","27810"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Glasgow City","570","520","35620","30500"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","100","90","37300","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","50","50","35530","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","North Lanarkshire","80","70","39460","32930"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","140","130","38270","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Berkshire","140","130","43310","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Birmingham","490","460","39820","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","110","100","42660","36240"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","150","140","40450","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","210","200","41090","38760"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Croydon","40","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Devon CC","100","90","39950","36240"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Cumbria","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Kent","120","120","39460","30110"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","70","70","41500","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","190","170","41150","35020"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hertfordshire","170","150","42490","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Kingston upon Hull, City of","70","70","38580","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leeds","350","320","40440","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leicester","140","130","39010","38180"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Liverpool","360","350","37570","30930"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Manchester","360","330","40750","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","180","170","40040","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","80","70","35640","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Nottingham","270","250","37300","30130"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Portsmouth","110","100","38780","30110"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Sheffield","140","120","35940","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Hampshire","150","140","45830","50520"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Teesside","100","90","38060","32370"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Stoke-on-Trent","60","60","41930","48080"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Suffolk","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Swansea","70","60","41460","38180"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tyneside","240","220","38030","32420"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wakefield","70","70","36100","30130"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Surrey","60","50","41400","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Westminster","1560","1470","45280","40530"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","York","310","280","46790","53350"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Westminster","[c]","[c]","[c]","[c]"
