"Status","Year","Region_ITL2","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","Hertfordshire","170","150","24680","22080"
"In post","2021","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","Luton","120","100","22440","20530"
"In post","2021","Bedfordshire and Hertfordshire","HM Prison and Probation Service","Bedford","370","350","29520","29920"
"In post","2021","Bedfordshire and Hertfordshire","HM Prison and Probation Service","Hertfordshire","550","530","30520","30290"
"In post","2021","Bedfordshire and Hertfordshire","HM Prison and Probation Service","Luton","90","80","26140","22920"
"In post","2021","Bedfordshire and Hertfordshire","HM Revenue and Customs (excl. agencies)","Hertfordshire","50","50","31110","29570"
"In post","2021","Bedfordshire and Hertfordshire","HM Revenue and Customs (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","Bedford","120","110","28790","26160"
"In post","2021","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Home Office (incl. agencies)","Luton","150","130","28720","27370"
"In post","2021","Bedfordshire and Hertfordshire","Insolvency Service","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","320","310","44060","41010"
"In post","2021","Bedfordshire and Hertfordshire","Met Office","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Met Office","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","Central Bedfordshire","310","300","29500","26670"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","Hertfordshire","430","420","40710","37640"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","50","40","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Justice (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Justice (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","Ministry of Justice (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","National Crime Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Bedfordshire and Hertfordshire","National Crime Agency","Hertfordshire","90","80","40390","40130"
"In post","2021","Bedfordshire and Hertfordshire","Public Health England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Animal and Plant Health Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","Milton Keynes","90","90","29950","33000"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office (excl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Crown Prosecution Service","Berkshire","140","130","43310","40000"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Defence Equipment and Support","Oxfordshire","130","120","35800","34170"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Defence Science and Technology Laboratory","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","180","180","40880","36970"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Berkshire","120","110","47060","51860"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","Berkshire","460","420","29410","29290"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","Buckinghamshire CC","210","190","27760","27570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","Milton Keynes","230","200","27150","27570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","Oxfordshire","260","230","27690","27570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","Berkshire","40","40","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Driver and Vehicle Standards Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","FCDO Services","Milton Keynes","770","740","38770","34760"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","Milton Keynes","280","270","31540","27060"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Government Internal Audit Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","Berkshire","120","110","25660","22450"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","Buckinghamshire CC","40","30","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","Milton Keynes","60","50","23770","20100"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Courts and Tribunals Service","Oxfordshire","110","100","23910","20910"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","Berkshire","150","140","29290","24870"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","Buckinghamshire CC","690","650","31240","30400"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","Milton Keynes","600","590","30430","31180"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","Oxfordshire","840","790","30790","30400"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","Berkshire","310","290","34710","32520"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","Milton Keynes","140","130","23190","20140"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","Berkshire","50","40","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office (incl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Insolvency Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Met Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Met Office","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","Berkshire","1020","1010","34380","33300"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","Buckinghamshire CC","720","700","34150","32120"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","Oxfordshire","910","880","29350","26350"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice (excl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","Berkshire","110","110","39480","39570"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Public Health England","Oxfordshire","370","320","44390","40030"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","Berkshire","180","170","30530","25770"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Rural Payments Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Submarine Delivery Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","UK Space Agency","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Valuation Office Agency","Oxfordshire","30","30","[c]","[c]"
"In post","2021","Cheshire","Animal and Plant Health Agency","Cheshire East","30","30","[c]","[c]"
"In post","2021","Cheshire","Cabinet Office (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Crown Prosecution Service","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","40","40","[c]","[c]"
"In post","2021","Cheshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Warrington","130","130","42470","47550"
"In post","2021","Cheshire","Department for Work and Pensions (excl. agencies)","Cheshire East","150","140","27190","27570"
"In post","2021","Cheshire","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","290","270","25160","27570"
"In post","2021","Cheshire","Department for Work and Pensions (excl. agencies)","Warrington","500","440","25150","27570"
"In post","2021","Cheshire","Driver and Vehicle Standards Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Driver and Vehicle Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Driver and Vehicle Standards Agency","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Food Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Health and Safety Executive","Cheshire East","30","30","[c]","[c]"
"In post","2021","Cheshire","HM Courts and Tribunals Service","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","HM Courts and Tribunals Service","Cheshire West and Chester","50","50","23890","20100"
"In post","2021","Cheshire","HM Courts and Tribunals Service","Warrington","40","40","[c]","[c]"
"In post","2021","Cheshire","HM Prison and Probation Service","Cheshire East","350","330","29840","27380"
"In post","2021","Cheshire","HM Prison and Probation Service","Cheshire West and Chester","80","70","29530","28200"
"In post","2021","Cheshire","HM Prison and Probation Service","Warrington","660","630","28750","26630"
"In post","2021","Cheshire","HM Revenue and Customs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Home Office (incl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Defence (excl. agencies)","Warrington","40","40","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","60","60","37510","33770"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Warrington","1190","1170","36300","36410"
"In post","2021","Cheshire","Rural Payments Agency","Cheshire East","100","90","25310","24920"
"In post","2021","Cornwall and Isles of Scilly","Animal and Plant Health Agency","Cornwall and Isles of Scilly","60","50","32700","26520"
"In post","2021","Cornwall and Isles of Scilly","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Defence Equipment and Support","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Cornwall and Isles of Scilly","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","70","50","23400","20100"
"In post","2021","Cornwall and Isles of Scilly","HM Prison and Probation Service","Cornwall and Isles of Scilly","50","40","29920","28200"
"In post","2021","Cornwall and Isles of Scilly","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Met Office","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","460","440","25170","21580"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Public Health England","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Rural Payments Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Valuation Office Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Animal and Plant Health Agency","East Cumbria","160","150","25630","21050"
"In post","2021","Cumbria","Cabinet Office (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","East Cumbria","30","30","[c]","[c]"
"In post","2021","Cumbria","Crown Prosecution Service","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Defence Equipment and Support","East Cumbria","90","90","23680","21560"
"In post","2021","Cumbria","Defence Equipment and Support","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","50","50","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","East Cumbria","100","80","27650","27570"
"In post","2021","Cumbria","Department for Work and Pensions (excl. agencies)","West Cumbria","170","140","26010","27570"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Driver and Vehicle Standards Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Health and Safety Executive","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","HM Courts and Tribunals Service","East Cumbria","60","50","24320","21170"
"In post","2021","Cumbria","HM Courts and Tribunals Service","West Cumbria","30","30","[c]","[c]"
"In post","2021","Cumbria","HM Prison and Probation Service","East Cumbria","60","50","30890","28200"
"In post","2021","Cumbria","HM Prison and Probation Service","West Cumbria","250","230","27960","26580"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","East Cumbria","70","70","26220","21130"
"In post","2021","Cumbria","Ministry of Defence (excl. agencies)","West Cumbria","70","60","32630","26670"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Public Health England","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Rural Payments Agency","East Cumbria","290","250","26550","24920"
"In post","2021","Cumbria","Rural Payments Agency","West Cumbria","480","420","23930","21050"
"In post","2021","Cumbria","Submarine Delivery Agency","West Cumbria","150","150","42610","41000"
"In post","2021","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","Nottingham","100","90","29690","30950"
"In post","2021","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Commercial Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Prosecution Service","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Prosecution Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Crown Prosecution Service","Nottingham","270","250","37300","30130"
"In post","2021","Derbyshire and Nottinghamshire","Defence Equipment and Support","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Defence Equipment and Support","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Defence Equipment and Support","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","Nottingham","220","210","41850","37100"
"In post","2021","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Nottingham","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","Derby","620","540","24300","21010"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","East Derbyshire","320","270","26040","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","260","230","27900","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","Nottingham","730","670","26050","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","310","270","27940","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","50","40","26930","27570"
"In post","2021","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","Derby","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","Nottingham","300","290","35360","32230"
"In post","2021","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","South Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","Nottingham","60","60","42010","37100"
"In post","2021","Derbyshire and Nottinghamshire","Food Standards Agency","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Food Standards Agency","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Government Internal Audit Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Government Property Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Health and Safety Executive","South and West Derbyshire","340","310","41420","39390"
"In post","2021","Derbyshire and Nottinghamshire","Health and Safety Executive","South Nottinghamshire","50","50","48210","44460"
"In post","2021","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","Derby","130","110","22430","19830"
"In post","2021","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","Nottingham","230","210","23850","19830"
"In post","2021","Derbyshire and Nottinghamshire","HM Land Registry","Nottingham","560","510","31980","27130"
"In post","2021","Derbyshire and Nottinghamshire","HM Prison and Probation Service","Derby","130","110","29380","28200"
"In post","2021","Derbyshire and Nottinghamshire","HM Prison and Probation Service","East Derbyshire","50","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Prison and Probation Service","North Nottinghamshire","620","600","28810","26850"
"In post","2021","Derbyshire and Nottinghamshire","HM Prison and Probation Service","Nottingham","680","630","27830","25830"
"In post","2021","Derbyshire and Nottinghamshire","HM Prison and Probation Service","South and West Derbyshire","460","430","29640","27380"
"In post","2021","Derbyshire and Nottinghamshire","HM Prison and Probation Service","South Nottinghamshire","420","400","29380","27380"
"In post","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","Nottingham","3320","3130","32690","31810"
"In post","2021","Derbyshire and Nottinghamshire","Insolvency Service","Nottingham","70","70","31350","28130"
"In post","2021","Derbyshire and Nottinghamshire","Institute for Apprenticeships and Technical Education","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Legal Aid Agency","Nottingham","180","160","23090","19970"
"In post","2021","Derbyshire and Nottinghamshire","Met Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","Derby","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","North Nottinghamshire","40","40","[c]","[c]"
