"Status","Year","Age","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Government","5850","5580","41820","36130"
"In post","2022","40-49","The National Archives","160","150","40440","36850"
"In post","2022","40-49","UK Export Finance","130","130","58420","52860"
"In post","2022","40-49","UK Statistics Authority","1150","1060","38780","36840"
"In post","2022","40-49","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Water Services Regulation Authority","100","90","61840","56100"
"In post","2022","40-49","Welsh Government","1800","1710","44640","40100"
"In post","2022","50-59","Attorney General's Departments","2930","2750","48870","51470"
"In post","2022","50-59","Cabinet Office","1900","1860","55940","51580"
"In post","2022","50-59","Chancellor's other departments","80","80","67640","55300"
"In post","2022","50-59","Charity Commission","110","100","33710","29230"
"In post","2022","50-59","Competition and Markets Authority","160","150","69040","59940"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","3000","2890","42910","39650"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","180","180","50090","51730"
"In post","2022","50-59","Department for Education","1810","1750","46220","42570"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","2930","2810","37630","33510"
"In post","2022","50-59","Department for International Trade","440","430","50110","47980"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","780","750","47240","46120"
"In post","2022","50-59","Department for Transport","4250","4030","34080","27930"
"In post","2022","50-59","Department for Work and Pensions","32600","29590","29010","27570"
"In post","2022","50-59","Department of Health and Social Care","2370","2260","51960","47210"
"In post","2022","50-59","Estyn","40","40","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","470","460","37500","31460"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","2060","2020","52160","49240"
"In post","2022","50-59","HM Land Registry","2490","2250","32770","30600"
"In post","2022","50-59","HM Revenue and Customs","19980","18500","35480","33080"
"In post","2022","50-59","HM Treasury","390","380","52960","49750"
"In post","2022","50-59","Home Office","9750","9140","33480","28810"
"In post","2022","50-59","Ministry of Defence","19140","18720","35600","33300"
"In post","2022","50-59","Ministry of Justice","22790","21480","32200","30220"
"In post","2022","50-59","National Crime Agency","1590","1560","44120","41020"
"In post","2022","50-59","Northern Ireland Office","40","40","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","560","550","57210","51360"
"In post","2022","50-59","Office of Gas and Electricity Markets","160","150","54080","50030"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","60","50","46690","40370"
"In post","2022","50-59","Office of Rail and Road","90","90","59850","60020"
"In post","2022","50-59","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Government","6560","6280","40780","35000"
"In post","2022","50-59","The National Archives","140","130","39120","34770"
"In post","2022","50-59","UK Export Finance","110","110","59910","52300"
"In post","2022","50-59","UK Statistics Authority","1270","1090","33660","30210"
"In post","2022","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","50","50","62860","60000"
"In post","2022","50-59","Welsh Government","1730","1670","45710","41980"
"In post","2022","60-64","Attorney General's Departments","590","500","47670","51830"
"In post","2022","60-64","Cabinet Office","350","310","50000","38580"
"In post","2022","60-64","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","30","30","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","670","580","37910","34500"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","40","30","[c]","[c]"
"In post","2022","60-64","Department for Education","310","290","45350","41150"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","710","630","34600","29270"
"In post","2022","60-64","Department for International Trade","90","90","46870","40290"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","180","160","48980","47660"
"In post","2022","60-64","Department for Transport","1490","1230","30430","26780"
"In post","2022","60-64","Department for Work and Pensions","10300","8050","27530","27570"
"In post","2022","60-64","Department of Health and Social Care","570","500","54380","46000"
"In post","2022","60-64","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","110","100","33220","28800"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","400","380","49490","43160"
"In post","2022","60-64","HM Land Registry","550","400","32110","27130"
"In post","2022","60-64","HM Revenue and Customs","5710","4440","31960","28920"
"In post","2022","60-64","HM Treasury","90","80","48830","43320"
"In post","2022","60-64","Home Office","2400","1970","30920","27370"
"In post","2022","60-64","Ministry of Defence","5990","5550","32870","29230"
"In post","2022","60-64","Ministry of Justice","6850","5650","29380","26900"
"In post","2022","60-64","National Crime Agency","330","300","42100","40060"
"In post","2022","60-64","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","130","120","57100","51360"
"In post","2022","60-64","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government","1600","1330","37390","35000"
"In post","2022","60-64","The National Archives","40","40","[c]","[c]"
"In post","2022","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","470","350","26780","20350"
"In post","2022","60-64","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government","430","370","43670","38160"
"In post","2022","65+","Attorney General's Departments","160","130","48020","55610"
"In post","2022","65+","Cabinet Office","90","80","48880","36440"
"In post","2022","65+","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy","240","190","39110","36080"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education","80","70","40190","36780"
"In post","2022","65+","Department for Environment, Food and Rural Affairs","260","220","31950","26600"
"In post","2022","65+","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities","90","70","51740","57360"
"In post","2022","65+","Department for Transport","550","400","29650","26780"
"In post","2022","65+","Department for Work and Pensions","2790","2020","26810","27570"
"In post","2022","65+","Department of Health and Social Care","210","170","51590","40560"
"In post","2022","65+","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","Food Standards Agency","50","40","32740","29090"
"In post","2022","65+","Foreign, Commonwealth and Development Office","130","110","47610","45690"
"In post","2022","65+","HM Land Registry","130","90","32770","31740"
"In post","2022","65+","HM Revenue and Customs","1570","1130","31220","28570"
"In post","2022","65+","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","840","630","28850","25630"
"In post","2022","65+","Ministry of Defence","2040","1810","31520","26930"
"In post","2022","65+","Ministry of Justice","2220","1680","28100","24800"
"In post","2022","65+","National Crime Agency","60","60","40040","39620"
"In post","2022","65+","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","40","30","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government","460","350","34750","30040"
"In post","2022","65+","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","260","170","24410","20350"
"In post","2022","65+","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government","190","150","41340","38160"
"In post","2022","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Departments","80","70","28520","25480"
"Leaver CS","2021","20-29","Cabinet Office","140","140","29220","26330"
"Leaver CS","2021","20-29","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy","120","120","28660","26100"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education","110","110","32610","29730"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs","190","190","24520","24010"
"Leaver CS","2021","20-29","Department for International Trade","80","80","24260","18200"
"Leaver CS","2021","20-29","Department for Transport","130","130","24260","21590"
"Leaver CS","2021","20-29","Department for Work and Pensions","670","660","24870","23590"
"Leaver CS","2021","20-29","Department of Health and Social Care","240","190","26230","23690"
"Leaver CS","2021","20-29","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","60","60","25180","22350"
"Leaver CS","2021","20-29","HM Revenue and Customs","610","560","25420","24500"
"Leaver CS","2021","20-29","HM Treasury","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","310","300","26540","24880"
"Leaver CS","2021","20-29","Ministry of Defence","470","460","24340","22780"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","1590","1570","22630","19930"
"Leaver CS","2021","20-29","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","150","150","24790","22820"
"Leaver CS","2021","20-29","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","100","100","23100","19130"
"Leaver CS","2021","20-29","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","80","80","44840","50520"
"Leaver CS","2021","30-39","Cabinet Office","100","90","50720","54700"
"Leaver CS","2021","30-39","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","100","100","42130","39250"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","100","90","45080","40940"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","80","80","35340","32680"
"Leaver CS","2021","30-39","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","110","100","29460","26170"
"Leaver CS","2021","30-39","Department for Work and Pensions","560","520","26360","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care","240","200","37300","36330"
"Leaver CS","2021","30-39","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","480","420","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","210","180","29360","25310"
"Leaver CS","2021","30-39","Ministry of Defence","390","370","31890","30620"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","1050","990","26900","21640"
"Leaver CS","2021","30-39","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government","160","150","31450","29350"
"Leaver CS","2021","30-39","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","50","50","36860","36720"
"Leaver CS","2021","30-39","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Attorney General's Departments","40","40","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","70","70","42140","33570"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Education","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs","70","60","39440","35900"
"Leaver CS","2021","40-49","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport","100","90","32000","26680"
"Leaver CS","2021","40-49","Department for Work and Pensions","530","490","26990","25530"
"Leaver CS","2021","40-49","Department of Health and Social Care","160","130","42920","40470"
"Leaver CS","2021","40-49","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","40","30","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs","650","560","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","170","150","33480","26460"
"Leaver CS","2021","40-49","Ministry of Defence","360","340","34830","30720"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","740","680","30450","22740"
"Leaver CS","2021","40-49","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","110","90","36750","31590"
"Leaver CS","2021","40-49","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","30","20","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","90","80","56890","55610"
"Leaver CS","2021","50-59","Cabinet Office","60","60","73860","64500"
"Leaver CS","2021","50-59","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","80","80","47470","41760"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","50","50","49200","50630"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","90","80","39610","36030"
"Leaver CS","2021","50-59","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","130","110","33540","26430"
"Leaver CS","2021","50-59","Department for Work and Pensions","1030","910","27960","27570"
"Leaver CS","2021","50-59","Department of Health and Social Care","160","130","52210","45750"
"Leaver CS","2021","50-59","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","60","30","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","60","50","33090","30150"
"Leaver CS","2021","50-59","HM Revenue and Customs","2000","1770","31680","27500"
"Leaver CS","2021","50-59","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","320","290","33630","27300"
"Leaver CS","2021","50-59","Ministry of Defence","710","680","35620","33180"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","1090","1000","29690","22330"
"Leaver CS","2021","50-59","National Crime Agency","60","60","49170","44080"
"Leaver CS","2021","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","30","30","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","200","180","40260","33650"
"Leaver CS","2021","50-59","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","50","40","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","80","60","56840","55610"
"Leaver CS","2021","60-64","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","70","60","48450","43780"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","80","70","40560","36520"
"Leaver CS","2021","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","120","90","32220","26780"
"Leaver CS","2021","60-64","Department for Work and Pensions","910","700","28510","27570"
"Leaver CS","2021","60-64","Department of Health and Social Care","90","70","61940","51200"
"Leaver CS","2021","60-64","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","60","30","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","60","40","34870","33180"
"Leaver CS","2021","60-64","HM Revenue and Customs","1210","960","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","160","130","31470","28350"
"Leaver CS","2021","60-64","Ministry of Defence","720","670","34680","32430"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","680","550","27530","20650"
"Leaver CS","2021","60-64","National Crime Agency","30","30","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","200","180","42110","35110"
"Leaver CS","2021","60-64","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","30","20","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","40","30","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","40","30","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","50","40","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","130","90","29920","26380"
"Leaver CS","2021","65+","Department for Work and Pensions","800","540","26000","26120"
"Leaver CS","2021","65+","Department of Health and Social Care","50","30","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","30","20","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","730","490","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","160","110","27350","25120"
"Leaver CS","2021","65+","Ministry of Defence","550","490","29920","26240"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Justice","700","510","22280","20100"
"Leaver CS","2021","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","110","90","34100","29030"
"Leaver CS","2021","65+","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","40","30","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
