"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Devon CC","500","480","37810","38200"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","90","90","42660","36740"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Hackney and Newham","40","40","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Leeds","40","40","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Manchester","70","60","30310","30950"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Medway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","430","410","36160","30850"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Nottingham","50","50","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Swindon","40","40","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Tyneside","50","50","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Westminster","1610","1560","52210","53380"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Manchester","40","40","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Westminster","640","630","51310","51730"
"In post","2022","30-39","Department for Education","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Bristol, City of","120","120","43840","42100"
"In post","2022","30-39","Department for Education","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Coventry","340","330","38060","36500"
"In post","2022","30-39","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Darlington","180","170","37960","36500"
"In post","2022","30-39","Department for Education","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Durham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Manchester","400","390","41150","36780"
"In post","2022","30-39","Department for Education","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Nottingham","100","100","40790","36960"
"In post","2022","30-39","Department for Education","Sheffield","450","430","39930","36500"
"In post","2022","30-39","Department for Education","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Education","Westminster","670","640","52310","53420"
"In post","2022","30-39","Department for Education","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Berkshire","50","50","33660","30130"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Bristol, City of","310","300","39490","36520"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Cheshire East","50","50","31510","29180"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Devon CC","90","80","31110","29490"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Dorset","40","40","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Durham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Cumbria","90","80","26780","24920"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Leeds","40","30","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","North Yorkshire CC","40","40","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","South West Wales","50","50","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Suffolk CC","130","120","33800","35900"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Tyneside","170","160","30600","29180"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Warrington","50","40","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","West Cumbria","120","100","23490","21300"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","West Surrey","160","160","34080","32560"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Westminster","700","670","47020","47810"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Worcestershire CC","90","80","29370","25190"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","York","240","230","35000","35900"
"In post","2022","30-39","Department for International Trade","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Overseas","70","70","52820","52400"
"In post","2022","30-39","Department for International Trade","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for International Trade","Westminster","700","700","50450","51970"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Birmingham","40","30","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Bristol, City of","130","120","35020","32780"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Durham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Westminster","650","640","51690","53130"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Wolverhampton","60","60","37890","36340"
