"Status","Year","Organisation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cumbria","AA/AO","100","90","21430","21300"
"In post","2022","Animal and Plant Health Agency","Cumbria","EO","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cumbria","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Devon","AA/AO","100","90","21320","21300"
"In post","2022","Animal and Plant Health Agency","Devon","EO","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Devon","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Anglia","SEO/HEO","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Wales","AA/AO","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Wales","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","40","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","EO","50","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","70","70","34160","32160"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","EO","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","AA/AO","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","AA/AO","70","70","22000","21300"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","EO","60","50","25680","25310"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","SEO/HEO","60","50","33500","31850"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","EO","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","190","180","24250","24370"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","160","150","28140","27960"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","70","70","58300","55830"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","240","230","36550","35820"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","90","80","21340","21300"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","EO","60","50","25660","25190"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","60","60","35600","36030"
"In post","2022","Animal and Plant Health Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","70","70","32740","33300"
"In post","2022","Cabinet Office (excl. agencies)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","G6/G7","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","G6/G7","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Wales","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","110","110","60170","54890"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","70","70","32820","32000"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","G6/G7","160","150","58440","52920"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Greater Manchester","SEO/HEO","190","180","34320","34550"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","G6/G7","50","50","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","EO","70","70","27600","27500"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","G6/G7","620","610","58970","56340"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","SCS","50","50","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - East","SEO/HEO","280","280","36810","35600"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","AA/AO","100","100","24150","24490"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","EO","460","450","27710","27500"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","G6/G7","1980","1950","60550","57350"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","SCS","540","530","99600","93000"
"In post","2022","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","2290","2280","33980","34550"
"In post","2022","Cabinet Office (excl. agencies)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","G6/G7","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","G6/G7","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","AA/AO","130","120","21190","21170"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","EO","140","130","25720","26350"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","G6/G7","70","70","56530","51000"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North Yorkshire","SEO/HEO","220","220","34680","33300"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","AA/AO","170","160","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","EO","90","80","24810","24100"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","G6/G7","40","40","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","150","150","32680","32000"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","G6/G7","50","50","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","EO","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","G6/G7","80","80","56150","54700"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","350","340","31670","30500"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","EO","40","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","G6/G7","80","70","58520","53640"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","120","120","33110","32000"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","G6/G7","50","50","66070","64460"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands","SEO/HEO","50","50","31020","29250"
"In post","2022","Cabinet Office (excl. agencies)","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","G6/G7","100","100","60740","61710"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Yorkshire","SEO/HEO","100","100","32690","32000"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","EO","40","40","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","SEO/HEO","80","70","32790","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","AA/AO","40","30","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","EO","100","90","25250","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","G6/G7","90","90","51560","48080"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SEO/HEO","250","240","33230","30660"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","G6/G7","30","30","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","SCS","[c]","[c]","[c]","[c]"
