"Status","Year","Region_ITL1","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland","Security","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Security","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Northern Ireland","Security","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Northern Ireland","Unknown","Antrim and Newtownabbey","90","80","25450","21670"
"In post","2021","Northern Ireland","Unknown","Ards and North Down","60","60","26460","22330"
"In post","2021","Northern Ireland","Unknown","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Belfast","490","450","25070","23250"
"In post","2021","Northern Ireland","Unknown","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Lisburn and Castlereagh","250","240","26190","22580"
"In post","2021","Northern Ireland","Unknown","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Commercial","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Finance","Overseas","30","30","[c]","[c]"
"In post","2021","Overseas","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","No function","Overseas","1800","1790","53100","53750"
"In post","2021","Overseas","Project Delivery","Overseas","640","640","55550","55620"
"In post","2021","Overseas","Property","Overseas","190","190","38980","36460"
"In post","2021","Overseas","Security","Overseas","130","130","39930","34450"
"In post","2021","Overseas","Unknown","Overseas","850","840","42540","40580"
"In post","2021","Scotland","Analysis","City of Edinburgh","50","50","[c]","[c]"
"In post","2021","Scotland","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","City of Edinburgh","60","50","35800","33650"
"In post","2021","Scotland","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Glasgow City","150","150","38010","33840"
"In post","2021","Scotland","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Commercial","South Lanarkshire","100","90","44820","43110"
"In post","2021","Scotland","Commercial","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","City of Edinburgh","150","140","33000","31810"
"In post","2021","Scotland","Communications","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","Glasgow City","30","30","[c]","[c]"
"In post","2021","Scotland","Communications","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Communications","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","City of Edinburgh","230","220","31110","28130"
"In post","2021","Scotland","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","Glasgow City","250","210","30540","28130"
"In post","2021","Scotland","Counter Fraud","North Lanarkshire","280","270","30520","28130"
"In post","2021","Scotland","Counter Fraud","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Counter Fraud","South Lanarkshire","80","70","29420","28130"
"In post","2021","Scotland","Debt","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Debt","City of Edinburgh","610","580","21470","20140"
"In post","2021","Scotland","Debt","Glasgow City","90","80","22440","20140"
"In post","2021","Scotland","Debt","North Lanarkshire","430","360","22350","20140"
"In post","2021","Scotland","Debt","South Lanarkshire","300","280","21760","20140"
"In post","2021","Scotland","Debt","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","City of Edinburgh","260","250","39260","35230"
"In post","2021","Scotland","Digital, Data & Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","Glasgow City","120","110","37260","33040"
"In post","2021","Scotland","Digital, Data & Technology","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Digital, Data & Technology","South Lanarkshire","260","250","39070","34230"
"In post","2021","Scotland","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","City of Edinburgh","140","140","35960","33920"
"In post","2021","Scotland","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Glasgow City","60","60","35950","31810"
"In post","2021","Scotland","Finance","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","North Lanarkshire","520","410","22990","21400"
"In post","2021","Scotland","Finance","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Finance","South Lanarkshire","140","130","37050","33930"
"In post","2021","Scotland","Finance","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","City of Edinburgh","220","210","35390","33120"
"In post","2021","Scotland","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Falkirk","50","40","[c]","[c]"
"In post","2021","Scotland","Human Resources","Glasgow City","460","430","24910","21580"
"In post","2021","Scotland","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","North Lanarkshire","160","150","27730","25560"
"In post","2021","Scotland","Human Resources","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Human Resources","South Lanarkshire","90","80","37310","33930"
"In post","2021","Scotland","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Internal Audit","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Internal Audit","South Lanarkshire","40","40","[c]","[c]"
"In post","2021","Scotland","Legal","Aberdeen City and Aberdeenshire","110","90","31560","22820"
"In post","2021","Scotland","Legal","Angus and Dundee City","100","90","33520","29350"
"In post","2021","Scotland","Legal","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","City of Edinburgh","900","850","34010","29350"
"In post","2021","Scotland","Legal","Clackmannanshire and Fife","90","80","30660","22820"
"In post","2021","Scotland","Legal","Dumfries and Galloway","30","30","[c]","[c]"
"In post","2021","Scotland","Legal","East Ayrshire and North Ayrshire mainland","60","50","31860","29350"
"In post","2021","Scotland","Legal","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","30","[c]","[c]"
"In post","2021","Scotland","Legal","Falkirk","60","50","32450","22820"
"In post","2021","Scotland","Legal","Glasgow City","410","380","39940","33550"
"In post","2021","Scotland","Legal","Inverclyde, East Renfrewshire and Renfrewshire","130","110","36020","29940"
"In post","2021","Scotland","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","70","60","35190","29350"
"In post","2021","Scotland","Legal","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","North Lanarkshire","80","70","40700","35230"
"In post","2021","Scotland","Legal","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","Perth and Kinross and Stirling","50","40","[c]","[c]"
"In post","2021","Scotland","Legal","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Legal","South Ayrshire","30","30","[c]","[c]"
"In post","2021","Scotland","Legal","South Lanarkshire","130","120","38820","33550"
"In post","2021","Scotland","Legal","West Lothian","40","30","[c]","[c]"
"In post","2021","Scotland","No function","Aberdeen City and Aberdeenshire","670","640","40860","33650"
"In post","2021","Scotland","No function","Angus and Dundee City","360","330","23720","21440"
"In post","2021","Scotland","No function","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","No function","City of Edinburgh","2780","2620","31090","30080"
"In post","2021","Scotland","No function","Clackmannanshire and Fife","430","400","30490","33650"
"In post","2021","Scotland","No function","Dumfries and Galloway","190","170","30000","30930"
"In post","2021","Scotland","No function","East Ayrshire and North Ayrshire mainland","60","50","27020","26580"
"In post","2021","Scotland","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","420","400","30010","30930"
"In post","2021","Scotland","No function","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","No function","Falkirk","490","450","30990","33650"
"In post","2021","Scotland","No function","Glasgow City","3340","3120","29900","26550"
"In post","2021","Scotland","No function","Inverclyde, East Renfrewshire and Renfrewshire","340","320","33040","33650"
"In post","2021","Scotland","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","200","180","30130","29040"
"In post","2021","Scotland","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","No function","Na h-Eileanan Siar","30","30","[c]","[c]"
"In post","2021","Scotland","No function","North Lanarkshire","510","480","29630","30930"
"In post","2021","Scotland","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","No function","Perth and Kinross and Stirling","650","610","31210","33650"
"In post","2021","Scotland","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","No function","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","No function","South Ayrshire","50","40","[c]","[c]"
"In post","2021","Scotland","No function","South Lanarkshire","1750","1490","24810","21440"
"In post","2021","Scotland","No function","West Lothian","70","60","29220","27680"
"In post","2021","Scotland","Project Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","City of Edinburgh","240","220","43020","38630"
"In post","2021","Scotland","Project Delivery","Clackmannanshire and Fife","130","120","36470","33810"
"In post","2021","Scotland","Project Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","East Ayrshire and North Ayrshire mainland","250","240","25080","23800"
"In post","2021","Scotland","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","200","200","34730","32260"
"In post","2021","Scotland","Project Delivery","Glasgow City","160","160","39520","38080"
"In post","2021","Scotland","Project Delivery","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","70","70","31580","29140"
"In post","2021","Scotland","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","North Lanarkshire","40","40","[c]","[c]"
"In post","2021","Scotland","Project Delivery","Perth and Kinross and Stirling","40","40","[c]","[c]"
"In post","2021","Scotland","Project Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Project Delivery","South Lanarkshire","570","540","40430","33930"
"In post","2021","Scotland","Project Delivery","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","Aberdeen City and Aberdeenshire","90","90","30750","28870"
"In post","2021","Scotland","Property","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","Caithness and Sutherland and Ross and Cromarty","60","50","29410","28120"
"In post","2021","Scotland","Property","City of Edinburgh","160","160","37030","35890"
"In post","2021","Scotland","Property","Clackmannanshire and Fife","110","110","33960","33300"
"In post","2021","Scotland","Property","Dumfries and Galloway","170","160","29730","28120"
"In post","2021","Scotland","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","60","27670","26530"
"In post","2021","Scotland","Property","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","Glasgow City","80","80","31540","28870"
"In post","2021","Scotland","Property","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","140","130","30860","29140"
"In post","2021","Scotland","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","140","130","29250","28120"
"In post","2021","Scotland","Property","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","Perth and Kinross and Stirling","160","150","28670","28060"
"In post","2021","Scotland","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Property","West Lothian","60","60","31230","28630"
"In post","2021","Scotland","Security","Aberdeen City and Aberdeenshire","90","90","40950","44070"
"In post","2021","Scotland","Security","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Security","City of Edinburgh","40","30","[c]","[c]"
"In post","2021","Scotland","Security","Clackmannanshire and Fife","50","50","[c]","[c]"
"In post","2021","Scotland","Security","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Security","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2021","Scotland","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1050","1020","30720","28210"
"In post","2021","Scotland","Security","Glasgow City","30","30","[c]","[c]"
"In post","2021","Scotland","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Security","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Security","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","Aberdeen City and Aberdeenshire","870","810","33340","29190"
"In post","2021","Scotland","Unknown","Angus and Dundee City","1430","1320","26300","22230"
"In post","2021","Scotland","Unknown","Caithness and Sutherland and Ross and Cromarty","90","80","28040","27570"
"In post","2021","Scotland","Unknown","City of Edinburgh","6980","6680","41840","37620"
"In post","2021","Scotland","Unknown","Clackmannanshire and Fife","510","460","26790","27570"
"In post","2021","Scotland","Unknown","Dumfries and Galloway","140","120","28230","27570"
"In post","2021","Scotland","Unknown","East Ayrshire and North Ayrshire mainland","550","480","26610","27570"
"In post","2021","Scotland","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","600","550","29250","27570"
"In post","2021","Scotland","Unknown","East Lothian and Midlothian","90","80","27260","27570"
"In post","2021","Scotland","Unknown","Falkirk","1180","1020","25620","21010"
"In post","2021","Scotland","Unknown","Glasgow City","6420","5970","32480","27570"
"In post","2021","Scotland","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","550","490","26050","27370"
"In post","2021","Scotland","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","580","540","27000","27240"
"In post","2021","Scotland","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","130","120","28830","27570"
"In post","2021","Scotland","Unknown","Na h-Eileanan Siar","140","120","24170","21010"
"In post","2021","Scotland","Unknown","North Lanarkshire","740","630","24090","21010"
"In post","2021","Scotland","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","Perth and Kinross and Stirling","400","370","31100","27570"
"In post","2021","Scotland","Unknown","Scottish Borders","410","370","29480","27570"
"In post","2021","Scotland","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","South Ayrshire","220","210","28260","27570"
"In post","2021","Scotland","Unknown","South Lanarkshire","210","180","28020","27570"
"In post","2021","Scotland","Unknown","West Lothian","320","290","33880","27570"
"In post","2021","South East (England)","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","Central Hampshire","350","340","40800","37700"
"In post","2021","South East (England)","Analysis","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","South Hampshire","450","430","37290","36030"
"In post","2021","South East (England)","Analysis","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Analysis","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Buckinghamshire CC","70","70","39960","36800"
"In post","2021","South East (England)","Commercial","Central Hampshire","210","200","37620","33630"
"In post","2021","South East (England)","Commercial","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Milton Keynes","80","70","43780","41160"
"In post","2021","South East (England)","Commercial","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","Oxfordshire","40","40","[c]","[c]"
"In post","2021","South East (England)","Commercial","Portsmouth","100","100","37290","33300"
"In post","2021","South East (England)","Commercial","South Hampshire","40","40","[c]","[c]"
"In post","2021","South East (England)","Commercial","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","West Surrey","30","30","[c]","[c]"
"In post","2021","South East (England)","Commercial","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Commercial","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","Berkshire","40","30","[c]","[c]"
"In post","2021","South East (England)","Communications","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","Central Hampshire","80","70","31600","26930"
"In post","2021","South East (England)","Communications","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","Portsmouth","50","50","[c]","[c]"
"In post","2021","South East (England)","Communications","South Hampshire","40","40","[c]","[c]"
"In post","2021","South East (England)","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Berkshire","90","80","32030","31810"
"In post","2021","South East (England)","Counter Fraud","East Kent","170","160","29720","28130"
"In post","2021","South East (England)","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Portsmouth","120","120","33320","31810"
"In post","2021","South East (England)","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Debt","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Debt","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Debt","West Sussex (South West)","80","60","27770","28130"
"In post","2021","South East (England)","Digital, Data & Technology","Berkshire","130","120","40720","38320"
"In post","2021","South East (England)","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Central Hampshire","60","60","30130","27190"
"In post","2021","South East (England)","Digital, Data & Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","East Sussex CC","50","50","34860","32720"
"In post","2021","South East (England)","Digital, Data & Technology","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Milton Keynes","110","100","44270","40670"
"In post","2021","South East (England)","Digital, Data & Technology","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","South Hampshire","160","160","39670","36030"
"In post","2021","South East (England)","Digital, Data & Technology","Southampton","90","90","39290","34040"
"In post","2021","South East (England)","Digital, Data & Technology","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Digital, Data & Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
