"Status","Year","Region_ITL1","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Midlands (England)","Male","Black","480","460","30260","27570"
"In post","2022","West Midlands (England)","Male","Mixed","220","210","30580","27570"
"In post","2022","West Midlands (England)","Male","Other ethnicity","70","70","32440","27570"
"In post","2022","West Midlands (England)","Male","Undeclared","670","640","32560","28040"
"In post","2022","West Midlands (England)","Male","Unknown","1880","1810","30970","26820"
"In post","2022","West Midlands (England)","Male","White","8550","8250","33380","29270"
"In post","2022","Yorkshire and The Humber","Female","Asian","1440","1270","28210","26820"
"In post","2022","Yorkshire and The Humber","Female","Black","350","330","29450","27570"
"In post","2022","Yorkshire and The Humber","Female","Mixed","330","300","31370","27570"
"In post","2022","Yorkshire and The Humber","Female","Other ethnicity","60","50","31950","27570"
"In post","2022","Yorkshire and The Humber","Female","Undeclared","600","530","30720","27570"
"In post","2022","Yorkshire and The Humber","Female","Unknown","2690","2500","31060","26820"
"In post","2022","Yorkshire and The Humber","Female","White","16130","14400","31690","27570"
"In post","2022","Yorkshire and The Humber","Male","Asian","1490","1450","29770","27570"
"In post","2022","Yorkshire and The Humber","Male","Black","270","260","30030","27380"
"In post","2022","Yorkshire and The Humber","Male","Mixed","230","220","32400","27570"
"In post","2022","Yorkshire and The Humber","Male","Other ethnicity","70","60","33310","27750"
"In post","2022","Yorkshire and The Humber","Male","Undeclared","860","820","32900","29270"
"In post","2022","Yorkshire and The Humber","Male","Unknown","2770","2710","31370","26820"
"In post","2022","Yorkshire and The Humber","Male","White","11950","11500","33800","30210"
"Leaver CS","2021","East Midlands (England)","Female","Asian","40","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","Unknown","190","170","24790","21590"
"Leaver CS","2021","East Midlands (England)","Female","White","590","500","26560","21620"
"Leaver CS","2021","East Midlands (England)","Male","Asian","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","Unknown","160","150","26530","25500"
"Leaver CS","2021","East Midlands (England)","Male","White","480","440","29630","27570"
"Leaver CS","2021","East of England","Female","Asian","40","30","[c]","[c]"
"Leaver CS","2021","East of England","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Female","Undeclared","80","60","28080","26310"
"Leaver CS","2021","East of England","Female","Unknown","180","160","27280","26550"
"Leaver CS","2021","East of England","Female","White","630","530","28280","25220"
"Leaver CS","2021","East of England","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","Undeclared","60","60","[c]","[c]"
"Leaver CS","2021","East of England","Male","Unknown","150","140","28420","25680"
"Leaver CS","2021","East of England","Male","White","560","510","33910","27570"
"Leaver CS","2021","East of England","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Female","Asian","340","300","33180","28870"
"Leaver CS","2021","London","Female","Black","220","200","31310","27060"
"Leaver CS","2021","London","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Female","Mixed","80","80","34820","31060"
"Leaver CS","2021","London","Female","Other ethnicity","30","30","[c]","[c]"
"Leaver CS","2021","London","Female","Undeclared","140","120","33160","27070"
"Leaver CS","2021","London","Female","Unknown","710","620","37190","31060"
"Leaver CS","2021","London","Female","White","1180","1040","43980","37630"
"Leaver CS","2021","London","Male","Asian","230","220","33880","29410"
"Leaver CS","2021","London","Male","Black","130","120","34270","30020"
"Leaver CS","2021","London","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Male","Mixed","70","70","38570","33400"
"Leaver CS","2021","London","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Male","Undeclared","150","130","41390","35020"
"Leaver CS","2021","London","Male","Unknown","680","600","40310","31880"
"Leaver CS","2021","London","Male","White","1230","1130","47790","40870"
"Leaver CS","2021","London","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","White","40","40","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","Unknown","190","160","24690","21050"
"Leaver CS","2021","North East (England)","Female","White","760","580","25870","21010"
"Leaver CS","2021","North East (England)","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","Unknown","160","140","24760","21030"
"Leaver CS","2021","North East (England)","Male","White","470","400","28280","22350"
"Leaver CS","2021","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Asian","40","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","Unknown","300","270","26450","21130"
"Leaver CS","2021","North West (England)","Female","White","1120","900","27470","23070"
"Leaver CS","2021","North West (England)","Male","Asian","50","50","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","Undeclared","50","50","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","Unknown","260","240","25980","21050"
"Leaver CS","2021","North West (England)","Male","White","820","720","29970","26380"
"Leaver CS","2021","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","White","90","80","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","White","70","60","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","White","40","40","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","White","50","30","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Scotland","Female","Unknown","300","260","30600","25870"
"Leaver CS","2021","Scotland","Female","White","830","680","30550","26670"
"Leaver CS","2021","Scotland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Male","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","Scotland","Male","Unknown","340","310","32700","28640"
"Leaver CS","2021","Scotland","Male","White","720","650","34340","29650"
"Leaver CS","2021","South East (England)","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Female","Undeclared","80","70","27290","23830"
"Leaver CS","2021","South East (England)","Female","Unknown","260","230","28180","24370"
"Leaver CS","2021","South East (England)","Female","White","900","770","28380","25110"
"Leaver CS","2021","South East (England)","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","Undeclared","100","80","31290","29290"
"Leaver CS","2021","South East (England)","Male","Unknown","290","270","31200","26590"
"Leaver CS","2021","South East (England)","Male","White","940","850","31370","27680"
"Leaver CS","2021","South West (England)","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","Unknown","200","180","28880","27130"
"Leaver CS","2021","South West (England)","Female","White","830","710","29290","26090"
"Leaver CS","2021","South West (England)","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","Undeclared","90","90","35170","33630"
"Leaver CS","2021","South West (England)","Male","Unknown","260","240","32350","27570"
"Leaver CS","2021","South West (England)","Male","White","950","890","35280","32430"
"Leaver CS","2021","Unknown","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Unknown","300","290","40850","29250"
"Leaver CS","2021","Unknown","Female","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Unknown","330","320","40850","32400"
"Leaver CS","2021","Unknown","Male","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Wales","Female","Unknown","160","140","26000","21590"
"Leaver CS","2021","Wales","Female","White","810","650","28040","21590"
"Leaver CS","2021","Wales","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","Undeclared","70","60","29450","23050"
"Leaver CS","2021","Wales","Male","Unknown","180","170","28640","23320"
"Leaver CS","2021","Wales","Male","White","660","600","31590","26780"
"Leaver CS","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","Asian","90","70","27890","21010"
"Leaver CS","2021","West Midlands (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","Undeclared","30","20","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","Unknown","220","190","28490","21050"
"Leaver CS","2021","West Midlands (England)","Female","White","690","560","29120","26670"
"Leaver CS","2021","West Midlands (England)","Male","Asian","50","40","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","Unknown","190","180","29460","24250"
"Leaver CS","2021","West Midlands (England)","Male","White","490","440","32320","26380"
"Leaver CS","2021","Yorkshire and The Humber","Female","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","Unknown","250","200","26980","22350"
"Leaver CS","2021","Yorkshire and The Humber","Female","White","930","750","28970","26170"
"Leaver CS","2021","Yorkshire and The Humber","Male","Asian","50","50","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","Unknown","260","230","33460","27570"
"Leaver CS","2021","Yorkshire and The Humber","Male","White","660","590","32010","26890"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","Asian","80","70","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","Unknown","260","240","24350","21010"
"Leaver CS","2022","East Midlands (England)","Female","White","820","710","27930","26930"
"Leaver CS","2022","East Midlands (England)","Male","Asian","80","70","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Male","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Male","Unknown","190","180","25840","23430"
"Leaver CS","2022","East Midlands (England)","Male","White","640","600","31890","27570"
"Leaver CS","2022","East of England","Female","Asian","60","50","29800","27570"
"Leaver CS","2022","East of England","Female","Black","60","50","[c]","[c]"
"Leaver CS","2022","East of England","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Female","Unknown","180","160","28120","24880"
"Leaver CS","2022","East of England","Female","White","1010","890","30700","27570"
"Leaver CS","2022","East of England","Male","Asian","50","50","[c]","[c]"
"Leaver CS","2022","East of England","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Male","Undeclared","70","60","33090","27900"
"Leaver CS","2022","East of England","Male","Unknown","200","180","28970","26530"
"Leaver CS","2022","East of England","Male","White","920","860","32430","27570"
"Leaver CS","2022","London","Female","Asian","660","580","36160","31060"
"Leaver CS","2022","London","Female","Black","590","540","33780","31060"
"Leaver CS","2022","London","Female","Mixed","220","210","36510","31060"
"Leaver CS","2022","London","Female","Other ethnicity","70","60","38150","31520"
"Leaver CS","2022","London","Female","Undeclared","180","160","39010","34260"
"Leaver CS","2022","London","Female","Unknown","1220","1020","38260","31060"
"Leaver CS","2022","London","Female","White","2390","2110","43070","37290"
"Leaver CS","2022","London","Male","Asian","480","440","39290","31830"
"Leaver CS","2022","London","Male","Black","270","260","35380","31060"
"Leaver CS","2022","London","Male","Mixed","130","120","40300","33610"
"Leaver CS","2022","London","Male","Other ethnicity","60","60","[c]","[c]"
"Leaver CS","2022","London","Male","Undeclared","230","210","45990","40790"
"Leaver CS","2022","London","Male","Unknown","1040","890","42090","34710"
"Leaver CS","2022","London","Male","White","2100","1910","46630","40220"
"Leaver CS","2022","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","Unknown","290","240","25860","21300"
"Leaver CS","2022","North East (England)","Female","White","1130","900","27970","23940"
"Leaver CS","2022","North East (England)","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Male","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","North East (England)","Male","Unknown","240","220","27510","24250"
"Leaver CS","2022","North East (England)","Male","White","710","640","28200","21680"
"Leaver CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","Asian","80","70","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","Black","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","Undeclared","80","70","29970","26650"
"Leaver CS","2022","North West (England)","Female","Unknown","420","370","26310","22600"
"Leaver CS","2022","North West (England)","Female","White","1880","1570","28460","25400"
"Leaver CS","2022","North West (England)","Male","Asian","100","90","28200","25040"
"Leaver CS","2022","North West (England)","Male","Black","40","40","[c]","[c]"
"Leaver CS","2022","North West (England)","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Male","Undeclared","90","80","30930","26120"
"Leaver CS","2022","North West (England)","Male","Unknown","420","400","29910","25120"
"Leaver CS","2022","North West (England)","Male","White","1410","1280","30280","26520"
"Leaver CS","2022","Northern Ireland","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","White","100","80","27670","22710"
"Leaver CS","2022","Northern Ireland","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","White","100","90","28310","22130"
"Leaver CS","2022","Overseas","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
