"Status","Year","Parent_department","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Midlands (England)","Unknown","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Commercial","110","110","41250","37690"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Digital, Data and Technology","110","110","49930","48620"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Finance","50","50","32640","29100"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Human Resources","70","70","38610","36720"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Intelligence Analysis","60","50","29330","28080"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Legal","110","100","35510","36960"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Operational Delivery","7450","6860","27520","25790"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Policy","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Project Delivery","60","60","37320","35290"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Psychology","180","170","33890","30450"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Security","100","100","38350","40190"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East Midlands (England)","Digital, Data and Technology","50","50","[c]","[c]"
"In post","2021","National Crime Agency","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East Midlands (England)","Operational Delivery","110","110","37760","36410"
"In post","2021","National Crime Agency","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East of England","Operational Delivery","130","130","38120","37520"
"In post","2021","National Crime Agency","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","Digital, Data and Technology","90","90","47310","43420"
"In post","2021","National Crime Agency","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","Human Resources","50","50","47620","42630"
"In post","2021","National Crime Agency","London","Legal","50","40","[c]","[c]"
"In post","2021","National Crime Agency","London","Operational Delivery","1360","1330","43030","40170"
"In post","2021","National Crime Agency","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","London","Security","30","30","[c]","[c]"
"In post","2021","National Crime Agency","North East (England)","Operational Delivery","100","100","35520","36410"
"In post","2021","National Crime Agency","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Digital, Data and Technology","50","50","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Human Resources","40","40","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Operational Delivery","1140","1120","35820","34700"
"In post","2021","National Crime Agency","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Operational Delivery","90","90","39600","39200"
"In post","2021","National Crime Agency","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Operational Delivery","130","130","66710","64460"
"In post","2021","National Crime Agency","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Scotland","Operational Delivery","50","50","37410","36410"
"In post","2021","National Crime Agency","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Operational Delivery","420","400","39490","39570"
"In post","2021","National Crime Agency","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Human Resources","60","60","31090","28840"
"In post","2021","National Crime Agency","South West (England)","Operational Delivery","340","330","36290","36380"
"In post","2021","National Crime Agency","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Operational Delivery","100","90","44710","43850"
"In post","2021","National Crime Agency","Wales","Operational Delivery","60","60","37280","36410"
"In post","2021","National Crime Agency","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Operational Delivery","460","450","37440","36630"
"In post","2021","National Crime Agency","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Operational Delivery","240","230","37020","36410"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Policy","50","50","51940","52850"
"In post","2021","Northern Ireland Office","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Policy","40","40","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Inspector of Education and Training","70","70","64380","64500"
"In post","2021","Office for Standards in Education","East Midlands (England)","Operational Delivery","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Other","50","40","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East of England","Inspector of Education and Training","90","90","65420","75500"
"In post","2021","Office for Standards in Education","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East of England","Other","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East of England","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Inspector of Education and Training","230","230","66190","64500"
"In post","2021","Office for Standards in Education","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Other","40","30","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Policy","50","50","52560","42850"
"In post","2021","Office for Standards in Education","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","London","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Finance","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Human Resources","40","40","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Inspector of Education and Training","110","110","65190","64500"
"In post","2021","Office for Standards in Education","North West (England)","Operational Delivery","170","160","28320","21160"
"In post","2021","Office for Standards in Education","North West (England)","Other","70","70","26540","25880"
"In post","2021","Office for Standards in Education","North West (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Inspector of Education and Training","80","70","66220","70500"
"In post","2021","Office for Standards in Education","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Other","70","60","27120","25880"
"In post","2021","Office for Standards in Education","South West (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Statistics","90","80","38990","32010"
"In post","2021","Office for Standards in Education","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Inspector of Education and Training","100","100","65740","64500"
"In post","2021","Office for Standards in Education","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Inspector of Education and Training","120","110","66660","70500"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Digital, Data and Technology","70","70","56230","50740"
"In post","2021","Office of Gas and Electricity Markets","London","Economics","40","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Finance","30","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Legal","60","60","64280","64980"
"In post","2021","Office of Gas and Electricity Markets","London","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Other","310","300","51440","47180"
"In post","2021","Office of Gas and Electricity Markets","London","Policy","60","60","39060","34680"
"In post","2021","Office of Gas and Electricity Markets","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Digital, Data and Technology","40","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Operational Delivery","120","120","30900","25150"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Other","220","220","33940","30950"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","Other","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Operational Delivery","90","80","44940","38000"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Policy","40","30","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Operational Delivery","70","70","56260","55900"
"In post","2021","Office of Rail and Road","London","Policy","50","40","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","London","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Commercial","90","80","34770","34800"
"In post","2021","Other Cabinet Office Agencies","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Operational Delivery","30","30","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Commercial","190","180","33650","34800"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Operational Delivery","100","100","44830","46920"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
