"Status","Year","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Cardiff and Vale of Glamorgan","8110","7580","34240","28850"
"In post","2021","Heterosexual / straight","Causeway Coast and Glens","50","50","20870","20310"
"In post","2021","Heterosexual / straight","Central Bedfordshire","330","320","30150","27570"
"In post","2021","Heterosexual / straight","Central Hampshire","3080","2960","35720","33300"
"In post","2021","Heterosexual / straight","Central Valleys","1260","1180","35110","28850"
"In post","2021","Heterosexual / straight","Cheshire East","440","410","31250","27570"
"In post","2021","Heterosexual / straight","Cheshire West and Chester","340","310","25690","26120"
"In post","2021","Heterosexual / straight","Chorley and West Lancashire","860","800","29990","27570"
"In post","2021","Heterosexual / straight","City of Edinburgh","7040","6730","39570","34190"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","810","750","30470","27570"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","550","520","34990","31420"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","1120","1030","26720","26670"
"In post","2021","Heterosexual / straight","Coventry","1560","1480","36840","32300"
"In post","2021","Heterosexual / straight","Croydon","6860","6500","38670","35070"
"In post","2021","Heterosexual / straight","Darlington","770","730","35640","31990"
"In post","2021","Heterosexual / straight","Derby","640","570","27020","26470"
"In post","2021","Heterosexual / straight","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","2620","2390","28250","26330"
"In post","2021","Heterosexual / straight","Dorset CC","1450","1370","29140","27130"
"In post","2021","Heterosexual / straight","Dudley","720","630","25450","26220"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","250","230","29980","27570"
"In post","2021","Heterosexual / straight","Durham CC","3760","3370","27140","25310"
"In post","2021","Heterosexual / straight","Ealing","320","310","31410","31060"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","690","630","27100","27570"
"In post","2021","Heterosexual / straight","East Cumbria","660","600","27390","24920"
"In post","2021","Heterosexual / straight","East Derbyshire","280","250","26650","27570"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1620","1550","30790","27570"
"In post","2021","Heterosexual / straight","East Kent","3030","2790","28050","26160"
"In post","2021","Heterosexual / straight","East Lancashire","330","300","25910","27570"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","80","70","28240","27570"
"In post","2021","Heterosexual / straight","East Merseyside","690","620","27940","27570"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","1360","1290","28610","26810"
"In post","2021","Heterosexual / straight","East Surrey","630","590","33650","33590"
"In post","2021","Heterosexual / straight","East Sussex CC","1350","1210","26990","27570"
"In post","2021","Heterosexual / straight","Enfield","220","210","30300","31060"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","830","780","32330","29290"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","630","560","28060","29290"
"In post","2021","Heterosexual / straight","Falkirk","1000","880","27440","27570"
"In post","2021","Heterosexual / straight","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Flintshire and Wrexham","1290","1230","28070","26120"
"In post","2021","Heterosexual / straight","Glasgow City","7350","6860","32260","27570"
"In post","2021","Heterosexual / straight","Gloucestershire","890","810","29500","27570"
"In post","2021","Heterosexual / straight","Greater Manchester North East","790","750","28130","27570"
"In post","2021","Heterosexual / straight","Greater Manchester North West","1290","1160","25780","24920"
"In post","2021","Heterosexual / straight","Greater Manchester South East","930","860","25880","22920"
"In post","2021","Heterosexual / straight","Greater Manchester South West","3530","3330","31510","27570"
"In post","2021","Heterosexual / straight","Gwent Valleys","770","700","29130","27570"
"In post","2021","Heterosexual / straight","Gwynedd","490","450","25670","23830"
"In post","2021","Heterosexual / straight","Hackney and Newham","1780","1660","35280","31060"
"In post","2021","Heterosexual / straight","Haringey and Islington","880","840","31810","31060"
"In post","2021","Heterosexual / straight","Harrow and Hillingdon","2540","2300","30990","29080"
"In post","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","1050","970","27410","27570"
"In post","2021","Heterosexual / straight","Heart of Essex","770","720","32020","29290"
"In post","2021","Heterosexual / straight","Herefordshire, County of","320","300","27780","26670"
"In post","2021","Heterosexual / straight","Hertfordshire","1900","1790","34800","30880"
"In post","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","1870","1770","32390","31060"
"In post","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","620","560","30500","27570"
"In post","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","680","640","28580","27570"
"In post","2021","Heterosexual / straight","Isle of Anglesey","180","170","27470","26670"
"In post","2021","Heterosexual / straight","Isle of Wight","630","580","27190","26290"
"In post","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","560","540","32620","31060"
"In post","2021","Heterosexual / straight","Kent Thames Gateway","1070","1020","30340","30400"
"In post","2021","Heterosexual / straight","Kingston upon Hull, City of","1340","1200","28090","27130"
"In post","2021","Heterosexual / straight","Lambeth","3000","2840","43460","39840"
"In post","2021","Heterosexual / straight","Lancaster and Wyre","770","710","28810","26670"
"In post","2021","Heterosexual / straight","Leeds","7030","6590","33560","29730"
"In post","2021","Heterosexual / straight","Leicester","1620","1470","27340","25560"
"In post","2021","Heterosexual / straight","Leicestershire CC and Rutland","1440","1350","29260","26810"
"In post","2021","Heterosexual / straight","Lewisham and Southwark","960","930","33120","31060"
"In post","2021","Heterosexual / straight","Lincolnshire","2110","2000","27970","26670"
"In post","2021","Heterosexual / straight","Lisburn and Castlereagh","340","330","27420","24890"
"In post","2021","Heterosexual / straight","Liverpool","7490","6930","29010","25260"
"In post","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","140","130","28840","27570"
"In post","2021","Heterosexual / straight","Luton","410","360","26310","26790"
"In post","2021","Heterosexual / straight","Manchester","5950","5650","34360","30200"
"In post","2021","Heterosexual / straight","Medway","980","940","31240","29810"
"In post","2021","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","450","430","31650","31060"
"In post","2021","Heterosexual / straight","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Mid Kent","630","590","29880","29290"
"In post","2021","Heterosexual / straight","Mid Lancashire","3560","3220","28330","25560"
"In post","2021","Heterosexual / straight","Milton Keynes","1540","1470","33140","28700"
"In post","2021","Heterosexual / straight","Monmouthshire and Newport","3420","3200","34370","30130"
"In post","2021","Heterosexual / straight","Na h-Eileanan Siar","130","120","25920","22230"
"In post","2021","Heterosexual / straight","Newry, Mourne and Down","50","50","21360","20310"
"In post","2021","Heterosexual / straight","North and North East Lincolnshire","540","470","26180","26620"
"In post","2021","Heterosexual / straight","North and West Norfolk","730","680","27750","27150"
"In post","2021","Heterosexual / straight","North Hampshire","750","710","32110","27570"
"In post","2021","Heterosexual / straight","North Lanarkshire","1620","1410","26670","25560"
"In post","2021","Heterosexual / straight","North Northamptonshire","340","300","25840","27570"
"In post","2021","Heterosexual / straight","North Nottinghamshire","690","650","29380","27570"
"In post","2021","Heterosexual / straight","North Yorkshire CC","1410","1340","29530","26850"
"In post","2021","Heterosexual / straight","Northumberland","290","260","28420","27570"
"In post","2021","Heterosexual / straight","Norwich and East Norfolk","1220","1120","29310","27570"
"In post","2021","Heterosexual / straight","Nottingham","4950","4620","32760","28130"
"In post","2021","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Overseas","2500","2480","49920","50430"
"In post","2021","Heterosexual / straight","Oxfordshire","1890","1780","31390","28130"
"In post","2021","Heterosexual / straight","Perth and Kinross and Stirling","570","540","31390","29190"
"In post","2021","Heterosexual / straight","Peterborough","1240","1120","28230","25310"
"In post","2021","Heterosexual / straight","Plymouth","2060","1920","31510","27570"
"In post","2021","Heterosexual / straight","Portsmouth","2680","2510","31120","27570"
"In post","2021","Heterosexual / straight","Powys","430","400","29150","27570"
"In post","2021","Heterosexual / straight","Redbridge and Waltham Forest","630","590","29400","31060"
"In post","2021","Heterosexual / straight","Sandwell","290","270","27340","27570"
"In post","2021","Heterosexual / straight","Scottish Borders","270","250","29930","27570"
"In post","2021","Heterosexual / straight","Sefton","3900","3580","30030","26700"
"In post","2021","Heterosexual / straight","Sheffield","5110","4710","33030","29360"
"In post","2021","Heterosexual / straight","Shetland Islands","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Shropshire CC","870","830","29060","27570"
"In post","2021","Heterosexual / straight","Solihull","880","810","28730","26160"
"In post","2021","Heterosexual / straight","Somerset","1640","1530","30830","27570"
"In post","2021","Heterosexual / straight","South and West Derbyshire","770","710","32620","27570"
"In post","2021","Heterosexual / straight","South Ayrshire","190","180","28290","27570"
"In post","2021","Heterosexual / straight","South Hampshire","2840","2470","29890","27570"
"In post","2021","Heterosexual / straight","South Lanarkshire","1990","1790","32310","27570"
"In post","2021","Heterosexual / straight","South Nottinghamshire","550","510","30800","27570"
"In post","2021","Heterosexual / straight","South Teesside","770","690","26540","25240"
"In post","2021","Heterosexual / straight","South West Wales","1070","1000","30570","27570"
"In post","2021","Heterosexual / straight","Southampton","900","830","33520","27570"
"In post","2021","Heterosexual / straight","Southend-on-Sea","740","670","32680","31080"
"In post","2021","Heterosexual / straight","Staffordshire CC","2840","2690","30550","27570"
"In post","2021","Heterosexual / straight","Stoke-on-Trent","890","800","25170","21170"
"In post","2021","Heterosexual / straight","Suffolk","2690","2530","28540","27570"
"In post","2021","Heterosexual / straight","Sunderland","2900","2460","25620","21440"
"In post","2021","Heterosexual / straight","Swansea","5670","5130","28010","22920"
"In post","2021","Heterosexual / straight","Swindon","320","300","31670","27570"
"In post","2021","Heterosexual / straight","Telford and Wrekin","1240","1140","33640","28130"
"In post","2021","Heterosexual / straight","Thurrock","260","240","26510","25310"
"In post","2021","Heterosexual / straight","Torbay","210","180","26640","27570"
"In post","2021","Heterosexual / straight","Tower Hamlets","4260","4120","48400","42260"
"In post","2021","Heterosexual / straight","Tyneside","10090","9240","30130","27370"
"In post","2021","Heterosexual / straight","Unknown","1000","950","33440","27570"
"In post","2021","Heterosexual / straight","Wakefield","1130","1040","30710","27680"
"In post","2021","Heterosexual / straight","Walsall","370","320","25610","27570"
"In post","2021","Heterosexual / straight","Wandsworth","560","540","33010","33260"
"In post","2021","Heterosexual / straight","Warrington","1930","1850","32960","30640"
"In post","2021","Heterosexual / straight","Warwickshire","960","890","27120","25040"
"In post","2021","Heterosexual / straight","West Cumbria","640","590","30070","27570"
"In post","2021","Heterosexual / straight","West Essex","550","490","30200","28590"
"In post","2021","Heterosexual / straight","West Kent","270","250","36020","31880"
"In post","2021","Heterosexual / straight","West Lothian","300","280","33730","27570"
"In post","2021","Heterosexual / straight","West Northamptonshire","740","680","26710","24440"
"In post","2021","Heterosexual / straight","West Surrey","1460","1370","32720","29290"
"In post","2021","Heterosexual / straight","West Sussex (North East)","880","780","30560","27570"
"In post","2021","Heterosexual / straight","West Sussex (South West)","760","690","30880","27570"
"In post","2021","Heterosexual / straight","Westminster","35890","34910","48500","44480"
"In post","2021","Heterosexual / straight","Wiltshire","5480","5260","35680","33300"
"In post","2021","Heterosexual / straight","Wirral","1260","1100","26870","27130"
"In post","2021","Heterosexual / straight","Wolverhampton","550","480","25120","26090"
"In post","2021","Heterosexual / straight","Worcestershire","1530","1450","28960","27150"
"In post","2021","Heterosexual / straight","York","1910","1820","37200","33300"
"In post","2021","LGBO","Aberdeen City and Aberdeenshire","60","60","33630","28410"
"In post","2021","LGBO","Angus and Dundee City","80","80","24450","21010"
"In post","2021","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Barnet","70","70","41100","32650"
"In post","2021","LGBO","Barnsley, Doncaster and Rotherham","130","120","28440","27570"
"In post","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","430","420","32930","29750"
"In post","2021","LGBO","Bedford","40","40","[c]","[c]"
"In post","2021","LGBO","Belfast","80","80","26730","25560"
"In post","2021","LGBO","Berkshire","100","90","33190","29290"
"In post","2021","LGBO","Bexley and Greenwich","60","60","32510","31590"
"In post","2021","LGBO","Birmingham","360","350","31510","27570"
"In post","2021","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Blackpool","190","180","26770","27570"
"In post","2021","LGBO","Bournemouth and Poole","30","30","[c]","[c]"
"In post","2021","LGBO","Bradford","90","80","26610","25560"
"In post","2021","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Brent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Brighton and Hove","90","90","29420","27570"
"In post","2021","LGBO","Bristol, City of","300","290","34870","31510"
"In post","2021","LGBO","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Buckinghamshire CC","70","60","29740","27850"
"In post","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Calderdale and Kirklees","40","40","[c]","[c]"
"In post","2021","LGBO","Cambridgeshire CC","110","110","29190","27570"
"In post","2021","LGBO","Camden and City of London","130","120","38960","36160"
"In post","2021","LGBO","Cardiff and Vale of Glamorgan","560","540","31850","27570"
"In post","2021","LGBO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Central Hampshire","130","130","32890","29680"
"In post","2021","LGBO","Central Valleys","60","50","35430","27570"
"In post","2021","LGBO","Cheshire East","50","40","[c]","[c]"
"In post","2021","LGBO","Cheshire West and Chester","30","30","[c]","[c]"
"In post","2021","LGBO","Chorley and West Lancashire","50","40","[c]","[c]"
"In post","2021","LGBO","City of Edinburgh","570","560","36760","31810"
"In post","2021","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"In post","2021","LGBO","Coventry","90","80","34730","31000"
"In post","2021","LGBO","Croydon","260","250","40690","36160"
"In post","2021","LGBO","Darlington","40","40","[c]","[c]"
"In post","2021","LGBO","Derby","30","30","[c]","[c]"
"In post","2021","LGBO","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon CC","140","140","26120","25600"
"In post","2021","LGBO","Dorset CC","70","70","28300","27260"
"In post","2021","LGBO","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Durham CC","170","160","27810","25310"
"In post","2021","LGBO","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Cumbria","30","30","[c]","[c]"
"In post","2021","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","50","28700","26780"
"In post","2021","LGBO","East Kent","140","140","27470","26590"
"In post","2021","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Riding of Yorkshire","60","50","27410","26300"
"In post","2021","LGBO","East Surrey","60","60","34470","33590"
"In post","2021","LGBO","East Sussex CC","110","100","26030","26690"
"In post","2021","LGBO","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex Haven Gateway","40","30","[c]","[c]"
"In post","2021","LGBO","Essex Thames Gateway","40","30","[c]","[c]"
"In post","2021","LGBO","Falkirk","50","50","27740","26700"
"In post","2021","LGBO","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Flintshire and Wrexham","70","70","25590","24040"
"In post","2021","LGBO","Glasgow City","500","490","31060","27570"
"In post","2021","LGBO","Gloucestershire","50","50","27740","27570"
"In post","2021","LGBO","Greater Manchester North East","50","50","[c]","[c]"
"In post","2021","LGBO","Greater Manchester North West","60","60","24710","22850"
"In post","2021","LGBO","Greater Manchester South East","60","60","24830","21580"
"In post","2021","LGBO","Greater Manchester South West","300","290","29580","25560"
"In post","2021","LGBO","Gwent Valleys","40","40","[c]","[c]"
"In post","2021","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Hackney and Newham","110","100","35530","31060"
"In post","2021","LGBO","Haringey and Islington","60","60","32780","31060"
"In post","2021","LGBO","Harrow and Hillingdon","60","60","29660","29080"
"In post","2021","LGBO","Hartlepool and Stockton-on-Tees","60","60","26850","27570"
"In post","2021","LGBO","Heart of Essex","50","50","[c]","[c]"
"In post","2021","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Hertfordshire","100","90","33500","30750"
"In post","2021","LGBO","Hounslow and Richmond upon Thames","120","120","32810","31460"
"In post","2021","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Isle of Wight","50","50","[c]","[c]"
"In post","2021","LGBO","Kensington & Chelsea and Hammersmith & Fulham","40","30","[c]","[c]"
"In post","2021","LGBO","Kent Thames Gateway","70","60","31240","30610"
"In post","2021","LGBO","Kingston upon Hull, City of","80","80","27040","26300"
"In post","2021","LGBO","Lambeth","220","220","40890","36200"
"In post","2021","LGBO","Lancaster and Wyre","40","40","[c]","[c]"
"In post","2021","LGBO","Leeds","510","500","32250","28970"
"In post","2021","LGBO","Leicester","90","80","28200","27570"
"In post","2021","LGBO","Leicestershire CC and Rutland","70","60","28220","27380"
"In post","2021","LGBO","Lewisham and Southwark","70","70","32370","31060"
"In post","2021","LGBO","Lincolnshire","80","80","27340","27570"
"In post","2021","LGBO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Liverpool","360","340","28310","25040"
"In post","2021","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Luton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Manchester","510","500","33130","29270"
"In post","2021","LGBO","Medway","70","70","31230","31130"
"In post","2021","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Mid Kent","50","40","[c]","[c]"
"In post","2021","LGBO","Mid Lancashire","170","150","27420","25560"
"In post","2021","LGBO","Milton Keynes","100","100","28950","27570"
"In post","2021","LGBO","Monmouthshire and Newport","220","220","33900","29540"
"In post","2021","LGBO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","North Hampshire","30","30","[c]","[c]"
"In post","2021","LGBO","North Lanarkshire","60","60","26450","21470"
"In post","2021","LGBO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","North Nottinghamshire","40","40","[c]","[c]"
"In post","2021","LGBO","North Yorkshire CC","60","50","29930","27570"
"In post","2021","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","70","60","28400","26300"
"In post","2021","LGBO","Nottingham","320","310","31210","27570"
"In post","2021","LGBO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Overseas","170","170","51520","53000"
"In post","2021","LGBO","Oxfordshire","100","90","32070","31300"
"In post","2021","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","40","40","[c]","[c]"
"In post","2021","LGBO","Plymouth","90","90","29440","27570"
"In post","2021","LGBO","Portsmouth","110","100","28510","27570"
"In post","2021","LGBO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","30","30","[c]","[c]"
"In post","2021","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sefton","150","150","29670","26370"
"In post","2021","LGBO","Sheffield","260","250","32830","29730"
"In post","2021","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","60","60","28850","27570"
"In post","2021","LGBO","South and West Derbyshire","50","50","29750","27880"
"In post","2021","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Hampshire","140","130","30010","27570"
"In post","2021","LGBO","South Lanarkshire","110","100","31290","27150"
"In post","2021","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","30","30","[c]","[c]"
"In post","2021","LGBO","South West Wales","50","50","30790","27570"
"In post","2021","LGBO","Southampton","50","50","31010","27570"
"In post","2021","LGBO","Southend-on-Sea","50","40","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","170","160","28170","26810"
"In post","2021","LGBO","Stoke-on-Trent","60","50","24020","21100"
"In post","2021","LGBO","Suffolk","120","120","27690","27570"
"In post","2021","LGBO","Sunderland","100","90","24650","21420"
"In post","2021","LGBO","Swansea","260","250","26310","21590"
"In post","2021","LGBO","Swindon","30","30","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","60","60","32000","27570"
"In post","2021","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Tower Hamlets","320","320","49430","47180"
"In post","2021","LGBO","Tyneside","590","570","28880","25560"
"In post","2021","LGBO","Unknown","70","60","32570","27570"
"In post","2021","LGBO","Wakefield","80","80","29060","27570"
"In post","2021","LGBO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wandsworth","50","50","[c]","[c]"
"In post","2021","LGBO","Warrington","110","110","32150","30640"
"In post","2021","LGBO","Warwickshire","40","40","[c]","[c]"
"In post","2021","LGBO","West Cumbria","40","40","[c]","[c]"
"In post","2021","LGBO","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Northamptonshire","50","50","27060","24920"
"In post","2021","LGBO","West Surrey","100","100","30010","29290"
"In post","2021","LGBO","West Sussex (North East)","40","40","[c]","[c]"
"In post","2021","LGBO","West Sussex (South West)","60","50","27800","27570"
"In post","2021","LGBO","Westminster","3410","3370","47770","44030"
"In post","2021","LGBO","Wiltshire","220","210","32680","28650"
"In post","2021","LGBO","Wirral","50","50","25780","22640"
"In post","2021","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Worcestershire","90","90","28870","25060"
"In post","2021","LGBO","York","130","130","34330","29180"
"In post","2021","Undeclared","Aberdeen City and Aberdeenshire","210","190","34990","27570"
"In post","2021","Undeclared","Angus and Dundee City","170","150","24360","21440"
"In post","2021","Undeclared","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Barking & Dagenham and Havering","50","40","[c]","[c]"
"In post","2021","Undeclared","Barnet","150","140","41620","33230"
"In post","2021","Undeclared","Barnsley, Doncaster and Rotherham","240","220","28380","27570"
"In post","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","1520","1450","40160","39420"
"In post","2021","Undeclared","Bedford","80","70","31590","30400"
"In post","2021","Undeclared","Belfast","160","140","29090","25560"
"In post","2021","Undeclared","Berkshire","270","260","35200","32520"
"In post","2021","Undeclared","Bexley and Greenwich","150","140","32750","31590"
"In post","2021","Undeclared","Birmingham","930","850","31380","27570"
"In post","2021","Undeclared","Blackburn with Darwen","30","30","[c]","[c]"
"In post","2021","Undeclared","Blackpool","370","340","29340","27570"
"In post","2021","Undeclared","Bournemouth and Poole","80","70","26370","26780"
"In post","2021","Undeclared","Bradford","250","210","26540","25560"
"In post","2021","Undeclared","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Brent","80","70","32520","31060"
"In post","2021","Undeclared","Bridgend and Neath Port Talbot","40","30","[c]","[c]"
"In post","2021","Undeclared","Brighton and Hove","70","60","27470","26120"
