"Status","Year","Age","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Female","Merseyside","1530","1470","24800","24880"
"In post","2021","20-29","Female","North Eastern Scotland","140","130","26920","26160"
"In post","2021","20-29","Female","North Yorkshire","310","300","25880","25100"
"In post","2021","20-29","Female","Northern Ireland","200","190","23570","20310"
"In post","2021","20-29","Female","Northumberland and Tyne and Wear","1430","1390","25330","25560"
"In post","2021","20-29","Female","Outer London - East and North East","420","410","28980","31060"
"In post","2021","20-29","Female","Outer London - South","740","730","31450","29570"
"In post","2021","20-29","Female","Outer London - West and North West","860","850","29630","29250"
"In post","2021","20-29","Female","Overseas","160","160","37200","34220"
"In post","2021","20-29","Female","Shropshire and Staffordshire","630","610","24500","23970"
"In post","2021","20-29","Female","South Yorkshire","800","780","26680","25000"
"In post","2021","20-29","Female","Southern Scotland","370","360","26160","25560"
"In post","2021","20-29","Female","Surrey, East and West Sussex","640","630","26810","27010"
"In post","2021","20-29","Female","Tees Valley and Durham","700","670","24250","22350"
"In post","2021","20-29","Female","Unknown","350","350","30300","29250"
"In post","2021","20-29","Female","West Central Scotland","1260","1220","25630","24770"
"In post","2021","20-29","Female","West Midlands","1470","1430","25640","24890"
"In post","2021","20-29","Female","West Wales and The Valleys","1050","990","23400","21590"
"In post","2021","20-29","Female","West Yorkshire","1670","1630","26600","25560"
"In post","2021","20-29","Male","Bedfordshire and Hertfordshire","300","300","29420","29290"
"In post","2021","20-29","Male","Berkshire, Buckinghamshire and Oxfordshire","720","720","28010","27570"
"In post","2021","20-29","Male","Cheshire","250","250","26780","26810"
"In post","2021","20-29","Male","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2021","20-29","Male","Cumbria","100","100","24690","23540"
"In post","2021","20-29","Male","Derbyshire and Nottinghamshire","870","860","26500","25560"
"In post","2021","20-29","Male","Devon","530","530","26340","25380"
"In post","2021","20-29","Male","Dorset and Somerset","280","270","25820","25850"
"In post","2021","20-29","Male","East Anglia","700","690","26110","25850"
"In post","2021","20-29","Male","East Wales","1640","1630","26400","25560"
"In post","2021","20-29","Male","East Yorkshire and Northern Lincolnshire","340","340","24300","24440"
"In post","2021","20-29","Male","Eastern Scotland","1200","1190","26740","25560"
"In post","2021","20-29","Male","Essex","270","270","26940","25850"
"In post","2021","20-29","Male","Gloucestershire, Wiltshire and Bath/Bristol area","2780","2760","28110","27540"
"In post","2021","20-29","Male","Greater Manchester","1610","1600","27310","25560"
"In post","2021","20-29","Male","Hampshire and Isle of Wight","930","920","27620","27570"
"In post","2021","20-29","Male","Herefordshire, Worcestershire and Warwickshire","250","240","23790","23970"
"In post","2021","20-29","Male","Highlands and Islands","80","80","24340","24450"
"In post","2021","20-29","Male","Inner London - East","1210","1200","34390","32000"
"In post","2021","20-29","Male","Inner London - West","7320","7300","37890","34640"
"In post","2021","20-29","Male","Kent","610","600","27110","27150"
"In post","2021","20-29","Male","Lancashire","730","730","23910","21630"
"In post","2021","20-29","Male","Leicestershire, Rutland and Northamptonshire","410","400","24090","22890"
"In post","2021","20-29","Male","Lincolnshire","120","120","26030","26300"
"In post","2021","20-29","Male","Merseyside","1130","1110","24540","24880"
"In post","2021","20-29","Male","North Eastern Scotland","90","90","27540","27150"
"In post","2021","20-29","Male","North Yorkshire","220","220","26440","26370"
"In post","2021","20-29","Male","Northern Ireland","220","210","23130","20310"
"In post","2021","20-29","Male","Northumberland and Tyne and Wear","1260","1240","25260","24890"
"In post","2021","20-29","Male","Outer London - East and North East","260","260","29760","31060"
"In post","2021","20-29","Male","Outer London - South","660","660","32890","29850"
"In post","2021","20-29","Male","Outer London - West and North West","530","520","29730","29250"
"In post","2021","20-29","Male","Overseas","150","150","37520","34500"
"In post","2021","20-29","Male","Shropshire and Staffordshire","490","480","25600","25560"
"In post","2021","20-29","Male","South Yorkshire","610","610","27060","25000"
"In post","2021","20-29","Male","Southern Scotland","340","330","25020","23230"
"In post","2021","20-29","Male","Surrey, East and West Sussex","470","470","27160","27570"
"In post","2021","20-29","Male","Tees Valley and Durham","540","530","24030","22850"
"In post","2021","20-29","Male","Unknown","540","540","29630","28980"
"In post","2021","20-29","Male","West Central Scotland","1170","1150","25700","24450"
"In post","2021","20-29","Male","West Midlands","1170","1160","26300","25080"
"In post","2021","20-29","Male","West Wales and The Valleys","730","720","24330","21880"
"In post","2021","20-29","Male","West Yorkshire","1550","1540","26080","25560"
"In post","2021","20-29","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Female","Bedfordshire and Hertfordshire","520","480","31850","29290"
"In post","2021","30-39","Female","Berkshire, Buckinghamshire and Oxfordshire","900","830","31620","29290"
"In post","2021","30-39","Female","Cheshire","460","430","30680","29180"
"In post","2021","30-39","Female","Cornwall and Isles of Scilly","150","130","26190","22640"
"In post","2021","30-39","Female","Cumbria","220","180","26240","24920"
"In post","2021","30-39","Female","Derbyshire and Nottinghamshire","1370","1230","29750","27570"
"In post","2021","30-39","Female","Devon","920","800","29670","27570"
"In post","2021","30-39","Female","Dorset and Somerset","420","380","28920","27570"
"In post","2021","30-39","Female","East Anglia","1230","1090","29220","27570"
"In post","2021","30-39","Female","East Wales","2630","2400","31730","28850"
"In post","2021","30-39","Female","East Yorkshire and Northern Lincolnshire","420","360","26980","26300"
"In post","2021","30-39","Female","Eastern Scotland","2500","2310","34030","30650"
"In post","2021","30-39","Female","Essex","500","440","29530","29290"
"In post","2021","30-39","Female","Gloucestershire, Wiltshire and Bath/Bristol area","3350","3030","34240","32770"
"In post","2021","30-39","Female","Greater Manchester","2200","2040","30700","27570"
"In post","2021","30-39","Female","Hampshire and Isle of Wight","1390","1250","31900","29540"
"In post","2021","30-39","Female","Herefordshire, Worcestershire and Warwickshire","380","340","27270","26670"
"In post","2021","30-39","Female","Highlands and Islands","170","160","28460","27570"
"In post","2021","30-39","Female","Inner London - East","2240","2100","41900","37460"
"In post","2021","30-39","Female","Inner London - West","8440","8080","49150","51830"
"In post","2021","30-39","Female","Kent","840","750","28510","27850"
"In post","2021","30-39","Female","Lancashire","1220","1080","26800","26830"
"In post","2021","30-39","Female","Leicestershire, Rutland and Northamptonshire","760","660","26830","25310"
"In post","2021","30-39","Female","Lincolnshire","230","210","26960","26070"
"In post","2021","30-39","Female","Merseyside","2350","2100","27970","25310"
"In post","2021","30-39","Female","North Eastern Scotland","240","210","32190","30360"
"In post","2021","30-39","Female","North Yorkshire","440","400","32540","30560"
"In post","2021","30-39","Female","Northern Ireland","390","350","28700","25560"
"In post","2021","30-39","Female","Northumberland and Tyne and Wear","2440","2150","27510","25560"
"In post","2021","30-39","Female","Outer London - East and North East","400","370","30490","31060"
"In post","2021","30-39","Female","Outer London - South","1090","1010","36770","33900"
"In post","2021","30-39","Female","Outer London - West and North West","960","900","32840","31060"
"In post","2021","30-39","Female","Overseas","450","450","47480","51500"
"In post","2021","30-39","Female","Shropshire and Staffordshire","830","760","28670","27380"
"In post","2021","30-39","Female","South Yorkshire","1220","1070","30590","27570"
"In post","2021","30-39","Female","Southern Scotland","720","650","30110","27570"
"In post","2021","30-39","Female","Surrey, East and West Sussex","820","730","29700","27570"
"In post","2021","30-39","Female","Tees Valley and Durham","1010","890","26900","25040"
"In post","2021","30-39","Female","Unknown","230","220","35420","30940"
"In post","2021","30-39","Female","West Central Scotland","1970","1800","30240","27570"
"In post","2021","30-39","Female","West Midlands","2320","2090","29490","27570"
"In post","2021","30-39","Female","West Wales and The Valleys","2230","1930","26290","23830"
"In post","2021","30-39","Female","West Yorkshire","1940","1730","30710","27570"
"In post","2021","30-39","Male","Bedfordshire and Hertfordshire","380","380","33560","31300"
"In post","2021","30-39","Male","Berkshire, Buckinghamshire and Oxfordshire","940","940","33330","31810"
"In post","2021","30-39","Male","Cheshire","380","380","31890","30640"
"In post","2021","30-39","Male","Cornwall and Isles of Scilly","90","90","25200","26590"
"In post","2021","30-39","Male","Cumbria","140","140","29360","25830"
"In post","2021","30-39","Male","Derbyshire and Nottinghamshire","1100","1080","30170","27570"
"In post","2021","30-39","Male","Devon","890","870","32440","31660"
"In post","2021","30-39","Male","Dorset and Somerset","430","430","29220","27570"
"In post","2021","30-39","Male","East Anglia","1070","1060","30080","28910"
"In post","2021","30-39","Male","East Wales","2340","2310","32170","29540"
"In post","2021","30-39","Male","East Yorkshire and Northern Lincolnshire","400","390","27640","26670"
"In post","2021","30-39","Male","Eastern Scotland","1990","1970","33950","30980"
"In post","2021","30-39","Male","Essex","360","360","30050","29290"
"In post","2021","30-39","Male","Gloucestershire, Wiltshire and Bath/Bristol area","3250","3230","37100","36180"
"In post","2021","30-39","Male","Greater Manchester","2190","2170","31410","27570"
"In post","2021","30-39","Male","Hampshire and Isle of Wight","1260","1240","34140","31810"
"In post","2021","30-39","Male","Herefordshire, Worcestershire and Warwickshire","340","340","26830","25400"
"In post","2021","30-39","Male","Highlands and Islands","150","150","29010","27570"
"In post","2021","30-39","Male","Inner London - East","1800","1780","44490","40170"
"In post","2021","30-39","Male","Inner London - West","7400","7350","49770","52290"
"In post","2021","30-39","Male","Kent","820","810","29540","29290"
"In post","2021","30-39","Male","Lancashire","1080","1050","26670","26300"
"In post","2021","30-39","Male","Leicestershire, Rutland and Northamptonshire","560","550","27490","26810"
"In post","2021","30-39","Male","Lincolnshire","220","220","28530","27150"
"In post","2021","30-39","Male","Merseyside","1830","1810","28680","25560"
"In post","2021","30-39","Male","North Eastern Scotland","190","190","34860","31570"
"In post","2021","30-39","Male","North Yorkshire","350","350","33120","30230"
"In post","2021","30-39","Male","Northern Ireland","440","430","27620","25560"
"In post","2021","30-39","Male","Northumberland and Tyne and Wear","1980","1960","29790","27130"
"In post","2021","30-39","Male","Outer London - East and North East","320","320","31880","31060"
"In post","2021","30-39","Male","Outer London - South","860","860","39500","36160"
"In post","2021","30-39","Male","Outer London - West and North West","800","790","32660","31060"
"In post","2021","30-39","Male","Overseas","610","610","46880","50580"
"In post","2021","30-39","Male","Shropshire and Staffordshire","670","660","29490","27380"
"In post","2021","30-39","Male","South Yorkshire","1020","1000","31950","27570"
"In post","2021","30-39","Male","Southern Scotland","540","530","29980","27150"
"In post","2021","30-39","Male","Surrey, East and West Sussex","580","570","30480","29290"
"In post","2021","30-39","Male","Tees Valley and Durham","790","770","27460","26300"
"In post","2021","30-39","Male","Unknown","550","550","37140","32700"
"In post","2021","30-39","Male","West Central Scotland","1870","1860","31280","28400"
"In post","2021","30-39","Male","West Midlands","1770","1750","30520","27570"
"In post","2021","30-39","Male","West Wales and The Valleys","1460","1440","28290","26380"
"In post","2021","30-39","Male","West Yorkshire","1710","1690","31120","27570"
"In post","2021","30-39","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Female","Bedfordshire and Hertfordshire","580","520","34220","29570"
"In post","2021","40-49","Female","Berkshire, Buckinghamshire and Oxfordshire","1070","980","34100","29290"
"In post","2021","40-49","Female","Cheshire","530","490","32590","30640"
"In post","2021","40-49","Female","Cornwall and Isles of Scilly","220","190","27230","27570"
"In post","2021","40-49","Female","Cumbria","400","340","27580","25190"
"In post","2021","40-49","Female","Derbyshire and Nottinghamshire","1710","1520","32300","27940"
"In post","2021","40-49","Female","Devon","1110","950","31400","27570"
"In post","2021","40-49","Female","Dorset and Somerset","580","510","29520","27570"
"In post","2021","40-49","Female","East Anglia","1560","1360","30790","27570"
"In post","2021","40-49","Female","East Wales","2610","2350","34770","30130"
"In post","2021","40-49","Female","East Yorkshire and Northern Lincolnshire","550","480","27470","27370"
"In post","2021","40-49","Female","Eastern Scotland","2670","2410","36840","30650"
"In post","2021","40-49","Female","Essex","790","690","30340","29290"
"In post","2021","40-49","Female","Gloucestershire, Wiltshire and Bath/Bristol area","3250","2940","37440","33630"
"In post","2021","40-49","Female","Greater Manchester","2500","2270","32400","27570"
"In post","2021","40-49","Female","Hampshire and Isle of Wight","1710","1530","33280","29540"
"In post","2021","40-49","Female","Herefordshire, Worcestershire and Warwickshire","510","460","29690","27570"
"In post","2021","40-49","Female","Highlands and Islands","260","230","28810","27570"
"In post","2021","40-49","Female","Inner London - East","2270","2070","44700","39800"
"In post","2021","40-49","Female","Inner London - West","6960","6430","52860","53380"
"In post","2021","40-49","Female","Kent","1010","900","29900","27850"
"In post","2021","40-49","Female","Lancashire","2300","2010","28860","27570"
"In post","2021","40-49","Female","Leicestershire, Rutland and Northamptonshire","920","800","28530","26930"
"In post","2021","40-49","Female","Lincolnshire","310","280","27640","25800"
"In post","2021","40-49","Female","Merseyside","2840","2500","29090","26160"
"In post","2021","40-49","Female","North Eastern Scotland","220","200","37760","30650"
"In post","2021","40-49","Female","North Yorkshire","630","590","35890","31660"
"In post","2021","40-49","Female","Northern Ireland","460","420","28620","25560"
"In post","2021","40-49","Female","Northumberland and Tyne and Wear","3120","2710","28750","25560"
"In post","2021","40-49","Female","Outer London - East and North East","470","420","30290","31060"
"In post","2021","40-49","Female","Outer London - South","1410","1290","38830","35070"
"In post","2021","40-49","Female","Outer London - West and North West","1170","1050","34640","31060"
"In post","2021","40-49","Female","Overseas","500","500","51950","54390"
"In post","2021","40-49","Female","Shropshire and Staffordshire","1080","980","31120","27570"
"In post","2021","40-49","Female","South Yorkshire","1380","1180","32910","27570"
"In post","2021","40-49","Female","Southern Scotland","760","670","30540","27570"
"In post","2021","40-49","Female","Surrey, East and West Sussex","1120","980","31980","27760"
"In post","2021","40-49","Female","Tees Valley and Durham","1330","1170","28520","26810"
"In post","2021","40-49","Female","Unknown","230","210","34550","30780"
"In post","2021","40-49","Female","West Central Scotland","2110","1910","32340","27570"
"In post","2021","40-49","Female","West Midlands","2780","2450","32300","27570"
"In post","2021","40-49","Female","West Wales and The Valleys","2410","2140","29340","26780"
"In post","2021","40-49","Female","West Yorkshire","2310","2050","33160","28130"
"In post","2021","40-49","Male","Bedfordshire and Hertfordshire","440","430","34910","31380"
"In post","2021","40-49","Male","Berkshire, Buckinghamshire and Oxfordshire","1010","1000","35840","33520"
"In post","2021","40-49","Male","Cheshire","360","350","34800","32920"
"In post","2021","40-49","Male","Cornwall and Isles of Scilly","150","150","28910","26750"
"In post","2021","40-49","Male","Cumbria","240","230","30270","27100"
"In post","2021","40-49","Male","Derbyshire and Nottinghamshire","1210","1190","33420","31380"
"In post","2021","40-49","Male","Devon","1120","1100","35940","33280"
"In post","2021","40-49","Male","Dorset and Somerset","560","550","33010","31650"
"In post","2021","40-49","Male","East Anglia","1400","1380","32260","30210"
"In post","2021","40-49","Male","East Wales","2090","2060","38020","32220"
"In post","2021","40-49","Male","East Yorkshire and Northern Lincolnshire","440","440","30040","27570"
"In post","2021","40-49","Male","Eastern Scotland","2040","2010","38230","33650"
"In post","2021","40-49","Male","Essex","530","530","32890","29510"
"In post","2021","40-49","Male","Gloucestershire, Wiltshire and Bath/Bristol area","3380","3340","42200","40280"
"In post","2021","40-49","Male","Greater Manchester","2060","2030","33720","28200"
"In post","2021","40-49","Male","Hampshire and Isle of Wight","1510","1480","36610","33300"
"In post","2021","40-49","Male","Herefordshire, Worcestershire and Warwickshire","390","390","30640","28200"
"In post","2021","40-49","Male","Highlands and Islands","200","190","32060","29350"
"In post","2021","40-49","Male","Inner London - East","1730","1700","47680","41760"
"In post","2021","40-49","Male","Inner London - West","5990","5940","55000","54400"
"In post","2021","40-49","Male","Kent","1000","990","30960","29290"
"In post","2021","40-49","Male","Lancashire","1510","1480","29720","27570"
"In post","2021","40-49","Male","Leicestershire, Rutland and Northamptonshire","560","550","29580","27570"
"In post","2021","40-49","Male","Lincolnshire","260","260","30500","27570"
"In post","2021","40-49","Male","Merseyside","1840","1810","31890","27570"
"In post","2021","40-49","Male","North Eastern Scotland","220","220","43150","35330"
"In post","2021","40-49","Male","North Yorkshire","520","510","37270","33300"
"In post","2021","40-49","Male","Northern Ireland","530","520","27590","25310"
"In post","2021","40-49","Male","Northumberland and Tyne and Wear","2220","2180","31890","27570"
"In post","2021","40-49","Male","Outer London - East and North East","300","290","32020","31060"
"In post","2021","40-49","Male","Outer London - South","1130","1120","41880","36300"
"In post","2021","40-49","Male","Outer London - West and North West","880","870","35420","31060"
"In post","2021","40-49","Male","Overseas","680","680","52300","53760"
"In post","2021","40-49","Male","Shropshire and Staffordshire","740","730","32260","29670"
"In post","2021","40-49","Male","South Yorkshire","1050","1030","35530","31650"
"In post","2021","40-49","Male","Southern Scotland","540","530","32890","28130"
"In post","2021","40-49","Male","Surrey, East and West Sussex","770","760","32970","29290"
"In post","2021","40-49","Male","Tees Valley and Durham","810","800","29970","27570"
"In post","2021","40-49","Male","Unknown","500","490","39250","34160"
"In post","2021","40-49","Male","West Central Scotland","1730","1710","33690","30320"
"In post","2021","40-49","Male","West Midlands","1690","1660","34700","29980"
"In post","2021","40-49","Male","West Wales and The Valleys","1550","1530","32190","27570"
"In post","2021","40-49","Male","West Yorkshire","1750","1720","34470","31650"
"In post","2021","40-49","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Female","Bedfordshire and Hertfordshire","780","720","32130","29290"
"In post","2021","50-59","Female","Berkshire, Buckinghamshire and Oxfordshire","1460","1360","32480","29290"
"In post","2021","50-59","Female","Cheshire","640","580","29960","27570"
"In post","2021","50-59","Female","Cornwall and Isles of Scilly","350","320","26770","27570"
"In post","2021","50-59","Female","Cumbria","370","330","27300","25190"
"In post","2021","50-59","Female","Derbyshire and Nottinghamshire","2250","2040","31540","27570"
"In post","2021","50-59","Female","Devon","1350","1190","29810","27570"
"In post","2021","50-59","Female","Dorset and Somerset","900","800","29080","27570"
"In post","2021","50-59","Female","East Anglia","2060","1890","29620","27570"
"In post","2021","50-59","Female","East Wales","2930","2660","32170","27570"
"In post","2021","50-59","Female","East Yorkshire and Northern Lincolnshire","830","730","27410","27330"
"In post","2021","50-59","Female","Eastern Scotland","2860","2640","35530","29040"
"In post","2021","50-59","Female","Essex","1150","1040","30810","29290"
"In post","2021","50-59","Female","Gloucestershire, Wiltshire and Bath/Bristol area","3420","3190","36110","32700"
"In post","2021","50-59","Female","Greater Manchester","3410","3120","30750","27570"
"In post","2021","50-59","Female","Hampshire and Isle of Wight","2510","2260","30210","27380"
"In post","2021","50-59","Female","Herefordshire, Worcestershire and Warwickshire","720","650","27660","26600"
"In post","2021","50-59","Female","Highlands and Islands","350","320","28380","27570"
"In post","2021","50-59","Female","Inner London - East","2480","2340","41010","32520"
"In post","2021","50-59","Female","Inner London - West","6070","5820","47890","41760"
"In post","2021","50-59","Female","Kent","1330","1230","29550","28080"
"In post","2021","50-59","Female","Lancashire","3000","2680","28720","27570"
