"Status","Year","Age","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Unknown","Outer London - South","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Shropshire and Staffordshire","60","60","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","190","180","28620","28000"
"Leaver CS","2021","20-29","Unknown","West Central Scotland","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Midlands","80","70","21940","19930"
"Leaver CS","2021","20-29","Unknown","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Yorkshire","110","90","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Dorset and Somerset","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","East Anglia","80","70","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","East Wales","70","70","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Essex","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","33540","31960"
"Leaver CS","2021","30-39","Heterosexual / straight","Greater Manchester","80","70","27010","23690"
"Leaver CS","2021","30-39","Heterosexual / straight","Hampshire and Isle of Wight","70","60","30710","29540"
"Leaver CS","2021","30-39","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Inner London - East","140","140","43950","39960"
"Leaver CS","2021","30-39","Heterosexual / straight","Inner London - West","290","280","47440","50000"
"Leaver CS","2021","30-39","Heterosexual / straight","Kent","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Merseyside","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Outer London - West and North West","60","60","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Shropshire and Staffordshire","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","South Yorkshire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Heterosexual / straight","West Midlands","60","60","30140","24930"
"Leaver CS","2021","30-39","Heterosexual / straight","West Wales and The Valleys","60","50","25640","21590"
"Leaver CS","2021","30-39","Heterosexual / straight","West Yorkshire","50","50","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Devon","50","40","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Anglia","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Wales","80","80","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Eastern Scotland","130","110","30940","28090"
"Leaver CS","2021","30-39","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Inner London - East","80","70","39420","34240"
"Leaver CS","2021","30-39","Unknown","Inner London - West","220","190","44650","42230"
"Leaver CS","2021","30-39","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Lancashire","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Merseyside","30","20","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Northumberland and Tyne and Wear","80","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","120","120","37460","30700"
"Leaver CS","2021","30-39","Unknown","West Central Scotland","40","40","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Midlands","70","60","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Yorkshire","70","60","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","East Anglia","60","60","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","East Wales","50","40","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","38750","33250"
"Leaver CS","2021","40-49","Heterosexual / straight","Greater Manchester","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Hampshire and Isle of Wight","60","50","31270","28650"
"Leaver CS","2021","40-49","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Inner London - East","80","70","45260","41020"
"Leaver CS","2021","40-49","Heterosexual / straight","Inner London - West","190","170","56050","55000"
"Leaver CS","2021","40-49","Heterosexual / straight","Kent","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Lancashire","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Merseyside","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Outer London - West and North West","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Shropshire and Staffordshire","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","West Central Scotland","50","40","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","West Midlands","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","West Wales and The Valleys","50","40","[c]","[c]"
"Leaver CS","2021","40-49","Heterosexual / straight","West Yorkshire","60","50","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
