"Status","Year","Disability","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","White","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Scottish Courts and Tribunals Service","40","40","[c]","[c]"
"In post","2022","Unknown","White","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Scottish Government (excl. agencies)","1300","1240","45290","42650"
"In post","2022","Unknown","White","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Scottish Prison Service","1350","1250","34880","35000"
"In post","2022","Unknown","White","Scottish Public Pensions Agency","60","50","28140","25930"
"In post","2022","Unknown","White","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Social Security Scotland","180","180","35230","27940"
"In post","2022","Unknown","White","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Submarine Delivery Agency","120","110","43300","40850"
"In post","2022","Unknown","White","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","The Insolvency Service","120","110","29760","26000"
"In post","2022","Unknown","White","The National Archives","90","90","35810","32780"
"In post","2022","Unknown","White","Transport Scotland","80","80","50260","50670"
"In post","2022","Unknown","White","UK Debt Management Office","70","70","64260","56570"
"In post","2022","Unknown","White","UK Health Security Agency","900","840","48610","42480"
"In post","2022","Unknown","White","UK Hydrographic Office","40","40","[c]","[c]"
"In post","2022","Unknown","White","UK Space Agency","30","30","[c]","[c]"
"In post","2022","Unknown","White","UK Statistics Authority","1200","1090","33070","30710"
"In post","2022","Unknown","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Valuation Office Agency","80","70","32600","27000"
"In post","2022","Unknown","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Welsh Government (excl. agencies)","170","160","38810","35180"
"In post","2022","Unknown","White","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Food Standards Scotland","[c]","[c]","[c]","[c]"
