"Status","Year","Function_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bristol, City of","Heterosexual / straight","230","220","35040","31810"
"In post","2021","Counter Fraud","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bristol, City of","Undeclared","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Bristol, City of","Unknown","90","90","32810","28130"
"In post","2021","Counter Fraud","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Camden and City of London","Heterosexual / straight","600","580","37940","36160"
"In post","2021","Counter Fraud","Camden and City of London","LGBO","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Camden and City of London","Undeclared","130","120","40940","36590"
"In post","2021","Counter Fraud","Camden and City of London","Unknown","330","310","35220","36160"
"In post","2021","Counter Fraud","Cardiff and Vale of Glamorgan","Heterosexual / straight","230","210","31630","31810"
"In post","2021","Counter Fraud","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cardiff and Vale of Glamorgan","Undeclared","50","50","29600","25560"
"In post","2021","Counter Fraud","Cardiff and Vale of Glamorgan","Unknown","60","60","29780","25930"
"In post","2021","Counter Fraud","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","City of Edinburgh","Heterosexual / straight","120","120","32080","31810"
"In post","2021","Counter Fraud","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","City of Edinburgh","Unknown","70","70","28970","25580"
"In post","2021","Counter Fraud","Croydon","Heterosexual / straight","380","370","38890","36160"
"In post","2021","Counter Fraud","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Croydon","Undeclared","70","60","37050","32520"
"In post","2021","Counter Fraud","Croydon","Unknown","160","150","35940","32520"
"In post","2021","Counter Fraud","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Kent","Heterosexual / straight","100","90","28740","28130"
"In post","2021","Counter Fraud","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Kent","Unknown","50","50","[c]","[c]"
"In post","2021","Counter Fraud","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Glasgow City","Heterosexual / straight","150","130","31200","31810"
"In post","2021","Counter Fraud","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Glasgow City","Unknown","80","60","29260","28130"
"In post","2021","Counter Fraud","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester South West","Heterosexual / straight","430","410","34480","31810"
"In post","2021","Counter Fraud","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester South West","Undeclared","80","70","36390","31810"
"In post","2021","Counter Fraud","Greater Manchester South West","Unknown","230","220","30300","25560"
"In post","2021","Counter Fraud","Hackney and Newham","Heterosexual / straight","100","90","41100","38510"
"In post","2021","Counter Fraud","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hackney and Newham","Unknown","50","50","[c]","[c]"
"In post","2021","Counter Fraud","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leeds","Heterosexual / straight","510","480","32510","31810"
"In post","2021","Counter Fraud","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leeds","Undeclared","80","70","35440","33260"
"In post","2021","Counter Fraud","Leeds","Unknown","180","170","30110","25560"
"In post","2021","Counter Fraud","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Manchester","Heterosexual / straight","200","190","33450","31810"
"In post","2021","Counter Fraud","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Manchester","Unknown","110","100","30020","31000"
"In post","2021","Counter Fraud","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Lanarkshire","Heterosexual / straight","190","180","30770","28130"
"In post","2021","Counter Fraud","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Lanarkshire","Unknown","60","60","29530","28100"
"In post","2021","Counter Fraud","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Nottingham","Heterosexual / straight","320","300","34500","31810"
"In post","2021","Counter Fraud","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Nottingham","Undeclared","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Nottingham","Unknown","130","120","30610","28130"
"In post","2021","Counter Fraud","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Portsmouth","Heterosexual / straight","80","80","32650","31810"
"In post","2021","Counter Fraud","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sefton","Heterosexual / straight","340","310","33540","31810"
"In post","2021","Counter Fraud","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sefton","Undeclared","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Sefton","Unknown","120","110","29430","25560"
"In post","2021","Counter Fraud","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Solihull","Heterosexual / straight","80","70","30840","25560"
"In post","2021","Counter Fraud","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Solihull","Unknown","40","40","[c]","[c]"
"In post","2021","Counter Fraud","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Lanarkshire","Heterosexual / straight","50","40","29350","28130"
"In post","2021","Counter Fraud","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Suffolk","Heterosexual / straight","220","200","28060","25560"
"In post","2021","Counter Fraud","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Suffolk","Undeclared","40","30","[c]","[c]"
"In post","2021","Counter Fraud","Suffolk","Unknown","100","100","25810","25560"
"In post","2021","Counter Fraud","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tyneside","Heterosexual / straight","320","300","32560","31810"
"In post","2021","Counter Fraud","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tyneside","Undeclared","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Tyneside","Unknown","120","120","29530","26530"
"In post","2021","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Westminster","Heterosexual / straight","260","260","47130","40960"
"In post","2021","Counter Fraud","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Westminster","Unknown","80","80","45160","40000"
"In post","2021","Counter Fraud","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Birmingham","Heterosexual / straight","180","160","22710","20140"
"In post","2021","Debt","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Birmingham","Unknown","190","180","20800","20140"
"In post","2021","Debt","Bradford","Heterosexual / straight","160","140","25500","21440"
"In post","2021","Debt","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Bradford","Unknown","150","130","21740","20140"
"In post","2021","Debt","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","Heterosexual / straight","170","160","23910","20140"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Cardiff and Vale of Glamorgan","Unknown","130","120","21950","20140"
"In post","2021","Debt","City of Edinburgh","Heterosexual / straight","210","190","22130","20140"
"In post","2021","Debt","City of Edinburgh","LGBO","30","30","[c]","[c]"
"In post","2021","Debt","City of Edinburgh","Undeclared","30","30","[c]","[c]"
"In post","2021","Debt","City of Edinburgh","Unknown","350","330","21020","20140"
"In post","2021","Debt","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Croydon","Heterosexual / straight","110","100","27520","25630"
"In post","2021","Debt","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Croydon","Unknown","110","100","26350","24120"
"In post","2021","Debt","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Glasgow City","Heterosexual / straight","60","50","22880","20140"
