"Status","Year","Responsibility_level","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","SCS","Heterosexual / straight","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heterosexual / straight","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","LGBO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Cabinet Office (excl. agencies)","160","160","82080","71380"
"New entrant CS","2021","SCS","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Department of Health and Social Care (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Animal and Plant Health Agency","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Cabinet Office (excl. agencies)","190","190","35710","34550"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Crown Commercial Service","60","60","33790","34800"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Crown Office and Procurator Fiscal Service","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Crown Prosecution Service","90","90","37930","38000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Defence Equipment and Support","290","290","35780","35000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Defence Science and Technology Laboratory","90","90","31740","28650"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for Business, Energy and Industrial Strategy (excl. agencies)","300","300","35730","33570"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for Digital, Culture, Media and Sport","160","160","36240","34020"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for Education (excl. agencies)","130","120","34470","36500"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","390","380","33210","32560"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for International Trade","130","130","33250","31800"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for Transport (excl. agencies)","190","180","35400","34710"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","280","280","35160","35310"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Department of Health and Social Care (excl. agencies)","120","120","34180","32790"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Education and Skills Funding Agency","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Food Standards Agency","60","60","35120","37350"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Government Legal Department","50","50","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Health and Safety Executive","60","50","39840","36040"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","HM Courts and Tribunals Service","150","150","29740","30850"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","HM Land Registry","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","HM Prison and Probation Service","80","80","33890","31920"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","270","270","33820","31810"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","HM Treasury (excl. agencies)","170","170","31290","32320"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Home Office (incl. agencies)","140","140","37840","37450"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Maritime and Coastguard Agency","50","50","37440","36980"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Medicines and Healthcare Products Regulatory Agency","70","70","37380","40450"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Ministry of Defence (excl. agencies)","550","540","36490","34000"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Ministry of Housing, Communities and Local Government (excl. agencies)","110","110","33980","33210"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Ministry of Justice (excl. agencies)","220","220","34580","34090"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","National Crime Agency","190","190","42100","40210"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","60","60","41760","42460"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office of Gas and Electricity Markets","70","70","36630","36490"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Public Health England","740","640","34770","33780"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scottish Government (excl. agencies)","150","150","35630","35110"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Social Security Scotland","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","UK Export Finance","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","United Kingdom Statistics Authority","390","390","32800","32540"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Valuation Office Agency","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heterosexual / straight","Welsh Government (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Ministry of Justice (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Public Health England","50","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","LGBO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
