"Status","Year","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Analysis","East Wales","540","510","38890","36840"
"In post","2021","Declared non-disabled","Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","240","230","39270","37320"
"In post","2021","Declared non-disabled","Analysis","Greater Manchester","150","150","39070","38630"
"In post","2021","Declared non-disabled","Analysis","Hampshire and Isle of Wight","460","430","40210","37320"
"In post","2021","Declared non-disabled","Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Inner London - East","510","500","51610","51770"
"In post","2021","Declared non-disabled","Analysis","Inner London - West","1720","1670","49610","45540"
"In post","2021","Declared non-disabled","Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Merseyside","90","80","41090","38630"
"In post","2021","Declared non-disabled","Analysis","North Yorkshire","60","60","36900","31060"
"In post","2021","Declared non-disabled","Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","South Yorkshire","90","90","45600","45290"
"In post","2021","Declared non-disabled","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","West Midlands","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","West Yorkshire","90","80","41630","41140"
"In post","2021","Declared non-disabled","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","150","150","39320","36800"
"In post","2021","Declared non-disabled","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","70","60","40610","38950"
"In post","2021","Declared non-disabled","Commercial","Devon","200","190","43140","40140"
"In post","2021","Declared non-disabled","Commercial","Dorset and Somerset","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","East Anglia","190","180","39050","36260"
"In post","2021","Declared non-disabled","Commercial","East Wales","90","80","39160","35440"
"In post","2021","Declared non-disabled","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","690","670","39360","35990"
"In post","2021","Declared non-disabled","Commercial","Greater Manchester","200","190","40640","37920"
"In post","2021","Declared non-disabled","Commercial","Hampshire and Isle of Wight","230","220","34040","33300"
"In post","2021","Declared non-disabled","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Inner London - East","110","110","48860","45020"
"In post","2021","Declared non-disabled","Commercial","Inner London - West","720","700","58710","50420"
"In post","2021","Declared non-disabled","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Merseyside","100","90","44390","35570"
"In post","2021","Declared non-disabled","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","North Yorkshire","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Northumberland and Tyne and Wear","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Outer London - South","70","60","46550","42550"
"In post","2021","Declared non-disabled","Commercial","Outer London - West and North West","60","60","35910","29870"
"In post","2021","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Shropshire and Staffordshire","120","120","35080","31810"
"In post","2021","Declared non-disabled","Commercial","South Yorkshire","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Southern Scotland","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Surrey, East and West Sussex","60","50","38080","34520"
"In post","2021","Declared non-disabled","Commercial","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","West Central Scotland","110","100","34890","33300"
"In post","2021","Declared non-disabled","Commercial","West Midlands","80","80","44420","39930"
"In post","2021","Declared non-disabled","Commercial","West Wales and The Valleys","150","140","33560","31040"
"In post","2021","Declared non-disabled","Commercial","West Yorkshire","110","100","43640","37100"
"In post","2021","Declared non-disabled","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Berkshire, Buckinghamshire and Oxfordshire","70","60","33990","33000"
"In post","2021","Declared non-disabled","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Cumbria","60","60","27940","25880"
"In post","2021","Declared non-disabled","Communications","Derbyshire and Nottinghamshire","240","230","31040","26700"
"In post","2021","Declared non-disabled","Communications","Devon","50","50","33640","32730"
"In post","2021","Declared non-disabled","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","East Anglia","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","East Wales","490","470","29860","25560"
"In post","2021","Declared non-disabled","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Eastern Scotland","100","90","33470","31810"
"In post","2021","Declared non-disabled","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","37020","34290"
"In post","2021","Declared non-disabled","Communications","Greater Manchester","240","230","30370","27850"
"In post","2021","Declared non-disabled","Communications","Hampshire and Isle of Wight","120","110","33130","33000"
"In post","2021","Declared non-disabled","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Inner London - East","150","140","47490","41670"
"In post","2021","Declared non-disabled","Communications","Inner London - West","1150","1120","47640","42910"
"In post","2021","Declared non-disabled","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Merseyside","70","70","38510","35910"
"In post","2021","Declared non-disabled","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Northumberland and Tyne and Wear","900","850","28680","25560"
"In post","2021","Declared non-disabled","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Outer London - West and North West","140","130","25980","22480"
"In post","2021","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","South Yorkshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","West Central Scotland","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","West Midlands","130","130","34610","31810"
"In post","2021","Declared non-disabled","Communications","West Wales and The Valleys","60","60","30390","26780"
"In post","2021","Declared non-disabled","Communications","West Yorkshire","220","210","30600","25560"
"In post","2021","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","320","300","34710","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","East Anglia","210","200","28460","25560"
"In post","2021","Declared non-disabled","Counter Fraud","East Wales","240","230","31750","31810"
"In post","2021","Declared non-disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Eastern Scotland","140","130","32030","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","240","220","35220","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Greater Manchester","640","600","34420","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","80","80","33110","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Inner London - East","120","110","42000","39800"
"In post","2021","Declared non-disabled","Counter Fraud","Inner London - West","890","870","40520","36160"
"In post","2021","Declared non-disabled","Counter Fraud","Kent","110","100","30060","28130"
"In post","2021","Declared non-disabled","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Merseyside","360","330","33520","31810"
"In post","2021","Declared non-disabled","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Northern Ireland","240","230","32140","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Northumberland and Tyne and Wear","330","310","32470","31810"
"In post","2021","Declared non-disabled","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Outer London - South","400","390","38480","36160"
"In post","2021","Declared non-disabled","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Southern Scotland","60","50","28640","28130"
"In post","2021","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","West Central Scotland","350","320","31210","31810"
"In post","2021","Declared non-disabled","Counter Fraud","West Midlands","450","410","32530","31810"
"In post","2021","Declared non-disabled","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","West Yorkshire","550","510","32830","31810"
"In post","2021","Declared non-disabled","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Derbyshire and Nottinghamshire","100","90","22500","20140"
"In post","2021","Declared non-disabled","Debt","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","East Anglia","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","East Wales","170","160","24350","21440"
"In post","2021","Declared non-disabled","Debt","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Eastern Scotland","220","210","21950","20140"
"In post","2021","Declared non-disabled","Debt","Essex","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Inner London - East","150","140","28050","25630"
"In post","2021","Declared non-disabled","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Merseyside","190","170","23740","21440"
"In post","2021","Declared non-disabled","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Northumberland and Tyne and Wear","230","200","22290","20140"
"In post","2021","Declared non-disabled","Debt","Outer London - South","120","110","27320","25630"
"In post","2021","Declared non-disabled","Debt","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Southern Scotland","150","130","22580","20140"
"In post","2021","Declared non-disabled","Debt","Surrey, East and West Sussex","50","30","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","West Central Scotland","320","270","22710","20510"
"In post","2021","Declared non-disabled","Debt","West Midlands","190","170","22580","20140"
"In post","2021","Declared non-disabled","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt","West Yorkshire","200","170","25150","21440"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","60","60","36050","34820"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","200","200","42430","39650"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Cheshire","80","70","42830","45990"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","110","110","42140","38650"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Devon","1080","1030","40710","39650"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Dorset and Somerset","120","120","38270","35340"
"In post","2021","Declared non-disabled","Digital, Data & Technology","East Anglia","90","90","34220","32960"
"In post","2021","Declared non-disabled","Digital, Data & Technology","East Wales","570","550","40880","38060"
"In post","2021","Declared non-disabled","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Eastern Scotland","110","110","40960","35720"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Essex","180","160","37940","35000"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","470","460","39150","36300"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Greater Manchester","230","230","40130","38630"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Hampshire and Isle of Wight","190","190","37660","33300"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","60","60","38660","32580"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Inner London - East","820","800","52900","54700"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Inner London - West","1160","1140","49250","46710"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Lancashire","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Merseyside","170","160","37220","32800"
"In post","2021","Declared non-disabled","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","North Yorkshire","110","100","39950","37910"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Northumberland and Tyne and Wear","400","390","40120","38630"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Outer London - South","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Outer London - West and North West","90","90","39650","38500"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","250","240","40860","38630"
"In post","2021","Declared non-disabled","Digital, Data & Technology","South Yorkshire","150","140","43730","40320"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Southern Scotland","120","120","39650","37260"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","140","140","36180","32480"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","70","60","36690","36640"
"In post","2021","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Digital, Data & Technology","West Central Scotland","100","90","37370","33040"
"In post","2021","Declared non-disabled","Digital, Data & Technology","West Midlands","310","300","41590","37510"
"In post","2021","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","570","560","39540","35860"
"In post","2021","Declared non-disabled","Digital, Data & Technology","West Yorkshire","280","270","38450","31990"
"In post","2021","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","80","80","43340","37640"
"In post","2021","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","220","220","38110","33300"
"In post","2021","Declared non-disabled","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","120","120","38570","33520"
"In post","2021","Declared non-disabled","Finance","Devon","70","70","42530","39650"
"In post","2021","Declared non-disabled","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","East Anglia","120","110","35120","30460"
"In post","2021","Declared non-disabled","Finance","East Wales","120","110","34840","29540"
"In post","2021","Declared non-disabled","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Eastern Scotland","90","80","35650","34440"
"In post","2021","Declared non-disabled","Finance","Essex","130","120","32860","31810"
"In post","2021","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","800","770","40160","35830"
"In post","2021","Declared non-disabled","Finance","Greater Manchester","220","210","41300","38020"
"In post","2021","Declared non-disabled","Finance","Hampshire and Isle of Wight","290","280","37050","33300"
"In post","2021","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Inner London - East","280","270","47960","42000"
"In post","2021","Declared non-disabled","Finance","Inner London - West","1330","1290","50430","47520"
"In post","2021","Declared non-disabled","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Lancashire","60","60","38420","33460"
"In post","2021","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Merseyside","130","130","34690","30960"
"In post","2021","Declared non-disabled","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","North Yorkshire","120","110","39520","36970"
"In post","2021","Declared non-disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Northumberland and Tyne and Wear","230","220","37200","38370"
"In post","2021","Declared non-disabled","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Outer London - South","70","70","45130","37970"
"In post","2021","Declared non-disabled","Finance","Outer London - West and North West","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Shropshire and Staffordshire","110","100","39570","36800"
"In post","2021","Declared non-disabled","Finance","South Yorkshire","70","60","42440","42580"
"In post","2021","Declared non-disabled","Finance","Southern Scotland","80","70","38140","33930"
"In post","2021","Declared non-disabled","Finance","Surrey, East and West Sussex","200","180","33310","30270"
"In post","2021","Declared non-disabled","Finance","Tees Valley and Durham","60","60","39400","36500"
"In post","2021","Declared non-disabled","Finance","West Central Scotland","370","310","25490","21440"
"In post","2021","Declared non-disabled","Finance","West Midlands","210","200","39670","36780"
"In post","2021","Declared non-disabled","Finance","West Wales and The Valleys","160","150","34960","32000"
"In post","2021","Declared non-disabled","Finance","West Yorkshire","350","310","30990","25560"
"In post","2021","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","140","130","28330","25190"
"In post","2021","Declared non-disabled","Grants Management","Cheshire","90","90","24530","24920"
"In post","2021","Declared non-disabled","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Cumbria","570","500","23870","21050"
"In post","2021","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","60","60","25260","25100"
"In post","2021","Declared non-disabled","Grants Management","Devon","150","130","26730","25210"
"In post","2021","Declared non-disabled","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","East Anglia","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","130","110","25050","24920"
"In post","2021","Declared non-disabled","Grants Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","North Yorkshire","130","130","26710","24920"
"In post","2021","Declared non-disabled","Grants Management","Northumberland and Tyne and Wear","230","210","25380","21050"
"In post","2021","Declared non-disabled","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","West Yorkshire","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","90","90","39210","35590"
"In post","2021","Declared non-disabled","Human Resources","Cheshire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Derbyshire and Nottinghamshire","290","270","39090","33840"
"In post","2021","Declared non-disabled","Human Resources","Devon","90","80","37450","33350"
"In post","2021","Declared non-disabled","Human Resources","Dorset and Somerset","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","East Anglia","90","80","34600","30130"
"In post","2021","Declared non-disabled","Human Resources","East Wales","290","270","35760","31090"
"In post","2021","Declared non-disabled","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
