"Status","Year","Age","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Essex Thames Gateway","Ministry of Justice","40","40","[c]","[c]"
"In post","2022","40-49","Essex Thames Gateway","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Falkirk","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Falkirk","Department for Work and Pensions","310","260","25080","21260"
"In post","2022","40-49","Falkirk","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Falkirk","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Falkirk","Scottish Government","170","160","33700","32860"
"In post","2022","40-49","Fermanagh and Omagh","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Fermanagh and Omagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Department for Work and Pensions","150","140","26280","27570"
"In post","2022","40-49","Flintshire and Wrexham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Flintshire and Wrexham","Ministry of Defence","80","80","29710","28150"
"In post","2022","40-49","Flintshire and Wrexham","Ministry of Justice","180","180","29720","27120"
"In post","2022","40-49","Flintshire and Wrexham","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Cabinet Office","60","60","49440","49700"
"In post","2022","40-49","Glasgow City","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Department for Work and Pensions","590","550","25960","27570"
"In post","2022","40-49","Glasgow City","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","HM Revenue and Customs","400","380","33190","33080"
"In post","2022","40-49","Glasgow City","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Home Office","170","160","29660","25310"
"In post","2022","40-49","Glasgow City","Ministry of Defence","190","180","27750","26350"
"In post","2022","40-49","Glasgow City","Ministry of Justice","130","120","28510","25120"
"In post","2022","40-49","Glasgow City","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Office of Gas and Electricity Markets","120","120","42840","40500"
"In post","2022","40-49","Glasgow City","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Glasgow City","Scottish Government","1350","1300","42640","39660"
"In post","2022","40-49","Gloucestershire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gloucestershire CC","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2022","40-49","Gloucestershire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gloucestershire CC","Department for Work and Pensions","80","70","26660","27570"
"In post","2022","40-49","Gloucestershire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gloucestershire CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gloucestershire CC","HM Land Registry","70","60","32690","27130"
"In post","2022","40-49","Gloucestershire CC","Ministry of Defence","70","70","34060","33000"
"In post","2022","40-49","Gloucestershire CC","Ministry of Justice","50","50","31190","30210"
"In post","2022","40-49","Gloucestershire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gloucestershire CC","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Department for Work and Pensions","140","130","26920","27570"
"In post","2022","40-49","Greater Manchester North East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North East","Ministry of Justice","110","110","31000","30170"
"In post","2022","40-49","Greater Manchester North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North West","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North West","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North West","Department for Work and Pensions","340","300","24620","21260"
"In post","2022","40-49","Greater Manchester North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester North West","Ministry of Justice","160","150","30690","28370"
"In post","2022","40-49","Greater Manchester North West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South East","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South East","Department for Work and Pensions","160","150","24320","21260"
"In post","2022","40-49","Greater Manchester South East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South East","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South East","Ministry of Justice","50","50","31950","29250"
"In post","2022","40-49","Greater Manchester South East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Cabinet Office","40","40","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Department for Work and Pensions","140","120","25510","27570"
"In post","2022","40-49","Greater Manchester South West","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","HM Revenue and Customs","910","870","34850","33080"
"In post","2022","40-49","Greater Manchester South West","Home Office","260","250","38720","31520"
"In post","2022","40-49","Greater Manchester South West","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Greater Manchester South West","Ministry of Justice","130","120","28190","23170"
"In post","2022","40-49","Greater Manchester South West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Department for Work and Pensions","150","130","26660","27570"
"In post","2022","40-49","Gwent Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Ministry of Justice","30","30","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwent Valleys","Welsh Government","70","60","40720","38160"
"In post","2022","40-49","Gwynedd","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwynedd","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwynedd","Department for Work and Pensions","100","100","24750","21260"
"In post","2022","40-49","Gwynedd","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwynedd","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwynedd","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwynedd","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Gwynedd","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","Department for Business, Energy and Industrial Strategy","60","50","41320","38510"
"In post","2022","40-49","Hackney and Newham","Department for Work and Pensions","250","220","28500","31060"
"In post","2022","40-49","Hackney and Newham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","HM Revenue and Customs","950","910","44700","37930"
"In post","2022","40-49","Hackney and Newham","Home Office","50","40","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hackney and Newham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Department for Work and Pensions","110","90","30690","31060"
"In post","2022","40-49","Haringey and Islington","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Haringey and Islington","Ministry of Justice","240","230","33500","34100"
"In post","2022","40-49","Haringey and Islington","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Department for Work and Pensions","100","90","30850","31060"
"In post","2022","40-49","Harrow and Hillingdon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Home Office","600","560","31670","29080"
"In post","2022","40-49","Harrow and Hillingdon","Ministry of Defence","50","50","31330","25890"
"In post","2022","40-49","Harrow and Hillingdon","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Harrow and Hillingdon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","170","150","25710","27570"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hartlepool and Stockton-on-Tees","Ministry of Justice","200","190","31330","28200"
"In post","2022","40-49","Heart of Essex","Attorney General's Departments","60","50","43840","39750"
"In post","2022","40-49","Heart of Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Heart of Essex","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Heart of Essex","Department for Work and Pensions","40","30","[c]","[c]"
"In post","2022","40-49","Heart of Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Heart of Essex","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Heart of Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Heart of Essex","Ministry of Justice","170","160","31340","28200"
"In post","2022","40-49","Heart of Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Ministry of Defence","70","70","28470","26010"
"In post","2022","40-49","Herefordshire, County of","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Herefordshire, County of","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Attorney General's Departments","60","50","45830","53050"
"In post","2022","40-49","Hertfordshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Department for Work and Pensions","140","130","29510","29290"
"In post","2022","40-49","Hertfordshire CC","Department of Health and Social Care","90","90","48100","45570"
"In post","2022","40-49","Hertfordshire CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Ministry of Defence","100","100","44680","37640"
"In post","2022","40-49","Hertfordshire CC","Ministry of Justice","170","160","32180","31210"
"In post","2022","40-49","Hertfordshire CC","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hertfordshire CC","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Home Office","170","160","32860","29080"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Ministry of Defence","30","30","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Ministry of Justice","220","200","33450","33890"
"In post","2022","40-49","Hounslow and Richmond upon Thames","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Hounslow and Richmond upon Thames","The National Archives","160","150","40440","36850"
"In post","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Work and Pensions","70","60","25300","27570"
"In post","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","Home Office","40","40","[c]","[c]"
"In post","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Government","90","90","38060","31860"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Department for Work and Pensions","60","50","27490","27570"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Ministry of Defence","60","60","28040","21170"
"In post","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scottish Government","140","130","36240","31540"
"In post","2022","40-49","Isle of Anglesey","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Anglesey","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Anglesey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Anglesey","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Anglesey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Anglesey","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Anglesey","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Wight","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2022","40-49","Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Isle of Wight","Ministry of Justice","130","120","29140","27120"
"In post","2022","40-49","Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","Department for Work and Pensions","40","30","[c]","[c]"
"In post","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Justice","130","130","34730","33550"
"In post","2022","40-49","Kent Thames Gateway","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kent Thames Gateway","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kent Thames Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kent Thames Gateway","Department for Work and Pensions","80","70","29750","29290"
"In post","2022","40-49","Kent Thames Gateway","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kent Thames Gateway","Ministry of Justice","250","240","32090","31650"
"In post","2022","40-49","Kent Thames Gateway","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Department for Work and Pensions","140","120","26020","27570"
"In post","2022","40-49","Kingston upon Hull, City of","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","HM Land Registry","50","50","30140","27130"
"In post","2022","40-49","Kingston upon Hull, City of","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Kingston upon Hull, City of","Ministry of Justice","180","170","31160","28550"
"In post","2022","40-49","Lambeth","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lambeth","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lambeth","Department for Work and Pensions","90","80","30970","31060"
"In post","2022","40-49","Lambeth","Department of Health and Social Care","200","190","52970","52610"
"In post","2022","40-49","Lambeth","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lambeth","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lambeth","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lambeth","Ministry of Justice","90","90","39270","35900"
"In post","2022","40-49","Lambeth","National Crime Agency","380","360","48100","47130"
"In post","2022","40-49","Lancaster and Wyre","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Department for Work and Pensions","50","50","26470","27570"
"In post","2022","40-49","Lancaster and Wyre","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Lancaster and Wyre","Ministry of Defence","90","80","31780","26670"
"In post","2022","40-49","Lancaster and Wyre","Ministry of Justice","90","80","31750","31650"
"In post","2022","40-49","Lancaster and Wyre","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","Attorney General's Departments","130","110","47160","48830"
"In post","2022","40-49","Leeds","Cabinet Office","80","80","53330","51220"
"In post","2022","40-49","Leeds","Department for Business, Energy and Industrial Strategy","60","60","33420","33190"
"In post","2022","40-49","Leeds","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","Department for Education","40","30","[c]","[c]"
"In post","2022","40-49","Leeds","Department for Environment, Food and Rural Affairs","50","50","34840","35900"
"In post","2022","40-49","Leeds","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","Department for Transport","60","60","32250","26620"
"In post","2022","40-49","Leeds","Department for Work and Pensions","660","610","36330","31990"
"In post","2022","40-49","Leeds","Department of Health and Social Care","400","380","46540","49530"
"In post","2022","40-49","Leeds","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","HM Revenue and Customs","810","780","36380","33370"
"In post","2022","40-49","Leeds","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","Home Office","230","220","30430","27370"
"In post","2022","40-49","Leeds","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leeds","Ministry of Justice","570","540","33230","30450"
"In post","2022","40-49","Leeds","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicester","Attorney General's Departments","50","40","43650","49110"
"In post","2022","40-49","Leicester","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicester","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicester","Department for Work and Pensions","220","190","25430","27570"
"In post","2022","40-49","Leicester","HM Land Registry","60","50","30760","27130"
"In post","2022","40-49","Leicester","HM Revenue and Customs","70","70","29020","22080"
"In post","2022","40-49","Leicester","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicester","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicester","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicester","Ministry of Justice","240","220","28350","25120"
"In post","2022","40-49","Leicester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Leicestershire CC and Rutland","Department for Transport","[c]","[c]","[c]","[c]"
