"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","65+","Male","70","60","36450","31020"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","20-29","Female","790","780","27530","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","20-29","Male","680","670","27910","27680"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","30-39","Female","940","870","31920","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","30-39","Male","950","940","34120","32120"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","40-49","Female","1100","1000","34860","30450"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","40-49","Male","960","950","36390","33550"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","50-59","Female","1440","1350","33110","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","50-59","Male","1380","1360","38560","35540"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","60-64","Female","420","360","31920","28550"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","60-64","Male","460","420","35070","32080"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","65+","Female","190","150","29670","26520"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","65+","Male","190","160","36300","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","20-29","Female","410","400","26980","26350"
"In post","2022","Cheshire","20-29","Male","270","260","27110","26350"
"In post","2022","Cheshire","30-39","Female","540","500","31260","30570"
"In post","2022","Cheshire","30-39","Male","430","430","32570","31540"
"In post","2022","Cheshire","40-49","Female","590","540","33800","31060"
"In post","2022","Cheshire","40-49","Male","390","390","35080","32850"
"In post","2022","Cheshire","50-59","Female","730","660","31310","27570"
"In post","2022","Cheshire","50-59","Male","590","570","36100","33520"
"In post","2022","Cheshire","60-64","Female","170","140","27360","25030"
"In post","2022","Cheshire","60-64","Male","170","140","33540","31650"
"In post","2022","Cheshire","65+","Female","50","40","27560","25040"
"In post","2022","Cheshire","65+","Male","40","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","20-29","Female","90","80","24040","21260"
"In post","2022","Cornwall and Isles of Scilly","20-29","Male","60","60","23970","21260"
"In post","2022","Cornwall and Isles of Scilly","30-39","Female","170","150","27640","25390"
"In post","2022","Cornwall and Isles of Scilly","30-39","Male","100","100","26160","26670"
"In post","2022","Cornwall and Isles of Scilly","40-49","Female","210","180","28200","27570"
"In post","2022","Cornwall and Isles of Scilly","40-49","Male","160","150","30430","27570"
"In post","2022","Cornwall and Isles of Scilly","50-59","Female","380","340","27900","27570"
"In post","2022","Cornwall and Isles of Scilly","50-59","Male","310","300","28910","26700"
"In post","2022","Cornwall and Isles of Scilly","60-64","Female","100","80","26310","27570"
"In post","2022","Cornwall and Isles of Scilly","60-64","Male","130","120","28300","26670"
"In post","2022","Cornwall and Isles of Scilly","65+","Female","40","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","65+","Male","40","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","20-29","Female","130","130","23810","21300"
"In post","2022","Cumbria","20-29","Male","110","110","25710","24920"
"In post","2022","Cumbria","30-39","Female","250","220","26550","24920"
"In post","2022","Cumbria","30-39","Male","140","140","29570","25560"
"In post","2022","Cumbria","40-49","Female","430","370","28460","25330"
"In post","2022","Cumbria","40-49","Male","240","240","30290","26750"
"In post","2022","Cumbria","50-59","Female","390","350","28380","26030"
"In post","2022","Cumbria","50-59","Male","350","340","32470","27570"
"In post","2022","Cumbria","60-64","Female","110","90","25970","21300"
"In post","2022","Cumbria","60-64","Male","100","90","32230","27380"
"In post","2022","Cumbria","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","65+","Male","30","20","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","20-29","Female","1220","1190","26870","26410"
"In post","2022","Derbyshire and Nottinghamshire","20-29","Male","990","980","27270","26590"
"In post","2022","Derbyshire and Nottinghamshire","30-39","Female","1580","1430","30800","27570"
"In post","2022","Derbyshire and Nottinghamshire","30-39","Male","1290","1280","31640","28010"
"In post","2022","Derbyshire and Nottinghamshire","40-49","Female","1910","1710","33630","28920"
"In post","2022","Derbyshire and Nottinghamshire","40-49","Male","1350","1320","34640","31740"
"In post","2022","Derbyshire and Nottinghamshire","50-59","Female","2360","2140","32730","27570"
"In post","2022","Derbyshire and Nottinghamshire","50-59","Male","1710","1660","35540","31650"
"In post","2022","Derbyshire and Nottinghamshire","60-64","Female","590","460","28270","26820"
"In post","2022","Derbyshire and Nottinghamshire","60-64","Male","450","380","33640","27930"
"In post","2022","Derbyshire and Nottinghamshire","65+","Female","120","80","29130","26450"
"In post","2022","Derbyshire and Nottinghamshire","65+","Male","130","100","33370","28920"
"In post","2022","Devon","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Devon","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Devon","20-29","Female","550","540","25640","24260"
"In post","2022","Devon","20-29","Male","530","530","26340","25000"
"In post","2022","Devon","30-39","Female","900","780","30490","27570"
"In post","2022","Devon","30-39","Male","940","920","32770","31480"
"In post","2022","Devon","40-49","Female","1160","1000","32420","27570"
"In post","2022","Devon","40-49","Male","1110","1090","36390","33840"
"In post","2022","Devon","50-59","Female","1390","1240","31130","27570"
"In post","2022","Devon","50-59","Male","1560","1510","36160","32730"
"In post","2022","Devon","60-64","Female","410","310","27560","25000"
"In post","2022","Devon","60-64","Male","440","390","32230","28080"
"In post","2022","Devon","65+","Female","110","80","26450","25470"
"In post","2022","Devon","65+","Male","190","150","30730","26820"
"In post","2022","Dorset and Somerset","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","20-29","Female","300","290","25070","24730"
"In post","2022","Dorset and Somerset","20-29","Male","290","290","26180","26610"
"In post","2022","Dorset and Somerset","30-39","Female","440","400","30000","27570"
"In post","2022","Dorset and Somerset","30-39","Male","470","470","30540","27570"
"In post","2022","Dorset and Somerset","40-49","Female","610","550","30440","27570"
"In post","2022","Dorset and Somerset","40-49","Male","570","570","33690","31650"
"In post","2022","Dorset and Somerset","50-59","Female","940","840","30060","27570"
"In post","2022","Dorset and Somerset","50-59","Male","990","970","32990","30560"
"In post","2022","Dorset and Somerset","60-64","Female","270","220","28660","27570"
"In post","2022","Dorset and Somerset","60-64","Male","350","300","31350","29200"
"In post","2022","Dorset and Somerset","65+","Female","80","50","26830","26590"
"In post","2022","Dorset and Somerset","65+","Male","140","120","29150","27570"
"In post","2022","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","20-29","Female","900","870","25760","25010"
"In post","2022","East Anglia","20-29","Male","770","770","26430","26350"
"In post","2022","East Anglia","30-39","Female","1280","1130","29220","27570"
"In post","2022","East Anglia","30-39","Male","1110","1100","30830","29290"
"In post","2022","East Anglia","40-49","Female","1610","1420","31640","27570"
"In post","2022","East Anglia","40-49","Male","1390","1380","32770","30730"
"In post","2022","East Anglia","50-59","Female","2100","1920","29890","27570"
"In post","2022","East Anglia","50-59","Male","2070","2030","34060","31650"
"In post","2022","East Anglia","60-64","Female","560","470","27040","25700"
"In post","2022","East Anglia","60-64","Male","680","590","31770","28800"
"In post","2022","East Anglia","65+","Female","170","130","25510","21960"
"In post","2022","East Anglia","65+","Male","240","190","31330","27570"
"In post","2022","East Wales","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","16-19","Male","30","30","[c]","[c]"
"In post","2022","East Wales","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","20-29","Female","1880","1850","27560","26590"
"In post","2022","East Wales","20-29","Male","1640","1620","27490","26100"
"In post","2022","East Wales","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","30-39","Female","2790","2580","33220","30450"
"In post","2022","East Wales","30-39","Male","2440","2420","33710","30810"
"In post","2022","East Wales","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","40-49","Female","2670","2420","36250","31990"
"In post","2022","East Wales","40-49","Male","2150","2120","39430","35570"
"In post","2022","East Wales","50-59","Female","2910","2670","33930","28200"
"In post","2022","East Wales","50-59","Male","2370","2320","38160","33080"
"In post","2022","East Wales","60-64","Female","780","610","29750","26120"
"In post","2022","East Wales","60-64","Male","670","570","35040","29670"
"In post","2022","East Wales","65+","Female","240","170","29780","24630"
"In post","2022","East Wales","65+","Male","250","190","36540","29430"
"In post","2022","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","20-29","Female","370","360","24500","23170"
"In post","2022","East Yorkshire and Northern Lincolnshire","20-29","Male","340","340","24410","24340"
"In post","2022","East Yorkshire and Northern Lincolnshire","30-39","Female","470","410","28150","26860"
"In post","2022","East Yorkshire and Northern Lincolnshire","30-39","Male","420","420","28070","26880"
"In post","2022","East Yorkshire and Northern Lincolnshire","40-49","Female","580","520","28630","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","40-49","Male","450","440","30740","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","50-59","Female","870","770","28320","27430"
"In post","2022","East Yorkshire and Northern Lincolnshire","50-59","Male","870","840","31120","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","60-64","Female","200","150","26490","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","60-64","Male","270","220","30440","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","65+","Female","40","30","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","65+","Male","60","50","29480","27570"
"In post","2022","Eastern Scotland","16-19","Female","30","30","[c]","[c]"
"In post","2022","Eastern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","20-29","Female","1970","1920","28350","27230"
"In post","2022","Eastern Scotland","20-29","Male","1390","1380","28310","27020"
"In post","2022","Eastern Scotland","30-39","Female","2790","2610","35530","31990"
"In post","2022","Eastern Scotland","30-39","Male","2220","2200","35090","32090"
"In post","2022","Eastern Scotland","40-49","Female","2750","2500","38630","33070"
"In post","2022","Eastern Scotland","40-49","Male","2120","2090","40270","35000"
"In post","2022","Eastern Scotland","50-59","Female","2960","2750","37100","30450"
"In post","2022","Eastern Scotland","50-59","Male","2780","2710","38620","35000"
"In post","2022","Eastern Scotland","60-64","Female","740","600","31440","27570"
"In post","2022","Eastern Scotland","60-64","Male","780","650","37210","35000"
"In post","2022","Eastern Scotland","65+","Female","170","130","30290","26900"
"In post","2022","Eastern Scotland","65+","Male","270","220","34570","30040"
"In post","2022","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Essex","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Essex","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Essex","20-29","Female","420","410","26810","24880"
"In post","2022","Essex","20-29","Male","260","260","26640","25310"
"In post","2022","Essex","30-39","Female","520","480","30390","29290"
"In post","2022","Essex","30-39","Male","370","370","30700","29290"
"In post","2022","Essex","40-49","Female","760","670","31520","29290"
"In post","2022","Essex","40-49","Male","460","460","33850","29290"
"In post","2022","Essex","50-59","Female","1040","940","31830","29290"
"In post","2022","Essex","50-59","Male","770","740","34580","31030"
"In post","2022","Essex","60-64","Female","300","240","29890","28570"
"In post","2022","Essex","60-64","Male","220","180","31700","29290"
"In post","2022","Essex","65+","Female","100","80","27540","25740"
"In post","2022","Essex","65+","Male","90","60","30790","29290"
"In post","2022","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","Female","50","50","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","Male","100","100","19050","18030"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","Female","2680","2630","28120","27130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","Male","2850","2830","28700","27570"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","Female","3620","3290","34760","33080"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","Male","3410","3390","37290","36330"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","Female","3310","3000","38010","34490"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","Male","3400","3370","42410","40170"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","Female","3450","3220","36440","33280"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","Male","4450","4380","43530","40580"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","Female","830","700","32540","28200"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","Male","1310","1170","41530","39480"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","65+","Female","240","180","29830","27130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","65+","Male","460","370","37370","33720"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","16-19","Female","40","30","[c]","[c]"
"In post","2022","Greater Manchester","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","20-29","Female","2090","2060","27880","26590"
"In post","2022","Greater Manchester","20-29","Male","1840","1830","28670","26820"
"In post","2022","Greater Manchester","30-39","Female","2530","2360","32470","28590"
"In post","2022","Greater Manchester","30-39","Male","2620","2590","33550","30410"
"In post","2022","Greater Manchester","40-49","Female","2610","2390","33650","28200"
"In post","2022","Greater Manchester","40-49","Male","2220","2190","35320","31650"
"In post","2022","Greater Manchester","50-59","Female","3310","3030","31560","27570"
"In post","2022","Greater Manchester","50-59","Male","2460","2400","35350","31650"
"In post","2022","Greater Manchester","60-64","Female","870","680","28170","26820"
"In post","2022","Greater Manchester","60-64","Male","620","520","31850","27570"
"In post","2022","Greater Manchester","65+","Female","190","140","27210","26120"
"In post","2022","Greater Manchester","65+","Male","180","140","32220","28000"
"In post","2022","Greater Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","20-29","Female","1030","1000","28330","27500"
"In post","2022","Hampshire and Isle of Wight","20-29","Male","970","960","28240","26840"
"In post","2022","Hampshire and Isle of Wight","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","30-39","Female","1410","1270","32690","30710"
"In post","2022","Hampshire and Isle of Wight","30-39","Male","1300","1280","35160","33000"
"In post","2022","Hampshire and Isle of Wight","40-49","Female","1720","1530","34790","31380"
"In post","2022","Hampshire and Isle of Wight","40-49","Male","1520","1490","37680","33350"
"In post","2022","Hampshire and Isle of Wight","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","50-59","Female","2560","2310","31550","27570"
"In post","2022","Hampshire and Isle of Wight","50-59","Male","2540","2430","36160","33000"
"In post","2022","Hampshire and Isle of Wight","60-64","Female","780","630","27260","23880"
"In post","2022","Hampshire and Isle of Wight","60-64","Male","970","860","34220","31650"
"In post","2022","Hampshire and Isle of Wight","65+","Female","280","200","26120","22080"
"In post","2022","Hampshire and Isle of Wight","65+","Male","460","360","31510","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","20-29","Female","300","300","24610","24090"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","20-29","Male","220","220","24870","24260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","30-39","Female","430","390","28130","26850"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","30-39","Male","330","330","27450","25760"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","40-49","Female","560","510","30860","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","40-49","Male","410","400","32390","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","50-59","Female","770","700","28720","26880"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","50-59","Male","640","630","31840","30730"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","60-64","Female","210","170","27770","25810"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","60-64","Male","170","150","30030","27170"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","65+","Female","60","50","27650","25340"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","65+","Male","80","60","27350","26670"
"In post","2022","Highlands and Islands","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","20-29","Female","110","110","26230","26350"
"In post","2022","Highlands and Islands","20-29","Male","80","80","25140","23900"
"In post","2022","Highlands and Islands","30-39","Female","180","170","29720","27570"
"In post","2022","Highlands and Islands","30-39","Male","160","160","29930","27570"
"In post","2022","Highlands and Islands","40-49","Female","260","240","30450","27570"
"In post","2022","Highlands and Islands","40-49","Male","200","200","32760","31060"
"In post","2022","Highlands and Islands","50-59","Female","350","320","29520","27570"
"In post","2022","Highlands and Islands","50-59","Male","350","340","32250","30040"
"In post","2022","Highlands and Islands","60-64","Female","110","90","28180","27570"
"In post","2022","Highlands and Islands","60-64","Male","140","120","29180","27360"
"In post","2022","Highlands and Islands","65+","Female","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","65+","Male","30","30","[c]","[c]"
"In post","2022","Inner London - East","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","20-29","Female","1970","1950","34480","31860"
"In post","2022","Inner London - East","20-29","Male","1400","1400","35810","33400"
"In post","2022","Inner London - East","30-39","Female","2290","2170","42660","37930"
"In post","2022","Inner London - East","30-39","Male","2060","2040","44840","39960"
"In post","2022","Inner London - East","40-49","Female","2400","2190","44590","38730"
"In post","2022","Inner London - East","40-49","Male","1940","1920","48150","41850"
"In post","2022","Inner London - East","50-59","Female","2760","2620","40800","34260"
"In post","2022","Inner London - East","50-59","Male","2320","2280","46670","40910"
"In post","2022","Inner London - East","60-64","Female","680","600","38080","31880"
"In post","2022","Inner London - East","60-64","Male","680","610","43910","38870"
"In post","2022","Inner London - East","65+","Female","250","200","36450","30730"
"In post","2022","Inner London - East","65+","Male","300","240","41460","35900"
"In post","2022","Inner London - West","16-19","Female","50","50","[c]","[c]"
"In post","2022","Inner London - West","16-19","Male","40","40","[c]","[c]"
"In post","2022","Inner London - West","20-29","Female","9490","9440","37740","34550"
"In post","2022","Inner London - West","20-29","Male","7310","7290","38720","35050"
"In post","2022","Inner London - West","20-29","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","30-39","Female","8700","8360","49500","51970"
"In post","2022","Inner London - West","30-39","Male","7400","7350","50430","53050"
"In post","2022","Inner London - West","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","40-49","Female","7000","6470","53490","53760"
"In post","2022","Inner London - West","40-49","Male","5820","5770","55890","54700"
"In post","2022","Inner London - West","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","50-59","Female","5770","5540","49120","43110"
"In post","2022","Inner London - West","50-59","Male","5720","5660","53760","51710"
"In post","2022","Inner London - West","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","60-64","Female","1240","1130","42790","36530"
"In post","2022","Inner London - West","60-64","Male","1320","1240","50670","44520"
"In post","2022","Inner London - West","65+","Female","440","380","38380","31020"
"In post","2022","Inner London - West","65+","Male","470","420","47080","41010"
"In post","2022","Kent","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Kent","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kent","20-29","Female","650","630","26410","24890"
"In post","2022","Kent","20-29","Male","590","590","26760","25210"
"In post","2022","Kent","30-39","Female","850","770","29040","28560"
"In post","2022","Kent","30-39","Male","850","850","29410","29260"
"In post","2022","Kent","40-49","Female","1030","930","30640","29290"
"In post","2022","Kent","40-49","Male","960","950","31430","29290"
"In post","2022","Kent","50-59","Female","1370","1260","30000","28530"
"In post","2022","Kent","50-59","Male","1420","1370","32710","30890"
"In post","2022","Kent","60-64","Female","390","320","28490","26850"
"In post","2022","Kent","60-64","Male","390","310","31820","29010"
"In post","2022","Kent","65+","Female","100","70","28200","26780"
"In post","2022","Kent","65+","Male","130","100","29880","27370"
"In post","2022","Lancashire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","20-29","Female","970","940","24720","23170"
"In post","2022","Lancashire","20-29","Male","740","740","24790","23140"
"In post","2022","Lancashire","30-39","Female","1340","1210","27620","27130"
"In post","2022","Lancashire","30-39","Male","1150","1130","27780","27120"
"In post","2022","Lancashire","40-49","Female","2200","1940","29790","27570"
"In post","2022","Lancashire","40-49","Male","1520","1480","31280","27570"
"In post","2022","Lancashire","50-59","Female","3120","2790","29740","27570"
"In post","2022","Lancashire","50-59","Male","2000","1920","32810","27570"
"In post","2022","Lancashire","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","60-64","Female","810","620","26870","25210"
"In post","2022","Lancashire","60-64","Male","550","450","31600","27570"
"In post","2022","Lancashire","65+","Female","190","130","26130","22080"
"In post","2022","Lancashire","65+","Male","160","120","29230","26760"
"In post","2022","Leicestershire, Rutland and Northamptonshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","20-29","Female","550","530","24120","23140"
"In post","2022","Leicestershire, Rutland and Northamptonshire","20-29","Male","420","420","24560","23170"
"In post","2022","Leicestershire, Rutland and Northamptonshire","30-39","Female","760","670","27750","26480"
"In post","2022","Leicestershire, Rutland and Northamptonshire","30-39","Male","520","510","28290","27130"
"In post","2022","Leicestershire, Rutland and Northamptonshire","40-49","Female","900","780","29330","27130"
"In post","2022","Leicestershire, Rutland and Northamptonshire","40-49","Male","560","540","30610","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","50-59","Female","1100","980","28110","27130"
"In post","2022","Leicestershire, Rutland and Northamptonshire","50-59","Male","780","760","32070","28310"
"In post","2022","Leicestershire, Rutland and Northamptonshire","60-64","Female","310","250","25740","23960"
"In post","2022","Leicestershire, Rutland and Northamptonshire","60-64","Male","230","200","29320","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","65+","Female","70","50","26130","22270"
"In post","2022","Leicestershire, Rutland and Northamptonshire","65+","Male","60","50","25750","25560"
"In post","2022","Lincolnshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","20-29","Female","190","190","25340","24780"
"In post","2022","Lincolnshire","20-29","Male","130","130","24950","25610"
"In post","2022","Lincolnshire","30-39","Female","270","250","28270","26670"
"In post","2022","Lincolnshire","30-39","Male","220","220","28380","27120"
"In post","2022","Lincolnshire","40-49","Female","330","300","29230","26670"
"In post","2022","Lincolnshire","40-49","Male","270","270","30920","27570"
"In post","2022","Lincolnshire","50-59","Female","560","510","28030","26670"
"In post","2022","Lincolnshire","50-59","Male","560","540","32020","30750"
"In post","2022","Lincolnshire","60-64","Female","170","150","25680","21960"
"In post","2022","Lincolnshire","60-64","Male","210","190","29480","27570"
"In post","2022","Lincolnshire","65+","Female","50","40","[c]","[c]"
"In post","2022","Lincolnshire","65+","Male","70","60","29470","27570"
"In post","2022","Merseyside","16-19","Female","30","30","[c]","[c]"
"In post","2022","Merseyside","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","20-29","Female","1900","1850","25730","24880"
"In post","2022","Merseyside","20-29","Male","1300","1290","25680","24880"
"In post","2022","Merseyside","30-39","Female","2690","2450","28870","26590"
"In post","2022","Merseyside","30-39","Male","2010","1990","29920","26820"
"In post","2022","Merseyside","40-49","Female","3010","2680","30240","27370"
"In post","2022","Merseyside","40-49","Male","1980","1960","32770","27570"
"In post","2022","Merseyside","50-59","Female","3680","3300","30020","27130"
"In post","2022","Merseyside","50-59","Male","2210","2140","33280","27570"
"In post","2022","Merseyside","60-64","Female","1190","910","26940","24800"
"In post","2022","Merseyside","60-64","Male","670","560","30190","27380"
"In post","2022","Merseyside","65+","Female","300","220","24640","21760"
"In post","2022","Merseyside","65+","Male","230","170","29240","26780"
"In post","2022","Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","20-29","Female","150","150","28210","27230"
"In post","2022","North Eastern Scotland","20-29","Male","90","90","29290","27570"
"In post","2022","North Eastern Scotland","30-39","Female","250","230","33660","31540"
"In post","2022","North Eastern Scotland","30-39","Male","200","200","34930","31540"
"In post","2022","North Eastern Scotland","40-49","Female","220","200","37090","30040"
