"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Export Finance","London","70","70","56560","52500"
"In post","2022","Communications","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","London","70","70","46180","40270"
"In post","2022","Communications","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Health Security Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","UK Statistics Authority","Wales","30","30","[c]","[c]"
"In post","2022","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","London","110","100","48040","49700"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","Wales","160","150","24880","22740"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","East Midlands (England)","310","270","27510","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","East of England","310","280","29180","29290"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","1020","910","29570","30330"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","North East (England)","520","470","26940","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","North West (England)","680","620","27890","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Scotland","880","790","25140","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","South East (England)","790","700","27280","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","South West (England)","380","330","27660","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Wales","440","400","26460","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","West Midlands (England)","550","480","27590","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","490","440","28380","27570"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","East Midlands (England)","580","550","35910","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","East of England","380","350","28930","26820"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","2150","2060","39710","37930"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","North East (England)","600","570","34330","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","North West (England)","1810","1710","34540","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Northern Ireland","450","430","32920","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Scotland","920","840","32590","28920"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","South East (England)","410","380","33370","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","South West (England)","390","370","37020","33370"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Wales","420","390","33280","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","West Midlands (England)","710","660","33640","33080"
"In post","2022","Counter Fraud","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","870","820","33550","33080"
"In post","2022","Counter Fraud","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","London","240","230","46740","40270"
"In post","2022","Counter Fraud","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","London","40","40","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","North West (England)","70","70","39200","39170"
"In post","2022","Counter Fraud","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","East Midlands (England)","240","200","22330","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","East of England","80","60","26470","25110"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","North East (England)","440","380","22380","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","North West (England)","320","280","22700","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","Scotland","150","130","22260","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","South West (England)","130","110","21990","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","Unknown","70","60","25610","25110"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","Wales","70","60","22100","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","West Midlands (England)","440","380","22150","21260"
"In post","2022","Debt","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","550","460","22580","21260"
"In post","2022","Debt","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","East Midlands (England)","270","250","23050","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","East of England","80","70","24590","22080"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","London","480","420","29050","26400"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","North East (England)","520","470","22710","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","North West (England)","420","390","24130","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","Scotland","1200","1090","23320","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","South East (England)","70","60","28800","28920"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","Wales","390","370","24030","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","West Midlands (England)","420","380","23760","21250"
"In post","2022","Debt","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","420","370","24850","21250"
"In post","2022","Debt","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","910","900","52250","54700"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","North West (England)","70","70","43210","37300"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","South West (England)","50","50","47400","49700"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","East of England","50","50","31740","29990"
"In post","2022","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Charity Commission","North West (England)","50","50","34430","29160"
"In post","2022","Digital, Data & Technology","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","Wales","210","210","39840","38000"
"In post","2022","Digital, Data & Technology","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","London","70","70","57770","58030"
"In post","2022","Digital, Data & Technology","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","East of England","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","North West (England)","50","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Scotland","60","60","41540","38600"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Crown Prosecution Service","Yorkshire and The Humber","60","60","35950","32050"
"In post","2022","Digital, Data & Technology","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","South West (England)","380","360","36480","33310"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","120","120","47900","43490"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","London","240","240","47690","45850"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","North East (England)","140","130","38910","37100"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","North West (England)","190","180","40930","36780"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","West Midlands (England)","170","160","39230","36500"
"In post","2022","Digital, Data & Technology","Department for Education (excl. agencies)","Yorkshire and The Humber","170","160","39260","36500"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","London","110","110","47450","42170"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","60","60","39020","35900"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","130","130","43960","47550"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","100","100","42670","40750"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","230","220","44980","47550"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","60","50","41730","36970"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","90","90","43690","47550"
"In post","2022","Digital, Data & Technology","Department for International Trade","London","150","150","48110","47000"
"In post","2022","Digital, Data & Technology","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","London","90","90","50220","53130"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","London","80","80","45590","42470"
"In post","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","South East (England)","40","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","East of England","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","London","240","240","47800","42150"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","North East (England)","1420","1370","41700","37000"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","North West (England)","1490","1440","43310","37650"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Scotland","80","70","29380","27570"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","South East (England)","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Wales","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","West Midlands (England)","60","50","30270","27570"
"In post","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","540","520","44700","40130"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","London","150","150","43460","40650"
"In post","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
