"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Devon","Heterosexual / straight","Attorney General's Departments","80","80","39190","34480"
"In post","2022","Devon","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","1410","1340","40410","39650"
"In post","2022","Devon","Heterosexual / straight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Department for Environment, Food and Rural Affairs","400","370","31190","26210"
"In post","2022","Devon","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Department for Levelling Up, Housing and Communities","50","40","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Department for Transport","80","70","33670","27930"
"In post","2022","Devon","Heterosexual / straight","Department for Work and Pensions","1320","1130","26510","27570"
"In post","2022","Devon","Heterosexual / straight","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","HM Land Registry","560","510","36080","33840"
"In post","2022","Devon","Heterosexual / straight","HM Revenue and Customs","290","270","29500","25000"
"In post","2022","Devon","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Home Office","80","70","31450","27370"
"In post","2022","Devon","Heterosexual / straight","Ministry of Defence","1030","990","30680","26670"
"In post","2022","Devon","Heterosexual / straight","Ministry of Justice","1090","1010","29220","26310"
"In post","2022","Devon","Heterosexual / straight","National Crime Agency","50","50","[c]","[c]"
"In post","2022","Devon","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Department for Business, Energy and Industrial Strategy","100","90","35960","37420"
"In post","2022","Devon","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Department for Work and Pensions","90","80","26030","27570"
"In post","2022","Devon","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","HM Revenue and Customs","30","30","[c]","[c]"
"In post","2022","Devon","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","Devon","LGBO","Ministry of Justice","80","70","26490","24260"
"In post","2022","Devon","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Department for Business, Energy and Industrial Strategy","330","310","40160","39650"
"In post","2022","Devon","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2022","Devon","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Department for Work and Pensions","170","140","26220","27570"
"In post","2022","Devon","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","HM Land Registry","90","80","37000","38450"
"In post","2022","Devon","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Undeclared","Ministry of Defence","160","150","32150","29200"
"In post","2022","Devon","Undeclared","Ministry of Justice","140","120","31830","28760"
"In post","2022","Devon","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2022","Devon","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Department for Environment, Food and Rural Affairs","120","110","28720","25600"
"In post","2022","Devon","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Department for Work and Pensions","380","300","25090","26120"
"In post","2022","Devon","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","HM Land Registry","260","240","31620","27130"
"In post","2022","Devon","Unknown","HM Revenue and Customs","130","120","25100","22040"
"In post","2022","Devon","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Ministry of Defence","190","180","26820","24090"
"In post","2022","Devon","Unknown","Ministry of Justice","240","220","26410","24090"
"In post","2022","Devon","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department for Environment, Food and Rural Affairs","140","130","35300","31780"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department for Transport","50","50","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department for Work and Pensions","610","540","26970","27570"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","HM Land Registry","170","150","30820","27130"
"In post","2022","Dorset and Somerset","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Home Office","70","60","28220","26410"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Ministry of Defence","1630","1570","31770","29670"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Ministry of Justice","1070","990","28820","26610"
"In post","2022","Dorset and Somerset","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Heterosexual / straight","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Ministry of Defence","40","40","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Ministry of Justice","80","80","29150","27540"
"In post","2022","Dorset and Somerset","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","LGBO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Department for Work and Pensions","90","80","26390","27570"
"In post","2022","Dorset and Somerset","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Undeclared","Ministry of Defence","250","240","32740","33000"
"In post","2022","Dorset and Somerset","Undeclared","Ministry of Justice","120","110","29650","28200"
"In post","2022","Dorset and Somerset","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Department for Environment, Food and Rural Affairs","90","80","32820","29750"
"In post","2022","Dorset and Somerset","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Department for Work and Pensions","140","120","27040","27570"
"In post","2022","Dorset and Somerset","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","HM Land Registry","90","80","27870","27130"
"In post","2022","Dorset and Somerset","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","Ministry of Defence","310","300","33040","32320"
"In post","2022","Dorset and Somerset","Unknown","Ministry of Justice","200","190","26320","24090"
"In post","2022","Dorset and Somerset","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","Attorney General's Departments","90","80","35560","28430"
"In post","2022","East Anglia","Heterosexual / straight","Cabinet Office","160","150","41030","38330"
"In post","2022","East Anglia","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","90","80","34510","32730"
"In post","2022","East Anglia","Heterosexual / straight","Department for Education","30","30","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","Department for Environment, Food and Rural Affairs","410","380","35020","31380"
"In post","2022","East Anglia","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","Department for Levelling Up, Housing and Communities","50","40","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","Department for Transport","120","110","29950","27930"
"In post","2022","East Anglia","Heterosexual / straight","Department for Work and Pensions","1240","1100","27440","27570"
"In post","2022","East Anglia","Heterosexual / straight","Department of Health and Social Care","170","150","40220","32310"
"In post","2022","East Anglia","Heterosexual / straight","Food Standards Agency","40","40","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","HM Land Registry","190","180","32010","27130"
"In post","2022","East Anglia","Heterosexual / straight","HM Revenue and Customs","380","350","31980","28920"
"In post","2022","East Anglia","Heterosexual / straight","HM Treasury","60","50","30190","25760"
"In post","2022","East Anglia","Heterosexual / straight","Home Office","630","560","26040","24880"
"In post","2022","East Anglia","Heterosexual / straight","Ministry of Defence","1950","1890","31260","29200"
"In post","2022","East Anglia","Heterosexual / straight","Ministry of Justice","3390","3190","29370","27700"
"In post","2022","East Anglia","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","50","40","[c]","[c]"
"In post","2022","East Anglia","Heterosexual / straight","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Department for Work and Pensions","80","70","27910","27570"
"In post","2022","East Anglia","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Ministry of Defence","50","50","27990","26350"
"In post","2022","East Anglia","LGBO","Ministry of Justice","190","190","28220","26310"
"In post","2022","East Anglia","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Department for Work and Pensions","180","160","27910","27570"
"In post","2022","East Anglia","Undeclared","Department of Health and Social Care","50","50","45050","38700"
"In post","2022","East Anglia","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","HM Land Registry","50","40","[c]","[c]"
"In post","2022","East Anglia","Undeclared","HM Revenue and Customs","70","70","32760","33370"
"In post","2022","East Anglia","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Undeclared","Home Office","110","90","26440","24920"
"In post","2022","East Anglia","Undeclared","Ministry of Defence","320","310","32020","33000"
"In post","2022","East Anglia","Undeclared","Ministry of Justice","360","340","30500","30450"
"In post","2022","East Anglia","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","Cabinet Office","70","60","49790","40770"
"In post","2022","East Anglia","Unknown","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","East Anglia","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","Department for Environment, Food and Rural Affairs","330","320","33770","30220"
"In post","2022","East Anglia","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","Department for Transport","30","30","[c]","[c]"
"In post","2022","East Anglia","Unknown","Department for Work and Pensions","330","260","26260","27570"
"In post","2022","East Anglia","Unknown","Department of Health and Social Care","40","30","[c]","[c]"
"In post","2022","East Anglia","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","HM Land Registry","50","50","25920","22600"
"In post","2022","East Anglia","Unknown","HM Revenue and Customs","160","140","30070","26820"
"In post","2022","East Anglia","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Anglia","Unknown","Home Office","50","50","26740","23280"
"In post","2022","East Anglia","Unknown","Ministry of Defence","300","290","30070","26350"
"In post","2022","East Anglia","Unknown","Ministry of Justice","690","620","27920","26310"
"In post","2022","East Anglia","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Attorney General's Departments","220","210","40220","38180"
"In post","2022","East Wales","Heterosexual / straight","Cabinet Office","120","110","38580","37300"
"In post","2022","East Wales","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","1920","1800","35420","30720"
"In post","2022","East Wales","Heterosexual / straight","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Department for Environment, Food and Rural Affairs","100","100","29960","25150"
"In post","2022","East Wales","Heterosexual / straight","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Department for Transport","90","90","31820","26830"
"In post","2022","East Wales","Heterosexual / straight","Department for Work and Pensions","1060","970","27800","27570"
"In post","2022","East Wales","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Estyn","70","60","53610","51380"
"In post","2022","East Wales","Heterosexual / straight","Food Standards Agency","60","50","39990","37350"
"In post","2022","East Wales","Heterosexual / straight","HM Revenue and Customs","2710","2540","31680","27110"
"In post","2022","East Wales","Heterosexual / straight","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Home Office","430","400","28750","25310"
"In post","2022","East Wales","Heterosexual / straight","Ministry of Defence","590","570","27370","25830"
"In post","2022","East Wales","Heterosexual / straight","Ministry of Justice","1970","1870","29640","26310"
"In post","2022","East Wales","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Heterosexual / straight","UK Statistics Authority","1930","1830","36290","33140"
"In post","2022","East Wales","Heterosexual / straight","Welsh Government","2690","2540","43520","38160"
"In post","2022","East Wales","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for Business, Energy and Industrial Strategy","120","120","32840","29150"
"In post","2022","East Wales","LGBO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Department for Work and Pensions","70","70","27680","27570"
"In post","2022","East Wales","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","HM Revenue and Customs","250","240","29880","26820"
"In post","2022","East Wales","LGBO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Home Office","30","30","[c]","[c]"
"In post","2022","East Wales","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Ministry of Justice","150","150","26390","24260"
"In post","2022","East Wales","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","LGBO","UK Statistics Authority","170","160","35120","30810"
"In post","2022","East Wales","LGBO","Welsh Government","160","160","42880","38160"
"In post","2022","East Wales","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Department for Business, Energy and Industrial Strategy","180","170","36420","36060"
"In post","2022","East Wales","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Department for Work and Pensions","140","130","26970","27570"
"In post","2022","East Wales","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","HM Revenue and Customs","280","260","31490","26850"
"In post","2022","East Wales","Undeclared","Home Office","40","40","[c]","[c]"
"In post","2022","East Wales","Undeclared","Ministry of Defence","310","300","28920","29470"
"In post","2022","East Wales","Undeclared","Ministry of Justice","190","180","31440","28080"
"In post","2022","East Wales","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Undeclared","UK Statistics Authority","120","120","37040","33280"
"In post","2022","East Wales","Undeclared","Welsh Government","400","380","45100","40480"
"In post","2022","East Wales","Unknown","Attorney General's Departments","70","60","43320","48830"
"In post","2022","East Wales","Unknown","Cabinet Office","60","60","38090","32000"
"In post","2022","East Wales","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Department for Business, Energy and Industrial Strategy","760","700","34030","27460"
"In post","2022","East Wales","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Department for Work and Pensions","310","260","25430","27570"
"In post","2022","East Wales","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","HM Revenue and Customs","1320","1230","28010","26820"
"In post","2022","East Wales","Unknown","Home Office","60","60","29600","24880"
"In post","2022","East Wales","Unknown","Ministry of Defence","60","50","26560","21170"
"In post","2022","East Wales","Unknown","Ministry of Justice","440","410","27840","25210"
"In post","2022","East Wales","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Unknown","UK Statistics Authority","800","750","34400","30810"
"In post","2022","East Wales","Unknown","Welsh Government","100","90","42440","33190"
"In post","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Attorney General's Departments","60","50","41150","48080"
