"Status","Year","Responsibility_level","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","EO","Nottingham","Unknown","90","90","26610","26590"
"In post","2022","EO","Orkney Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Operational Delivery","110","100","27420","27370"
"In post","2022","EO","Overseas","Other","30","30","[c]","[c]"
"In post","2022","EO","Overseas","Policy","40","40","[c]","[c]"
"In post","2022","EO","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Geography","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Operational Delivery","300","280","28590","27570"
"In post","2022","EO","Oxfordshire CC","Other","80","80","27420","26670"
"In post","2022","EO","Oxfordshire CC","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Operational Delivery","410","380","32100","35000"
"In post","2022","EO","Perth and Kinross, and Stirling","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Perth and Kinross, and Stirling","Unknown","100","100","30310","30040"
"In post","2022","EO","Peterborough","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Operational Delivery","320","280","26750","27130"
"In post","2022","EO","Peterborough","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Digital, Data and Technology","150","140","29540","29760"
"In post","2022","EO","Plymouth","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Geography","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Operational Delivery","490","430","27090","27370"
"In post","2022","EO","Plymouth","Other","90","90","24890","26670"
"In post","2022","EO","Plymouth","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Plymouth","Security","30","30","[c]","[c]"
"In post","2022","EO","Plymouth","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Finance","40","40","[c]","[c]"
"In post","2022","EO","Portsmouth","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Intelligence Analysis","30","30","[c]","[c]"
"In post","2022","EO","Portsmouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Legal","30","30","[c]","[c]"
"In post","2022","EO","Portsmouth","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Operational Delivery","600","560","27480","26940"
"In post","2022","EO","Portsmouth","Other","110","100","25640","26670"
"In post","2022","EO","Portsmouth","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Security","50","50","[c]","[c]"
"In post","2022","EO","Portsmouth","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","EO","Portsmouth","Tax","60","50","28030","28700"
"In post","2022","EO","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Operational Delivery","100","90","28050","27570"
"In post","2022","EO","Powys","Other","30","30","[c]","[c]"
"In post","2022","EO","Powys","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Powys","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Counter Fraud","110","100","31100","31060"
"In post","2022","EO","Redbridge and Waltham Forest","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Operational Delivery","390","360","30660","31060"
"In post","2022","EO","Redbridge and Waltham Forest","Other","50","40","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sandwell","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sandwell","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sandwell","Operational Delivery","250","230","27260","27570"
"In post","2022","EO","Sandwell","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sandwell","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Scottish Borders","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Scottish Borders","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Scottish Borders","Operational Delivery","50","40","[c]","[c]"
"In post","2022","EO","Scottish Borders","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Scottish Borders","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Scottish Borders","Unknown","110","100","29550","30040"
"In post","2022","EO","Sefton","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2022","EO","Sefton","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Knowledge and Information Management","70","70","27470","27570"
"In post","2022","EO","Sefton","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Operational Delivery","1460","1350","26550","26820"
"In post","2022","EO","Sefton","Other","50","50","27240","27570"
"In post","2022","EO","Sefton","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Property","50","50","26400","26850"
"In post","2022","EO","Sefton","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Science and Engineering","50","50","26400","26370"
"In post","2022","EO","Sefton","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sefton","Tax","50","50","26830","26820"
"In post","2022","EO","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Commercial","40","40","[c]","[c]"
"In post","2022","EO","Sheffield","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Digital, Data and Technology","70","60","26580","26000"
"In post","2022","EO","Sheffield","Finance","50","50","[c]","[c]"
"In post","2022","EO","Sheffield","Human Resources","40","30","[c]","[c]"
"In post","2022","EO","Sheffield","Intelligence Analysis","40","40","[c]","[c]"
"In post","2022","EO","Sheffield","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Operational Delivery","1400","1270","26430","25310"
"In post","2022","EO","Sheffield","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Other","60","50","26120","25310"
"In post","2022","EO","Sheffield","Policy","90","90","25640","25000"
"In post","2022","EO","Sheffield","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Property","30","30","[c]","[c]"
"In post","2022","EO","Sheffield","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","EO","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shetland Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shetland Islands","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Operational Delivery","180","170","27930","27570"
"In post","2022","EO","Shropshire","Other","190","190","29350","29670"
"In post","2022","EO","Shropshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Shropshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Solihull","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Solihull","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Solihull","Operational Delivery","510","470","26440","26070"
"In post","2022","EO","Solihull","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Solihull","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Solihull","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Counter Fraud","50","50","27570","27570"
"In post","2022","EO","Somerset CC","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","EO","Somerset CC","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Geography","150","130","27540","26740"
"In post","2022","EO","Somerset CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Operational Delivery","320","280","27360","27570"
"In post","2022","EO","Somerset CC","Other","80","70","25750","26740"
"In post","2022","EO","Somerset CC","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","Somerset CC","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Counter Fraud","40","40","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Operational Delivery","270","240","27790","27570"
"In post","2022","EO","South and West Derbyshire","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South and West Derbyshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Ayrshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Ayrshire","Geography","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Ayrshire","Operational Delivery","120","110","27490","27570"
"In post","2022","EO","South Ayrshire","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Ayrshire","Unknown","30","30","[c]","[c]"
"In post","2022","EO","South Hampshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Counter Fraud","40","30","[c]","[c]"
"In post","2022","EO","South Hampshire","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2022","EO","South Hampshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Operational Delivery","440","400","26410","27050"
"In post","2022","EO","South Hampshire","Other","250","240","26520","26420"
"In post","2022","EO","South Hampshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Science and Engineering","60","50","24770","25350"
"In post","2022","EO","South Hampshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Hampshire","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Operational Delivery","680","600","27050","26820"
"In post","2022","EO","South Lanarkshire","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Lanarkshire","Tax","80","60","27780","27810"
"In post","2022","EO","South Lanarkshire","Unknown","70","60","27530","27230"
"In post","2022","EO","South Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Operational Delivery","150","130","28980","27570"
"In post","2022","EO","South Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Counter Fraud","30","30","[c]","[c]"
"In post","2022","EO","South Teesside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Operational Delivery","360","320","27000","27570"
"In post","2022","EO","South Teesside","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","South Teesside","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Operational Delivery","370","330","27520","27570"
"In post","2022","EO","South West Wales","Other","30","30","[c]","[c]"
"In post","2022","EO","South West Wales","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","EO","South West Wales","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Operational Delivery","270","260","26920","27570"
"In post","2022","EO","Southampton","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Finance","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Operational Delivery","200","180","28940","29290"
"In post","2022","EO","Southend-on-Sea","Other","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Security","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Tax","40","30","[c]","[c]"
"In post","2022","EO","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Communications","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Counter Fraud","40","30","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Finance","40","40","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Geography","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Legal","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Operational Delivery","710","660","29110","27570"
"In post","2022","EO","Staffordshire CC","Other","130","120","27250","27570"
"In post","2022","EO","Staffordshire CC","Policy","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Property","[c]","[c]","[c]","[c]"
"In post","2022","EO","Staffordshire CC","Psychology","40","30","[c]","[c]"
