"Status","Year","Region_ITL2","Sexual_orientation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland","Heterosexual / straight","Unknown","70","70","28920","25560"
"In post","2021","Northern Ireland","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Operational Delivery","50","40","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Operational Delivery","110","100","27160","25560"
"In post","2021","Northern Ireland","Undeclared","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Tax","30","30","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Legal","50","40","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Operational Delivery","440","400","23990","21440"
"In post","2021","Northern Ireland","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Security","40","40","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Tax","190","170","26300","25560"
"In post","2021","Northern Ireland","Unknown","Unknown","50","50","26000","25560"
"In post","2021","Northern Ireland","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Communications","60","60","35040","31810"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Digital, Data and Technology","360","340","40410","38630"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Finance","180","170","39030","38630"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Human Resources","50","50","37800","33810"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Legal","210","200","39630","38000"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Operational Delivery","4760","4150","25720","21800"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Other","120","110","28110","21580"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Policy","110","100","42670","38630"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Project Delivery","550","530","41500","38630"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Property","130","120","36040","32110"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Science and Engineering","50","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Tax","1060","1010","31340","28130"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Unknown","5490","4930","27940","27570"
"In post","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Operational Delivery","210","200","25610","21440"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Project Delivery","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Tax","80","80","29760","25560"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Unknown","310","300","26910","25560"
"In post","2021","Northumberland and Tyne and Wear","LGBO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Operational Delivery","600","520","25370","21440"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Project Delivery","50","50","36700","38630"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Tax","100","100","36360","31810"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Unknown","520","470","27830","27340"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Digital, Data and Technology","150","140","37780","35450"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Finance","50","50","40560","38630"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Legal","70","60","37460","31810"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Operational Delivery","2600","2150","23280","21440"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Project Delivery","180","170","39700","38630"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Property","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Tax","830","800","25080","25560"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Unknown","1910","1670","27350","25560"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Operational Delivery","1040","1000","30900","30780"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Other","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Heterosexual / straight","Unknown","1210","1140","30320","31060"
"In post","2021","Outer London - East and North East","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Operational Delivery","60","60","31680","31260"
"In post","2021","Outer London - East and North East","LGBO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","LGBO","Unknown","60","50","31470","31060"
"In post","2021","Outer London - East and North East","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Operational Delivery","160","150","30680","30780"
"In post","2021","Outer London - East and North East","Undeclared","Other","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Unknown","150","130","29620","31060"
"In post","2021","Outer London - East and North East","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Operational Delivery","380","360","29370","30150"
"In post","2021","Outer London - East and North East","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Unknown","530","470","29900","31060"
"In post","2021","Outer London - South","Heterosexual / straight","Commercial","110","110","45320","44250"
"In post","2021","Outer London - South","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Digital, Data and Technology","410","410","51100","45420"
"In post","2021","Outer London - South","Heterosexual / straight","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Finance","170","160","46770","42320"
"In post","2021","Outer London - South","Heterosexual / straight","Human Resources","270","250","46850","42440"
"In post","2021","Outer London - South","Heterosexual / straight","Intelligence Analysis","120","110","35400","30770"
"In post","2021","Outer London - South","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Legal","230","220","40590","36160"
"In post","2021","Outer London - South","Heterosexual / straight","Operational Delivery","3380","3140","32970","29250"
"In post","2021","Outer London - South","Heterosexual / straight","Operational Research","40","40","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Other","470","450","37390","35050"
"In post","2021","Outer London - South","Heterosexual / straight","Policy","410","390","42930","37520"
"In post","2021","Outer London - South","Heterosexual / straight","Project Delivery","410","400","48730","42990"
"In post","2021","Outer London - South","Heterosexual / straight","Property","110","100","38530","36400"
"In post","2021","Outer London - South","Heterosexual / straight","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Security","140","130","30550","28670"
"In post","2021","Outer London - South","Heterosexual / straight","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Statistics","30","30","[c]","[c]"
"In post","2021","Outer London - South","Heterosexual / straight","Tax","520","490","42630","36920"
"In post","2021","Outer London - South","Heterosexual / straight","Unknown","690","660","33280","31060"
"In post","2021","Outer London - South","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Operational Delivery","110","100","35820","30460"
"In post","2021","Outer London - South","LGBO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Other","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","LGBO","Unknown","40","40","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Digital, Data and Technology","60","60","51530","57430"
"In post","2021","Outer London - South","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Human Resources","40","40","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Legal","50","50","42850","36160"
"In post","2021","Outer London - South","Undeclared","Operational Delivery","550","510","32280","29370"
"In post","2021","Outer London - South","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Other","70","60","39430","35200"
"In post","2021","Outer London - South","Undeclared","Policy","60","60","47110","42410"
"In post","2021","Outer London - South","Undeclared","Project Delivery","70","60","49510","44610"
"In post","2021","Outer London - South","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Tax","60","60","40970","37720"
"In post","2021","Outer London - South","Undeclared","Unknown","80","80","33050","31060"
"In post","2021","Outer London - South","Unknown","Commercial","[c]","[c]","[c]","[c]"
