"Status","Year","Age","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","City of Edinburgh","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","16-19","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
