"Status","Year","Region_ITL3","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Westminster","Heterosexual / straight","Undeclared","360","350","46140","42000"
"In post","2022","Westminster","Heterosexual / straight","Unknown","370","360","48260","44500"
"In post","2022","Westminster","Heterosexual / straight","White","25970","25190","51500","52290"
"In post","2022","Westminster","LGBO","Asian","190","180","44200","40230"
"In post","2022","Westminster","LGBO","Black","100","100","42070","36330"
"In post","2022","Westminster","LGBO","Mixed","230","220","45540","41750"
"In post","2022","Westminster","LGBO","Other ethnicity","60","60","45220","44790"
"In post","2022","Westminster","LGBO","Undeclared","30","30","[c]","[c]"
"In post","2022","Westminster","LGBO","Unknown","50","50","[c]","[c]"
"In post","2022","Westminster","LGBO","White","3060","3020","48630","45370"
"In post","2022","Westminster","Undeclared","Asian","290","280","42750","40650"
"In post","2022","Westminster","Undeclared","Black","160","160","37160","33210"
"In post","2022","Westminster","Undeclared","Mixed","140","140","44270","39490"
"In post","2022","Westminster","Undeclared","Other ethnicity","50","40","[c]","[c]"
"In post","2022","Westminster","Undeclared","Undeclared","1340","1320","50430","50320"
"In post","2022","Westminster","Undeclared","Unknown","1070","1050","47430","47130"
"In post","2022","Westminster","Undeclared","White","2180","2120","49850","47720"
"In post","2022","Westminster","Unknown","Asian","250","230","44460","40230"
"In post","2022","Westminster","Unknown","Black","170","160","38010","34210"
"In post","2022","Westminster","Unknown","Mixed","60","60","52260","54970"
"In post","2022","Westminster","Unknown","Other ethnicity","30","30","[c]","[c]"
"In post","2022","Westminster","Unknown","Undeclared","170","160","46630","43350"
"In post","2022","Westminster","Unknown","Unknown","9120","8970","46580","40960"
"In post","2022","Westminster","Unknown","White","1160","1100","51850","52100"
"In post","2022","Wiltshire","Heterosexual / straight","Asian","90","80","34470","33000"
"In post","2022","Wiltshire","Heterosexual / straight","Black","50","50","32040","31550"
"In post","2022","Wiltshire","Heterosexual / straight","Mixed","60","60","34750","31600"
"In post","2022","Wiltshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Heterosexual / straight","Unknown","50","50","33430","32630"
"In post","2022","Wiltshire","Heterosexual / straight","White","3920","3760","35380","33300"
"In post","2022","Wiltshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","LGBO","White","180","180","33190","29230"
"In post","2022","Wiltshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Undeclared","Undeclared","200","190","38160","36110"
"In post","2022","Wiltshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Undeclared","White","370","350","37140","33630"
"In post","2022","Wiltshire","Unknown","Asian","30","30","[c]","[c]"
"In post","2022","Wiltshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Unknown","Mixed","40","40","[c]","[c]"
"In post","2022","Wiltshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wiltshire","Unknown","Undeclared","230","220","42270","38460"
"In post","2022","Wiltshire","Unknown","Unknown","540","520","37870","32670"
"In post","2022","Wiltshire","Unknown","White","1830","1750","40830","38070"
"In post","2022","Wirral","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Heterosexual / straight","White","1360","1200","27730","27130"
"In post","2022","Wirral","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","LGBO","White","80","70","26710","22600"
"In post","2022","Wirral","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Undeclared","Undeclared","60","50","29110","27570"
"In post","2022","Wirral","Undeclared","White","130","110","26350","27130"
"In post","2022","Wirral","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wirral","Unknown","Undeclared","30","20","[c]","[c]"
"In post","2022","Wirral","Unknown","Unknown","260","240","26090","22600"
"In post","2022","Wirral","Unknown","White","290","240","25900","22600"
"In post","2022","Wolverhampton","Heterosexual / straight","Asian","170","160","26480","26310"
"In post","2022","Wolverhampton","Heterosexual / straight","Black","70","60","26770","26310"
"In post","2022","Wolverhampton","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Heterosexual / straight","White","500","450","28810","27570"
"In post","2022","Wolverhampton","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","LGBO","White","50","40","[c]","[c]"
"In post","2022","Wolverhampton","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Undeclared","White","40","30","[c]","[c]"
"In post","2022","Wolverhampton","Unknown","Asian","30","30","[c]","[c]"
"In post","2022","Wolverhampton","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wolverhampton","Unknown","Unknown","100","90","29770","27570"
"In post","2022","Wolverhampton","Unknown","White","80","70","24470","23460"
"In post","2022","Worcestershire CC","Heterosexual / straight","Asian","50","40","[c]","[c]"
"In post","2022","Worcestershire CC","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Heterosexual / straight","White","1490","1400","29990","27380"
"In post","2022","Worcestershire CC","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","LGBO","White","90","90","28720","25680"
"In post","2022","Worcestershire CC","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Undeclared","Undeclared","60","50","31640","28590"
"In post","2022","Worcestershire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Undeclared","White","140","130","30570","27570"
"In post","2022","Worcestershire CC","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Unknown","Unknown","270","250","27100","24090"
"In post","2022","Worcestershire CC","Unknown","White","150","130","28890","27570"
"In post","2022","York","Heterosexual / straight","Asian","30","30","[c]","[c]"
"In post","2022","York","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"In post","2022","York","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","York","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","York","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","York","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","York","Heterosexual / straight","White","1710","1620","34700","31710"
"In post","2022","York","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","York","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","York","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","York","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","York","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","York","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","York","LGBO","White","140","140","31280","29180"
"In post","2022","York","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","York","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","York","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","York","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","York","Undeclared","Undeclared","90","80","35410","33410"
"In post","2022","York","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","York","Undeclared","White","120","110","32770","30350"
"In post","2022","York","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","York","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","York","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","York","Unknown","Unknown","360","330","30990","26350"
"In post","2022","York","Unknown","White","80","70","36850","30230"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Heterosexual / straight","White","50","40","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Unknown","White","60","50","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Heterosexual / straight","White","40","30","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Heterosexual / straight","White","50","50","41920","36700"
"Leaver CS","2021","Barnet","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Heterosexual / straight","White","100","90","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","White","340","320","38880","35660"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","White","[c]","[c]","[c]","[c]"
