"Status","Year","Profession_of_post","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Communications","Bristol, City of","70","70","38920","35950"
"In post","2022","Communications","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Cardiff and Vale of Glamorgan","60","50","38190","33830"
"In post","2022","Communications","Communications","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Central Hampshire","70","70","32020","29230"
"In post","2022","Communications","Communications","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","City of Edinburgh","40","40","[c]","[c]"
"In post","2022","Communications","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Croydon","30","30","[c]","[c]"
"In post","2022","Communications","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Devon CC","40","40","[c]","[c]"
"In post","2022","Communications","Communications","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Lambeth","60","60","48850","44310"
"In post","2022","Communications","Communications","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Leeds","80","70","49660","49530"
"In post","2022","Communications","Communications","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Manchester","70","60","33810","30200"
"In post","2022","Communications","Communications","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Monmouthshire and Newport","70","70","37860","36840"
"In post","2022","Communications","Communications","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Nottingham","60","60","40770","40520"
"In post","2022","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Portsmouth","40","40","[c]","[c]"
"In post","2022","Communications","Communications","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Sefton","50","50","40430","37910"
"In post","2022","Communications","Communications","Sheffield","40","30","[c]","[c]"
"In post","2022","Communications","Communications","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Swansea","70","70","30240","26780"
"In post","2022","Communications","Communications","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Tower Hamlets","140","140","47720","41010"
"In post","2022","Communications","Communications","Tyneside","50","50","39230","37110"
"In post","2022","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Westminster","1540","1500","47110","43580"
"In post","2022","Communications","Communications","Wiltshire","60","50","32150","29260"
"In post","2022","Communications","Communications","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Communications","York","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data & Technology","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data & Technology","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Digital, Data & Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Legal","York","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Westminster","110","110","43260","40050"
"In post","2022","Communications","No function","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","No function","York","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Cardiff and Vale of Glamorgan","130","120","41350","38160"
"In post","2022","Communications","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Westminster","160","150","49550","45750"
"In post","2022","Corporate Finance","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","No function","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","No function","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","No function","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","No function","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Barking & Dagenham and Havering","50","50","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Barnet","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Barnsley, Doncaster and Rotherham","90","80","27740","27570"
"In post","2022","Counter Fraud","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bedford","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Berkshire","50","40","28290","29290"
"In post","2022","Counter Fraud","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Birmingham","250","230","29380","27570"
"In post","2022","Counter Fraud","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Blackpool","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Brighton and Hove","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Bristol, City of","50","40","28790","27570"
"In post","2022","Counter Fraud","Counter Fraud","Bromley","50","50","33270","31880"
"In post","2022","Counter Fraud","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Calderdale and Kirklees","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cardiff and Vale of Glamorgan","190","170","25930","24480"
"In post","2022","Counter Fraud","Counter Fraud","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Central Valleys","210","190","26740","27570"
"In post","2022","Counter Fraud","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","City of Edinburgh","50","50","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Cornwall and Isles of Scilly","50","50","28780","27570"
"In post","2022","Counter Fraud","Counter Fraud","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Devon CC","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Durham","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Ayrshire and North Ayrshire mainland","180","160","23190","21260"
"In post","2022","Counter Fraud","Counter Fraud","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Kent","230","220","27470","25110"
"In post","2022","Counter Fraud","Counter Fraud","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Merseyside","60","60","29570","27570"
"In post","2022","Counter Fraud","Counter Fraud","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","East Sussex CC","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Essex Thames Gateway","70","60","31370","30910"
"In post","2022","Counter Fraud","Counter Fraud","Falkirk","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Glasgow City","230","200","26840","27570"
"In post","2022","Counter Fraud","Counter Fraud","Gloucestershire CC","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester North East","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester North West","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Greater Manchester South West","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Counter Fraud","Gwynedd","[c]","[c]","[c]","[c]"
