"Status","Year","Disability","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands","70","70","47290","42610"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Yorkshire","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Inner London - East","640","630","49080","44460"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","West Central Scotland","510","500","36410","31720"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands","180","180","43940","38760"
"In post","2022","Declared non-disabled","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Greater Manchester","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Inner London - East","190","180","56330","55430"
"In post","2022","Declared non-disabled","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Derbyshire and Nottinghamshire","250","230","25180","25120"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","West Midlands","640","590","23860","20970"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","310","290","34640","27860"
"In post","2022","Declared non-disabled","Planning Inspectorate","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","Inner London - West","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Eastern Scotland","520","500","35240","30840"
"In post","2022","Declared non-disabled","Registers of Scotland","West Central Scotland","90","80","34590","30840"
"In post","2022","Declared non-disabled","Revenue Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","160","150","29310","25220"
"In post","2022","Declared non-disabled","Rural Payments Agency","Cheshire","120","110","25020","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Cumbria","760","680","24930","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","Derbyshire and Nottinghamshire","90","80","24470","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","Devon","170","150","27530","25470"
"In post","2022","Declared non-disabled","Rural Payments Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","East Anglia","50","50","25730","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","28490","24920"
"In post","2022","Declared non-disabled","Rural Payments Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","160","150","25570","24920"
"In post","2022","Declared non-disabled","Rural Payments Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","North Yorkshire","180","170","27090","24920"
"In post","2022","Declared non-disabled","Rural Payments Agency","Northumberland, and Tyne and Wear","420","390","25950","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","West Yorkshire","80","70","25280","24920"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Eastern Scotland","330","320","31760","27080"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Southern Scotland","110","110","25080","23780"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","West Central Scotland","100","90","24550","22000"
"In post","2022","Declared non-disabled","Scottish Fiscal Commission","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","Eastern Scotland","80","70","40470","39520"
"In post","2022","Declared non-disabled","Scottish Forestry","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Forestry","Southern Scotland","50","50","32200","30020"
"In post","2022","Declared non-disabled","Scottish Forestry","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Eastern Scotland","3500","3360","46340","42910"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Highlands and Islands","170","160","33630","30040"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","North Eastern Scotland","230","220","38500","35040"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Southern Scotland","120","110","35220","30040"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","West Central Scotland","930","910","45660","43000"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","West Central Scotland","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Eastern Scotland","50","50","41090","37240"
"In post","2022","Declared non-disabled","Scottish Prison Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Southern Scotland","130","120","32920","30040"
"In post","2022","Declared non-disabled","Serious Fraud Office","Inner London - West","310","300","46660","41080"
"In post","2022","Declared non-disabled","Social Security Scotland","Eastern Scotland","470","460","28820","27230"
"In post","2022","Declared non-disabled","Social Security Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Security Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Security Scotland","Southern Scotland","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Social Security Scotland","West Central Scotland","730","720","33590","28990"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","West Midlands","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Student Awards Agency for Scotland","Eastern Scotland","90","90","34010","31540"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Cumbria","120","120","43010","41370"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Devon","100","100","35500","34850"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","1070","1040","41520","39760"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","West Central Scotland","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Devon","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East Anglia","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East Wales","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Eastern Scotland","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Greater Manchester","110","110","35030","35600"
"In post","2022","Declared non-disabled","The Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Inner London - East","160","150","43720","42790"
"In post","2022","Declared non-disabled","The Insolvency Service","Kent","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Merseyside","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Outer London - South","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","West Midlands","240","230","31650","28280"
"In post","2022","Declared non-disabled","The Insolvency Service","West Yorkshire","60","60","35730","37610"
"In post","2022","Declared non-disabled","The National Archives","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The National Archives","Outer London - West and North West","360","350","36680","34390"
"In post","2022","Declared non-disabled","Transport Scotland","Eastern Scotland","70","70","44920","39660"
"In post","2022","Declared non-disabled","Transport Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Transport Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Transport Scotland","West Central Scotland","210","200","47080","44740"
"In post","2022","Declared non-disabled","UK Debt Management Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Inner London - West","410","400","53160","49000"
"In post","2022","Declared non-disabled","UK Export Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Export Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","170","140","39320","38200"
"In post","2022","Declared non-disabled","UK Health Security Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Derbyshire and Nottinghamshire","110","100","38720","32380"
"In post","2022","Declared non-disabled","UK Health Security Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","East Anglia","150","140","37590","30460"
"In post","2022","Declared non-disabled","UK Health Security Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Essex","50","50","39210","33350"
"In post","2022","Declared non-disabled","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","700","650","35130","29870"
"In post","2022","Declared non-disabled","UK Health Security Agency","Greater Manchester","190","180","33690","24020"
"In post","2022","Declared non-disabled","UK Health Security Agency","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Inner London - East","660","630","47310","40070"
"In post","2022","Declared non-disabled","UK Health Security Agency","Inner London - West","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Kent","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Merseyside","60","50","38300","34690"
"In post","2022","Declared non-disabled","UK Health Security Agency","North Yorkshire","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Northumberland, and Tyne and Wear","50","50","41380","36330"
"In post","2022","Declared non-disabled","UK Health Security Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Outer London - West and North West","730","670","39240","32330"
"In post","2022","Declared non-disabled","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","Surrey, East and West Sussex","50","50","40330","38200"
"In post","2022","Declared non-disabled","UK Health Security Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","West Midlands","200","180","38460","28910"
"In post","2022","Declared non-disabled","UK Health Security Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Health Security Agency","West Yorkshire","230","220","40780","36330"
"In post","2022","Declared non-disabled","UK Hydrographic Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Hydrographic Office","Dorset and Somerset","530","510","35700","33290"
"In post","2022","Declared non-disabled","UK Hydrographic Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","UK Hydrographic Office","Inner London - West","[c]","[c]","[c]","[c]"
