"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","Heterosexual / straight","190","160","39370","29230"
"Leaver Dept.","2022","60-64","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","Unknown","60","50","46060","37280"
"Leaver Dept.","2022","60-64","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Heterosexual / straight","60","50","47590","40570"
"Leaver Dept.","2022","60-64","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Heterosexual / straight","60","50","34290","28200"
"Leaver Dept.","2022","65+","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Heterosexual / straight","140","130","21250","20760"
"New entrant CS","2021","16-19","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Unknown","140","140","20900","20880"
"New entrant CS","2021","16-19","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","16-19","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","16-19","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","Unknown","70","70","20280","20140"
"New entrant CS","2021","16-19","Unknown","Heterosexual / straight","180","180","22460","21010"
"New entrant CS","2021","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Heterosexual / straight","90","90","28660","26670"
"New entrant CS","2021","20-29","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Unknown","70","70","30530","28970"
"New entrant CS","2021","20-29","Communications","Heterosexual / straight","100","100","30790","29360"
"New entrant CS","2021","20-29","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Unknown","110","110","29070","27760"
"New entrant CS","2021","20-29","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Heterosexual / straight","240","240","31210","29180"
"New entrant CS","2021","20-29","Digital, Data and Technology","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Unknown","240","230","31560","30850"
"New entrant CS","2021","20-29","Economics","Heterosexual / straight","230","230","31060","31800"
"New entrant CS","2021","20-29","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Unknown","130","130","30530","32390"
"New entrant CS","2021","20-29","Finance","Heterosexual / straight","140","140","29770","26750"
"New entrant CS","2021","20-29","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Unknown","90","90","29740","28970"
"New entrant CS","2021","20-29","Human Resources","Heterosexual / straight","160","160","26890","26180"
"New entrant CS","2021","20-29","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Unknown","70","70","26980","27270"
"New entrant CS","2021","20-29","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Heterosexual / straight","190","190","35610","33550"
"New entrant CS","2021","20-29","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","Unknown","90","90","30960","26970"
"New entrant CS","2021","20-29","Medicine","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Heterosexual / straight","3600","3530","24290","22920"
"New entrant CS","2021","20-29","Operational Delivery","LGBO","480","480","24140","22850"
"New entrant CS","2021","20-29","Operational Delivery","Undeclared","320","310","24820","22850"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","2840","2790","23300","22350"
"New entrant CS","2021","20-29","Operational Research","Heterosexual / straight","50","50","29550","31400"
"New entrant CS","2021","20-29","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Heterosexual / straight","410","410","25040","23970"
"New entrant CS","2021","20-29","Other","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Other","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","20-29","Other","Unknown","210","210","26890","26350"
"New entrant CS","2021","20-29","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","Heterosexual / straight","990","990","32910","32560"
"New entrant CS","2021","20-29","Policy","LGBO","190","180","33150","32670"
"New entrant CS","2021","20-29","Policy","Undeclared","140","140","33210","32560"
"New entrant CS","2021","20-29","Policy","Unknown","660","650","32970","32790"
"New entrant CS","2021","20-29","Project Delivery","Heterosexual / straight","210","210","31660","32550"
"New entrant CS","2021","20-29","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Unknown","120","120","29770","29640"
"New entrant CS","2021","20-29","Property","Heterosexual / straight","110","110","28410","27880"
"New entrant CS","2021","20-29","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Science and Engineering","Heterosexual / straight","360","360","26740","26370"
"New entrant CS","2021","20-29","Science and Engineering","LGBO","70","70","26540","26370"
"New entrant CS","2021","20-29","Science and Engineering","Undeclared","40","30","[c]","[c]"
"New entrant CS","2021","20-29","Science and Engineering","Unknown","100","100","24740","24660"
"New entrant CS","2021","20-29","Security","Heterosexual / straight","120","120","23760","23540"
"New entrant CS","2021","20-29","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Unknown","90","90","24490","23540"
"New entrant CS","2021","20-29","Social Research","Heterosexual / straight","100","100","31460","32540"
"New entrant CS","2021","20-29","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","Heterosexual / straight","140","140","30490","30650"
"New entrant CS","2021","20-29","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","Unknown","70","70","29780","29570"
"New entrant CS","2021","20-29","Tax","Heterosexual / straight","430","420","23000","20140"
"New entrant CS","2021","20-29","Tax","LGBO","60","60","23110","20140"
"New entrant CS","2021","20-29","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Tax","Unknown","1040","1020","22140","20140"
"New entrant CS","2021","20-29","Unknown","Heterosexual / straight","5030","4990","26560","27570"
"New entrant CS","2021","20-29","Unknown","LGBO","760","760","26180","27570"
"New entrant CS","2021","20-29","Unknown","Undeclared","340","340","26710","27570"
"New entrant CS","2021","20-29","Unknown","Unknown","1890","1870","27730","28000"
"New entrant CS","2021","20-29","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Heterosexual / straight","80","80","37730","35450"
"New entrant CS","2021","30-39","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Heterosexual / straight","70","60","38800","36000"
"New entrant CS","2021","30-39","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data and Technology","Heterosexual / straight","280","280","41800","39620"
"New entrant CS","2021","30-39","Digital, Data and Technology","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data and Technology","Unknown","220","220","42350","38550"
"New entrant CS","2021","30-39","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Heterosexual / straight","130","120","38260","35670"
"New entrant CS","2021","30-39","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Undeclared","[c]","[c]","[c]","[c]"
