"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","No function","Commercial","140","140","49320","46570"
"In post","2022","40-49","No function","Communications","80","70","45790","42850"
"In post","2022","40-49","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","40-49","No function","Economics","40","40","[c]","[c]"
"In post","2022","40-49","No function","Finance","40","40","[c]","[c]"
"In post","2022","40-49","No function","Geography","90","80","33720","33290"
"In post","2022","40-49","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Inspector of Education and Training","290","290","64260","64500"
"In post","2022","40-49","No function","Intelligence Analysis","90","90","32210","28640"
"In post","2022","40-49","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","International Trade","270","270","53030","51970"
"In post","2022","40-49","No function","Knowledge and Information Management","200","190","37060","34260"
"In post","2022","40-49","No function","Legal","360","330","45110","43100"
"In post","2022","40-49","No function","Medicine","190","170","80520","83800"
"In post","2022","40-49","No function","Operational Delivery","45130","41460","29840","27570"
"In post","2022","40-49","No function","Operational Research","60","60","48440","47270"
"In post","2022","40-49","No function","Other","1700","1610","34790","27570"
"In post","2022","40-49","No function","Planning","30","30","[c]","[c]"
"In post","2022","40-49","No function","Planning Inspectors","110","100","53230","47660"
"In post","2022","40-49","No function","Policy","5000","4780","53420","53380"
"In post","2022","40-49","No function","Project Delivery","100","100","50900","51730"
"In post","2022","40-49","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Psychology","330","310","44500","45600"
"In post","2022","40-49","No function","Science and Engineering","1620","1530","45200","45140"
"In post","2022","40-49","No function","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","40-49","No function","Tax","2530","2430","37790","33370"
"In post","2022","40-49","No function","Unknown","1190","1150","45590","37610"
"In post","2022","40-49","No function","Veterinarian","150","140","43220","38300"
"In post","2022","40-49","Project Delivery","Commercial","190","180","42270","39440"
"In post","2022","40-49","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2022","40-49","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Finance","60","60","47710","46000"
"In post","2022","40-49","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Operational Delivery","440","410","39900","37500"
"In post","2022","40-49","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Other","710","690","38890","33900"
"In post","2022","40-49","Project Delivery","Policy","540","520","57280","56660"
"In post","2022","40-49","Project Delivery","Project Delivery","3380","3250","45890","40670"
"In post","2022","40-49","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Science and Engineering","540","540","45900","44000"
"In post","2022","40-49","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Project Delivery","Tax","140","130","35760","33370"
"In post","2022","40-49","Project Delivery","Unknown","90","80","56840","49700"
"In post","2022","40-49","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Operational Delivery","300","280","31180","26030"
"In post","2022","40-49","Property","Other","80","80","30820","27190"
"In post","2022","40-49","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Property","1620","1560","39850","36500"
"In post","2022","40-49","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Property","Unknown","30","30","[c]","[c]"
"In post","2022","40-49","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Intelligence Analysis","190","180","43690","40580"
"In post","2022","40-49","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Policy","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Security","Security","1740","1720","34170","33950"
"In post","2022","40-49","Security","Unknown","200","190","38940","33300"
"In post","2022","40-49","Unknown","Commercial","50","50","39890","37460"
"In post","2022","40-49","Unknown","Communications","100","90","46510","45210"
"In post","2022","40-49","Unknown","Counter Fraud","60","50","28360","25310"
"In post","2022","40-49","Unknown","Digital, Data and Technology","530","520","51830","52050"
"In post","2022","40-49","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Finance","630","610","38940","33300"
"In post","2022","40-49","Unknown","Human Resources","250","230","43900","38020"
"In post","2022","40-49","Unknown","Intelligence Analysis","410","390","30340","28650"
"In post","2022","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Knowledge and Information Management","70","60","39570","38160"
"In post","2022","40-49","Unknown","Legal","60","50","60550","61440"
"In post","2022","40-49","Unknown","Medicine","550","480","49300","40060"
"In post","2022","40-49","Unknown","Operational Delivery","6770","6320","30250","27370"
"In post","2022","40-49","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Other","3120","3010","31400","26670"
"In post","2022","40-49","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Policy","1530","1470","51180","47470"
"In post","2022","40-49","Unknown","Project Delivery","570","550","45660","41970"
"In post","2022","40-49","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Science and Engineering","360","350","39440","36620"
"In post","2022","40-49","Unknown","Security","90","90","33700","31060"
"In post","2022","40-49","Unknown","Social Research","40","30","[c]","[c]"
"In post","2022","40-49","Unknown","Statistics","40","30","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","4110","3920","44980","40810"
"In post","2022","40-49","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Economics","80","70","72590","68050"
"In post","2022","50-59","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Geography","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Operational Delivery","180","170","36220","31700"
"In post","2022","50-59","Analysis","Operational Research","110","100","48900","47060"
"In post","2022","50-59","Analysis","Other","40","40","[c]","[c]"
"In post","2022","50-59","Analysis","Policy","80","70","56780","57230"
"In post","2022","50-59","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Science and Engineering","140","130","44130","40320"
"In post","2022","50-59","Analysis","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Social Research","80","70","53670","55210"
"In post","2022","50-59","Analysis","Statistics","270","260","50840","50710"
"In post","2022","50-59","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Commercial","1000","980","42420","40070"
"In post","2022","50-59","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Operational Delivery","100","100","49540","42830"
"In post","2022","50-59","Commercial","Other","30","30","[c]","[c]"
"In post","2022","50-59","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Science and Engineering","40","40","[c]","[c]"
"In post","2022","50-59","Commercial","Unknown","500","500","76300","67520"
"In post","2022","50-59","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Communications","640","630","42850","38620"
"In post","2022","50-59","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2022","50-59","Communications","Operational Delivery","320","300","31930","26820"
"In post","2022","50-59","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Tax","280","260","29570","26820"
"In post","2022","50-59","Communications","Unknown","50","40","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Counter Fraud","2440","2260","29730","27570"
"In post","2022","50-59","Counter Fraud","Intelligence Analysis","40","40","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Legal","1070","1040","35910","33440"
"In post","2022","50-59","Counter Fraud","Operational Delivery","1370","1270","31920","28920"
"In post","2022","50-59","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Counter Fraud","Other","130","120","40550","35740"
"In post","2022","50-59","Counter Fraud","Tax","620","600","43490","40350"
"In post","2022","50-59","Counter Fraud","Unknown","110","110","38380","33370"
"In post","2022","50-59","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Debt","Operational Delivery","1010","900","26520","25330"
"In post","2022","50-59","Debt","Other","800","690","22710","21260"
"In post","2022","50-59","Debt","Tax","100","100","23230","21250"
"In post","2022","50-59","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","4820","4710","43090","40000"
"In post","2022","50-59","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","310","310","33760","30750"
"In post","2022","50-59","Digital, Data & Technology","Legal","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Operational Delivery","160","150","38080","33680"
"In post","2022","50-59","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Policy","50","40","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Project Delivery","70","70","40050","37710"
"In post","2022","50-59","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Science and Engineering","220","200","43730","39750"
"In post","2022","50-59","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Digital, Data & Technology","Unknown","240","230","52540","54700"
"In post","2022","50-59","Finance","Commercial","250","230","37260","34290"
"In post","2022","50-59","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Digital, Data and Technology","60","50","42580","39860"
"In post","2022","50-59","Finance","Finance","2650","2560","42860","39020"
"In post","2022","50-59","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Operational Delivery","560","480","27600","22080"
"In post","2022","50-59","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Security","130","130","43130","36890"
"In post","2022","50-59","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Finance","Unknown","70","70","50660","43090"
"In post","2022","50-59","Grants Management","Operational Delivery","560","520","27200","24920"
"In post","2022","50-59","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Human Resources","2540","2440","40690","36740"
"In post","2022","50-59","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Operational Delivery","510","480","31430","27570"
"In post","2022","50-59","Human Resources","Other","30","30","[c]","[c]"
"In post","2022","50-59","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Tax","80","70","37650","33400"
"In post","2022","50-59","Human Resources","Unknown","260","250","45180","39800"
"In post","2022","50-59","Internal Audit","Internal Audit","300","290","50040","47100"
"In post","2022","50-59","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Legal","2040","1900","61110","60710"
"In post","2022","50-59","Legal","Operational Delivery","1040","950","28770","28430"
"In post","2022","50-59","Legal","Other","100","90","41490","34440"
"In post","2022","50-59","Legal","Policy","50","50","[c]","[c]"
"In post","2022","50-59","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Legal","Tax","100","100","42550","40350"
"In post","2022","50-59","Legal","Unknown","50","50","[c]","[c]"
"In post","2022","50-59","No function","Commercial","180","180","52820","49530"
"In post","2022","50-59","No function","Communications","50","50","[c]","[c]"
"In post","2022","50-59","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Geography","90","80","34060","33290"
"In post","2022","50-59","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Inspector of Education and Training","380","370","65780","70500"
"In post","2022","50-59","No function","Intelligence Analysis","130","120","31410","28640"
"In post","2022","50-59","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","International Trade","270","260","52040","48220"
"In post","2022","50-59","No function","Knowledge and Information Management","260","250","36400","33170"
"In post","2022","50-59","No function","Legal","470","420","48260","46400"
"In post","2022","50-59","No function","Medicine","170","160","93590","96510"
"In post","2022","50-59","No function","Operational Delivery","61670","56510","29570","27570"
"In post","2022","50-59","No function","Operational Research","50","50","54420","54060"
"In post","2022","50-59","No function","Other","2160","2020","32950","27570"
"In post","2022","50-59","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Planning Inspectors","130","120","57610","58810"
"In post","2022","50-59","No function","Policy","3800","3700","50620","48200"
"In post","2022","50-59","No function","Project Delivery","100","100","49820","47630"
"In post","2022","50-59","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Psychology","160","150","40120","31180"
"In post","2022","50-59","No function","Science and Engineering","1490","1420","46360","45870"
"In post","2022","50-59","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","No function","Tax","3100","2970","39820","35980"
"In post","2022","50-59","No function","Unknown","830","800","45390","35430"
"In post","2022","50-59","No function","Veterinarian","90","90","48510","50280"
"In post","2022","50-59","Project Delivery","Commercial","160","160","47040","42500"
"In post","2022","50-59","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2022","50-59","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Finance","60","60","57700","56270"
"In post","2022","50-59","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Inspector of Education and Training","30","30","[c]","[c]"
"In post","2022","50-59","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Operational Delivery","580","560","38990","36110"
"In post","2022","50-59","Project Delivery","Other","1120","1090","37610","33100"
"In post","2022","50-59","Project Delivery","Policy","620","600","56050","57620"
"In post","2022","50-59","Project Delivery","Project Delivery","3920","3800","46410","41380"
"In post","2022","50-59","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Science and Engineering","900","890","45080","43030"
"In post","2022","50-59","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Project Delivery","Tax","230","210","35580","33440"
"In post","2022","50-59","Project Delivery","Unknown","90","90","74980","62120"
"In post","2022","50-59","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Operational Delivery","380","360","32650","26030"
"In post","2022","50-59","Property","Other","170","170","30360","27150"
"In post","2022","50-59","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Property","2640","2560","40070","36030"
"In post","2022","50-59","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Property","Unknown","30","30","[c]","[c]"
"In post","2022","50-59","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Intelligence Analysis","230","230","39750","36420"
"In post","2022","50-59","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Policy","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Security","Security","3060","3020","33070","32450"
"In post","2022","50-59","Security","Unknown","300","290","33870","33300"
"In post","2022","50-59","Unknown","Commercial","50","50","37290","35200"
"In post","2022","50-59","Unknown","Communications","50","50","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","50","40","[c]","[c]"
"In post","2022","50-59","Unknown","Digital, Data and Technology","480","480","53090","52050"
"In post","2022","50-59","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","1050","1030","39260","33630"
"In post","2022","50-59","Unknown","Human Resources","250","240","42620","38160"
"In post","2022","50-59","Unknown","Intelligence Analysis","460","440","30280","27370"
"In post","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","70","60","40850","38160"
"In post","2022","50-59","Unknown","Legal","30","30","[c]","[c]"
"In post","2022","50-59","Unknown","Medicine","540","480","51620","39780"
"In post","2022","50-59","Unknown","Operational Delivery","7750","7180","30650","27370"
"In post","2022","50-59","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other","5640","5510","29060","25640"
"In post","2022","50-59","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","1360","1320","47460","42640"
"In post","2022","50-59","Unknown","Project Delivery","580","560","46730","41950"
"In post","2022","50-59","Unknown","Property","30","30","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","670","660","36010","29430"
"In post","2022","50-59","Unknown","Security","110","100","32330","28990"
"In post","2022","50-59","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","3870","3740","45210","40130"
"In post","2022","50-59","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Operational Delivery","40","40","[c]","[c]"
"In post","2022","60-64","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Science and Engineering","50","40","[c]","[c]"
"In post","2022","60-64","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Statistics","40","40","[c]","[c]"
"In post","2022","60-64","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Commercial","220","200","40620","39630"
"In post","2022","60-64","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Operational Delivery","40","30","[c]","[c]"
"In post","2022","60-64","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Unknown","60","60","74100","66260"
"In post","2022","60-64","Communications","Communications","130","120","39920","34150"
"In post","2022","60-64","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Operational Delivery","70","50","29890","26590"
"In post","2022","60-64","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Tax","50","40","[c]","[c]"
"In post","2022","60-64","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Counter Fraud","810","610","28830","27570"
"In post","2022","60-64","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Legal","200","160","34280","33370"
"In post","2022","60-64","Counter Fraud","Operational Delivery","400","310","29160","27570"
"In post","2022","60-64","Counter Fraud","Other","40","30","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Tax","210","150","42330","35980"
"In post","2022","60-64","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","Operational Delivery","380","300","25560","22080"
"In post","2022","60-64","Debt","Other","310","240","23100","21260"
"In post","2022","60-64","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","1010","880","39920","36460"
"In post","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","90","90","32200","28260"
"In post","2022","60-64","Digital, Data & Technology","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Operational Delivery","40","30","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Science and Engineering","40","30","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
