"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Female","450","430","28930","26820"
"In post","2022","LGBO","Northumberland, and Tyne and Wear","Male","480","460","30980","27570"
"In post","2022","LGBO","Outer London - East and North East","Female","80","70","31480","31060"
"In post","2022","LGBO","Outer London - East and North East","Male","50","50","32790","31060"
"In post","2022","LGBO","Outer London - South","Female","150","150","38910","33770"
"In post","2022","LGBO","Outer London - South","Male","190","190","42570","37610"
"In post","2022","LGBO","Outer London - West and North West","Female","170","160","32030","31060"
"In post","2022","LGBO","Outer London - West and North West","Male","140","140","34320","31060"
"In post","2022","LGBO","Overseas","Female","60","60","46430","44890"
"In post","2022","LGBO","Overseas","Male","120","120","53120","53470"
"In post","2022","LGBO","Shropshire and Staffordshire","Female","200","190","28240","26350"
"In post","2022","LGBO","Shropshire and Staffordshire","Male","150","150","30310","27260"
"In post","2022","LGBO","South Yorkshire","Female","230","220","32680","28700"
"In post","2022","LGBO","South Yorkshire","Male","230","220","32080","29360"
"In post","2022","LGBO","Southern Scotland","Female","80","80","30000","27570"
"In post","2022","LGBO","Southern Scotland","Male","90","80","31020","27290"
"In post","2022","LGBO","Surrey, East and West Sussex","Female","290","280","30750","27570"
"In post","2022","LGBO","Surrey, East and West Sussex","Male","210","200","30260","27570"
"In post","2022","LGBO","Tees Valley and Durham","Female","230","220","28660","27570"
"In post","2022","LGBO","Tees Valley and Durham","Male","140","130","30190","27570"
"In post","2022","LGBO","Unknown","Female","40","30","[c]","[c]"
"In post","2022","LGBO","Unknown","Male","40","40","[c]","[c]"
"In post","2022","LGBO","West Central Scotland","Female","390","380","31370","27570"
"In post","2022","LGBO","West Central Scotland","Male","450","440","31140","27570"
"In post","2022","LGBO","West Midlands","Female","350","330","31250","27570"
"In post","2022","LGBO","West Midlands","Male","350","340","32140","27570"
"In post","2022","LGBO","West Wales and The Valleys","Female","290","270","27870","26130"
"In post","2022","LGBO","West Wales and The Valleys","Male","280","270","29470","27570"
"In post","2022","LGBO","West Yorkshire","Female","480","450","31500","27570"
"In post","2022","LGBO","West Yorkshire","Male","370","360","34130","28970"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Female","200","180","32940","29290"
"In post","2022","Undeclared","Bedfordshire and Hertfordshire","Male","200","190","34390","32530"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","430","400","32530","29510"
"In post","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","450","440","36830","35000"
"In post","2022","Undeclared","Cheshire","Female","190","170","30540","27570"
"In post","2022","Undeclared","Cheshire","Male","170","160","33140","31650"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Female","90","70","27140","26940"
"In post","2022","Undeclared","Cornwall and Isles of Scilly","Male","90","90","29060","26780"
"In post","2022","Undeclared","Cumbria","Female","80","70","28250","24920"
"In post","2022","Undeclared","Cumbria","Male","90","90","32960","27930"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Female","640","570","31890","27570"
"In post","2022","Undeclared","Derbyshire and Nottinghamshire","Male","500","470","34200","31710"
"In post","2022","Undeclared","Devon","Female","430","370","32280","27570"
"In post","2022","Undeclared","Devon","Male","580","540","36040","36160"
"In post","2022","Undeclared","Dorset and Somerset","Female","250","220","29810","27570"
"In post","2022","Undeclared","Dorset and Somerset","Male","290","280","31810","30380"
"In post","2022","Undeclared","East Anglia","Female","590","540","30370","27570"
"In post","2022","Undeclared","East Anglia","Male","670","640","32330","31550"
"In post","2022","Undeclared","East Wales","Female","780","720","34000","29430"
"In post","2022","Undeclared","East Wales","Male","960","930","35540","31570"
"In post","2022","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Female","240","210","27450","27130"
"In post","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Male","250","230","30300","27570"
"In post","2022","Undeclared","Eastern Scotland","Female","530","490","35380","28950"
"In post","2022","Undeclared","Eastern Scotland","Male","520","500","36930","31990"
"In post","2022","Undeclared","Essex","Female","280","250","29640","28200"
"In post","2022","Undeclared","Essex","Male","210","200","33300","29290"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1260","1150","35490","33300"
"In post","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1590","1540","40180","38390"
"In post","2022","Undeclared","Greater Manchester","Female","860","780","30390","27570"
"In post","2022","Undeclared","Greater Manchester","Male","780","750","33980","30750"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Female","670","610","32080","27880"
"In post","2022","Undeclared","Hampshire and Isle of Wight","Male","760","720","34620","33080"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","200","180","28130","25700"
"In post","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","180","170","31590","28990"
"In post","2022","Undeclared","Highlands and Islands","Female","70","60","30100","27570"
"In post","2022","Undeclared","Highlands and Islands","Male","70","60","32310","30040"
"In post","2022","Undeclared","Inner London - East","Female","910","850","40790","34260"
"In post","2022","Undeclared","Inner London - East","Male","730","710","45710","40170"
"In post","2022","Undeclared","Inner London - West","Female","2830","2710","46140","41750"
"In post","2022","Undeclared","Inner London - West","Male","2770","2730","49440","46070"
"In post","2022","Undeclared","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Kent","Female","390","350","29680","28580"
"In post","2022","Undeclared","Kent","Male","460","430","31130","27430"
"In post","2022","Undeclared","Lancashire","Female","620","540","28710","27570"
"In post","2022","Undeclared","Lancashire","Male","490","470","30000","27570"
"In post","2022","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","320","280","27570","25700"
"In post","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","260","240","30900","27570"
"In post","2022","Undeclared","Lincolnshire","Female","160","140","27880","26670"
"In post","2022","Undeclared","Lincolnshire","Male","140","130","31680","29200"
"In post","2022","Undeclared","Merseyside","Female","820","710","28740","26370"
"In post","2022","Undeclared","Merseyside","Male","670","640","31700","27570"
"In post","2022","Undeclared","North Eastern Scotland","Female","60","50","34210","27570"
"In post","2022","Undeclared","North Eastern Scotland","Male","80","80","45380","36540"
"In post","2022","Undeclared","North Yorkshire","Female","200","180","32320","27570"
"In post","2022","Undeclared","North Yorkshire","Male","250","240","34210","31660"
"In post","2022","Undeclared","Northern Ireland","Female","90","80","29790","26820"
"In post","2022","Undeclared","Northern Ireland","Male","140","130","29820","27370"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Female","780","660","28650","26130"
"In post","2022","Undeclared","Northumberland, and Tyne and Wear","Male","740","700","32580","27570"
"In post","2022","Undeclared","Outer London - East and North East","Female","200","170","29890","30740"
"In post","2022","Undeclared","Outer London - East and North East","Male","130","120","32840","31060"
"In post","2022","Undeclared","Outer London - South","Female","630","580","36590","31740"
"In post","2022","Undeclared","Outer London - South","Male","550","530","42000","37610"
"In post","2022","Undeclared","Outer London - West and North West","Female","530","470","33180","31060"
"In post","2022","Undeclared","Outer London - West and North West","Male","470","430","36250","31090"
"In post","2022","Undeclared","Overseas","Female","140","130","45290","40580"
"In post","2022","Undeclared","Overseas","Male","220","220","47490","42340"
"In post","2022","Undeclared","Shropshire and Staffordshire","Female","370","330","30580","27570"
"In post","2022","Undeclared","Shropshire and Staffordshire","Male","380","360","32690","29670"
"In post","2022","Undeclared","South Yorkshire","Female","460","410","30980","27570"
"In post","2022","Undeclared","South Yorkshire","Male","380","370","33040","30980"
"In post","2022","Undeclared","Southern Scotland","Female","150","130","28820","26860"
"In post","2022","Undeclared","Southern Scotland","Male","160","140","31870","28250"
"In post","2022","Undeclared","Surrey, East and West Sussex","Female","500","440","31910","28350"
"In post","2022","Undeclared","Surrey, East and West Sussex","Male","400","380","33410","30780"
"In post","2022","Undeclared","Tees Valley and Durham","Female","420","360","28510","26610"
"In post","2022","Undeclared","Tees Valley and Durham","Male","320","300","31150","27570"
"In post","2022","Undeclared","Unknown","Female","70","60","32330","27570"
"In post","2022","Undeclared","Unknown","Male","50","50","35230","31370"
"In post","2022","Undeclared","West Central Scotland","Female","760","660","29310","26750"
"In post","2022","Undeclared","West Central Scotland","Male","610","590","33100","28550"
"In post","2022","Undeclared","West Midlands","Female","900","790","30160","27570"
"In post","2022","Undeclared","West Midlands","Male","610","580","32820","27570"
"In post","2022","Undeclared","West Wales and The Valleys","Female","1390","1120","26320","21840"
"In post","2022","Undeclared","West Wales and The Valleys","Male","910","860","30930","26780"
"In post","2022","Undeclared","West Yorkshire","Female","860","760","32350","27570"
"In post","2022","Undeclared","West Yorkshire","Male","700","670","35160","31650"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Female","420","370","33210","29290"
"In post","2022","Unknown","Bedfordshire and Hertfordshire","Male","330","310","33550","30130"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","750","680","31360","28140"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","780","760","34750","30820"
"In post","2022","Unknown","Cheshire","Female","370","330","27920","25500"
"In post","2022","Unknown","Cheshire","Male","320","300","31450","29320"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Female","160","140","25690","21260"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Male","120","110","27570","26520"
"In post","2022","Unknown","Cumbria","Female","390","340","24880","21300"
"In post","2022","Unknown","Cumbria","Male","240","240","27120","24610"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Female","1550","1380","28910","26820"
"In post","2022","Unknown","Derbyshire and Nottinghamshire","Male","1370","1310","30640","27130"
"In post","2022","Unknown","Devon","Female","710","600","26210","23170"
"In post","2022","Unknown","Devon","Male","690","660","29330","27130"
"In post","2022","Unknown","Dorset and Somerset","Female","430","360","28360","27130"
"In post","2022","Unknown","Dorset and Somerset","Male","460","440","31370","27570"
"In post","2022","Unknown","East Anglia","Female","1090","950","28910","26820"
"In post","2022","Unknown","East Anglia","Male","1070","1020","31650","28370"
"In post","2022","Unknown","East Wales","Female","2080","1860","29250","26590"
"In post","2022","Unknown","East Wales","Male","1950","1880","33250","28920"
"In post","2022","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Female","420","370","26560","26120"
"In post","2022","Unknown","East Yorkshire and Northern Lincolnshire","Male","380","360","28380","26930"
"In post","2022","Unknown","Eastern Scotland","Female","3470","3170","32700","27570"
"In post","2022","Unknown","Eastern Scotland","Male","3260","3130","34400","31540"
"In post","2022","Unknown","Essex","Female","600","520","30320","27000"
"In post","2022","Unknown","Essex","Male","410","380","30490","28990"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","2410","2200","34590","29590"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","2990","2910","38890","37770"
"In post","2022","Unknown","Greater Manchester","Female","2510","2270","29290","26820"
"In post","2022","Unknown","Greater Manchester","Male","2390","2310","32120","27570"
"In post","2022","Unknown","Hampshire and Isle of Wight","Female","1390","1210","32220","27570"
"In post","2022","Unknown","Hampshire and Isle of Wight","Male","1780","1680","37740","35180"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","370","330","27060","24920"
"In post","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","300","280","28510","25700"
"In post","2022","Unknown","Highlands and Islands","Female","250","230","29410","27570"
"In post","2022","Unknown","Highlands and Islands","Male","330","310","30820","28610"
"In post","2022","Unknown","Inner London - East","Female","2330","2140","38840","33390"
"In post","2022","Unknown","Inner London - East","Male","2060","2000","42830","37610"
"In post","2022","Unknown","Inner London - West","Female","6320","6080","44860","40050"
"In post","2022","Unknown","Inner London - West","Male","5510","5450","47600","41750"
"In post","2022","Unknown","Kent","Female","690","630","28670","26210"
"In post","2022","Unknown","Kent","Male","820","780","30860","29090"
"In post","2022","Unknown","Lancashire","Female","1750","1510","26970","26120"
"In post","2022","Unknown","Lancashire","Male","1370","1300","29150","27570"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Female","650","560","26140","24620"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Male","460","440","27260","26580"
"In post","2022","Unknown","Lincolnshire","Female","160","140","28550","27380"
"In post","2022","Unknown","Lincolnshire","Male","160","150","28130","27120"
"In post","2022","Unknown","Merseyside","Female","2640","2310","27200","24880"
"In post","2022","Unknown","Merseyside","Male","1760","1690","29040","26590"
"In post","2022","Unknown","North Eastern Scotland","Female","280","250","29890","27570"
"In post","2022","Unknown","North Eastern Scotland","Male","290","270","35140","32040"
"In post","2022","Unknown","North Yorkshire","Female","350","310","31610","27570"
"In post","2022","Unknown","North Yorkshire","Male","350","340","30910","26750"
"In post","2022","Unknown","Northern Ireland","Female","470","420","28030","24890"
"In post","2022","Unknown","Northern Ireland","Male","530","520","27700","24880"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Female","3240","2710","26580","22080"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Male","2430","2320","29970","26820"
"In post","2022","Unknown","Outer London - East and North East","Female","520","460","29470","30330"
"In post","2022","Unknown","Outer London - East and North East","Male","360","350","31620","31060"
"In post","2022","Unknown","Outer London - South","Female","1170","1100","36620","31880"
"In post","2022","Unknown","Outer London - South","Male","950","930","39810","35490"
"In post","2022","Unknown","Outer London - West and North West","Female","870","790","35030","31060"
"In post","2022","Unknown","Outer London - West and North West","Male","700","670","34780","31060"
"In post","2022","Unknown","Overseas","Female","320","320","49870","46600"
"In post","2022","Unknown","Overseas","Male","340","340","51000","52430"
"In post","2022","Unknown","Shropshire and Staffordshire","Female","760","680","29350","26820"
"In post","2022","Unknown","Shropshire and Staffordshire","Male","620","590","32050","27570"
"In post","2022","Unknown","South Yorkshire","Female","870","760","30140","27570"
"In post","2022","Unknown","South Yorkshire","Male","720","690","33660","28800"
"In post","2022","Unknown","Southern Scotland","Female","1190","1040","27990","25930"
"In post","2022","Unknown","Southern Scotland","Male","870","830","29450","26820"
"In post","2022","Unknown","Surrey, East and West Sussex","Female","770","670","30030","27570"
"In post","2022","Unknown","Surrey, East and West Sussex","Male","680","630","31430","28140"
"In post","2022","Unknown","Tees Valley and Durham","Female","980","850","26400","23140"
"In post","2022","Unknown","Tees Valley and Durham","Male","800","750","28690","27130"
"In post","2022","Unknown","Unknown","Female","440","430","33080","29250"
"In post","2022","Unknown","Unknown","Male","1810","1800","37710","33570"
"In post","2022","Unknown","West Central Scotland","Female","2570","2300","30050","26900"
"In post","2022","Unknown","West Central Scotland","Male","2560","2460","31740","27570"
"In post","2022","Unknown","West Midlands","Female","2660","2360","29130","26820"
"In post","2022","Unknown","West Midlands","Male","1880","1810","31720","27570"
"In post","2022","Unknown","West Wales and The Valleys","Female","1510","1300","25920","21840"
"In post","2022","Unknown","West Wales and The Valleys","Male","1010","960","28340","26210"
"In post","2022","Unknown","West Yorkshire","Female","2290","2050","30480","27560"
"In post","2022","Unknown","West Yorkshire","Male","2240","2160","31660","27570"
"Leaver CS","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Female","80","70","26240","24180"
"Leaver CS","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Male","90","80","32110","27070"
"Leaver CS","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Female","170","150","32360","26340"
"Leaver CS","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Male","210","190","33140","29930"
"Leaver CS","2021","Heterosexual / straight","Cheshire","Female","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cheshire","Male","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Female","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Cumbria","Male","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","Female","180","150","26780","24130"
"Leaver CS","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","Male","130","120","28950","25500"
"Leaver CS","2021","Heterosexual / straight","Devon","Female","100","80","24990","21100"
"Leaver CS","2021","Heterosexual / straight","Devon","Male","130","120","27030","24230"
"Leaver CS","2021","Heterosexual / straight","Dorset and Somerset","Female","100","90","26520","26000"
"Leaver CS","2021","Heterosexual / straight","Dorset and Somerset","Male","130","120","31850","30830"
"Leaver CS","2021","Heterosexual / straight","East Anglia","Female","230","200","28050","23700"
"Leaver CS","2021","Heterosexual / straight","East Anglia","Male","240","230","33620","27570"
"Leaver CS","2021","Heterosexual / straight","East Wales","Female","220","190","32040","25950"
"Leaver CS","2021","Heterosexual / straight","East Wales","Male","220","210","36620","28940"
"Leaver CS","2021","Heterosexual / straight","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Female","70","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Male","100","90","30480","26930"
"Leaver CS","2021","Heterosexual / straight","Eastern Scotland","Female","150","130","32810","27150"
"Leaver CS","2021","Heterosexual / straight","Eastern Scotland","Male","180","170","36420","33610"
"Leaver CS","2021","Heterosexual / straight","Essex","Female","100","90","28950","25090"
"Leaver CS","2021","Heterosexual / straight","Essex","Male","60","60","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Female","410","360","31090","26670"
"Leaver CS","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Male","500","480","38270","34420"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester","Female","250","230","30140","24690"
"Leaver CS","2021","Heterosexual / straight","Greater Manchester","Male","190","180","31150","26370"
"Leaver CS","2021","Heterosexual / straight","Hampshire and Isle of Wight","Female","220","190","27330","24460"
"Leaver CS","2021","Heterosexual / straight","Hampshire and Isle of Wight","Male","310","280","30990","28650"
"Leaver CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Female","80","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Male","80","70","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Inner London - East","Female","270","250","39640","34570"
"Leaver CS","2021","Heterosexual / straight","Inner London - East","Male","220","210","44820","34870"
"Leaver CS","2021","Heterosexual / straight","Inner London - East","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Inner London - West","Female","690","650","43690","36980"
"Leaver CS","2021","Heterosexual / straight","Inner London - West","Male","630","600","48190","41350"
"Leaver CS","2021","Heterosexual / straight","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Kent","Female","140","120","26620","24870"
"Leaver CS","2021","Heterosexual / straight","Kent","Male","140","130","27580","26530"
"Leaver CS","2021","Heterosexual / straight","Lancashire","Female","180","150","26800","21010"
"Leaver CS","2021","Heterosexual / straight","Lancashire","Male","150","130","29280","25910"
"Leaver CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Female","140","120","26060","21010"
"Leaver CS","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Male","120","110","29160","26930"
"Leaver CS","2021","Heterosexual / straight","Lincolnshire","Female","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Lincolnshire","Male","110","110","29500","29930"
"Leaver CS","2021","Heterosexual / straight","Merseyside","Female","230","180","26500","22530"
"Leaver CS","2021","Heterosexual / straight","Merseyside","Male","150","130","28270","24700"
"Leaver CS","2021","Heterosexual / straight","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Eastern Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North Yorkshire","Female","70","60","32060","24260"
"Leaver CS","2021","Heterosexual / straight","North Yorkshire","Male","60","60","36380","28380"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Female","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Male","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Female","210","170","25510","21010"
"Leaver CS","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Male","150","130","27470","21010"
"Leaver CS","2021","Heterosexual / straight","Outer London - East and North East","Female","60","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Outer London - East and North East","Male","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Outer London - South","Female","120","100","32430","28260"
"Leaver CS","2021","Heterosexual / straight","Outer London - South","Male","110","100","37430","31060"
"Leaver CS","2021","Heterosexual / straight","Outer London - West and North West","Female","150","140","32610","29080"
"Leaver CS","2021","Heterosexual / straight","Outer London - West and North West","Male","140","130","34240","30410"
"Leaver CS","2021","Heterosexual / straight","Overseas","Female","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Male","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Female","150","120","27020","26000"
"Leaver CS","2021","Heterosexual / straight","Shropshire and Staffordshire","Male","120","110","31630","27570"
"Leaver CS","2021","Heterosexual / straight","South Yorkshire","Female","170","140","27870","24910"
"Leaver CS","2021","Heterosexual / straight","South Yorkshire","Male","130","120","29640","24310"
"Leaver CS","2021","Heterosexual / straight","Southern Scotland","Female","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Southern Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Female","140","120","27670","24440"
"Leaver CS","2021","Heterosexual / straight","Surrey, East and West Sussex","Male","120","110","28180","26200"
"Leaver CS","2021","Heterosexual / straight","Tees Valley and Durham","Female","140","110","26470","21920"
"Leaver CS","2021","Heterosexual / straight","Tees Valley and Durham","Male","110","100","31550","23400"
"Leaver CS","2021","Heterosexual / straight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Central Scotland","Female","180","150","29130","24800"
"Leaver CS","2021","Heterosexual / straight","West Central Scotland","Male","160","140","33380","30880"
"Leaver CS","2021","Heterosexual / straight","West Midlands","Female","230","190","29790","25600"
"Leaver CS","2021","Heterosexual / straight","West Midlands","Male","170","150","34000","25840"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Female","200","160","25050","21590"
"Leaver CS","2021","Heterosexual / straight","West Wales and The Valleys","Male","200","190","28600","22350"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Female","190","160","29250","27570"
"Leaver CS","2021","Heterosexual / straight","West Yorkshire","Male","180","160","31590","27570"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Inner London - West","Female","60","60","45960","37350"
"Leaver CS","2021","LGBO","Inner London - West","Male","80","70","45890","40430"
"Leaver CS","2021","LGBO","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Lancashire","Female","[c]","[c]","[c]","[c]"
