"Status","Year","Responsibility_level","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Greater Manchester","Greater Manchester North East","350","320","22930","21010"
"In post","2021","AA/AO","Greater Manchester","Greater Manchester North West","1060","940","21580","21010"
"In post","2021","AA/AO","Greater Manchester","Greater Manchester South East","690","610","20870","21010"
"In post","2021","AA/AO","Greater Manchester","Greater Manchester South West","1690","1520","20490","20140"
"In post","2021","AA/AO","Greater Manchester","Manchester","1930","1770","21690","21000"
"In post","2021","AA/AO","Hampshire and Isle of Wight","Central Hampshire","810","780","23220","20920"
"In post","2021","AA/AO","Hampshire and Isle of Wight","Isle of Wight","570","520","24850","24040"
"In post","2021","AA/AO","Hampshire and Isle of Wight","North Hampshire","300","280","21290","20920"
"In post","2021","AA/AO","Hampshire and Isle of Wight","Portsmouth","1350","1230","22540","20920"
"In post","2021","AA/AO","Hampshire and Isle of Wight","South Hampshire","1350","940","20270","19520"
"In post","2021","AA/AO","Hampshire and Isle of Wight","Southampton","280","240","20860","21010"
"In post","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","220","210","25050","21010"
"In post","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Warwickshire","490","440","20940","21010"
"In post","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Worcestershire","1110","1050","23760","22850"
"In post","2021","AA/AO","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","80","70","23780","22920"
"In post","2021","AA/AO","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","470","440","21660","21010"
"In post","2021","AA/AO","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","160","140","23900","22920"
"In post","2021","AA/AO","Highlands and Islands","Na h-Eileanan Siar","100","90","21520","21010"
"In post","2021","AA/AO","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Inner London - East","Hackney and Newham","770","670","24260","25060"
"In post","2021","AA/AO","Inner London - East","Haringey and Islington","700","670","27950","25450"
"In post","2021","AA/AO","Inner London - East","Lambeth","480","460","27900","25860"
"In post","2021","AA/AO","Inner London - East","Lewisham and Southwark","280","260","25980","25110"
"In post","2021","AA/AO","Inner London - East","Tower Hamlets","490","450","23610","23500"
"In post","2021","AA/AO","Inner London - West","Camden and City of London","860","810","23580","23270"
"In post","2021","AA/AO","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","440","420","30330","31550"
"In post","2021","AA/AO","Inner London - West","Wandsworth","650","610","29480","30220"
"In post","2021","AA/AO","Inner London - West","Westminster","2540","2420","24410","24120"
"In post","2021","AA/AO","Kent","East Kent","1010","930","22620","21440"
"In post","2021","AA/AO","Kent","Kent Thames Gateway","970","920","27480","29120"
"In post","2021","AA/AO","Kent","Medway","640","600","25150","24310"
"In post","2021","AA/AO","Kent","Mid Kent","330","310","24280","23240"
"In post","2021","AA/AO","Kent","West Kent","40","40","[c]","[c]"
"In post","2021","AA/AO","Lancashire","Blackburn with Darwen","150","130","21040","21010"
"In post","2021","AA/AO","Lancashire","Blackpool","1760","1580","20840","21010"
"In post","2021","AA/AO","Lancashire","Chorley and West Lancashire","730","670","25550","25300"
"In post","2021","AA/AO","Lancashire","East Lancashire","160","130","20320","21010"
"In post","2021","AA/AO","Lancashire","Lancaster and Wyre","480","440","22900","21130"
"In post","2021","AA/AO","Lancashire","Mid Lancashire","2830","2470","21520","21010"
"In post","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Leicester","1200","1060","21120","21010"
"In post","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","960","890","23180","21580"
"In post","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","200","170","21220","21010"
"In post","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","550","500","21800","20320"
"In post","2021","AA/AO","Lincolnshire","Lincolnshire","1290","1210","22240","21010"
"In post","2021","AA/AO","Merseyside","East Merseyside","280","240","20690","20320"
"In post","2021","AA/AO","Merseyside","Liverpool","3650","3260","21460","21430"
"In post","2021","AA/AO","Merseyside","Sefton","2240","1930","20600","20660"
"In post","2021","AA/AO","Merseyside","Wirral","1000","860","21070","21010"
"In post","2021","AA/AO","North Eastern Scotland","Aberdeen City and Aberdeenshire","550","500","25300","22230"
"In post","2021","AA/AO","North Yorkshire","North Yorkshire CC","810","770","23110","20920"
"In post","2021","AA/AO","North Yorkshire","York","570","530","21530","21010"
"In post","2021","AA/AO","Northern Ireland","Antrim and Newtownabbey","150","150","20680","20310"
"In post","2021","AA/AO","Northern Ireland","Ards and North Down","170","170","21240","20310"
"In post","2021","AA/AO","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Belfast","1000","900","20660","20140"
"In post","2021","AA/AO","Northern Ireland","Causeway Coast and Glens","70","70","20410","20310"
"In post","2021","AA/AO","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Lisburn and Castlereagh","200","190","21360","21670"
"In post","2021","AA/AO","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Newry, Mourne and Down","60","60","20470","20310"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Northumberland","90","80","20450","20920"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Sunderland","2380","1890","20740","21010"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Tyneside","6530","5600","20710","21010"
"In post","2021","AA/AO","Outer London - East and North East","Barking & Dagenham and Havering","110","100","23280","23210"
"In post","2021","AA/AO","Outer London - East and North East","Bexley and Greenwich","880","840","28470","28720"
"In post","2021","AA/AO","Outer London - East and North East","Enfield","70","60","23160","23130"
"In post","2021","AA/AO","Outer London - East and North East","Redbridge and Waltham Forest","370","320","23780","25110"
"In post","2021","AA/AO","Outer London - South","Bromley","140","130","22290","22120"
"In post","2021","AA/AO","Outer London - South","Croydon","1740","1580","24510","25630"
"In post","2021","AA/AO","Outer London - South","Merton, Kingston upon Thames and Sutton","130","120","22290","22080"
"In post","2021","AA/AO","Outer London - West and North West","Barnet","270","240","23800","23530"
"In post","2021","AA/AO","Outer London - West and North West","Brent","160","140","23490","23500"
"In post","2021","AA/AO","Outer London - West and North West","Ealing","70","60","24880","25110"
"In post","2021","AA/AO","Outer London - West and North West","Harrow and Hillingdon","610","560","25100","25630"
"In post","2021","AA/AO","Outer London - West and North West","Hounslow and Richmond upon Thames","960","890","26830","25110"
"In post","2021","AA/AO","Overseas","Overseas","50","50","22460","23000"
"In post","2021","AA/AO","Shropshire and Staffordshire","Shropshire CC","450","430","23550","21710"
"In post","2021","AA/AO","Shropshire and Staffordshire","Staffordshire CC","1740","1630","23700","22850"
"In post","2021","AA/AO","Shropshire and Staffordshire","Stoke-on-Trent","600","520","19620","18880"
"In post","2021","AA/AO","Shropshire and Staffordshire","Telford and Wrekin","460","410","21840","21010"
"In post","2021","AA/AO","South Yorkshire","Barnsley, Doncaster and Rotherham","1510","1340","23120","21010"
"In post","2021","AA/AO","South Yorkshire","Sheffield","1580","1390","20950","21430"
"In post","2021","AA/AO","Southern Scotland","Dumfries and Galloway","250","230","23780","22920"
"In post","2021","AA/AO","Southern Scotland","East Ayrshire and North Ayrshire mainland","300","250","21870","21010"
"In post","2021","AA/AO","Southern Scotland","Scottish Borders","180","160","23700","24110"
"In post","2021","AA/AO","Southern Scotland","South Ayrshire","90","80","21360","21050"
"In post","2021","AA/AO","Southern Scotland","South Lanarkshire","1420","1210","20610","20140"
"In post","2021","AA/AO","Surrey, East and West Sussex","Brighton and Hove","160","140","20510","20650"
"In post","2021","AA/AO","Surrey, East and West Sussex","East Surrey","550","520","30380","33050"
"In post","2021","AA/AO","Surrey, East and West Sussex","East Sussex CC","930","820","22480","21010"
"In post","2021","AA/AO","Surrey, East and West Sussex","West Surrey","750","710","24890","24370"
"In post","2021","AA/AO","Surrey, East and West Sussex","West Sussex (North East)","150","130","22210","22360"
"In post","2021","AA/AO","Surrey, East and West Sussex","West Sussex (South West)","390","350","21860","21010"
"In post","2021","AA/AO","Tees Valley and Durham","Darlington","100","90","21000","21000"
"In post","2021","AA/AO","Tees Valley and Durham","Durham CC","3340","2940","23210","21430"
"In post","2021","AA/AO","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","810","730","23360","21010"
"In post","2021","AA/AO","Tees Valley and Durham","South Teesside","440","390","20550","21010"
"In post","2021","AA/AO","Unknown","Unknown","240","220","22240","21010"
"In post","2021","AA/AO","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1370","1300","26510","22430"
"In post","2021","AA/AO","West Central Scotland","Glasgow City","3820","3450","21070","21010"
"In post","2021","AA/AO","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","340","300","21770","21010"
"In post","2021","AA/AO","West Central Scotland","North Lanarkshire","1460","1220","20910","20640"
"In post","2021","AA/AO","West Midlands","Birmingham","3570","3230","21010","20180"
"In post","2021","AA/AO","West Midlands","Coventry","290","260","20920","21010"
"In post","2021","AA/AO","West Midlands","Dudley","530","440","20750","21010"
"In post","2021","AA/AO","West Midlands","Sandwell","60","50","20710","21010"
"In post","2021","AA/AO","West Midlands","Solihull","210","190","21100","21430"
"In post","2021","AA/AO","West Midlands","Walsall","260","210","20620","21010"
"In post","2021","AA/AO","West Midlands","Wolverhampton","360","300","20320","21010"
"In post","2021","AA/AO","West Wales and The Valleys","Bridgend and Neath Port Talbot","270","230","20500","21010"
"In post","2021","AA/AO","West Wales and The Valleys","Central Valleys","360","320","21620","21010"
"In post","2021","AA/AO","West Wales and The Valleys","Conwy and Denbighshire","130","110","22020","23250"
"In post","2021","AA/AO","West Wales and The Valleys","Gwent Valleys","340","290","20910","21010"
"In post","2021","AA/AO","West Wales and The Valleys","Gwynedd","410","370","21140","21010"
"In post","2021","AA/AO","West Wales and The Valleys","Isle of Anglesey","70","70","22240","21130"
"In post","2021","AA/AO","West Wales and The Valleys","South West Wales","480","440","21590","21010"
"In post","2021","AA/AO","West Wales and The Valleys","Swansea","5140","4400","21000","21590"
"In post","2021","AA/AO","West Yorkshire","Bradford","1330","1120","20480","20140"
"In post","2021","AA/AO","West Yorkshire","Calderdale and Kirklees","230","190","20570","21010"
"In post","2021","AA/AO","West Yorkshire","Leeds","2740","2540","21880","21010"
"In post","2021","AA/AO","West Yorkshire","Wakefield","760","690","25590","24740"
"In post","2021","EO","Bedfordshire and Hertfordshire","Bedford","280","260","27760","27570"
"In post","2021","EO","Bedfordshire and Hertfordshire","Central Bedfordshire","130","120","28060","27390"
"In post","2021","EO","Bedfordshire and Hertfordshire","Hertfordshire","920","860","29990","29290"
"In post","2021","EO","Bedfordshire and Hertfordshire","Luton","280","240","27590","27570"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","800","750","30940","29290"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","490","470","28760","28350"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","570","550","28320","27570"
"In post","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","560","530","28350","27570"
"In post","2021","EO","Cheshire","Cheshire East","240","220","27510","27570"
"In post","2021","EO","Cheshire","Cheshire West and Chester","180","160","27190","27570"
"In post","2021","EO","Cheshire","Warrington","1010","980","30460","28860"
"In post","2021","EO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","620","570","27220","27570"
"In post","2021","EO","Cumbria","East Cumbria","300","280","25240","25740"
"In post","2021","EO","Cumbria","West Cumbria","270","250","27160","27380"
"In post","2021","EO","Derbyshire and Nottinghamshire","Derby","300","270","27480","27570"
"In post","2021","EO","Derbyshire and Nottinghamshire","East Derbyshire","200","180","27320","27570"
"In post","2021","EO","Derbyshire and Nottinghamshire","North Nottinghamshire","320","300","27800","27570"
"In post","2021","EO","Derbyshire and Nottinghamshire","Nottingham","2150","2000","26100","25860"
"In post","2021","EO","Derbyshire and Nottinghamshire","South and West Derbyshire","370","330","27880","27570"
"In post","2021","EO","Derbyshire and Nottinghamshire","South Nottinghamshire","200","190","28130","27570"
"In post","2021","EO","Devon","Devon CC","1330","1210","26930","27570"
"In post","2021","EO","Devon","Plymouth","900","830","27120","27130"
"In post","2021","EO","Devon","Torbay","120","100","27310","27570"
"In post","2021","EO","Dorset and Somerset","Bournemouth and Poole","330","290","27070","27570"
"In post","2021","EO","Dorset and Somerset","Dorset CC","560","520","28090","27130"
"In post","2021","EO","Dorset and Somerset","Somerset","730","660","26920","27570"
"In post","2021","EO","East Anglia","Breckland and South Norfolk","130","120","28750","27570"
"In post","2021","EO","East Anglia","Cambridgeshire CC","710","670","27980","27570"
"In post","2021","EO","East Anglia","North and West Norfolk","210","190","28450","27570"
"In post","2021","EO","East Anglia","Norwich and East Norfolk","560","490","27230","27570"
"In post","2021","EO","East Anglia","Peterborough","460","410","26910","27130"
"In post","2021","EO","East Anglia","Suffolk","1230","1150","27320","27570"
"In post","2021","EO","East Wales","Cardiff and Vale of Glamorgan","3320","3110","26860","26930"
"In post","2021","EO","East Wales","Flintshire and Wrexham","660","620","27990","27570"
"In post","2021","EO","East Wales","Monmouthshire and Newport","1360","1260","25610","25040"
"In post","2021","EO","East Wales","Powys","160","150","27610","27570"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","600","580","28510","27160"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","710","630","27410","27570"
"In post","2021","EO","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","350","320","27130","27570"
"In post","2021","EO","Eastern Scotland","Angus and Dundee City","490","450","27430","27570"
"In post","2021","EO","Eastern Scotland","City of Edinburgh","2630","2500","28470","28130"
"In post","2021","EO","Eastern Scotland","Clackmannanshire and Fife","550","510","29470","27570"
"In post","2021","EO","Eastern Scotland","East Lothian and Midlothian","80","70","27370","27570"
"In post","2021","EO","Eastern Scotland","Falkirk","690","620","29420","27570"
"In post","2021","EO","Eastern Scotland","Perth and Kinross and Stirling","570","530","30650","30160"
"In post","2021","EO","Eastern Scotland","West Lothian","180","160","28290","27570"
"In post","2021","EO","Essex","Essex Haven Gateway","510","480","29800","29290"
"In post","2021","EO","Essex","Essex Thames Gateway","410","370","29510","29290"
"In post","2021","EO","Essex","Heart of Essex","330","320","28970","29290"
"In post","2021","EO","Essex","Southend-on-Sea","390","350","27730","28130"
"In post","2021","EO","Essex","Thurrock","220","200","27350","27370"
"In post","2021","EO","Essex","West Essex","420","360","27950","27370"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","2610","2480","24800","25750"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","1430","1310","26650","27250"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","540","480","27450","27570"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","170","150","27230","27570"
"In post","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","1240","1180","26730","26670"
"In post","2021","EO","Greater Manchester","Greater Manchester North East","590","560","27650","27570"
"In post","2021","EO","Greater Manchester","Greater Manchester North West","650","580","27420","27570"
"In post","2021","EO","Greater Manchester","Greater Manchester South East","410","380","27190","27570"
"In post","2021","EO","Greater Manchester","Greater Manchester South West","1720","1630","25860","25560"
"In post","2021","EO","Greater Manchester","Manchester","2430","2300","26450","26120"
"In post","2021","EO","Hampshire and Isle of Wight","Central Hampshire","720","680","27210","26670"
"In post","2021","EO","Hampshire and Isle of Wight","Isle of Wight","220","190","28300","27570"
"In post","2021","EO","Hampshire and Isle of Wight","North Hampshire","270","250","27220","27570"
"In post","2021","EO","Hampshire and Isle of Wight","Portsmouth","1160","1080","27310","26670"
"In post","2021","EO","Hampshire and Isle of Wight","South Hampshire","980","920","26140","26520"
"In post","2021","EO","Hampshire and Isle of Wight","Southampton","410","380","26830","27370"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","140","130","28120","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Warwickshire","440","410","25780","27570"
"In post","2021","EO","Herefordshire, Worcestershire and Warwickshire","Worcestershire","510","480","28020","27570"
"In post","2021","EO","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","90","90","29660","28120"
"In post","2021","EO","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","380","360","28680","27570"
"In post","2021","EO","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","130","120","28970","28120"
"In post","2021","EO","Highlands and Islands","Na h-Eileanan Siar","50","40","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","EO","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","EO","Inner London - East","Hackney and Newham","1090","1010","30850","31060"
"In post","2021","EO","Inner London - East","Haringey and Islington","510","480","31130","31060"
"In post","2021","EO","Inner London - East","Lambeth","1280","1220","32180","31880"
"In post","2021","EO","Inner London - East","Lewisham and Southwark","570","560","30090","31060"
"In post","2021","EO","Inner London - East","Tower Hamlets","1020","980","29230","29570"
"In post","2021","EO","Inner London - West","Camden and City of London","930","880","29720","29570"
"In post","2021","EO","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","270","260","32040","31060"
"In post","2021","EO","Inner London - West","Wandsworth","180","180","33390","31530"
"In post","2021","EO","Inner London - West","Westminster","6500","6330","29000","28700"
"In post","2021","EO","Kent","East Kent","2380","2150","27420","27370"
"In post","2021","EO","Kent","Kent Thames Gateway","400","380","30370","29290"
"In post","2021","EO","Kent","Medway","410","390","30710","29290"
"In post","2021","EO","Kent","Mid Kent","300","280","29500","29290"
"In post","2021","EO","Kent","West Kent","110","100","28870","29290"
"In post","2021","EO","Lancashire","Blackburn with Darwen","220","200","27500","27570"
"In post","2021","EO","Lancashire","Blackpool","1860","1680","27440","27570"
"In post","2021","EO","Lancashire","Chorley and West Lancashire","320","290","29650","27570"
"In post","2021","EO","Lancashire","East Lancashire","210","190","27280","27570"
"In post","2021","EO","Lancashire","Lancaster and Wyre","370","340","27570","27570"
"In post","2021","EO","Lancashire","Mid Lancashire","1390","1260","27040","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Leicester","750","680","27030","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","550","510","27620","27380"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","250","230","27640","27570"
"In post","2021","EO","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","280","260","27210","27570"
"In post","2021","EO","Lincolnshire","Lincolnshire","750","700","27810","27570"
"In post","2021","EO","Merseyside","East Merseyside","520","460","27490","27570"
"In post","2021","EO","Merseyside","Liverpool","3050","2790","25710","25310"
"In post","2021","EO","Merseyside","Sefton","1870","1720","26390","26410"
"In post","2021","EO","Merseyside","Wirral","750","660","27350","27570"
"In post","2021","EO","North Eastern Scotland","Aberdeen City and Aberdeenshire","600","560","29290","27570"
"In post","2021","EO","North Yorkshire","North Yorkshire CC","530","500","28020","27570"
"In post","2021","EO","North Yorkshire","York","510","480","26690","26670"
"In post","2021","EO","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland","Belfast","820","770","26290","25560"
"In post","2021","EO","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland","Lisburn and Castlereagh","100","100","27210","27240"
"In post","2021","EO","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northumberland and Tyne and Wear","Northumberland","190","170","27250","27570"
"In post","2021","EO","Northumberland and Tyne and Wear","Sunderland","1420","1270","27140","27570"
"In post","2021","EO","Northumberland and Tyne and Wear","Tyneside","3920","3600","26250","25560"
"In post","2021","EO","Outer London - East and North East","Barking & Dagenham and Havering","380","350","30980","31060"
"In post","2021","EO","Outer London - East and North East","Bexley and Greenwich","550","510","32070","31060"
"In post","2021","EO","Outer London - East and North East","Enfield","250","230","30950","31060"
"In post","2021","EO","Outer London - East and North East","Redbridge and Waltham Forest","540","500","30680","31060"
"In post","2021","EO","Outer London - South","Bromley","240","220","31060","31060"
"In post","2021","EO","Outer London - South","Croydon","2600","2450","29660","29370"
"In post","2021","EO","Outer London - South","Merton, Kingston upon Thames and Sutton","380","360","31420","31060"
"In post","2021","EO","Outer London - West and North West","Barnet","440","410","30040","31060"
"In post","2021","EO","Outer London - West and North West","Brent","270","260","30670","31060"
"In post","2021","EO","Outer London - West and North West","Ealing","350","330","31200","31060"
"In post","2021","EO","Outer London - West and North West","Harrow and Hillingdon","2010","1780","29540","29080"
"In post","2021","EO","Outer London - West and North West","Hounslow and Richmond upon Thames","940","890","30020","29250"
"In post","2021","EO","Overseas","Overseas","280","270","28020","27370"
"In post","2021","EO","Shropshire and Staffordshire","Shropshire CC","430","410","28350","27570"
"In post","2021","EO","Shropshire and Staffordshire","Staffordshire CC","1070","1000","28260","27570"
"In post","2021","EO","Shropshire and Staffordshire","Stoke-on-Trent","410","370","26300","27570"
"In post","2021","EO","Shropshire and Staffordshire","Telford and Wrekin","560","510","26840","27570"
"In post","2021","EO","South Yorkshire","Barnsley, Doncaster and Rotherham","940","820","28310","27570"
"In post","2021","EO","South Yorkshire","Sheffield","1800","1630","26350","26000"
"In post","2021","EO","Southern Scotland","Dumfries and Galloway","220","200","30370","29190"
"In post","2021","EO","Southern Scotland","East Ayrshire and North Ayrshire mainland","470","430","25690","27570"
"In post","2021","EO","Southern Scotland","Scottish Borders","190","170","28120","27570"
"In post","2021","EO","Southern Scotland","South Ayrshire","180","170","27510","27570"
"In post","2021","EO","Southern Scotland","South Lanarkshire","840","730","26240","26120"
"In post","2021","EO","Surrey, East and West Sussex","Brighton and Hove","270","240","27590","27570"
