"Status","Year","Ethnicity","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southend-on-Sea","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Staffordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Stoke-on-Trent","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Suffolk CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sunderland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swansea","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swindon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Telford and Wrekin","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Torbay","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tower Hamlets","G6/G7","40","40","[c]","[c]"
"In post","2022","Other ethnicity","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tower Hamlets","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tyneside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wakefield","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Walsall","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wandsworth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wandsworth","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warrington","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warwickshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Cumbria","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Lothian","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Surrey","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (North East)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (South West)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Westminster","EO","110","100","28680","28310"
"In post","2022","Other ethnicity","Westminster","G6/G7","210","200","59270","57400"
"In post","2022","Other ethnicity","Westminster","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Westminster","SEO/HEO","250","240","38330","38160"
"In post","2022","Other ethnicity","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wirral","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wolverhampton","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Worcestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Worcestershire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","York","EO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","York","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Angus and Dundee City","AA/AO","30","30","[c]","[c]"
"In post","2022","Undeclared","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Antrim and Newtownabbey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnet","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnet","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Undeclared","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnsley, Doncaster and Rotherham","AA/AO","50","40","[c]","[c]"
"In post","2022","Undeclared","Barnsley, Doncaster and Rotherham","EO","30","30","[c]","[c]"
"In post","2022","Undeclared","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
