"Status","Year","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Heterosexual / straight","220","210","26690","25390"
"In post","2021","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Undeclared","50","50","28630","25390"
"In post","2021","Security","Wales","Unknown","40","40","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Heterosexual / straight","260","250","29620","25560"
"In post","2021","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Unknown","60","60","32550","31810"
"In post","2021","Security","Yorkshire and The Humber","Heterosexual / straight","320","310","31490","30140"
"In post","2021","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","Undeclared","60","60","37490","39070"
"In post","2021","Security","Yorkshire and The Humber","Unknown","80","80","34390","38670"
"In post","2021","Social Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","Heterosexual / straight","350","330","47760","43560"
"In post","2021","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","Undeclared","30","30","[c]","[c]"
"In post","2021","Social Research","London","Unknown","60","50","44520","41730"
"In post","2021","Social Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Social Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Heterosexual / straight","160","150","38620","37020"
"In post","2021","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Unknown","40","30","[c]","[c]"
"In post","2021","Social Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","Heterosexual / straight","280","270","41450","43760"
"In post","2021","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","Unknown","80","70","37000","37020"
"In post","2021","Social Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","London","Heterosexual / straight","650","630","47780","43170"
"In post","2021","Statistics","London","LGBO","60","60","45840","42570"
"In post","2021","Statistics","London","Undeclared","60","60","45230","41760"
"In post","2021","Statistics","London","Unknown","140","140","43290","39810"
"In post","2021","Statistics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North West (England)","Heterosexual / straight","80","70","40870","38630"
"In post","2021","Statistics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Heterosexual / straight","130","120","40220","37020"
"In post","2021","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Unknown","40","40","[c]","[c]"
"In post","2021","Statistics","South West (England)","Heterosexual / straight","140","130","40150","37320"
"In post","2021","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","Heterosexual / straight","240","230","41540","37460"
"In post","2021","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","Unknown","100","90","38810","36370"
"In post","2021","Statistics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","Heterosexual / straight","70","70","39680","36820"
"In post","2021","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East Midlands (England)","Heterosexual / straight","700","660","35720","31810"
"In post","2021","Tax","East Midlands (England)","LGBO","50","50","32310","31810"
"In post","2021","Tax","East Midlands (England)","Undeclared","120","110","37340","31870"
"In post","2021","Tax","East Midlands (England)","Unknown","520","490","28220","25560"
"In post","2021","Tax","East of England","Heterosexual / straight","150","130","34770","31810"
"In post","2021","Tax","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East of England","Undeclared","30","30","[c]","[c]"
"In post","2021","Tax","East of England","Unknown","70","60","32160","31810"
"In post","2021","Tax","London","Heterosexual / straight","1330","1260","44600","39800"
"In post","2021","Tax","London","LGBO","70","60","45470","39800"
"In post","2021","Tax","London","Undeclared","210","190","44330","39800"
"In post","2021","Tax","London","Unknown","700","660","39760","36160"
"In post","2021","Tax","North East (England)","Heterosexual / straight","1120","1060","31240","28130"
"In post","2021","Tax","North East (England)","LGBO","80","80","29480","25560"
"In post","2021","Tax","North East (England)","Undeclared","110","100","35910","31810"
"In post","2021","Tax","North East (England)","Unknown","850","810","25130","25560"
"In post","2021","Tax","North West (England)","Heterosexual / straight","1730","1630","34380","31810"
"In post","2021","Tax","North West (England)","LGBO","120","110","31530","25560"
"In post","2021","Tax","North West (England)","Undeclared","230","210","38030","32280"
"In post","2021","Tax","North West (England)","Unknown","1210","1150","27260","25560"
"In post","2021","Tax","Northern Ireland","Heterosexual / straight","390","370","35890","31810"
"In post","2021","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2021","Tax","Northern Ireland","Unknown","190","170","26300","25560"
"In post","2021","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","Heterosexual / straight","1100","1020","33790","31810"
"In post","2021","Tax","Scotland","LGBO","80","80","29100","26490"
"In post","2021","Tax","Scotland","Undeclared","150","130","36400","31810"
"In post","2021","Tax","Scotland","Unknown","750","710","26480","20140"
"In post","2021","Tax","South East (England)","Heterosexual / straight","320","290","34810","31870"
"In post","2021","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South East (England)","Undeclared","80","70","35420","31870"
"In post","2021","Tax","South East (England)","Unknown","170","160","29260","28110"
"In post","2021","Tax","South West (England)","Heterosexual / straight","360","340","40450","35000"
"In post","2021","Tax","South West (England)","LGBO","30","30","[c]","[c]"
"In post","2021","Tax","South West (England)","Undeclared","60","60","41720","35000"
"In post","2021","Tax","South West (England)","Unknown","110","110","36950","31810"
"In post","2021","Tax","Wales","Heterosexual / straight","880","840","31330","31810"
"In post","2021","Tax","Wales","LGBO","80","70","31270","31810"
"In post","2021","Tax","Wales","Undeclared","90","90","34240","31810"
"In post","2021","Tax","Wales","Unknown","610","580","27560","25560"
"In post","2021","Tax","West Midlands (England)","Heterosexual / straight","750","720","35990","31810"
"In post","2021","Tax","West Midlands (England)","LGBO","40","40","[c]","[c]"
"In post","2021","Tax","West Midlands (England)","Undeclared","100","90","39440","35000"
"In post","2021","Tax","West Midlands (England)","Unknown","410","390","29740","25560"
"In post","2021","Tax","Yorkshire and The Humber","Heterosexual / straight","760","720","34620","31810"
"In post","2021","Tax","Yorkshire and The Humber","LGBO","40","40","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","Undeclared","120","110","35520","31810"
"In post","2021","Tax","Yorkshire and The Humber","Unknown","650","630","26990","25560"
"In post","2021","Unknown","East Midlands (England)","Heterosexual / straight","3060","2740","26480","27570"
"In post","2021","Unknown","East Midlands (England)","LGBO","210","190","26370","27570"
"In post","2021","Unknown","East Midlands (England)","Undeclared","410","360","25910","27570"
"In post","2021","Unknown","East Midlands (England)","Unknown","1190","1050","26520","27570"
"In post","2021","Unknown","East of England","Heterosexual / straight","3290","3000","28860","27570"
"In post","2021","Unknown","East of England","LGBO","200","190","28390","27570"
"In post","2021","Unknown","East of England","Undeclared","380","340","28410","27570"
"In post","2021","Unknown","East of England","Unknown","1050","910","29320","27570"
"In post","2021","Unknown","London","Heterosexual / straight","10460","10060","40810","31880"
"In post","2021","Unknown","London","LGBO","860","840","41680","34550"
"In post","2021","Unknown","London","Undeclared","1280","1210","39340","31880"
"In post","2021","Unknown","London","Unknown","5530","5260","41030","31880"
"In post","2021","Unknown","North East (England)","Heterosexual / straight","7020","6290","27400","27570"
"In post","2021","Unknown","North East (England)","LGBO","390","370","26470","25560"
"In post","2021","Unknown","North East (England)","Undeclared","710","630","26890","26120"
"In post","2021","Unknown","North East (England)","Unknown","2520","2190","26730","25560"
"In post","2021","Unknown","North West (England)","Heterosexual / straight","11950","10890","27560","27570"
"In post","2021","Unknown","North West (England)","LGBO","700","680","27130","27570"
"In post","2021","Unknown","North West (England)","Undeclared","1420","1270","26990","27570"
"In post","2021","Unknown","North West (England)","Unknown","5310","4720","27510","27570"
"In post","2021","Unknown","Northern Ireland","Heterosexual / straight","70","70","28920","25560"
"In post","2021","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Unknown","50","50","26000","25560"
"In post","2021","Unknown","Overseas","Heterosexual / straight","230","220","41480","33300"
"In post","2021","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Undeclared","40","40","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Heterosexual / straight","13640","12670","34580","27570"
"In post","2021","Unknown","Scotland","LGBO","900","870","33920","27570"
"In post","2021","Unknown","Scotland","Undeclared","1250","1150","31300","27570"
"In post","2021","Unknown","Scotland","Unknown","6270","5760","32870","27570"
"In post","2021","Unknown","South East (England)","Heterosexual / straight","4750","4330","28010","27570"
"In post","2021","Unknown","South East (England)","LGBO","380","370","27400","27570"
"In post","2021","Unknown","South East (England)","Undeclared","610","550","27800","27570"
"In post","2021","Unknown","South East (England)","Unknown","1480","1310","29210","27570"
"In post","2021","Unknown","South West (England)","Heterosexual / straight","4330","3860","28070","27570"
"In post","2021","Unknown","South West (England)","LGBO","300","290","26770","27570"
"In post","2021","Unknown","South West (England)","Undeclared","620","550","28460","27570"
"In post","2021","Unknown","South West (England)","Unknown","1480","1250","28770","27570"
"In post","2021","Unknown","Unknown","Heterosexual / straight","750","710","32410","27570"
"In post","2021","Unknown","Unknown","LGBO","50","50","29740","27570"
"In post","2021","Unknown","Unknown","Undeclared","90","80","30510","27570"
"In post","2021","Unknown","Unknown","Unknown","640","620","33940","29250"
"In post","2021","Unknown","Wales","Heterosexual / straight","3890","3520","26180","27570"
"In post","2021","Unknown","Wales","LGBO","270","260","25750","27570"
"In post","2021","Unknown","Wales","Undeclared","460","410","25360","27570"
"In post","2021","Unknown","Wales","Unknown","1470","1290","25840","27570"
"In post","2021","Unknown","West Midlands (England)","Heterosexual / straight","5060","4530","26900","27570"
"In post","2021","Unknown","West Midlands (England)","LGBO","260","240","26660","27570"
"In post","2021","Unknown","West Midlands (England)","Undeclared","630","550","25840","27570"
"In post","2021","Unknown","West Midlands (England)","Unknown","2250","1940","26420","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Heterosexual / straight","6520","5850","30170","27570"
"In post","2021","Unknown","Yorkshire and The Humber","LGBO","440","420","29180","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Undeclared","780","690","28830","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","2720","2410","29760","27570"
"In post","2021","Veterinarian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Heterosexual / straight","60","50","45240","37910"
"In post","2021","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Heterosexual / straight","90","90","42580","38710"
"In post","2022","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Heterosexual / straight","150","140","38510","34800"
"In post","2022","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Heterosexual / straight","710","690","47210","42470"
"In post","2022","Commercial","London","LGBO","60","60","44370","41200"
"In post","2022","Commercial","London","Undeclared","160","160","47750","43260"
"In post","2022","Commercial","London","Unknown","180","170","43540","40390"
"In post","2022","Commercial","North East (England)","Heterosexual / straight","150","140","39180","36500"
"In post","2022","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North West (England)","Heterosexual / straight","450","430","38130","36500"
"In post","2022","Commercial","North West (England)","LGBO","30","30","[c]","[c]"
"In post","2022","Commercial","North West (England)","Undeclared","40","40","[c]","[c]"
"In post","2022","Commercial","North West (England)","Unknown","110","100","34790","32040"
"In post","2022","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Heterosexual / straight","190","180","36950","34500"
"In post","2022","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Scotland","Unknown","80","80","30740","26900"
"In post","2022","Commercial","South East (England)","Heterosexual / straight","360","350","37960","35600"
"In post","2022","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South East (England)","Undeclared","40","40","[c]","[c]"
"In post","2022","Commercial","South East (England)","Unknown","60","50","34520","33570"
"In post","2022","Commercial","South West (England)","Heterosexual / straight","1420","1360","39990","37610"
"In post","2022","Commercial","South West (England)","LGBO","60","60","35050","33000"
"In post","2022","Commercial","South West (England)","Undeclared","200","190","41200","38240"
"In post","2022","Commercial","South West (England)","Unknown","190","180","37100","35000"
"In post","2022","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Heterosexual / straight","260","250","35740","31930"
"In post","2022","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","Undeclared","60","50","32410","31410"
"In post","2022","Commercial","Wales","Unknown","30","30","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Heterosexual / straight","190","190","38530","36500"
"In post","2022","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands (England)","Unknown","60","50","37620","36500"
"In post","2022","Commercial","Yorkshire and The Humber","Heterosexual / straight","440","420","38930","36500"
"In post","2022","Commercial","Yorkshire and The Humber","LGBO","40","40","[c]","[c]"
"In post","2022","Commercial","Yorkshire and The Humber","Undeclared","70","70","39320","36820"
"In post","2022","Commercial","Yorkshire and The Humber","Unknown","80","70","38230","36270"
"In post","2022","Communications","East Midlands (England)","Heterosexual / straight","70","70","39960","38640"
"In post","2022","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Heterosexual / straight","60","60","36000","33300"
"In post","2022","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","London","Heterosexual / straight","1350","1310","47540","43800"
"In post","2022","Communications","London","LGBO","150","150","44800","42710"
"In post","2022","Communications","London","Undeclared","270","260","45640","40750"
"In post","2022","Communications","London","Unknown","440","430","45520","42200"
"In post","2022","Communications","North East (England)","Heterosexual / straight","80","70","36260","33370"
"In post","2022","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Heterosexual / straight","170","160","37820","36850"
"In post","2022","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North West (England)","Unknown","30","30","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Heterosexual / straight","50","50","38590","37710"
"In post","2022","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Heterosexual / straight","210","200","34470","33000"
"In post","2022","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Unknown","30","30","[c]","[c]"
"In post","2022","Communications","South West (England)","Heterosexual / straight","230","210","36530","35340"
"In post","2022","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","Communications","South West (England)","Unknown","50","40","[c]","[c]"
"In post","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Heterosexual / straight","270","260","37520","34740"
"In post","2022","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Undeclared","50","40","[c]","[c]"
"In post","2022","Communications","Wales","Unknown","50","50","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Heterosexual / straight","120","120","38750","36480"
"In post","2022","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Heterosexual / straight","110","110","43700","40840"
"In post","2022","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Heterosexual / straight","40","40","[c]","[c]"
