"Status","Year","Region_ITL1","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East Midlands (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Heterosexual / straight","190","180","34690","32670"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","SEO/HEO","Unknown","80","70","33230","31810"
"New entrant CS","2021","East Midlands (England)","Unknown","Heterosexual / straight","80","70","23850","22920"
"New entrant CS","2021","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Heterosexual / straight","760","740","22660","21570"
"New entrant CS","2021","East of England","AA/AO","LGBO","60","60","22000","21430"
"New entrant CS","2021","East of England","AA/AO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","East of England","AA/AO","Unknown","340","330","22320","21430"
"New entrant CS","2021","East of England","EO","Heterosexual / straight","960","940","28110","27570"
"New entrant CS","2021","East of England","EO","LGBO","90","90","28090","27570"
"New entrant CS","2021","East of England","EO","Undeclared","50","50","[c]","[c]"
"New entrant CS","2021","East of England","EO","Unknown","170","170","26840","27570"
"New entrant CS","2021","East of England","G6/G7","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Heterosexual / straight","210","200","34500","33000"
"New entrant CS","2021","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Unknown","70","60","32800","31810"
"New entrant CS","2021","East of England","Unknown","Heterosexual / straight","110","110","21920","22920"
"New entrant CS","2021","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","Unknown","60","50","21340","22920"
"New entrant CS","2021","London","AA/AO","Heterosexual / straight","1310","1290","24350","25110"
"New entrant CS","2021","London","AA/AO","LGBO","110","110","24600","24490"
"New entrant CS","2021","London","AA/AO","Undeclared","110","110","23730","24110"
"New entrant CS","2021","London","AA/AO","Unknown","970","960","24060","22680"
"New entrant CS","2021","London","EO","Heterosexual / straight","3240","3170","29860","31060"
"New entrant CS","2021","London","EO","LGBO","350","350","29290","31060"
"New entrant CS","2021","London","EO","Undeclared","270","260","29170","31060"
"New entrant CS","2021","London","EO","Unknown","1090","1080","28680","28650"
"New entrant CS","2021","London","G6/G7","Heterosexual / straight","1010","980","57760","54700"
"New entrant CS","2021","London","G6/G7","LGBO","100","100","56610","53950"
"New entrant CS","2021","London","G6/G7","Undeclared","120","120","59800","57460"
"New entrant CS","2021","London","G6/G7","Unknown","620","610","60290","57430"
"New entrant CS","2021","London","SCS","Heterosexual / straight","120","110","95550","89920"
"New entrant CS","2021","London","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS","Unknown","190","180","88270","74000"
"New entrant CS","2021","London","SEO/HEO","Heterosexual / straight","2730","2670","36170","34710"
"New entrant CS","2021","London","SEO/HEO","LGBO","350","340","35190","34020"
"New entrant CS","2021","London","SEO/HEO","Undeclared","360","350","35530","34020"
"New entrant CS","2021","London","SEO/HEO","Unknown","1760","1750","34520","33570"
"New entrant CS","2021","London","Unknown","Heterosexual / straight","170","170","26700","26810"
"New entrant CS","2021","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Unknown","70","70","25630","26810"
"New entrant CS","2021","North East (England)","AA/AO","Heterosexual / straight","1120","1110","20980","21010"
"New entrant CS","2021","North East (England)","AA/AO","LGBO","110","110","20960","21010"
"New entrant CS","2021","North East (England)","AA/AO","Undeclared","60","60","21030","21010"
"New entrant CS","2021","North East (England)","AA/AO","Unknown","620","600","20500","20140"
"New entrant CS","2021","North East (England)","EO","Heterosexual / straight","500","490","26580","27570"
"New entrant CS","2021","North East (England)","EO","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","EO","Unknown","300","300","25730","25560"
"New entrant CS","2021","North East (England)","G6/G7","Heterosexual / straight","60","60","53240","50440"
"New entrant CS","2021","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Heterosexual / straight","190","180","34130","32000"
"New entrant CS","2021","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","SEO/HEO","Unknown","90","90","33150","31810"
"New entrant CS","2021","North East (England)","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","AA/AO","Heterosexual / straight","1600","1580","20940","21010"
"New entrant CS","2021","North West (England)","AA/AO","LGBO","170","170","20760","21010"
"New entrant CS","2021","North West (England)","AA/AO","Undeclared","90","90","20650","21010"
"New entrant CS","2021","North West (England)","AA/AO","Unknown","980","960","20700","20140"
"New entrant CS","2021","North West (England)","EO","Heterosexual / straight","1220","1200","27280","27570"
"New entrant CS","2021","North West (England)","EO","LGBO","160","160","26970","27570"
"New entrant CS","2021","North West (England)","EO","Undeclared","70","70","27460","27570"
"New entrant CS","2021","North West (England)","EO","Unknown","450","440","25910","25560"
"New entrant CS","2021","North West (England)","G6/G7","Heterosexual / straight","190","190","54930","52640"
"New entrant CS","2021","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","G6/G7","Unknown","80","80","56110","52580"
"New entrant CS","2021","North West (England)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Heterosexual / straight","480","470","34270","33000"
"New entrant CS","2021","North West (England)","SEO/HEO","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","SEO/HEO","Unknown","240","240","33360","31810"
"New entrant CS","2021","North West (England)","Unknown","Heterosexual / straight","90","80","25700","22920"
"New entrant CS","2021","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","Heterosexual / straight","80","70","20220","20140"
"New entrant CS","2021","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA/AO","Unknown","130","120","20200","20140"
"New entrant CS","2021","Northern Ireland","EO","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","AA/AO","Heterosexual / straight","970","940","20690","20760"
"New entrant CS","2021","Scotland","AA/AO","LGBO","110","110","20630","20140"
"New entrant CS","2021","Scotland","AA/AO","Undeclared","130","130","20780","20850"
"New entrant CS","2021","Scotland","AA/AO","Unknown","990","960","20900","20140"
"New entrant CS","2021","Scotland","EO","Heterosexual / straight","700","690","26830","27570"
"New entrant CS","2021","Scotland","EO","LGBO","90","80","26940","27570"
"New entrant CS","2021","Scotland","EO","Undeclared","50","50","26370","27570"
"New entrant CS","2021","Scotland","EO","Unknown","310","300","26020","26160"
"New entrant CS","2021","Scotland","G6/G7","Heterosexual / straight","110","110","56140","53680"
"New entrant CS","2021","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","G6/G7","Unknown","140","140","55880","52480"
"New entrant CS","2021","Scotland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Heterosexual / straight","390","380","35140","33550"
"New entrant CS","2021","Scotland","SEO/HEO","LGBO","50","50","33130","30990"
"New entrant CS","2021","Scotland","SEO/HEO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Scotland","SEO/HEO","Unknown","350","340","34940","32650"
"New entrant CS","2021","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","AA/AO","Heterosexual / straight","1270","1240","22860","21010"
"New entrant CS","2021","South East (England)","AA/AO","LGBO","120","120","23070","21500"
"New entrant CS","2021","South East (England)","AA/AO","Undeclared","90","90","22450","21010"
"New entrant CS","2021","South East (England)","AA/AO","Unknown","710","680","22920","21430"
"New entrant CS","2021","South East (England)","EO","Heterosexual / straight","1600","1560","27960","27570"
"New entrant CS","2021","South East (England)","EO","LGBO","190","190","27770","27570"
"New entrant CS","2021","South East (England)","EO","Undeclared","100","90","27980","27570"
"New entrant CS","2021","South East (England)","EO","Unknown","360","350","26630","27570"
"New entrant CS","2021","South East (England)","G6/G7","Heterosexual / straight","140","130","56390","53500"
"New entrant CS","2021","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","G6/G7","Unknown","50","50","61770","54250"
"New entrant CS","2021","South East (England)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Heterosexual / straight","500","480","34350","33000"
"New entrant CS","2021","South East (England)","SEO/HEO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","South East (England)","SEO/HEO","Undeclared","50","50","35750","36690"
"New entrant CS","2021","South East (England)","SEO/HEO","Unknown","140","140","33330","32790"
"New entrant CS","2021","South East (England)","Unknown","Heterosexual / straight","150","140","24520","22920"
"New entrant CS","2021","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Unknown","Unknown","60","50","23000","22920"
"New entrant CS","2021","South West (England)","AA/AO","Heterosexual / straight","1080","1040","21010","21010"
"New entrant CS","2021","South West (England)","AA/AO","LGBO","100","100","20780","21010"
"New entrant CS","2021","South West (England)","AA/AO","Undeclared","70","60","20280","20600"
"New entrant CS","2021","South West (England)","AA/AO","Unknown","380","370","21330","21010"
"New entrant CS","2021","South West (England)","EO","Heterosexual / straight","1060","1020","26450","27570"
"New entrant CS","2021","South West (England)","EO","LGBO","120","120","26570","27570"
"New entrant CS","2021","South West (England)","EO","Undeclared","90","80","25750","27570"
"New entrant CS","2021","South West (England)","EO","Unknown","320","310","24890","26350"
"New entrant CS","2021","South West (England)","G6/G7","Heterosexual / straight","180","170","56480","54650"
"New entrant CS","2021","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","G6/G7","Unknown","80","70","57950","53800"
"New entrant CS","2021","South West (England)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","SEO/HEO","Heterosexual / straight","800","770","34940","33300"
"New entrant CS","2021","South West (England)","SEO/HEO","LGBO","50","50","32320","30360"
"New entrant CS","2021","South West (England)","SEO/HEO","Undeclared","60","50","33320","33000"
"New entrant CS","2021","South West (England)","SEO/HEO","Unknown","260","250","34810","33290"
"New entrant CS","2021","South West (England)","Unknown","Heterosexual / straight","180","170","31220","26820"
"New entrant CS","2021","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Unknown","60","60","24660","22920"
"New entrant CS","2021","Unknown","AA/AO","Heterosexual / straight","70","70","21460","21010"
"New entrant CS","2021","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Heterosexual / straight","140","140","27690","27570"
"New entrant CS","2021","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Heterosexual / straight","70","60","35500","35000"
"New entrant CS","2021","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","110","110","29700","28000"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Heterosexual / straight","810","780","20600","21010"
"New entrant CS","2021","Wales","AA/AO","LGBO","100","90","20620","21010"
"New entrant CS","2021","Wales","AA/AO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Unknown","590","560","20440","20140"
"New entrant CS","2021","Wales","EO","Heterosexual / straight","420","410","26650","27570"
"New entrant CS","2021","Wales","EO","LGBO","60","60","26590","27570"
"New entrant CS","2021","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Unknown","210","200","24980","23320"
"New entrant CS","2021","Wales","G6/G7","Heterosexual / straight","80","70","55850","52450"
"New entrant CS","2021","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Heterosexual / straight","290","280","34400","33840"
"New entrant CS","2021","Wales","SEO/HEO","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Unknown","160","160","33130","30840"
"New entrant CS","2021","Wales","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Heterosexual / straight","760","740","21080","21010"
"New entrant CS","2021","West Midlands (England)","AA/AO","LGBO","90","80","20830","21010"
"New entrant CS","2021","West Midlands (England)","AA/AO","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Unknown","500","480","20620","20140"
"New entrant CS","2021","West Midlands (England)","EO","Heterosexual / straight","870","840","27050","27570"
"New entrant CS","2021","West Midlands (England)","EO","LGBO","90","80","27180","27570"
"New entrant CS","2021","West Midlands (England)","EO","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","EO","Unknown","200","200","25680","25560"
"New entrant CS","2021","West Midlands (England)","G6/G7","Heterosexual / straight","120","110","55710","52580"
"New entrant CS","2021","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Heterosexual / straight","310","300","35800","36330"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Unknown","150","150","34600","31920"
"New entrant CS","2021","West Midlands (England)","Unknown","Heterosexual / straight","130","120","23020","22920"
"New entrant CS","2021","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Unknown","30","20","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Heterosexual / straight","870","850","21070","21010"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","LGBO","110","100","20830","21010"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Unknown","750","740","20980","20600"
"New entrant CS","2021","Yorkshire and The Humber","EO","Heterosexual / straight","1030","1010","27070","27570"
"New entrant CS","2021","Yorkshire and The Humber","EO","LGBO","120","120","26870","27570"
"New entrant CS","2021","Yorkshire and The Humber","EO","Undeclared","70","60","26750","27570"
"New entrant CS","2021","Yorkshire and The Humber","EO","Unknown","330","320","25740","25560"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Heterosexual / straight","150","140","57070","54000"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Unknown","120","120","54720","49860"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","420","400","33520","31990"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","LGBO","60","60","32140","30990"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Unknown","270","270","32390","31810"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Heterosexual / straight","70","70","22480","22920"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA/AO","Heterosexual / straight","1020","1000","21670","21260"
"New entrant CS","2022","East Midlands (England)","AA/AO","LGBO","90","90","21520","21250"
"New entrant CS","2022","East Midlands (England)","AA/AO","Undeclared","50","50","21200","21260"
"New entrant CS","2022","East Midlands (England)","AA/AO","Unknown","450","440","21420","21250"
"New entrant CS","2022","East Midlands (England)","EO","Heterosexual / straight","500","480","26860","26590"
"New entrant CS","2022","East Midlands (England)","EO","LGBO","50","50","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Unknown","210","210","26370","26590"
"New entrant CS","2022","East Midlands (England)","G6/G7","Heterosexual / straight","60","60","54920","51300"
"New entrant CS","2022","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Heterosexual / straight","320","310","34560","33080"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Unknown","110","110","33740","33080"
"New entrant CS","2022","East Midlands (England)","Unknown","Heterosexual / straight","370","340","28100","24800"
"New entrant CS","2022","East Midlands (England)","Unknown","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
