"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Cumbria","Heterosexual / straight","Male","300","290","28870","25790"
"In post","2022","East Cumbria","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Undeclared","Female","50","50","28190","24920"
"In post","2022","East Cumbria","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","East Cumbria","Unknown","Female","90","80","26950","24920"
"In post","2022","East Cumbria","Unknown","Male","80","80","28850","24920"
"In post","2022","East Derbyshire","Heterosexual / straight","Female","220","180","27020","27570"
"In post","2022","East Derbyshire","Heterosexual / straight","Male","80","80","31880","27570"
"In post","2022","East Derbyshire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Unknown","Female","50","40","[c]","[c]"
"In post","2022","East Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Female","530","480","28780","26670"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Male","1090","1060","32640","31150"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","Male","120","110","35690","39070"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Female","220","200","28180","26900"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Male","380","370","30480","28890"
"In post","2022","East Kent","Heterosexual / straight","Female","1550","1400","28480","26820"
"In post","2022","East Kent","Heterosexual / straight","Male","1540","1480","28940","26910"
"In post","2022","East Kent","LGBO","Female","70","70","29510","25690"
"In post","2022","East Kent","LGBO","Male","90","90","28050","27370"
"In post","2022","East Kent","Undeclared","Female","230","200","29120","27370"
"In post","2022","East Kent","Undeclared","Male","320","300","29720","27370"
"In post","2022","East Kent","Unknown","Female","310","280","27810","24880"
"In post","2022","East Kent","Unknown","Male","350","330","27970","24880"
"In post","2022","East Lancashire","Heterosexual / straight","Female","260","230","26940","27570"
"In post","2022","East Lancashire","Heterosexual / straight","Male","110","110","28480","27570"
"In post","2022","East Lancashire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Unknown","Female","60","50","26760","27570"
"In post","2022","East Lancashire","Unknown","Male","50","50","26820","27570"
"In post","2022","East Lothian and Midlothian","Heterosexual / straight","Female","60","50","30550","27570"
"In post","2022","East Lothian and Midlothian","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Heterosexual / straight","Female","590","520","28390","27570"
"In post","2022","East Merseyside","Heterosexual / straight","Male","210","200","31170","27570"
"In post","2022","East Merseyside","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Undeclared","Female","60","50","28570","27570"
"In post","2022","East Merseyside","Undeclared","Male","30","30","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Female","160","130","26930","27570"
"In post","2022","East Merseyside","Unknown","Male","80","70","27130","27570"
"In post","2022","East Riding of Yorkshire","Heterosexual / straight","Female","560","510","28120","26610"
"In post","2022","East Riding of Yorkshire","Heterosexual / straight","Male","900","860","30260","26950"
"In post","2022","East Riding of Yorkshire","LGBO","Female","40","40","[c]","[c]"
"In post","2022","East Riding of Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Undeclared","Female","70","60","27420","26680"
"In post","2022","East Riding of Yorkshire","Undeclared","Male","130","120","30800","29200"
"In post","2022","East Riding of Yorkshire","Unknown","Female","120","110","26560","24920"
"In post","2022","East Riding of Yorkshire","Unknown","Male","160","150","30220","27380"
"In post","2022","East Surrey","Heterosexual / straight","Female","360","330","33540","31020"
"In post","2022","East Surrey","Heterosexual / straight","Male","360","340","34490","33890"
"In post","2022","East Surrey","LGBO","Female","50","40","[c]","[c]"
"In post","2022","East Surrey","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","East Surrey","Undeclared","Female","50","50","34690","33940"
"In post","2022","East Surrey","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","East Surrey","Unknown","Female","90","80","31500","29690"
"In post","2022","East Surrey","Unknown","Male","90","90","31900","33790"
"In post","2022","East Sussex CC","Heterosexual / straight","Female","860","740","26890","26780"
"In post","2022","East Sussex CC","Heterosexual / straight","Male","540","520","28990","27570"
"In post","2022","East Sussex CC","LGBO","Female","60","60","27030","27260"
"In post","2022","East Sussex CC","LGBO","Male","50","50","26100","26690"
"In post","2022","East Sussex CC","Undeclared","Female","110","90","27180","26750"
"In post","2022","East Sussex CC","Undeclared","Male","100","90","31580","27570"
"In post","2022","East Sussex CC","Unknown","Female","170","140","25840","26140"
"In post","2022","East Sussex CC","Unknown","Male","140","130","27080","26140"
"In post","2022","Enfield","Heterosexual / straight","Female","140","130","31650","31060"
"In post","2022","Enfield","Heterosexual / straight","Male","80","80","34240","31060"
"In post","2022","Enfield","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Enfield","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Female","60","50","30650","31060"
"In post","2022","Enfield","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","Female","370","340","31060","29290"
"In post","2022","Essex Haven Gateway","Heterosexual / straight","Male","310","300","32720","29290"
"In post","2022","Essex Haven Gateway","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Undeclared","Female","50","50","29990","27630"
"In post","2022","Essex Haven Gateway","Undeclared","Male","50","50","[c]","[c]"
"In post","2022","Essex Haven Gateway","Unknown","Female","70","70","28350","28200"
"In post","2022","Essex Haven Gateway","Unknown","Male","70","70","31790","29090"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","Female","510","450","28120","28750"
"In post","2022","Essex Thames Gateway","Heterosexual / straight","Male","160","160","28760","29290"
"In post","2022","Essex Thames Gateway","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Female","130","110","27210","25110"
"In post","2022","Essex Thames Gateway","Unknown","Male","60","50","27400","25110"
"In post","2022","Falkirk","Heterosexual / straight","Female","750","640","27200","27230"
"In post","2022","Falkirk","Heterosexual / straight","Male","310","290","30520","27570"
"In post","2022","Falkirk","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","Falkirk","Undeclared","Male","30","30","[c]","[c]"
"In post","2022","Falkirk","Unknown","Female","390","330","26710","23780"
"In post","2022","Falkirk","Unknown","Male","300","270","31520","35000"
"In post","2022","Fermanagh and Omagh","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","Female","760","710","28370","26120"
"In post","2022","Flintshire and Wrexham","Heterosexual / straight","Male","650","640","29000","26860"
"In post","2022","Flintshire and Wrexham","LGBO","Female","60","50","27420","24730"
"In post","2022","Flintshire and Wrexham","LGBO","Male","40","40","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Undeclared","Female","130","120","27180","25830"
"In post","2022","Flintshire and Wrexham","Undeclared","Male","280","260","30740","29470"
"In post","2022","Flintshire and Wrexham","Unknown","Female","210","180","26250","23140"
"In post","2022","Flintshire and Wrexham","Unknown","Male","130","130","28670","26110"
"In post","2022","Glasgow City","Heterosexual / straight","Female","4860","4480","33110","27570"
"In post","2022","Glasgow City","Heterosexual / straight","Male","3660","3540","34530","30930"
"In post","2022","Glasgow City","LGBO","Female","310","300","32120","27570"
"In post","2022","Glasgow City","LGBO","Male","380","370","31750","27570"
"In post","2022","Glasgow City","Undeclared","Female","510","450","31010","27570"
"In post","2022","Glasgow City","Undeclared","Male","390","370","33280","27570"
"In post","2022","Glasgow City","Unknown","Female","1760","1600","31630","27230"
"In post","2022","Glasgow City","Unknown","Male","1650","1600","32850","27570"
"In post","2022","Gloucestershire CC","Heterosexual / straight","Female","610","540","30180","27570"
"In post","2022","Gloucestershire CC","Heterosexual / straight","Male","410","390","32500","27570"
"In post","2022","Gloucestershire CC","LGBO","Female","30","30","[c]","[c]"
"In post","2022","Gloucestershire CC","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Undeclared","Female","90","70","29510","27130"
"In post","2022","Gloucestershire CC","Undeclared","Male","90","80","32860","27570"
"In post","2022","Gloucestershire CC","Unknown","Female","170","150","28130","27130"
"In post","2022","Gloucestershire CC","Unknown","Male","100","100","31260","27130"
"In post","2022","Greater Manchester North East","Heterosexual / straight","Female","530","490","28560","27570"
"In post","2022","Greater Manchester North East","Heterosexual / straight","Male","300","290","29370","27570"
"In post","2022","Greater Manchester North East","LGBO","Female","40","40","[c]","[c]"
"In post","2022","Greater Manchester North East","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Undeclared","Female","60","50","27550","27570"
"In post","2022","Greater Manchester North East","Undeclared","Male","60","60","28080","27570"
"In post","2022","Greater Manchester North East","Unknown","Female","140","120","25690","26130"
"In post","2022","Greater Manchester North East","Unknown","Male","100","90","27910","27570"
"In post","2022","Greater Manchester North West","Heterosexual / straight","Female","970","860","26170","24800"
"In post","2022","Greater Manchester North West","Heterosexual / straight","Male","480","460","27100","27120"
"In post","2022","Greater Manchester North West","LGBO","Female","50","40","[c]","[c]"
"In post","2022","Greater Manchester North West","LGBO","Male","30","30","[c]","[c]"
"In post","2022","Greater Manchester North West","Undeclared","Female","100","90","24740","21260"
"In post","2022","Greater Manchester North West","Undeclared","Male","50","50","26590","27570"
"In post","2022","Greater Manchester North West","Unknown","Female","320","270","24360","21260"
"In post","2022","Greater Manchester North West","Unknown","Male","140","130","26140","26130"
"In post","2022","Greater Manchester South East","Heterosexual / straight","Female","470","420","26390","24090"
"In post","2022","Greater Manchester South East","Heterosexual / straight","Male","230","220","26620","26780"
"In post","2022","Greater Manchester South East","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Undeclared","Female","70","60","24940","23320"
"In post","2022","Greater Manchester South East","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester South East","Unknown","Female","140","120","25190","23170"
"In post","2022","Greater Manchester South East","Unknown","Male","80","80","25090","21260"
"In post","2022","Greater Manchester South West","Heterosexual / straight","Female","2220","2050","32630","27570"
"In post","2022","Greater Manchester South West","Heterosexual / straight","Male","2080","2020","33780","30930"
"In post","2022","Greater Manchester South West","LGBO","Female","140","130","31980","27570"
"In post","2022","Greater Manchester South West","LGBO","Male","230","230","31340","27390"
"In post","2022","Greater Manchester South West","Undeclared","Female","250","220","31910","28920"
"In post","2022","Greater Manchester South West","Undeclared","Male","240","240","34050","31990"
"In post","2022","Greater Manchester South West","Unknown","Female","1020","940","29680","26820"
"In post","2022","Greater Manchester South West","Unknown","Male","1090","1060","32260","27570"
"In post","2022","Gwent Valleys","Heterosexual / straight","Female","530","470","29100","27570"
"In post","2022","Gwent Valleys","Heterosexual / straight","Male","220","210","33890","27570"
"In post","2022","Gwent Valleys","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Undeclared","Female","60","50","30180","27570"
"In post","2022","Gwent Valleys","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Gwent Valleys","Unknown","Female","100","90","25610","25160"
"In post","2022","Gwent Valleys","Unknown","Male","40","40","[c]","[c]"
"In post","2022","Gwynedd","Heterosexual / straight","Female","330","290","26300","24630"
"In post","2022","Gwynedd","Heterosexual / straight","Male","200","190","28240","24800"
"In post","2022","Gwynedd","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Undeclared","Female","40","40","[c]","[c]"
"In post","2022","Gwynedd","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","Gwynedd","Unknown","Female","90","80","23790","21260"
"In post","2022","Gwynedd","Unknown","Male","60","50","23430","21260"
"In post","2022","Hackney and Newham","Heterosexual / straight","Female","2080","1940","39350","35330"
"In post","2022","Hackney and Newham","Heterosexual / straight","Male","1730","1680","41960","37930"
"In post","2022","Hackney and Newham","LGBO","Female","100","90","42050","37930"
"In post","2022","Hackney and Newham","LGBO","Male","150","140","44310","37930"
"In post","2022","Hackney and Newham","Undeclared","Female","280","260","37970","33440"
"In post","2022","Hackney and Newham","Undeclared","Male","280","270","42660","37940"
"In post","2022","Hackney and Newham","Unknown","Female","1050","960","36130","31880"
"In post","2022","Hackney and Newham","Unknown","Male","900","870","40910","37930"
"In post","2022","Haringey and Islington","Heterosexual / straight","Female","570","540","31720","31060"
"In post","2022","Haringey and Islington","Heterosexual / straight","Male","410","410","33820","32040"
"In post","2022","Haringey and Islington","LGBO","Female","30","30","[c]","[c]"
"In post","2022","Haringey and Islington","LGBO","Male","40","40","[c]","[c]"
"In post","2022","Haringey and Islington","Undeclared","Female","80","70","32620","31060"
"In post","2022","Haringey and Islington","Undeclared","Male","40","30","[c]","[c]"
"In post","2022","Haringey and Islington","Unknown","Female","220","200","30440","31060"
"In post","2022","Haringey and Islington","Unknown","Male","200","190","31840","31880"
"In post","2022","Harrow and Hillingdon","Heterosexual / straight","Female","1180","1060","31390","29170"
"In post","2022","Harrow and Hillingdon","Heterosexual / straight","Male","1240","1170","31670","29080"
"In post","2022","Harrow and Hillingdon","LGBO","Female","30","30","[c]","[c]"
"In post","2022","Harrow and Hillingdon","LGBO","Male","30","30","[c]","[c]"
"In post","2022","Harrow and Hillingdon","Undeclared","Female","200","180","32710","30410"
"In post","2022","Harrow and Hillingdon","Undeclared","Male","230","210","33040","30410"
"In post","2022","Harrow and Hillingdon","Unknown","Female","160","150","30760","28650"
"In post","2022","Harrow and Hillingdon","Unknown","Male","170","160","30730","28650"
"In post","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Female","690","620","27490","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Male","510","490","28450","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","LGBO","Female","50","50","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Hartlepool and Stockton-on-Tees","Undeclared","Female","70","60","29070","26110"
"In post","2022","Hartlepool and Stockton-on-Tees","Undeclared","Male","50","50","31020","29730"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Female","160","130","25650","25910"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Male","120","110","28400","27570"
"In post","2022","Heart of Essex","Heterosexual / straight","Female","510","470","32370","29290"
"In post","2022","Heart of Essex","Heterosexual / straight","Male","350","340","34250","31550"
"In post","2022","Heart of Essex","LGBO","Female","40","40","[c]","[c]"
"In post","2022","Heart of Essex","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Heart of Essex","Undeclared","Female","60","50","28050","26560"
"In post","2022","Heart of Essex","Undeclared","Male","40","30","[c]","[c]"
"In post","2022","Heart of Essex","Unknown","Female","130","120","30690","26500"
"In post","2022","Heart of Essex","Unknown","Male","110","100","29710","28700"
"In post","2022","Herefordshire, County of","Heterosexual / straight","Female","190","180","28110","26670"
"In post","2022","Herefordshire, County of","Heterosexual / straight","Male","160","150","30250","27570"
"In post","2022","Herefordshire, County of","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Female","40","40","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Male","40","40","[c]","[c]"
"In post","2022","Hertfordshire CC","Heterosexual / straight","Female","1240","1150","35250","30210"
"In post","2022","Hertfordshire CC","Heterosexual / straight","Male","790","780","37120","32120"
"In post","2022","Hertfordshire CC","LGBO","Female","50","50","32840","29880"
"In post","2022","Hertfordshire CC","LGBO","Male","50","50","35930","30750"
"In post","2022","Hertfordshire CC","Undeclared","Female","120","110","34170","30340"
"In post","2022","Hertfordshire CC","Undeclared","Male","90","90","36410","33450"
"In post","2022","Hertfordshire CC","Unknown","Female","280","250","35560","30750"
"In post","2022","Hertfordshire CC","Unknown","Male","210","200","36580","32120"
"In post","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Female","990","920","32430","31020"
"In post","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Male","920","890","34070","32090"
"In post","2022","Hounslow and Richmond upon Thames","LGBO","Female","80","70","31510","30010"
"In post","2022","Hounslow and Richmond upon Thames","LGBO","Male","60","60","32620","31530"
"In post","2022","Hounslow and Richmond upon Thames","Undeclared","Female","150","140","32030","29170"
"In post","2022","Hounslow and Richmond upon Thames","Undeclared","Male","120","110","36590","34570"
"In post","2022","Hounslow and Richmond upon Thames","Unknown","Female","330","310","32140","31020"
"In post","2022","Hounslow and Richmond upon Thames","Unknown","Male","300","290","32760","31020"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Female","390","350","30550","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Male","280","270","33460","30090"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Female","70","50","27350","27370"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Female","160","130","27680","26900"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Male","150","130","30700","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Female","420","390","29110","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Male","350","340","30230","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Female","50","40","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Female","150","140","30830","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Male","170","160","31460","27940"
"In post","2022","Isle of Anglesey","Heterosexual / straight","Female","100","90","28270","27570"
"In post","2022","Isle of Anglesey","Heterosexual / straight","Male","100","90","29570","26840"
"In post","2022","Isle of Anglesey","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Heterosexual / straight","Female","300","270","26490","26330"
"In post","2022","Isle of Wight","Heterosexual / straight","Male","350","340","28500","26810"
"In post","2022","Isle of Wight","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Undeclared","Female","30","30","[c]","[c]"
"In post","2022","Isle of Wight","Undeclared","Male","50","40","[c]","[c]"
"In post","2022","Isle of Wight","Unknown","Female","50","40","[c]","[c]"
"In post","2022","Isle of Wight","Unknown","Male","80","70","29850","31650"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Female","300","290","32070","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Male","300","290","33790","32400"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","100","90","33150","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","90","90","33340","31060"
"In post","2022","Kent Thames Gateway","Heterosexual / straight","Female","540","500","29080","29290"
"In post","2022","Kent Thames Gateway","Heterosexual / straight","Male","570","550","31820","31650"
"In post","2022","Kent Thames Gateway","LGBO","Female","40","40","[c]","[c]"
"In post","2022","Kent Thames Gateway","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Kent Thames Gateway","Undeclared","Female","60","50","30020","29290"
"In post","2022","Kent Thames Gateway","Undeclared","Male","40","40","[c]","[c]"
"In post","2022","Kent Thames Gateway","Unknown","Female","140","130","27920","28140"
"In post","2022","Kent Thames Gateway","Unknown","Male","190","180","30400","30700"
"In post","2022","Kingston upon Hull, City of","Heterosexual / straight","Female","810","700","28250","27130"
"In post","2022","Kingston upon Hull, City of","Heterosexual / straight","Male","640","610","29090","27350"
"In post","2022","Kingston upon Hull, City of","LGBO","Female","50","50","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","LGBO","Male","40","40","[c]","[c]"
"In post","2022","Kingston upon Hull, City of","Undeclared","Female","110","100","28640","27570"
"In post","2022","Kingston upon Hull, City of","Undeclared","Male","100","90","30310","27470"
"In post","2022","Kingston upon Hull, City of","Unknown","Female","210","180","26770","26350"
"In post","2022","Kingston upon Hull, City of","Unknown","Male","160","150","27820","27000"
"In post","2022","Lambeth","Heterosexual / straight","Female","1360","1290","41200","37560"
"In post","2022","Lambeth","Heterosexual / straight","Male","1050","1030","45030","40070"
"In post","2022","Lambeth","LGBO","Female","100","90","41710","37120"
"In post","2022","Lambeth","LGBO","Male","90","90","40050","35500"
"In post","2022","Lambeth","Undeclared","Female","180","170","39790","33090"
"In post","2022","Lambeth","Undeclared","Male","110","110","47480","40170"
"In post","2022","Lambeth","Unknown","Female","280","260","42020","33480"
"In post","2022","Lambeth","Unknown","Male","260","250","42930","38000"
"In post","2022","Lancaster and Wyre","Heterosexual / straight","Female","460","420","28840","26670"
"In post","2022","Lancaster and Wyre","Heterosexual / straight","Male","330","320","30200","26940"
"In post","2022","Lancaster and Wyre","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Lancaster and Wyre","Undeclared","Female","40","30","[c]","[c]"
"In post","2022","Lancaster and Wyre","Undeclared","Male","40","30","[c]","[c]"
"In post","2022","Lancaster and Wyre","Unknown","Female","110","100","26480","26350"
"In post","2022","Lancaster and Wyre","Unknown","Male","80","70","28470","27120"
"In post","2022","Leeds","Heterosexual / straight","Female","4740","4350","34570","30820"
"In post","2022","Leeds","Heterosexual / straight","Male","3800","3700","35780","31990"
"In post","2022","Leeds","LGBO","Female","330","320","32980","30810"
"In post","2022","Leeds","LGBO","Male","290","290","36100","31900"
"In post","2022","Leeds","Undeclared","Female","590","540","34700","30820"
"In post","2022","Leeds","Undeclared","Male","510","490","37150","33370"
"In post","2022","Leeds","Unknown","Female","1590","1470","32630","27570"
"In post","2022","Leeds","Unknown","Male","1670","1620","33360","27570"
"In post","2022","Leicester","Heterosexual / straight","Female","1070","950","27810","25120"
"In post","2022","Leicester","Heterosexual / straight","Male","660","640","28430","27130"
"In post","2022","Leicester","LGBO","Female","50","50","28740","26260"
"In post","2022","Leicester","LGBO","Male","40","40","[c]","[c]"
"In post","2022","Leicester","Undeclared","Female","130","110","27150","25120"
"In post","2022","Leicester","Undeclared","Male","100","100","28740","27130"
"In post","2022","Leicester","Unknown","Female","330","280","25970","24390"
"In post","2022","Leicester","Unknown","Male","230","220","26580","25120"
"In post","2022","Leicestershire CC and Rutland","Heterosexual / straight","Female","740","670","28520","26610"
"In post","2022","Leicestershire CC and Rutland","Heterosexual / straight","Male","680","670","31680","27570"
"In post","2022","Leicestershire CC and Rutland","LGBO","Female","60","60","27670","25830"
"In post","2022","Leicestershire CC and Rutland","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire CC and Rutland","Undeclared","Female","100","90","29330","27200"
