"Status","Year","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Prison and Probation Service","London","Wandsworth","690","670","33620","33260"
"In post","2021","HM Prison and Probation Service","London","Westminster","640","630","52180","49100"
"In post","2021","HM Prison and Probation Service","North East (England)","Darlington","50","50","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North East (England)","Durham CC","2140","1990","29440","28200"
"In post","2021","HM Prison and Probation Service","North East (England)","Hartlepool and Stockton-on-Tees","740","700","29220","27150"
"In post","2021","HM Prison and Probation Service","North East (England)","Northumberland","40","40","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North East (England)","South Teesside","120","100","28180","28200"
"In post","2021","HM Prison and Probation Service","North East (England)","Sunderland","50","50","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North East (England)","Tyneside","270","250","29310","28200"
"In post","2021","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","70","60","28460","28200"
"In post","2021","HM Prison and Probation Service","North West (England)","Blackpool","70","70","29310","30210"
"In post","2021","HM Prison and Probation Service","North West (England)","Cheshire East","350","330","29840","27380"
"In post","2021","HM Prison and Probation Service","North West (England)","Cheshire West and Chester","80","70","29530","28200"
"In post","2021","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","1120","1030","29360","27150"
"In post","2021","HM Prison and Probation Service","North West (England)","East Cumbria","60","50","30890","28200"
"In post","2021","HM Prison and Probation Service","North West (England)","East Lancashire","80","70","28160","27090"
"In post","2021","HM Prison and Probation Service","North West (England)","East Merseyside","140","140","32760","30210"
"In post","2021","HM Prison and Probation Service","North West (England)","Greater Manchester North East","360","350","29200","27680"
"In post","2021","HM Prison and Probation Service","North West (England)","Greater Manchester North West","440","410","28700","26300"
"In post","2021","HM Prison and Probation Service","North West (England)","Greater Manchester South East","110","110","29860","30210"
"In post","2021","HM Prison and Probation Service","North West (England)","Greater Manchester South West","290","280","32170","30210"
"In post","2021","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","330","310","28400","26810"
"In post","2021","HM Prison and Probation Service","North West (England)","Liverpool","730","680","29030","27380"
"In post","2021","HM Prison and Probation Service","North West (England)","Manchester","850","800","28880","26810"
"In post","2021","HM Prison and Probation Service","North West (England)","Mid Lancashire","780","710","30410","28860"
"In post","2021","HM Prison and Probation Service","North West (England)","Sefton","50","40","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North West (England)","Warrington","660","630","28750","26630"
"In post","2021","HM Prison and Probation Service","North West (England)","West Cumbria","250","230","27960","26580"
"In post","2021","HM Prison and Probation Service","North West (England)","Wirral","70","60","31360","30210"
"In post","2021","HM Prison and Probation Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South East (England)","Berkshire","150","140","29290","24870"
"In post","2021","HM Prison and Probation Service","South East (England)","Brighton and Hove","90","80","30110","28200"
"In post","2021","HM Prison and Probation Service","South East (England)","Buckinghamshire CC","690","650","31240","30400"
"In post","2021","HM Prison and Probation Service","South East (England)","Central Hampshire","370","360","30450","29920"
"In post","2021","HM Prison and Probation Service","South East (England)","East Kent","110","100","29570","25900"
"In post","2021","HM Prison and Probation Service","South East (England)","East Surrey","760","720","33270","33590"
"In post","2021","HM Prison and Probation Service","South East (England)","East Sussex CC","410","390","29450","28400"
"In post","2021","HM Prison and Probation Service","South East (England)","Isle of Wight","650","610","28370","26700"
"In post","2021","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","1230","1180","30230","31180"
"In post","2021","HM Prison and Probation Service","South East (England)","Medway","760","730","31000","30400"
"In post","2021","HM Prison and Probation Service","South East (England)","Mid Kent","410","390","29870","27680"
"In post","2021","HM Prison and Probation Service","South East (England)","Milton Keynes","600","590","30430","31180"
"In post","2021","HM Prison and Probation Service","South East (England)","North Hampshire","60","50","29420","24940"
"In post","2021","HM Prison and Probation Service","South East (England)","Oxfordshire","840","790","30790","30400"
"In post","2021","HM Prison and Probation Service","South East (England)","Portsmouth","60","50","30760","30210"
"In post","2021","HM Prison and Probation Service","South East (England)","South Hampshire","70","60","26380","22920"
"In post","2021","HM Prison and Probation Service","South East (England)","Southampton","70","60","28130","28200"
"In post","2021","HM Prison and Probation Service","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South East (England)","West Surrey","570","530","30840","30400"
"In post","2021","HM Prison and Probation Service","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South East (England)","West Sussex (South West)","210","200","29540","28220"
"In post","2021","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","630","570","30820","29750"
"In post","2021","HM Prison and Probation Service","South West (England)","Bournemouth and Poole","110","90","30530","28200"
"In post","2021","HM Prison and Probation Service","South West (England)","Bristol, City of","510","480","28340","25380"
"In post","2021","HM Prison and Probation Service","South West (England)","Cornwall and Isles of Scilly","50","40","29920","28200"
"In post","2021","HM Prison and Probation Service","South West (England)","Devon CC","1030","960","28750","26600"
"In post","2021","HM Prison and Probation Service","South West (England)","Dorset CC","930","880","28630","27150"
"In post","2021","HM Prison and Probation Service","South West (England)","Gloucestershire","80","80","28410","26500"
"In post","2021","HM Prison and Probation Service","South West (England)","Plymouth","90","80","30450","28200"
"In post","2021","HM Prison and Probation Service","South West (England)","Somerset","70","60","28170","28200"
"In post","2021","HM Prison and Probation Service","South West (England)","Swindon","40","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South West (England)","Torbay","30","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South West (England)","Wiltshire","350","340","28250","27920"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wales","Bridgend and Neath Port Talbot","70","60","34790","31760"
"In post","2021","HM Prison and Probation Service","Wales","Cardiff and Vale of Glamorgan","770","720","30640","27380"
"In post","2021","HM Prison and Probation Service","Wales","Central Valleys","90","80","29670","28750"
"In post","2021","HM Prison and Probation Service","Wales","Conwy and Denbighshire","70","70","30100","28200"
"In post","2021","HM Prison and Probation Service","Wales","Flintshire and Wrexham","810","800","27000","24920"
"In post","2021","HM Prison and Probation Service","Wales","Gwent Valleys","80","70","29330","28670"
"In post","2021","HM Prison and Probation Service","Wales","Gwynedd","60","60","27640","24320"
"In post","2021","HM Prison and Probation Service","Wales","Monmouthshire and Newport","360","320","30340","28220"
"In post","2021","HM Prison and Probation Service","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wales","South West Wales","70","70","27930","24020"
"In post","2021","HM Prison and Probation Service","Wales","Swansea","500","440","29010","28080"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Birmingham","1020","970","29800","28080"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Coventry","60","60","29720","30210"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Dudley","50","50","29550","28200"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Sandwell","60","60","26430","23840"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Shropshire CC","380","360","29050","26810"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Staffordshire CC","2110","2000","29310","26810"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Stoke-on-Trent","90","80","29800","28200"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Walsall","60","60","28280","28200"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Warwickshire","190","180","33740","31650"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Wolverhampton","80","70","26240","23840"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Worcestershire","1250","1210","28580","25830"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","1400","1310","28960","26810"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Bradford","120","120","30320","30210"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Calderdale and Kirklees","110","100","28420","28200"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","East Riding of Yorkshire","1170","1100","28650","26810"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Kingston upon Hull, City of","640","600","28790","27530"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Leeds","1620","1540","29090","26300"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","North and North East Lincolnshire","90","80","29260","28200"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","North Yorkshire CC","100","90","29790","28200"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Sheffield","130","120","29170","28200"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Wakefield","1050","970","29800","28210"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","York","190","170","30930","30210"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Leicester","430","380","26360","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Nottingham","3320","3130","32690","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Hertfordshire","50","50","31110","29570"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Peterborough","40","40","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Southend-on-Sea","1030","930","33360","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Suffolk","550","510","29360","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Brent","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Camden and City of London","1510","1450","38460","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Croydon","2230","2110","39210","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Ealing","60","60","31010","32520"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Hackney and Newham","1290","1200","39280","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Harrow and Hillingdon","40","40","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Tower Hamlets","1170","1120","48190","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Westminster","1750","1680","53540","59160"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Durham CC","540","480","23450","21400"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Sunderland","2480","2050","24100","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Tyneside","7810","7070","28980","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Greater Manchester South West","3860","3640","30830","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Liverpool","2520","2350","31330","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Manchester","1780","1690","33870","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Mid Lancashire","1890","1680","27090","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Sefton","2490","2230","27060","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","1990","1850","28520","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Angus and Dundee City","300","270","23610","21400"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","City of Edinburgh","2040","1930","28250","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Glasgow City","1580","1440","29950","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","North Lanarkshire","1560","1350","25230","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","South Lanarkshire","2230","1940","25280","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Berkshire","310","290","34710","32520"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","East Kent","200","180","29360","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Mid Kent","30","30","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Milton Keynes","140","130","23190","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Portsmouth","1000","880","27510","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","West Sussex (South West)","650","580","32440","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Bristol, City of","1290","1220","35180","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","4090","3780","27830","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Swansea","40","30","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Birmingham","2810","2630","31160","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Dudley","60","60","23530","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Solihull","150","140","32590","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Telford and Wrekin","810","760","39420","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Bradford","1840","1640","28530","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Leeds","2750","2620","30630","25700"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Sheffield","60","50","36340","31840"
"In post","2021","HM Treasury (excl. agencies)","East of England","Norwich and East Norfolk","70","60","29430","23780"
"In post","2021","HM Treasury (excl. agencies)","London","Westminster","1960","1920","47850","52500"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","200","190","28150","26160"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Bedford","120","110","28790","26160"
"In post","2021","Home Office (incl. agencies)","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Essex Haven Gateway","140","130","25780","25220"
"In post","2021","Home Office (incl. agencies)","East of England","Essex Thames Gateway","40","30","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Luton","150","130","28720","27370"
"In post","2021","Home Office (incl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Peterborough","550","480","24100","21430"
"In post","2021","Home Office (incl. agencies)","East of England","Suffolk","260","250","25760","25310"
"In post","2021","Home Office (incl. agencies)","East of England","Thurrock","270","260","25120","24890"
"In post","2021","Home Office (incl. agencies)","East of England","West Essex","410","350","28980","27370"
"In post","2021","Home Office (incl. agencies)","London","Barnet","150","150","44640","42170"
"In post","2021","Home Office (incl. agencies)","London","Camden and City of London","340","330","34220","30600"
"In post","2021","Home Office (incl. agencies)","London","Croydon","5310","5030","38510","35070"
"In post","2021","Home Office (incl. agencies)","London","Hackney and Newham","130","120","32350","30460"
"In post","2021","Home Office (incl. agencies)","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","London","Harrow and Hillingdon","2240","1980","31280","29080"
"In post","2021","Home Office (incl. agencies)","London","Hounslow and Richmond upon Thames","620","580","31190","29080"
"In post","2021","Home Office (incl. agencies)","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","London","Lambeth","110","110","44870","39270"
"In post","2021","Home Office (incl. agencies)","London","Lewisham and Southwark","270","260","32430","29080"
"In post","2021","Home Office (incl. agencies)","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","London","Westminster","4140","4020","48280","42410"
"In post","2021","Home Office (incl. agencies)","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North East (England)","Durham CC","930","780","24360","21430"
"In post","2021","Home Office (incl. agencies)","North East (England)","South Teesside","90","90","25790","25240"
"In post","2021","Home Office (incl. agencies)","North East (England)","Tyneside","260","260","27950","25400"
"In post","2021","Home Office (incl. agencies)","North West (England)","Greater Manchester South West","850","820","32870","29870"
"In post","2021","Home Office (incl. agencies)","North West (England)","Liverpool","4360","4010","26350","24890"
"In post","2021","Home Office (incl. agencies)","North West (England)","Manchester","720","700","27940","25310"
"In post","2021","Home Office (incl. agencies)","North West (England)","Sefton","1220","1110","24990","21430"
"In post","2021","Home Office (incl. agencies)","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Belfast","460","410","24980","24880"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Lisburn and Castlereagh","80","80","27710","25340"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","330","320","28290","27370"
"In post","2021","Home Office (incl. agencies)","Scotland","Aberdeen City and Aberdeenshire","40","30","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Scotland","City of Edinburgh","170","160","28180","25410"
"In post","2021","Home Office (incl. agencies)","Scotland","Glasgow City","680","620","26630","24890"
"In post","2021","Home Office (incl. agencies)","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","140","130","28320","26410"
"In post","2021","Home Office (incl. agencies)","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Berkshire","50","40","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","East Kent","2370","2160","27210","25310"
"In post","2021","Home Office (incl. agencies)","South East (England)","East Sussex CC","50","50","26310","26120"
"In post","2021","Home Office (incl. agencies)","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Portsmouth","440","420","28880","26410"
"In post","2021","Home Office (incl. agencies)","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Southampton","80","80","27440","26410"
"In post","2021","Home Office (incl. agencies)","South East (England)","West Sussex (North East)","740","640","28790","27440"
"In post","2021","Home Office (incl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","200","180","26800","25260"
"In post","2021","Home Office (incl. agencies)","South West (England)","Bournemouth and Poole","80","70","28110","27260"
"In post","2021","Home Office (incl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Plymouth","90","90","28920","25830"
"In post","2021","Home Office (incl. agencies)","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Cardiff and Vale of Glamorgan","340","320","29050","25360"
"In post","2021","Home Office (incl. agencies)","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Isle of Anglesey","50","50","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Monmouthshire and Newport","200","170","24980","21430"
"In post","2021","Home Office (incl. agencies)","Wales","South West Wales","40","40","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Birmingham","130","120","29970","25310"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Solihull","770","720","27930","25360"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Warwickshire","110","100","24930","21430"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","40","40","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","140","130","26760","25310"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Leeds","810","760","28520","25310"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","140","130","25750","24890"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Sheffield","2510","2310","27710","24890"
"In post","2021","Insolvency Service","East Midlands (England)","Nottingham","70","70","31350","28130"
"In post","2021","Insolvency Service","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Suffolk","60","60","27010","20880"
"In post","2021","Insolvency Service","London","Croydon","70","60","32350","27650"
"In post","2021","Insolvency Service","London","Hackney and Newham","250","240","42830","42790"
"In post","2021","Insolvency Service","North East (England)","Tyneside","50","50","31030","27720"
"In post","2021","Insolvency Service","North West (England)","Blackpool","50","50","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Manchester","190","190","33530","33890"
"In post","2021","Insolvency Service","North West (England)","Wirral","50","40","[c]","[c]"
"In post","2021","Insolvency Service","Scotland","City of Edinburgh","70","70","25540","20880"
"In post","2021","Insolvency Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Medway","60","50","26670","20880"
"In post","2021","Insolvency Service","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South West (England)","Bristol, City of","50","50","[c]","[c]"
"In post","2021","Insolvency Service","South West (England)","Devon CC","50","50","27790","20880"
"In post","2021","Insolvency Service","South West (England)","Plymouth","50","50","[c]","[c]"
"In post","2021","Insolvency Service","Wales","Cardiff and Vale of Glamorgan","70","70","28260","26000"
"In post","2021","Insolvency Service","West Midlands (England)","Birmingham","420","400","31260","26410"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Leeds","110","110","31290","28310"
"In post","2021","Institute for Apprenticeships and Technical Education","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Westminster","110","110","53820","53950"
"In post","2021","Institute for Apprenticeships and Technical Education","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
