"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester South West","70","70","39740","38630"
"In post","2021","Commercial","Greater Manchester","Manchester","140","140","39510","36780"
"In post","2021","Commercial","Hampshire and Isle of Wight","Central Hampshire","140","130","34720","34800"
"In post","2021","Commercial","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Portsmouth","60","60","36240","34770"
"In post","2021","Commercial","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Tower Hamlets","60","50","44170","40400"
"In post","2021","Commercial","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - West","Westminster","570","550","50130","44070"
"In post","2021","Commercial","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Liverpool","200","190","34520","34800"
"In post","2021","Commercial","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","York","50","40","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Croydon","150","140","43970","43420"
"In post","2021","Commercial","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","60","50","35920","28460"
"In post","2021","Commercial","Overseas","Overseas","40","40","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Staffordshire CC","70","70","39280","33300"
"In post","2021","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Yorkshire","Sheffield","90","90","38700","37100"
"In post","2021","Commercial","Southern Scotland","South Lanarkshire","70","70","40370","39630"
"In post","2021","Commercial","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Darlington","50","50","40700","37100"
"In post","2021","Commercial","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Glasgow City","90","90","35010","33300"
"In post","2021","Commercial","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Birmingham","70","70","39140","36740"
"In post","2021","Commercial","West Midlands","Coventry","60","60","38450","37100"
"In post","2021","Commercial","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Swansea","170","150","33520","31040"
"In post","2021","Commercial","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Leeds","180","180","40710","36820"
"In post","2021","Commercial","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Nottingham","80","70","37000","36470"
"In post","2021","Communications","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon","Devon CC","50","40","[c]","[c]"
"In post","2021","Communications","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Cardiff and Vale of Glamorgan","180","170","39580","37410"
"In post","2021","Communications","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Monmouthshire and Newport","60","60","35610","30640"
"In post","2021","Communications","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","60","60","37320","36010"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","90","80","37980","36500"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","50","50","32540","29200"
"In post","2021","Communications","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester","Manchester","80","80","33680","30420"
"In post","2021","Communications","Hampshire and Isle of Wight","Central Hampshire","70","60","31680","28060"
"In post","2021","Communications","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Portsmouth","40","40","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","South Hampshire","40","40","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Lambeth","60","60","49970","45650"
"In post","2021","Communications","Inner London - East","Tower Hamlets","150","140","46810","40850"
"In post","2021","Communications","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - West","Westminster","1790","1760","46280","42710"
"In post","2021","Communications","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Sefton","40","40","[c]","[c]"
"In post","2021","Communications","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Tyneside","80","80","34110","31810"
"In post","2021","Communications","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Croydon","30","30","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Sheffield","50","50","38000","35610"
"In post","2021","Communications","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Darlington","30","30","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","Birmingham","40","40","[c]","[c]"
"In post","2021","Communications","West Midlands","Coventry","50","50","[c]","[c]"
"In post","2021","Communications","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Swansea","70","70","30830","26780"
"In post","2021","Communications","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Leeds","50","50","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Westminster","50","50","58230","57890"
"In post","2021","Corporate Finance","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Manchester","60","50","39650","39490"
