"Status","Year","Disability","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Black","Birmingham","110","100","27990","27570"
"In post","2021","Declared disabled","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Camden and City of London","50","40","[c]","[c]"
"In post","2021","Declared disabled","Black","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Croydon","160","150","33450","29570"
"In post","2021","Declared disabled","Black","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hackney and Newham","100","90","29590","30330"
"In post","2021","Declared disabled","Black","Haringey and Islington","50","50","[c]","[c]"
"In post","2021","Declared disabled","Black","Harrow and Hillingdon","40","30","[c]","[c]"
"In post","2021","Declared disabled","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lambeth","50","40","[c]","[c]"
"In post","2021","Declared disabled","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lewisham and Southwark","60","60","30740","31060"
"In post","2021","Declared disabled","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Manchester","30","30","[c]","[c]"
"In post","2021","Declared disabled","Black","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Redbridge and Waltham Forest","30","30","[c]","[c]"
"In post","2021","Declared disabled","Black","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Shetland Islands","[c]","[c]","[c]","[c]"
