"Status","Year","Region_ITL3","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Antrim and Newtownabbey","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","White","Female","50","50","26980","21770"
"In post","2021","Antrim and Newtownabbey","White","Male","120","120","22920","20310"
"In post","2021","Ards and North Down","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","White","Female","50","40","29120","22330"
"In post","2021","Ards and North Down","White","Male","150","150","24950","20310"
"In post","2021","Armagh City, Banbridge and Craigavon","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","White","Female","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","White","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Asian","Female","80","70","30450","31060"
"In post","2021","Barking & Dagenham and Havering","Asian","Male","60","60","31080","31060"
"In post","2021","Barking & Dagenham and Havering","Black","Female","80","70","30840","31060"
"In post","2021","Barking & Dagenham and Havering","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Female","30","30","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","White","Female","160","140","29960","31060"
"In post","2021","Barking & Dagenham and Havering","White","Male","80","80","30890","31060"
"In post","2021","Barnet","Asian","Female","260","240","35920","31880"
"In post","2021","Barnet","Asian","Male","140","140","41070","38520"
"In post","2021","Barnet","Black","Female","140","130","32990","31060"
"In post","2021","Barnet","Black","Male","70","70","36920","31060"
"In post","2021","Barnet","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Mixed","Female","60","50","33000","31060"
"In post","2021","Barnet","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Undeclared","Female","70","60","38720","34940"
"In post","2021","Barnet","Undeclared","Male","50","40","[c]","[c]"
"In post","2021","Barnet","Unknown","Female","40","40","[c]","[c]"
"In post","2021","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","White","Female","460","430","41940","35640"
"In post","2021","Barnet","White","Male","290","290","44270","40830"
"In post","2021","Barnsley, Doncaster and Rotherham","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Female","50","40","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Male","50","50","27350","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Female","140","130","24370","22850"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Male","130","120","25920","26300"
"In post","2021","Barnsley, Doncaster and Rotherham","White","Female","1610","1370","26260","26300"
"In post","2021","Barnsley, Doncaster and Rotherham","White","Male","940","890","29230","27570"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Female","140","130","33650","30420"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Male","220","220","37130","33900"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Female","120","120","32070","31340"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Male","150","150","35480","35630"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Female","100","90","34550","31680"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Male","110","110","36020","33300"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Male","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Female","190","170","37430","34340"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Male","580","570","41670","40550"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","330","310","34400","30130"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","560","560","35060","31650"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Female","4470","4140","34730","32710"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Male","6330","6210","40310","38760"
"In post","2021","Bedford","Asian","Female","50","50","26280","26570"
"In post","2021","Bedford","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Female","50","50","28130","22890"
"In post","2021","Bedford","Unknown","Male","60","60","29180","27850"
"In post","2021","Bedford","White","Female","310","280","29650","28480"
"In post","2021","Bedford","White","Male","260","250","32440","30400"
"In post","2021","Belfast","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Male","40","40","[c]","[c]"
"In post","2021","Belfast","Unknown","Female","270","240","25710","21430"
"In post","2021","Belfast","Unknown","Male","330","320","26320","24880"
"In post","2021","Belfast","White","Female","1120","1010","29530","25560"
"In post","2021","Belfast","White","Male","1000","960","29880","25560"
"In post","2021","Berkshire","Asian","Female","200","180","29910","29290"
"In post","2021","Berkshire","Asian","Male","100","100","31220","29290"
"In post","2021","Berkshire","Black","Female","60","60","31190","29290"
"In post","2021","Berkshire","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","Male","40","30","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Female","60","50","31780","30600"
"In post","2021","Berkshire","Undeclared","Male","110","100","36060","37240"
"In post","2021","Berkshire","Unknown","Female","180","170","31470","29290"
"In post","2021","Berkshire","Unknown","Male","260","250","34050","30170"
"In post","2021","Berkshire","White","Female","830","770","33930","29780"
"In post","2021","Berkshire","White","Male","1040","1030","36610","35200"
"In post","2021","Bexley and Greenwich","Asian","Female","60","60","30190","31060"
"In post","2021","Bexley and Greenwich","Asian","Male","40","40","[c]","[c]"
"In post","2021","Bexley and Greenwich","Black","Female","150","140","30940","31060"
"In post","2021","Bexley and Greenwich","Black","Male","120","110","31090","31060"
"In post","2021","Bexley and Greenwich","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Female","40","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Male","40","40","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Female","110","110","29350","30150"
"In post","2021","Bexley and Greenwich","Unknown","Male","140","140","31000","31590"
"In post","2021","Bexley and Greenwich","White","Female","520","480","30530","30330"
"In post","2021","Bexley and Greenwich","White","Male","470","450","34690","34750"
"In post","2021","Birmingham","Asian","Female","1340","1190","26720","24320"
"In post","2021","Birmingham","Asian","Male","1100","1070","27520","25560"
"In post","2021","Birmingham","Black","Female","540","500","27610","25560"
"In post","2021","Birmingham","Black","Male","220","210","30500","27570"
"In post","2021","Birmingham","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Mixed","Female","160","140","28460","26820"
"In post","2021","Birmingham","Mixed","Male","70","70","29960","27570"
"In post","2021","Birmingham","Other ethnicity","Female","60","50","29480","26470"
"In post","2021","Birmingham","Other ethnicity","Male","40","40","[c]","[c]"
"In post","2021","Birmingham","Undeclared","Female","290","250","30130","27570"
"In post","2021","Birmingham","Undeclared","Male","270","260","32140","27570"
"In post","2021","Birmingham","Unknown","Female","940","870","27660","25560"
"In post","2021","Birmingham","Unknown","Male","870","840","30070","25860"
"In post","2021","Birmingham","White","Female","3270","2930","32970","27570"
"In post","2021","Birmingham","White","Male","2430","2350","35740","31810"
"In post","2021","Blackburn with Darwen","Asian","Female","70","50","24870","27570"
"In post","2021","Blackburn with Darwen","Asian","Male","70","60","26170","27570"
"In post","2021","Blackburn with Darwen","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","White","Female","190","170","27390","27570"
"In post","2021","Blackburn with Darwen","White","Male","100","90","27930","27570"
"In post","2021","Blackpool","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Asian","Male","60","60","29820","27570"
"In post","2021","Blackpool","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Undeclared","Female","100","80","28560","27570"
"In post","2021","Blackpool","Undeclared","Male","90","90","31480","27570"
"In post","2021","Blackpool","Unknown","Female","210","190","27990","27570"
"In post","2021","Blackpool","Unknown","Male","180","180","29910","27570"
"In post","2021","Blackpool","White","Female","2850","2510","28420","27570"
"In post","2021","Blackpool","White","Male","1560","1510","30250","27570"
"In post","2021","Bournemouth and Poole","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","White","Female","370","310","27160","27570"
"In post","2021","Bournemouth and Poole","White","Male","240","230","26610","27370"
"In post","2021","Bradford","Asian","Female","350","290","24850","21440"
"In post","2021","Bradford","Asian","Male","340","320","25420","24000"
"In post","2021","Bradford","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","Female","70","60","26040","22180"
"In post","2021","Bradford","Undeclared","Male","60","60","27210","27570"
"In post","2021","Bradford","Unknown","Female","240","210","25150","21440"
"In post","2021","Bradford","Unknown","Male","250","240","25110","21010"
"In post","2021","Bradford","White","Female","1150","970","27910","25560"
"In post","2021","Bradford","White","Male","550","520","30000","27570"
"In post","2021","Breckland and South Norfolk","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","White","Female","200","180","28190","26500"
"In post","2021","Breckland and South Norfolk","White","Male","270","260","29620","27570"
"In post","2021","Brent","Asian","Female","100","90","29840","31060"
"In post","2021","Brent","Asian","Male","40","40","[c]","[c]"
"In post","2021","Brent","Black","Female","100","90","29280","31060"
"In post","2021","Brent","Black","Male","40","30","[c]","[c]"
"In post","2021","Brent","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","Female","40","30","[c]","[c]"
"In post","2021","Brent","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Female","50","40","[c]","[c]"
"In post","2021","Brent","Unknown","Male","30","30","[c]","[c]"
"In post","2021","Brent","White","Female","90","80","32760","31030"
"In post","2021","Brent","White","Male","70","70","36160","31060"
"In post","2021","Bridgend and Neath Port Talbot","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","White","Female","450","390","26540","27570"
"In post","2021","Bridgend and Neath Port Talbot","White","Male","190","180","28710","27570"
"In post","2021","Brighton and Hove","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Male","[c]","[c]","[c]","[c]"
