"Status","Year","Responsibility_level","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","West Yorkshire","100","100","36000","34500"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Inner London - West","630","630","37120","34020"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Derbyshire and Nottinghamshire","150","140","35260","36500"
"In post","2021","SEO/HEO","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","35060","36500"
"In post","2021","SEO/HEO","Department for Education","Greater Manchester","570","560","34500","36500"
"In post","2021","SEO/HEO","Department for Education","Inner London - West","910","890","38850","40230"
"In post","2021","SEO/HEO","Department for Education","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","South Yorkshire","750","720","34530","36500"
"In post","2021","SEO/HEO","Department for Education","Tees Valley and Durham","390","370","34490","36500"
"In post","2021","SEO/HEO","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Education","West Midlands","640","620","34490","36500"
"In post","2021","SEO/HEO","Department for Education","West Yorkshire","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","160","150","34950","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cheshire","100","100","33750","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Cumbria","180","170","33980","31640"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","60","50","33190","32140"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Devon","160","150","34680","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Dorset and Somerset","100","100","33450","31070"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Anglia","380","360","33420","31660"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Wales","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","470","440","34020","35900"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","170","160","34200","32160"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Inner London - West","1160","1130","36360","35330"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Lancashire","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","North Yorkshire","410","400","33500","32160"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","190","180","33830","32160"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","50","50","35740","36520"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","300","290","37180","37480"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","70","60","34990","36590"
"In post","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","West Yorkshire","50","50","35170","36520"
"In post","2021","SEO/HEO","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Inner London - West","1010","1010","35390","34980"
"In post","2021","SEO/HEO","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Overseas","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Derbyshire and Nottinghamshire","180","170","37190","38650"
"In post","2021","SEO/HEO","Department for Transport","Devon","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","37110","36050"
"In post","2021","SEO/HEO","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Hampshire and Isle of Wight","330","320","37870","38650"
"In post","2021","SEO/HEO","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Highlands and Islands","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Inner London - West","1280","1270","38940","37660"
"In post","2021","SEO/HEO","Department for Transport","Kent","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Merseyside","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Northumberland and Tyne and Wear","70","70","35570","33350"
"In post","2021","SEO/HEO","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","Surrey, East and West Sussex","90","80","35890","34290"
"In post","2021","SEO/HEO","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Central Scotland","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Transport","West Midlands","50","50","32830","30890"
"In post","2021","SEO/HEO","Department for Transport","West Wales and The Valleys","1110","1070","37050","35040"
"In post","2021","SEO/HEO","Department for Transport","West Yorkshire","50","50","34970","32810"
"In post","2021","SEO/HEO","Department for Work and Pensions","Bedfordshire and Hertfordshire","120","120","38380","37500"
"In post","2021","SEO/HEO","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","90","90","36010","35120"
"In post","2021","SEO/HEO","Department for Work and Pensions","Cheshire","70","60","35730","33170"
"In post","2021","SEO/HEO","Department for Work and Pensions","Cornwall and Isles of Scilly","60","50","33880","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","Cumbria","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Derbyshire and Nottinghamshire","370","350","36100","34290"
"In post","2021","SEO/HEO","Department for Work and Pensions","Devon","200","180","34710","32900"
"In post","2021","SEO/HEO","Department for Work and Pensions","Dorset and Somerset","90","80","33390","33170"
"In post","2021","SEO/HEO","Department for Work and Pensions","East Anglia","180","170","34780","33170"
"In post","2021","SEO/HEO","Department for Work and Pensions","East Wales","240","230","36110","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","100","90","33330","32670"
"In post","2021","SEO/HEO","Department for Work and Pensions","Eastern Scotland","250","230","35210","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","Essex","130","120","38600","36840"
"In post","2021","SEO/HEO","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","170","150","36200","34290"
"In post","2021","SEO/HEO","Department for Work and Pensions","Greater Manchester","580","560","34150","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","Hampshire and Isle of Wight","110","100","35230","32060"
"In post","2021","SEO/HEO","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","70","70","33530","32970"
"In post","2021","SEO/HEO","Department for Work and Pensions","Highlands and Islands","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Inner London - East","220","210","41040","38780"
"In post","2021","SEO/HEO","Department for Work and Pensions","Inner London - West","970","950","39110","39000"
"In post","2021","SEO/HEO","Department for Work and Pensions","Kent","120","120","37590","36480"
"In post","2021","SEO/HEO","Department for Work and Pensions","Lancashire","1140","1080","34150","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","100","100","33400","32400"
"In post","2021","SEO/HEO","Department for Work and Pensions","Lincolnshire","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Department for Work and Pensions","Merseyside","660","620","37470","34290"
"In post","2021","SEO/HEO","Department for Work and Pensions","North Eastern Scotland","90","90","73730","87850"
"In post","2021","SEO/HEO","Department for Work and Pensions","North Yorkshire","150","140","35420","34290"
"In post","2021","SEO/HEO","Department for Work and Pensions","Northumberland and Tyne and Wear","1220","1140","34710","33930"
"In post","2021","SEO/HEO","Department for Work and Pensions","Outer London - East and North East","130","130","37930","36760"
"In post","2021","SEO/HEO","Department for Work and Pensions","Outer London - South","60","50","38080","37610"
"In post","2021","SEO/HEO","Department for Work and Pensions","Outer London - West and North West","120","120","38020","37610"
"In post","2021","SEO/HEO","Department for Work and Pensions","Shropshire and Staffordshire","120","110","33140","32360"
"In post","2021","SEO/HEO","Department for Work and Pensions","South Yorkshire","800","750","35020","34290"
"In post","2021","SEO/HEO","Department for Work and Pensions","Southern Scotland","70","60","33110","32380"
"In post","2021","SEO/HEO","Department for Work and Pensions","Surrey, East and West Sussex","200","190","35600","34290"
"In post","2021","SEO/HEO","Department for Work and Pensions","Tees Valley and Durham","160","150","33320","32400"
"In post","2021","SEO/HEO","Department for Work and Pensions","Unknown","150","150","34400","33500"
"In post","2021","SEO/HEO","Department for Work and Pensions","West Central Scotland","320","300","34700","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","West Midlands","460","430","34700","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","West Wales and The Valleys","250","230","34100","33180"
"In post","2021","SEO/HEO","Department for Work and Pensions","West Yorkshire","900","830","35660","34290"
"In post","2021","SEO/HEO","Department of Health and Social Care","Bedfordshire and Hertfordshire","160","150","38120","40450"
"In post","2021","SEO/HEO","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","150","130","37120","38320"
"In post","2021","SEO/HEO","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Derbyshire and Nottinghamshire","80","70","34100","33780"
"In post","2021","SEO/HEO","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","East Anglia","110","100","35510","36040"
"In post","2021","SEO/HEO","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Essex","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","520","470","34720","35610"
"In post","2021","SEO/HEO","Department of Health and Social Care","Greater Manchester","120","110","35270","36330"
"In post","2021","SEO/HEO","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Inner London - East","1070","1010","37570","38890"
"In post","2021","SEO/HEO","Department of Health and Social Care","Inner London - West","930","920","36160","32790"
"In post","2021","SEO/HEO","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Merseyside","50","50","35730","36700"
"In post","2021","SEO/HEO","Department of Health and Social Care","North Yorkshire","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Northumberland and Tyne and Wear","60","50","35480","36330"
"In post","2021","SEO/HEO","Department of Health and Social Care","Outer London - West and North West","450","430","38430","39690"
"In post","2021","SEO/HEO","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Department of Health and Social Care","West Midlands","160","140","35190","36330"
"In post","2021","SEO/HEO","Department of Health and Social Care","West Yorkshire","570","550","33680","33450"
"In post","2021","SEO/HEO","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Food Standards Agency","East Wales","80","80","35340","37910"
"In post","2021","SEO/HEO","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Food Standards Agency","Inner London - West","290","280","36990","37350"
"In post","2021","SEO/HEO","Food Standards Agency","North Yorkshire","160","150","34900","37350"
"In post","2021","SEO/HEO","Food Standards Agency","Northern Ireland","50","50","35280","37910"
"In post","2021","SEO/HEO","Food Standards Agency","West Midlands","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","370","360","40210","40330"
"In post","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Inner London - West","1510","1490","39130","38600"
"In post","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Overseas","840","840","35900","34390"
"In post","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Southern Scotland","440","430","36070","33930"
"In post","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Land Registry","Derbyshire and Nottinghamshire","180","170","37030","33840"
"In post","2021","SEO/HEO","HM Land Registry","Devon","430","400","39890","38450"
"In post","2021","SEO/HEO","HM Land Registry","Dorset and Somerset","80","70","35920","33840"
"In post","2021","SEO/HEO","HM Land Registry","East Anglia","110","100","36800","33840"
"In post","2021","SEO/HEO","HM Land Registry","East Yorkshire and Northern Lincolnshire","90","80","35830","33840"
"In post","2021","SEO/HEO","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","35610","33840"
"In post","2021","SEO/HEO","HM Land Registry","Lancashire","110","100","35830","33840"
"In post","2021","SEO/HEO","HM Land Registry","Leicestershire, Rutland and Northamptonshire","90","80","36200","33840"
"In post","2021","SEO/HEO","HM Land Registry","Merseyside","140","120","36250","33840"
"In post","2021","SEO/HEO","HM Land Registry","Outer London - South","150","140","41310","37330"
"In post","2021","SEO/HEO","HM Land Registry","Shropshire and Staffordshire","80","70","36610","33840"
"In post","2021","SEO/HEO","HM Land Registry","Tees Valley and Durham","170","150","36190","33840"
"In post","2021","SEO/HEO","HM Land Registry","West Midlands","90","80","36460","33840"
"In post","2021","SEO/HEO","HM Land Registry","West Wales and The Valleys","200","180","36090","33840"
"In post","2021","SEO/HEO","HM Revenue and Customs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","170","160","36560","35580"
"In post","2021","SEO/HEO","HM Revenue and Customs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Derbyshire and Nottinghamshire","1430","1360","34160","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Devon","80","80","36830","34020"
"In post","2021","SEO/HEO","HM Revenue and Customs","East Anglia","240","220","34700","32100"
"In post","2021","SEO/HEO","HM Revenue and Customs","East Wales","1280","1230","33540","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Eastern Scotland","630","600","33610","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Essex","510","470","35610","35000"
"In post","2021","SEO/HEO","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","640","610","34190","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Greater Manchester","2240","2150","34060","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Hampshire and Isle of Wight","290","260","34510","32290"
"In post","2021","SEO/HEO","HM Revenue and Customs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Inner London - East","1150","1100","39390","38930"
"In post","2021","SEO/HEO","HM Revenue and Customs","Inner London - West","1260","1220","38730","36590"
"In post","2021","SEO/HEO","HM Revenue and Customs","Kent","100","100","35050","32110"
"In post","2021","SEO/HEO","HM Revenue and Customs","Lancashire","440","410","34570","32160"
"In post","2021","SEO/HEO","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","100","100","34120","31950"
"In post","2021","SEO/HEO","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Merseyside","1450","1380","33940","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Northern Ireland","570","540","33520","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Northumberland and Tyne and Wear","2550","2430","34120","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Outer London - South","990","940","38710","36270"
"In post","2021","SEO/HEO","HM Revenue and Customs","Outer London - West and North West","80","80","40730","37380"
"In post","2021","SEO/HEO","HM Revenue and Customs","Shropshire and Staffordshire","410","380","36070","38630"
"In post","2021","SEO/HEO","HM Revenue and Customs","South Yorkshire","40","30","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","Southern Scotland","420","390","33230","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","Surrey, East and West Sussex","260","240","35210","35000"
"In post","2021","SEO/HEO","HM Revenue and Customs","Tees Valley and Durham","80","70","34900","33140"
"In post","2021","SEO/HEO","HM Revenue and Customs","West Central Scotland","870","820","33640","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","West Midlands","1200","1140","34130","31810"
"In post","2021","SEO/HEO","HM Revenue and Customs","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","SEO/HEO","HM Revenue and Customs","West Yorkshire","1500","1430","33880","31810"
"In post","2021","SEO/HEO","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Devon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Essex","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Inner London - West","860","850","35720","33550"
"In post","2021","SEO/HEO","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","Bedfordshire and Hertfordshire","60","60","34190","32740"
"In post","2021","SEO/HEO","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Home Office","East Anglia","90","90","33330","31110"
"In post","2021","SEO/HEO","Home Office","East Wales","120","120","33490","31740"
"In post","2021","SEO/HEO","Home Office","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
