"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scotland","60-64","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","60-64","North Lanarkshire","310","220","25990","21440"
"In post","2021","Scotland","60-64","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","60-64","Perth and Kinross and Stirling","120","90","30940","29190"
"In post","2021","Scotland","60-64","Scottish Borders","50","40","[c]","[c]"
"In post","2021","Scotland","60-64","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","60-64","South Ayrshire","40","30","[c]","[c]"
"In post","2021","Scotland","60-64","South Lanarkshire","370","270","27010","25560"
"In post","2021","Scotland","60-64","West Lothian","50","40","35660","27570"
"In post","2021","Scotland","65+","Aberdeen City and Aberdeenshire","40","30","[c]","[c]"
"In post","2021","Scotland","65+","Angus and Dundee City","50","40","25120","21010"
"In post","2021","Scotland","65+","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","City of Edinburgh","250","210","35040","29190"
"In post","2021","Scotland","65+","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","East Ayrshire and North Ayrshire mainland","30","20","[c]","[c]"
"In post","2021","Scotland","65+","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","40","26600","21650"
"In post","2021","Scotland","65+","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","Glasgow City","230","170","28050","24130"
"In post","2021","Scotland","65+","Inverclyde, East Renfrewshire and Renfrewshire","30","20","[c]","[c]"
"In post","2021","Scotland","65+","Inverness and Nairn and Moray, Badenoch and Strathspey","30","30","[c]","[c]"
"In post","2021","Scotland","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","North Lanarkshire","70","50","24010","21440"
"In post","2021","Scotland","65+","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","Perth and Kinross and Stirling","40","30","[c]","[c]"
"In post","2021","Scotland","65+","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","65+","South Lanarkshire","90","60","24800","22220"
"In post","2021","Scotland","65+","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","16-19","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","20-29","Berkshire","420","420","28790","26970"
"In post","2021","South East (England)","20-29","Brighton and Hove","80","80","25080","27050"
"In post","2021","South East (England)","20-29","Buckinghamshire CC","270","260","27890","27850"
"In post","2021","South East (England)","20-29","Central Hampshire","640","630","29100","28650"
"In post","2021","South East (England)","20-29","East Kent","520","510","24720","24880"
"In post","2021","South East (England)","20-29","East Surrey","170","170","30650","32150"
"In post","2021","South East (England)","20-29","East Sussex CC","290","280","24680","25850"
"In post","2021","South East (England)","20-29","Isle of Wight","100","100","24670","25300"
"In post","2021","South East (England)","20-29","Kent Thames Gateway","270","270","28870","29920"
"In post","2021","South East (England)","20-29","Medway","250","250","28240","29630"
"In post","2021","South East (England)","20-29","Mid Kent","110","110","26270","27150"
"In post","2021","South East (England)","20-29","Milton Keynes","430","430","26560","26560"
"In post","2021","South East (England)","20-29","North Hampshire","90","80","25650","23310"
"In post","2021","South East (England)","20-29","Oxfordshire","370","360","27060","27570"
"In post","2021","South East (England)","20-29","Portsmouth","370","370","25850","25260"
"In post","2021","South East (England)","20-29","South Hampshire","560","540","27640","27570"
"In post","2021","South East (England)","20-29","Southampton","170","170","26840","26470"
"In post","2021","South East (England)","20-29","West Kent","60","60","29910","28650"
"In post","2021","South East (England)","20-29","West Surrey","330","330","27740","27960"
"In post","2021","South East (England)","20-29","West Sussex (North East)","140","140","25980","25990"
"In post","2021","South East (England)","20-29","West Sussex (South West)","100","100","27470","27360"
"In post","2021","South East (England)","30-39","Berkshire","600","590","34850","31880"
"In post","2021","South East (England)","30-39","Brighton and Hove","100","90","28370","27570"
"In post","2021","South East (England)","30-39","Buckinghamshire CC","330","320","31870","30400"
"In post","2021","South East (England)","30-39","Central Hampshire","800","770","36720","35410"
"In post","2021","South East (England)","30-39","East Kent","720","670","26720","25260"
"In post","2021","South East (England)","30-39","East Surrey","220","210","33560","33900"
"In post","2021","South East (England)","30-39","East Sussex CC","340","300","26700","27570"
"In post","2021","South East (England)","30-39","Isle of Wight","160","150","26480","25830"
"In post","2021","South East (England)","30-39","Kent Thames Gateway","400","380","30010","30400"
"In post","2021","South East (England)","30-39","Medway","310","290","30750","30400"
"In post","2021","South East (England)","30-39","Mid Kent","160","160","30400","29290"
"In post","2021","South East (England)","30-39","Milton Keynes","430","420","31360","30400"
"In post","2021","South East (England)","30-39","North Hampshire","170","160","31560","27570"
"In post","2021","South East (England)","30-39","Oxfordshire","470","440","30980","30400"
"In post","2021","South East (England)","30-39","Portsmouth","620","580","30290","27570"
"In post","2021","South East (England)","30-39","South Hampshire","640","590","32940","30130"
"In post","2021","South East (England)","30-39","Southampton","280","250","32660","27570"
"In post","2021","South East (England)","30-39","West Kent","70","70","36410","37320"
"In post","2021","South East (England)","30-39","West Surrey","390","370","32060","30300"
"In post","2021","South East (England)","30-39","West Sussex (North East)","220","210","28400","26550"
"In post","2021","South East (England)","30-39","West Sussex (South West)","130","120","30620","27570"
"In post","2021","South East (England)","40-49","Berkshire","680","640","36010","32120"
"In post","2021","South East (England)","40-49","Brighton and Hove","150","140","33100","27570"
"In post","2021","South East (England)","40-49","Buckinghamshire CC","350","340","34130","32990"
"In post","2021","South East (England)","40-49","Central Hampshire","960","920","38440","37320"
"In post","2021","South East (England)","40-49","East Kent","1100","1020","28920","27370"
"In post","2021","South East (England)","40-49","East Surrey","200","190","36130","34750"
"In post","2021","South East (England)","40-49","East Sussex CC","460","410","28270","27570"
"In post","2021","South East (England)","40-49","Isle of Wight","180","170","28090","27570"
"In post","2021","South East (England)","40-49","Kent Thames Gateway","350","340","31680","31240"
"In post","2021","South East (England)","40-49","Medway","310","300","32100","29500"
"In post","2021","South East (England)","40-49","Mid Kent","180","170","31460","29290"
"In post","2021","South East (England)","40-49","Milton Keynes","460","440","34610","30620"
"In post","2021","South East (England)","40-49","North Hampshire","230","220","35740","30680"
"In post","2021","South East (England)","40-49","Oxfordshire","590","570","34480","31810"
"In post","2021","South East (England)","40-49","Portsmouth","800","740","32190","27570"
"In post","2021","South East (England)","40-49","South Hampshire","780","700","34340","30730"
"In post","2021","South East (England)","40-49","Southampton","280","250","35150","30980"
"In post","2021","South East (England)","40-49","West Kent","80","70","37150","37320"
"In post","2021","South East (England)","40-49","West Surrey","460","430","35920","32560"
"In post","2021","South East (England)","40-49","West Sussex (North East)","300","280","31030","27720"
"In post","2021","South East (England)","40-49","West Sussex (South West)","320","290","31930","27570"
"In post","2021","South East (England)","50-59","Berkshire","900","870","35940","32690"
"In post","2021","South East (England)","50-59","Brighton and Hove","220","200","33410","27570"
"In post","2021","South East (England)","50-59","Buckinghamshire CC","520","500","33970","31200"
"In post","2021","South East (England)","50-59","Central Hampshire","1240","1210","37830","34290"
"In post","2021","South East (England)","50-59","East Kent","1450","1340","29650","27370"
"In post","2021","South East (England)","50-59","East Surrey","290","280","33670","33050"
"In post","2021","South East (England)","50-59","East Sussex CC","650","580","27350","27570"
"In post","2021","South East (England)","50-59","Isle of Wight","340","310","28900","27570"
"In post","2021","South East (England)","50-59","Kent Thames Gateway","410","390","30800","31180"
"In post","2021","South East (England)","50-59","Medway","400","390","33170","30450"
"In post","2021","South East (England)","50-59","Mid Kent","310","290","31810","31050"
"In post","2021","South East (England)","50-59","Milton Keynes","610","590","35480","32610"
"In post","2021","South East (England)","50-59","North Hampshire","370","360","33970","27570"
"In post","2021","South East (England)","50-59","Oxfordshire","920","870","33410","29940"
"In post","2021","South East (England)","50-59","Portsmouth","1520","1440","31420","27570"
"In post","2021","South East (England)","50-59","South Hampshire","1270","1090","29820","26390"
"In post","2021","South East (England)","50-59","Southampton","400","370","34500","27570"
"In post","2021","South East (England)","50-59","West Kent","140","140","38820","37820"
"In post","2021","South East (England)","50-59","West Surrey","640","610","34420","31290"
"In post","2021","South East (England)","50-59","West Sussex (North East)","390","350","33010","28350"
"In post","2021","South East (England)","50-59","West Sussex (South West)","540","500","30760","27800"
"In post","2021","South East (England)","60-64","Berkshire","250","220","33670","30200"
"In post","2021","South East (England)","60-64","Brighton and Hove","80","70","28520","26260"
"In post","2021","South East (England)","60-64","Buckinghamshire CC","150","130","31170","28670"
"In post","2021","South East (England)","60-64","Central Hampshire","400","370","36870","35170"
"In post","2021","South East (England)","60-64","East Kent","340","270","28710","27370"
"In post","2021","South East (England)","60-64","East Surrey","100","80","31850","29290"
"In post","2021","South East (England)","60-64","East Sussex CC","190","160","25220","21770"
"In post","2021","South East (England)","60-64","Isle of Wight","100","80","26830","27380"
"In post","2021","South East (England)","60-64","Kent Thames Gateway","130","110","28300","28860"
"In post","2021","South East (England)","60-64","Medway","110","90","28790","26330"
"In post","2021","South East (England)","60-64","Mid Kent","90","70","28540","28600"
"In post","2021","South East (England)","60-64","Milton Keynes","180","160","33030","28540"
"In post","2021","South East (England)","60-64","North Hampshire","120","110","30830","26780"
"In post","2021","South East (England)","60-64","Oxfordshire","280","250","32570","27570"
"In post","2021","South East (England)","60-64","Portsmouth","440","370","29650","27570"
"In post","2021","South East (England)","60-64","South Hampshire","520","410","26390","22660"
"In post","2021","South East (England)","60-64","Southampton","110","100","31980","27570"
"In post","2021","South East (England)","60-64","West Kent","30","20","[c]","[c]"
"In post","2021","South East (England)","60-64","West Surrey","180","160","31720","28930"
"In post","2021","South East (England)","60-64","West Sussex (North East)","140","100","31670","28350"
"In post","2021","South East (England)","60-64","West Sussex (South West)","180","140","28200","27570"
"In post","2021","South East (England)","65+","Berkshire","100","80","32910","30530"
"In post","2021","South East (England)","65+","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","65+","Buckinghamshire CC","60","50","28410","23430"
"In post","2021","South East (England)","65+","Central Hampshire","150","130","34340","33300"
"In post","2021","South East (England)","65+","East Kent","80","60","27410","27140"
"In post","2021","South East (England)","65+","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","65+","East Sussex CC","60","50","25930","25690"
"In post","2021","South East (England)","65+","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","65+","Kent Thames Gateway","40","30","[c]","[c]"
"In post","2021","South East (England)","65+","Medway","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","65+","Mid Kent","30","20","[c]","[c]"
"In post","2021","South East (England)","65+","Milton Keynes","80","60","35480","29530"
"In post","2021","South East (England)","65+","North Hampshire","50","40","[c]","[c]"
"In post","2021","South East (England)","65+","Oxfordshire","120","100","30120","26490"
"In post","2021","South East (England)","65+","Portsmouth","160","130","29790","26670"
"In post","2021","South East (England)","65+","South Hampshire","280","190","24030","19520"
"In post","2021","South East (England)","65+","Southampton","50","40","30170","26780"
"In post","2021","South East (England)","65+","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","65+","West Surrey","100","80","30450","26340"
"In post","2021","South East (England)","65+","West Sussex (North East)","40","30","[c]","[c]"
"In post","2021","South East (England)","65+","West Sussex (South West)","60","40","24620","24200"
"In post","2021","South East (England)","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Bath and North East Somerset, North Somerset and South Gloucestershire","100","100","18130","17780"
"In post","2021","South West (England)","16-19","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","16-19","Wiltshire","30","30","[c]","[c]"
"In post","2021","South West (England)","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","2820","2790","27730","27540"
"In post","2021","South West (England)","20-29","Bournemouth and Poole","50","50","23520","22920"
"In post","2021","South West (England)","20-29","Bristol, City of","1110","1090","27920","25860"
"In post","2021","South West (England)","20-29","Cornwall and Isles of Scilly","120","120","23510","21010"
"In post","2021","South West (England)","20-29","Devon CC","620","610","25610","24650"
"In post","2021","South West (England)","20-29","Dorset CC","260","260","24840","24770"
"In post","2021","South West (England)","20-29","Gloucestershire","150","150","25960","26240"
"In post","2021","South West (England)","20-29","Plymouth","390","380","26370","25680"
"In post","2021","South West (England)","20-29","Somerset","230","230","26220","26740"
"In post","2021","South West (England)","20-29","Swindon","60","60","25960","24000"
"In post","2021","South West (England)","20-29","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","20-29","Wiltshire","1210","1190","27880","28400"
"In post","2021","South West (England)","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","3150","3000","36430","34910"
"In post","2021","South West (England)","30-39","Bournemouth and Poole","100","90","26320","27570"
"In post","2021","South West (England)","30-39","Bristol, City of","1570","1480","35190","31810"
"In post","2021","South West (England)","30-39","Cornwall and Isles of Scilly","240","220","25820","25100"
"In post","2021","South West (England)","30-39","Devon CC","1190","1110","31780","30210"
"In post","2021","South West (England)","30-39","Dorset CC","360","340","27500","26670"
"In post","2021","South West (England)","30-39","Gloucestershire","210","200","29150","27570"
"In post","2021","South West (England)","30-39","Plymouth","560","520","29850","27570"
"In post","2021","South West (England)","30-39","Somerset","400","380","31150","31950"
"In post","2021","South West (England)","30-39","Swindon","100","90","33630","30360"
"In post","2021","South West (England)","30-39","Torbay","60","50","26940","27570"
"In post","2021","South West (England)","30-39","Wiltshire","1570","1500","35570","34530"
"In post","2021","South West (England)","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","2880","2770","41860","40160"
"In post","2021","South West (England)","40-49","Bournemouth and Poole","160","140","27690","27570"
"In post","2021","South West (England)","40-49","Bristol, City of","1610","1490","38700","34340"
"In post","2021","South West (England)","40-49","Cornwall and Isles of Scilly","370","340","27920","27570"
"In post","2021","South West (England)","40-49","Devon CC","1440","1320","34160","31580"
"In post","2021","South West (England)","40-49","Dorset CC","450","430","30860","29060"
"In post","2021","South West (England)","40-49","Gloucestershire","310","280","30170","27570"
"In post","2021","South West (England)","40-49","Plymouth","720","680","33530","30360"
"In post","2021","South West (England)","40-49","Somerset","530","500","32580","28730"
"In post","2021","South West (England)","40-49","Swindon","120","110","33170","27570"
"In post","2021","South West (England)","40-49","Torbay","70","50","24700","21010"
"In post","2021","South West (England)","40-49","Wiltshire","1720","1640","39800","37360"
"In post","2021","South West (England)","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","3360","3270","43530","40900"
"In post","2021","South West (England)","50-59","Bournemouth and Poole","270","250","27720","27370"
"In post","2021","South West (England)","50-59","Bristol, City of","1720","1610","38290","32300"
"In post","2021","South West (England)","50-59","Cornwall and Isles of Scilly","650","600","26910","26670"
"In post","2021","South West (England)","50-59","Devon CC","1680","1560","33070","27570"
"In post","2021","South West (England)","50-59","Dorset CC","760","720","30740","27570"
"In post","2021","South West (England)","50-59","Gloucestershire","510","470","29930","27570"
"In post","2021","South West (England)","50-59","Plymouth","1050","990","32690","29140"
"In post","2021","South West (England)","50-59","Somerset","830","780","31830","28200"
"In post","2021","South West (England)","50-59","Swindon","140","130","34160","27570"
"In post","2021","South West (England)","50-59","Torbay","140","120","26800","27570"
"In post","2021","South West (England)","50-59","Wiltshire","2130","2070","39110","37320"
"In post","2021","South West (England)","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","830","730","41680","40460"
"In post","2021","South West (England)","60-64","Bournemouth and Poole","90","80","26240","26670"
"In post","2021","South West (England)","60-64","Bristol, City of","410","330","36940","29730"
"In post","2021","South West (England)","60-64","Cornwall and Isles of Scilly","210","180","26290","26430"
"In post","2021","South West (England)","60-64","Devon CC","490","390","28120","25920"
"In post","2021","South West (England)","60-64","Dorset CC","230","190","28170","26860"
"In post","2021","South West (England)","60-64","Gloucestershire","160","120","29150","27570"
"In post","2021","South West (England)","60-64","Plymouth","300","260","30290","27130"
"In post","2021","South West (England)","60-64","Somerset","260","220","29580","27570"
"In post","2021","South West (England)","60-64","Swindon","50","40","[c]","[c]"
"In post","2021","South West (England)","60-64","Torbay","40","30","[c]","[c]"
"In post","2021","South West (England)","60-64","Wiltshire","600","540","35950","33300"
"In post","2021","South West (England)","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","210","170","37190","34770"
"In post","2021","South West (England)","65+","Bournemouth and Poole","40","30","[c]","[c]"
"In post","2021","South West (England)","65+","Bristol, City of","180","130","40570","29720"
"In post","2021","South West (England)","65+","Cornwall and Isles of Scilly","60","40","25240","22080"
"In post","2021","South West (England)","65+","Devon CC","150","110","28930","26410"
"In post","2021","South West (England)","65+","Dorset CC","80","60","28480","26670"
"In post","2021","South West (England)","65+","Gloucestershire","60","40","28040","27130"
"In post","2021","South West (England)","65+","Plymouth","80","60","27770","23120"
"In post","2021","South West (England)","65+","Somerset","90","70","29090","28580"
"In post","2021","South West (England)","65+","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","65+","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","65+","Wiltshire","220","190","37080","33300"
"In post","2021","South West (England)","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Unknown","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Unknown","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Unknown","890","890","29890","29250"
"In post","2021","Unknown","30-39","Unknown","780","770","36640","32700"
"In post","2021","Unknown","40-49","Unknown","730","710","37770","33130"
"In post","2021","Unknown","50-59","Unknown","980","960","39020","33570"
"In post","2021","Unknown","60-64","Unknown","260","240","37350","33570"
"In post","2021","Unknown","65+","Unknown","50","40","32230","30630"
"In post","2021","Wales","16-19","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"In post","2021","Wales","16-19","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Wales","16-19","Swansea","50","40","[c]","[c]"
"In post","2021","Wales","20-29","Bridgend and Neath Port Talbot","80","80","24300","21010"
"In post","2021","Wales","20-29","Cardiff and Vale of Glamorgan","1980","1950","25680","25210"
"In post","2021","Wales","20-29","Central Valleys","150","150","25880","25550"
"In post","2021","Wales","20-29","Conwy and Denbighshire","50","50","24670","23830"
"In post","2021","Wales","20-29","Flintshire and Wrexham","330","330","23730","22970"
"In post","2021","Wales","20-29","Gwent Valleys","100","100","24190","23830"
"In post","2021","Wales","20-29","Gwynedd","100","100","22410","21010"
"In post","2021","Wales","20-29","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Wales","20-29","Monmouthshire and Newport","1130","1110","28670","28220"
"In post","2021","Wales","20-29","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","20-29","South West Wales","140","140","24140","22920"
"In post","2021","Wales","20-29","Swansea","1140","1090","23440","21590"
"In post","2021","Wales","30-39","Bridgend and Neath Port Talbot","140","120","25910","27570"
"In post","2021","Wales","30-39","Cardiff and Vale of Glamorgan","2930","2780","31920","28850"
"In post","2021","Wales","30-39","Central Valleys","330","310","32160","28850"
"In post","2021","Wales","30-39","Conwy and Denbighshire","110","100","31860","29530"
"In post","2021","Wales","30-39","Flintshire and Wrexham","440","430","26850","25790"
"In post","2021","Wales","30-39","Gwent Valleys","250","230","26580","27570"
"In post","2021","Wales","30-39","Gwynedd","160","140","24910","21050"
"In post","2021","Wales","30-39","Isle of Anglesey","60","50","27460","26670"
"In post","2021","Wales","30-39","Monmouthshire and Newport","1520","1430","33590","30130"
"In post","2021","Wales","30-39","Powys","90","80","29660","27570"
"In post","2021","Wales","30-39","South West Wales","300","290","28840","27570"
"In post","2021","Wales","30-39","Swansea","2350","2120","26190","21590"
"In post","2021","Wales","40-49","Bridgend and Neath Port Talbot","170","150","28290","27570"
"In post","2021","Wales","40-49","Cardiff and Vale of Glamorgan","2740","2570","36960","31810"
"In post","2021","Wales","40-49","Central Valleys","480","450","35960","31780"
"In post","2021","Wales","40-49","Conwy and Denbighshire","180","180","36850","37170"
"In post","2021","Wales","40-49","Flintshire and Wrexham","470","450","29020","27570"
"In post","2021","Wales","40-49","Gwent Valleys","270","240","29970","27570"
"In post","2021","Wales","40-49","Gwynedd","180","170","26770","23830"
"In post","2021","Wales","40-49","Isle of Anglesey","70","70","28240","26670"
"In post","2021","Wales","40-49","Monmouthshire and Newport","1340","1260","37840","36030"
"In post","2021","Wales","40-49","Powys","150","140","30240","27570"
"In post","2021","Wales","40-49","South West Wales","390","370","32520","28850"
"In post","2021","Wales","40-49","Swansea","2230","2050","28980","25390"
"In post","2021","Wales","50-59","Bridgend and Neath Port Talbot","220","200","28130","27570"
"In post","2021","Wales","50-59","Cardiff and Vale of Glamorgan","3220","3010","35080","28850"
"In post","2021","Wales","50-59","Central Valleys","570","530","36870","28850"
"In post","2021","Wales","50-59","Conwy and Denbighshire","240","230","37730","37410"
"In post","2021","Wales","50-59","Flintshire and Wrexham","680","630","29980","27570"
"In post","2021","Wales","50-59","Gwent Valleys","350","330","29390","27570"
"In post","2021","Wales","50-59","Gwynedd","220","200","25410","23600"
"In post","2021","Wales","50-59","Isle of Anglesey","80","80","27300","27150"
"In post","2021","Wales","50-59","Monmouthshire and Newport","1200","1130","35290","31090"
"In post","2021","Wales","50-59","Powys","200","190","28990","26750"
"In post","2021","Wales","50-59","South West Wales","450","420","31380","27570"
"In post","2021","Wales","50-59","Swansea","2300","2070","29290","26470"
"In post","2021","Wales","60-64","Bridgend and Neath Port Talbot","90","60","26920","23130"
"In post","2021","Wales","60-64","Cardiff and Vale of Glamorgan","880","700","32890","27570"
"In post","2021","Wales","60-64","Central Valleys","140","110","35170","28750"
"In post","2021","Wales","60-64","Conwy and Denbighshire","70","60","35360","33300"
"In post","2021","Wales","60-64","Flintshire and Wrexham","170","140","27570","26350"
"In post","2021","Wales","60-64","Gwent Valleys","90","70","30510","27570"
"In post","2021","Wales","60-64","Gwynedd","60","50","24480","21010"
"In post","2021","Wales","60-64","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Wales","60-64","Monmouthshire and Newport","300","240","31540","27570"
"In post","2021","Wales","60-64","Powys","70","70","28730","26720"
"In post","2021","Wales","60-64","South West Wales","130","110","30750","27570"
"In post","2021","Wales","60-64","Swansea","810","590","26450","21590"
"In post","2021","Wales","65+","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Wales","65+","Cardiff and Vale of Glamorgan","290","220","33010","27570"
"In post","2021","Wales","65+","Central Valleys","40","30","[c]","[c]"
"In post","2021","Wales","65+","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Wales","65+","Flintshire and Wrexham","50","30","[c]","[c]"
"In post","2021","Wales","65+","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","65+","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Wales","65+","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Wales","65+","Monmouthshire and Newport","100","60","31020","26780"
"In post","2021","Wales","65+","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","65+","South West Wales","60","40","27700","26780"
"In post","2021","Wales","65+","Swansea","190","130","25480","21590"
"In post","2021","Wales","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","16-19","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","20-29","Birmingham","1800","1760","25440","24240"
"In post","2021","West Midlands (England)","20-29","Coventry","410","410","29510","29250"
"In post","2021","West Midlands (England)","20-29","Dudley","110","100","23440","21010"
