"Status","Year","Parent_department","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","Declared disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Central Bedfordshire","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Central Hampshire","360","350","35350","33300"
"In post","2021","Ministry of Defence","Declared disabled","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Clackmannanshire and Fife","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Devon CC","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Dorset CC","60","50","30950","30930"
"In post","2021","Ministry of Defence","Declared disabled","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","80","70","30770","30620"
"In post","2021","Ministry of Defence","Declared disabled","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Riding of Yorkshire","50","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Essex Haven Gateway","60","60","36030","33630"
"In post","2021","Ministry of Defence","Declared disabled","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Glasgow City","90","90","25250","21580"
"In post","2021","Ministry of Defence","Declared disabled","Gloucestershire","40","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Harrow and Hillingdon","40","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Hertfordshire","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Hounslow and Richmond upon Thames","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Lancaster and Wyre","50","50","27850","26670"
"In post","2021","Ministry of Defence","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Lincolnshire","130","130","27660","26350"
"In post","2021","Ministry of Defence","Declared disabled","Lisburn and Castlereagh","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Liverpool","50","50","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","North and West Norfolk","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","North Hampshire","50","50","29200","26670"
"In post","2021","Ministry of Defence","Declared disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","North Yorkshire CC","90","80","27610","22080"
"In post","2021","Ministry of Defence","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Oxfordshire","110","100","31550","33000"
"In post","2021","Ministry of Defence","Declared disabled","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Plymouth","90","90","28450","22880"
"In post","2021","Ministry of Defence","Declared disabled","Portsmouth","190","180","30680","27750"
"In post","2021","Ministry of Defence","Declared disabled","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Shropshire CC","70","70","28890","28060"
"In post","2021","Ministry of Defence","Declared disabled","Somerset","140","130","32290","29750"
"In post","2021","Ministry of Defence","Declared disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","South Hampshire","80","70","29670","26670"
"In post","2021","Ministry of Defence","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Staffordshire CC","80","80","33400","33300"
"In post","2021","Ministry of Defence","Declared disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Suffolk","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Telford and Wrekin","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Kent","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Westminster","290","290","44020","42200"
"In post","2021","Ministry of Defence","Declared disabled","Wiltshire","620","590","35470","33300"
"In post","2021","Ministry of Defence","Declared disabled","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared disabled","York","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Aberdeen City and Aberdeenshire","60","60","38510","44070"
"In post","2021","Ministry of Defence","Declared non-disabled","Angus and Dundee City","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Antrim and Newtownabbey","120","110","23870","20310"
"In post","2021","Ministry of Defence","Declared non-disabled","Ards and North Down","110","100","23490","20310"
"In post","2021","Ministry of Defence","Declared non-disabled","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","8450","8170","38690","36100"
"In post","2021","Ministry of Defence","Declared non-disabled","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Belfast","50","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Berkshire","590","580","34400","33000"
"In post","2021","Ministry of Defence","Declared non-disabled","Bexley and Greenwich","60","60","34200","33950"
"In post","2021","Ministry of Defence","Declared non-disabled","Birmingham","180","170","35120","33300"
"In post","2021","Ministry of Defence","Declared non-disabled","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Bournemouth and Poole","70","70","23320","20920"
"In post","2021","Ministry of Defence","Declared non-disabled","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Buckinghamshire CC","520","510","34180","31200"
"In post","2021","Ministry of Defence","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Cambridgeshire CC","750","730","34620","33300"
"In post","2021","Ministry of Defence","Declared non-disabled","Camden and City of London","70","60","34660","30750"
"In post","2021","Ministry of Defence","Declared non-disabled","Cardiff and Vale of Glamorgan","190","180","26790","23120"
"In post","2021","Ministry of Defence","Declared non-disabled","Causeway Coast and Glens","50","50","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Central Bedfordshire","270","260","30070","26930"
"In post","2021","Ministry of Defence","Declared non-disabled","Central Hampshire","2380","2300","36980","34490"
"In post","2021","Ministry of Defence","Declared non-disabled","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","City of Edinburgh","150","140","26680","21580"
"In post","2021","Ministry of Defence","Declared non-disabled","Clackmannanshire and Fife","290","280","32790","32520"
"In post","2021","Ministry of Defence","Declared non-disabled","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Cornwall and Isles of Scilly","320","310","24830","21940"
"In post","2021","Ministry of Defence","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Derby","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Devon CC","220","210","25380","20920"
"In post","2021","Ministry of Defence","Declared non-disabled","Dorset CC","420","410","28390","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","East Ayrshire and North Ayrshire mainland","210","210","26330","24870"
"In post","2021","Ministry of Defence","Declared non-disabled","East Cumbria","100","100","24240","21110"
"In post","2021","Ministry of Defence","Declared non-disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1040","1000","31830","27170"
"In post","2021","Ministry of Defence","Declared non-disabled","East Kent","90","90","26030","22080"
"In post","2021","Ministry of Defence","Declared non-disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","East Riding of Yorkshire","310","300","26720","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Essex Haven Gateway","350","330","33980","29200"
"In post","2021","Ministry of Defence","Declared non-disabled","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Flintshire and Wrexham","220","210","28510","28750"
"In post","2021","Ministry of Defence","Declared non-disabled","Glasgow City","660","630","27020","22080"
"In post","2021","Ministry of Defence","Declared non-disabled","Gloucestershire","260","250","30150","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Greater Manchester South East","250","230","27060","22080"
"In post","2021","Ministry of Defence","Declared non-disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Harrow and Hillingdon","250","240","29090","25640"
"In post","2021","Ministry of Defence","Declared non-disabled","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Herefordshire, County of","210","200","26860","24760"
"In post","2021","Ministry of Defence","Declared non-disabled","Hertfordshire","290","290","41180","37640"
"In post","2021","Ministry of Defence","Declared non-disabled","Hounslow and Richmond upon Thames","230","220","32600","29250"
"In post","2021","Ministry of Defence","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","240","230","25490","20920"
"In post","2021","Ministry of Defence","Declared non-disabled","Isle of Anglesey","50","50","29760","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Lancaster and Wyre","260","240","31690","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Leicestershire CC and Rutland","240","230","29050","21890"
"In post","2021","Ministry of Defence","Declared non-disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Lincolnshire","800","780","28000","25000"
"In post","2021","Ministry of Defence","Declared non-disabled","Lisburn and Castlereagh","220","210","27880","22330"
"In post","2021","Ministry of Defence","Declared non-disabled","Liverpool","190","180","27800","26350"
"In post","2021","Ministry of Defence","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Manchester","70","60","33110","33000"
"In post","2021","Ministry of Defence","Declared non-disabled","Medway","70","70","26980","22080"
"In post","2021","Ministry of Defence","Declared non-disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Mid Lancashire","110","100","28530","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Newry, Mourne and Down","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","North and West Norfolk","300","290","27130","22500"
"In post","2021","Ministry of Defence","Declared non-disabled","North Hampshire","370","360","30090","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","North Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","North Yorkshire CC","900","860","29200","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Northumberland","70","70","28230","25430"
"In post","2021","Ministry of Defence","Declared non-disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Overseas","420","420","40700","36460"
"In post","2021","Ministry of Defence","Declared non-disabled","Oxfordshire","710","690","29630","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Perth and Kinross and Stirling","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Peterborough","110","100","25350","21130"
"In post","2021","Ministry of Defence","Declared non-disabled","Plymouth","690","670","32150","26710"
"In post","2021","Ministry of Defence","Declared non-disabled","Portsmouth","1250","1210","33550","33300"
"In post","2021","Ministry of Defence","Declared non-disabled","Powys","160","160","24280","21000"
"In post","2021","Ministry of Defence","Declared non-disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Shropshire CC","370","360","28600","29350"
"In post","2021","Ministry of Defence","Declared non-disabled","Somerset","960","920","32890","33290"
"In post","2021","Ministry of Defence","Declared non-disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","South Hampshire","630","610","30440","29200"
"In post","2021","Ministry of Defence","Declared non-disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","South Nottinghamshire","80","80","26030","22080"
"In post","2021","Ministry of Defence","Declared non-disabled","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","South West Wales","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Staffordshire CC","590","570","33250","33000"
"In post","2021","Ministry of Defence","Declared non-disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Suffolk","450","430","25130","21580"
"In post","2021","Ministry of Defence","Declared non-disabled","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Telford and Wrekin","200","200","30590","26670"
"In post","2021","Ministry of Defence","Declared non-disabled","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Tyneside","60","60","20980","20920"
"In post","2021","Ministry of Defence","Declared non-disabled","Unknown","130","120","31890","27370"
"In post","2021","Ministry of Defence","Declared non-disabled","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Declared non-disabled","Walsall","[c]","[c]","[c]","[c]"
