"Status","Year","Region_ITL3","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North Yorkshire CC","Unknown","North Yorkshire","280","260","28730","27570"
"In post","2021","North Yorkshire CC","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Operational Delivery","Northumberland and Tyne and Wear","70","60","28250","28200"
"In post","2021","Northumberland","Other","Northumberland and Tyne and Wear","40","30","[c]","[c]"
"In post","2021","Northumberland","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Psychology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Unknown","Northumberland and Tyne and Wear","200","180","27480","27570"
"In post","2021","Norwich and East Norfolk","Commercial","East Anglia","90","90","35650","34800"
"In post","2021","Norwich and East Norfolk","Communications","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Digital, Data and Technology","East Anglia","50","50","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Human Resources","East Anglia","30","30","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Legal","East Anglia","40","30","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Operational Delivery","East Anglia","810","760","27470","24920"
"In post","2021","Norwich and East Norfolk","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Property","East Anglia","30","30","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Unknown","East Anglia","660","570","29080","27570"
"In post","2021","Norwich and East Norfolk","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Commercial","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Nottingham","Communications","Derbyshire and Nottinghamshire","80","70","37000","36470"
"In post","2021","Nottingham","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Digital, Data and Technology","Derbyshire and Nottinghamshire","170","160","38910","36000"
"In post","2021","Nottingham","Finance","Derbyshire and Nottinghamshire","140","130","37110","32800"
"In post","2021","Nottingham","Human Resources","Derbyshire and Nottinghamshire","290","270","38830","33840"
"In post","2021","Nottingham","Inspector of Education and Training","Derbyshire and Nottinghamshire","70","70","64380","64500"
"In post","2021","Nottingham","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Knowledge and Information Management","Derbyshire and Nottinghamshire","60","50","37120","36340"
"In post","2021","Nottingham","Legal","Derbyshire and Nottinghamshire","350","320","40270","34480"
"In post","2021","Nottingham","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Operational Delivery","Derbyshire and Nottinghamshire","3540","3270","27100","25560"
"In post","2021","Nottingham","Operational Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Other","Derbyshire and Nottinghamshire","70","70","31700","25880"
"In post","2021","Nottingham","Planning","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Policy","Derbyshire and Nottinghamshire","220","210","40820","36960"
"In post","2021","Nottingham","Project Delivery","Derbyshire and Nottinghamshire","150","150","44350","39530"
"In post","2021","Nottingham","Property","Derbyshire and Nottinghamshire","280","260","39440","38630"
"In post","2021","Nottingham","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Science and Engineering","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"In post","2021","Nottingham","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Tax","Derbyshire and Nottinghamshire","1280","1210","33120","31810"
"In post","2021","Nottingham","Unknown","Derbyshire and Nottinghamshire","1060","990","28340","27570"
"In post","2021","Nottingham","Veterinarian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Commercial","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Economics","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Finance","Overseas","40","40","[c]","[c]"
"In post","2021","Overseas","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Intelligence Analysis","Overseas","70","70","43800","40560"
"In post","2021","Overseas","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","International Trade","Overseas","160","160","56610","54470"
"In post","2021","Overseas","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Medicine","Overseas","50","50","53580","51960"
"In post","2021","Overseas","Operational Delivery","Overseas","290","290","48380","46000"
"In post","2021","Overseas","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Other","Overseas","370","370","50430","46620"
"In post","2021","Overseas","Policy","Overseas","1750","1750","52720","54020"
"In post","2021","Overseas","Project Delivery","Overseas","160","160","46490","45200"
"In post","2021","Overseas","Property","Overseas","200","190","39120","36460"
"In post","2021","Overseas","Science and Engineering","Overseas","130","120","44240","42350"
"In post","2021","Overseas","Security","Overseas","80","80","37120","34350"
"In post","2021","Overseas","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Unknown","Overseas","300","300","46840","34770"
"In post","2021","Oxfordshire","Commercial","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Oxfordshire","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Finance","Berkshire, Buckinghamshire and Oxfordshire","50","50","34200","33000"
"In post","2021","Oxfordshire","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Oxfordshire","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Medicine","Berkshire, Buckinghamshire and Oxfordshire","80","70","59350","45100"
"In post","2021","Oxfordshire","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","1050","970","30030","29920"
"In post","2021","Oxfordshire","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Other","Berkshire, Buckinghamshire and Oxfordshire","520","510","26140","21130"
"In post","2021","Oxfordshire","Planning","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","100","90","38450","33300"
"In post","2021","Oxfordshire","Property","Berkshire, Buckinghamshire and Oxfordshire","90","90","33170","33000"
"In post","2021","Oxfordshire","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","260","250","43000","40130"
"In post","2021","Oxfordshire","Security","Berkshire, Buckinghamshire and Oxfordshire","140","140","29280","21130"
"In post","2021","Oxfordshire","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","270","250","28150","27570"
"In post","2021","Oxfordshire","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Operational Delivery","Eastern Scotland","620","580","30810","33650"
"In post","2021","Perth and Kinross and Stirling","Other","Eastern Scotland","150","140","32350","28870"
"In post","2021","Perth and Kinross and Stirling","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Unknown","Eastern Scotland","470","430","30210","27570"
"In post","2021","Perth and Kinross and Stirling","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Commercial","East Anglia","40","40","[c]","[c]"
"In post","2021","Peterborough","Communications","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Digital, Data and Technology","East Anglia","40","40","[c]","[c]"
"In post","2021","Peterborough","Finance","East Anglia","50","50","[c]","[c]"
"In post","2021","Peterborough","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Operational Delivery","East Anglia","930","820","25580","22350"
"In post","2021","Peterborough","Other","East Anglia","110","110","21460","20920"
"In post","2021","Peterborough","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Project Delivery","East Anglia","50","50","[c]","[c]"
"In post","2021","Peterborough","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","Unknown","East Anglia","250","210","27060","27570"
"In post","2021","Plymouth","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Digital, Data and Technology","Devon","530","500","38030","38450"
"In post","2021","Plymouth","Finance","Devon","40","30","[c]","[c]"
"In post","2021","Plymouth","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Medicine","Devon","50","40","49000","39450"
"In post","2021","Plymouth","Operational Delivery","Devon","1010","910","26950","24500"
"In post","2021","Plymouth","Other","Devon","240","230","25410","21580"
"In post","2021","Plymouth","Policy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Project Delivery","Devon","160","150","40370","40000"
"In post","2021","Plymouth","Property","Devon","100","100","35220","33300"
"In post","2021","Plymouth","Science and Engineering","Devon","150","150","33200","30690"
"In post","2021","Plymouth","Security","Devon","340","320","28550","25680"
"In post","2021","Plymouth","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","Unknown","Devon","410","370","27840","27570"
"In post","2021","Portsmouth","Commercial","Hampshire and Isle of Wight","60","60","36240","34770"
"In post","2021","Portsmouth","Communications","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Portsmouth","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Finance","Hampshire and Isle of Wight","120","110","37070","33300"
"In post","2021","Portsmouth","Human Resources","Hampshire and Isle of Wight","80","80","32540","26670"
"In post","2021","Portsmouth","Intelligence Analysis","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Portsmouth","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Knowledge and Information Management","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Portsmouth","Legal","Hampshire and Isle of Wight","130","120","42090","38630"
"In post","2021","Portsmouth","Medicine","Hampshire and Isle of Wight","50","40","[c]","[c]"
"In post","2021","Portsmouth","Operational Delivery","Hampshire and Isle of Wight","1170","1050","26030","24890"
"In post","2021","Portsmouth","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Other","Hampshire and Isle of Wight","340","330","27610","21580"
"In post","2021","Portsmouth","Policy","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Portsmouth","Project Delivery","Hampshire and Isle of Wight","260","260","40710","40580"
"In post","2021","Portsmouth","Property","Hampshire and Isle of Wight","110","110","33660","33300"
"In post","2021","Portsmouth","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Science and Engineering","Hampshire and Isle of Wight","130","120","33230","33300"
"In post","2021","Portsmouth","Security","Hampshire and Isle of Wight","420","410","30130","27750"
"In post","2021","Portsmouth","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","Tax","Hampshire and Isle of Wight","380","340","31220","31810"
"In post","2021","Portsmouth","Unknown","Hampshire and Isle of Wight","440","390","28170","27570"
"In post","2021","Powys","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Medicine","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Operational Delivery","East Wales","160","150","31660","28850"
"In post","2021","Powys","Other","East Wales","130","120","22370","20920"
"In post","2021","Powys","Policy","East Wales","40","40","[c]","[c]"
"In post","2021","Powys","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Property","East Wales","40","40","[c]","[c]"
"In post","2021","Powys","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Security","East Wales","30","30","[c]","[c]"
"In post","2021","Powys","Social Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Unknown","East Wales","80","80","27310","27570"
"In post","2021","Powys","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Operational Delivery","Outer London - East and North East","230","210","27730","26810"
"In post","2021","Redbridge and Waltham Forest","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Unknown","Outer London - East and North East","810","740","29180","31060"
"In post","2021","Sandwell","Operational Delivery","West Midlands","80","80","26860","26780"
"In post","2021","Sandwell","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Unknown","West Midlands","350","310","27280","27570"
"In post","2021","Scottish Borders","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Operational Delivery","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Scottish Borders","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Unknown","Southern Scotland","440","400","29600","27570"
"In post","2021","Scottish Borders","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Communications","Merseyside","40","40","[c]","[c]"
"In post","2021","Sefton","Corporate Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Digital, Data and Technology","Merseyside","210","200","37260","34500"
"In post","2021","Sefton","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Finance","Merseyside","40","40","[c]","[c]"
"In post","2021","Sefton","Human Resources","Merseyside","80","80","39060","36460"
"In post","2021","Sefton","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Legal","Merseyside","50","50","43020","38630"
"In post","2021","Sefton","Operational Delivery","Merseyside","3100","2770","27080","24440"
"In post","2021","Sefton","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Other","Merseyside","60","60","29410","25310"
"In post","2021","Sefton","Policy","Merseyside","80","70","43900","39390"
"In post","2021","Sefton","Project Delivery","Merseyside","130","120","37840","37460"
"In post","2021","Sefton","Property","Merseyside","120","110","31890","28130"
"In post","2021","Sefton","Science and Engineering","Merseyside","100","100","37720","35910"
"In post","2021","Sefton","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Sefton","Tax","Merseyside","730","670","28380","21440"
"In post","2021","Sefton","Unknown","Merseyside","1220","1110","27280","27570"
"In post","2021","Sheffield","Commercial","South Yorkshire","90","90","38700","37100"
"In post","2021","Sheffield","Communications","South Yorkshire","50","50","38000","35610"
"In post","2021","Sheffield","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Digital, Data and Technology","South Yorkshire","380","370","44180","42100"
"In post","2021","Sheffield","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Finance","South Yorkshire","150","140","39040","36960"
"In post","2021","Sheffield","Human Resources","South Yorkshire","80","70","39100","32780"
"In post","2021","Sheffield","Intelligence Analysis","South Yorkshire","80","70","28450","25310"
"In post","2021","Sheffield","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Legal","South Yorkshire","90","80","44400","48080"
"In post","2021","Sheffield","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Operational Delivery","South Yorkshire","2880","2620","27100","24890"
"In post","2021","Sheffield","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Other","South Yorkshire","110","110","30640","26160"
"In post","2021","Sheffield","Policy","South Yorkshire","640","610","42370","37100"
"In post","2021","Sheffield","Project Delivery","South Yorkshire","100","100","39870","37460"
"In post","2021","Sheffield","Property","South Yorkshire","130","120","41560","36790"
"In post","2021","Sheffield","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Tax","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Unknown","South Yorkshire","2040","1850","34650","31990"
"In post","2021","Shetland Islands","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Medicine","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2021","Shropshire CC","Operational Delivery","Shropshire and Staffordshire","440","420","28410","26700"
"In post","2021","Shropshire CC","Operational Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Other","Shropshire and Staffordshire","360","350","28160","29670"
"In post","2021","Shropshire CC","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Project Delivery","Shropshire and Staffordshire","50","50","30140","27270"
"In post","2021","Shropshire CC","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Unknown","Shropshire and Staffordshire","140","120","27500","27570"
"In post","2021","Shropshire CC","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
