"Status","Year","Disability","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Wales","SEO/HEO","560","530","36380","35310"
"In post","2022","Declared disabled","East Wales","Unknown","90","80","30650","29660"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","210","180","23140","21260"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","210","190","27510","27570"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","60","60","35730","33840"
"In post","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","60","60","29780","28320"
"In post","2022","Declared disabled","Eastern Scotland","AA/AO","600","550","22680","21260"
"In post","2022","Declared disabled","Eastern Scotland","EO","660","610","29210","27570"
"In post","2022","Declared disabled","Eastern Scotland","G6/G7","230","220","61370","62170"
"In post","2022","Declared disabled","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Eastern Scotland","SEO/HEO","550","530","38750","37710"
"In post","2022","Declared disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","AA/AO","190","160","23370","23230"
"In post","2022","Declared disabled","Essex","EO","300","280","29240","29290"
"In post","2022","Declared disabled","Essex","G6/G7","30","30","[c]","[c]"
"In post","2022","Declared disabled","Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Essex","SEO/HEO","100","90","37740","37420"
"In post","2022","Declared disabled","Essex","Unknown","70","60","28510","28200"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","420","380","22130","21260"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","680","630","26310","26930"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","400","390","55700","54540"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","1220","1170","36150","35900"
"In post","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","290","270","34770","32570"
"In post","2022","Declared disabled","Greater Manchester","AA/AO","680","600","21560","21260"
"In post","2022","Declared disabled","Greater Manchester","EO","720","660","27060","27570"
"In post","2022","Declared disabled","Greater Manchester","G6/G7","230","220","56860","55210"
"In post","2022","Declared disabled","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Greater Manchester","SEO/HEO","580","550","35360","33430"
"In post","2022","Declared disabled","Greater Manchester","Unknown","170","160","31260","30210"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","AA/AO","520","430","21840","21250"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","EO","450","420","27360","27570"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","G6/G7","120","120","56140","53500"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","470","440","36160","34390"
"In post","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","90","80","30220","28200"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","180","160","22980","21260"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","130","120","27320","27570"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","70","60","35990","35630"
"In post","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","80","70","29950","28200"
"In post","2022","Declared disabled","Highlands and Islands","AA/AO","60","60","22470","21260"
"In post","2022","Declared disabled","Highlands and Islands","EO","90","80","28720","27570"
"In post","2022","Declared disabled","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","AA/AO","330","300","25610","25110"
"In post","2022","Declared disabled","Inner London - East","EO","560","520","31130","31060"
"In post","2022","Declared disabled","Inner London - East","G6/G7","290","280","61670","62110"
"In post","2022","Declared disabled","Inner London - East","SCS","30","30","[c]","[c]"
"In post","2022","Declared disabled","Inner London - East","SEO/HEO","470","450","40220","40070"
"In post","2022","Declared disabled","Inner London - East","Unknown","180","170","35740","34100"
"In post","2022","Declared disabled","Inner London - West","AA/AO","450","420","25350","24310"
"In post","2022","Declared disabled","Inner London - West","EO","860","840","29690","29500"
"In post","2022","Declared disabled","Inner London - West","G6/G7","1800","1730","59830","57850"
"In post","2022","Declared disabled","Inner London - West","SCS","260","260","88550","79200"
"In post","2022","Declared disabled","Inner London - West","SEO/HEO","2040","2000","38480","38160"
"In post","2022","Declared disabled","Inner London - West","Unknown","40","30","[c]","[c]"
"In post","2022","Declared disabled","Kent","AA/AO","330","300","24300","24250"
"In post","2022","Declared disabled","Kent","EO","380","350","28980","29290"
"In post","2022","Declared disabled","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Kent","SEO/HEO","160","150","38070","37450"
"In post","2022","Declared disabled","Kent","Unknown","100","90","30120","28760"
"In post","2022","Declared disabled","Lancashire","AA/AO","850","740","21840","21260"
"In post","2022","Declared disabled","Lancashire","EO","690","610","27450","27570"
"In post","2022","Declared disabled","Lancashire","G6/G7","90","90","55640","52350"
"In post","2022","Declared disabled","Lancashire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lancashire","SEO/HEO","340","320","35190","34240"
"In post","2022","Declared disabled","Lancashire","Unknown","90","90","30090","28200"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","350","310","21900","21260"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","260","230","27410","27570"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","80","80","37240","34290"
"In post","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","90","80","30410","30880"
"In post","2022","Declared disabled","Lincolnshire","AA/AO","160","150","22230","21260"
"In post","2022","Declared disabled","Lincolnshire","EO","130","110","27610","27570"
"In post","2022","Declared disabled","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Lincolnshire","SEO/HEO","70","70","36280","34430"
"In post","2022","Declared disabled","Lincolnshire","Unknown","50","50","[c]","[c]"
"In post","2022","Declared disabled","Merseyside","AA/AO","910","780","21420","21260"
"In post","2022","Declared disabled","Merseyside","EO","790","700","26930","27570"
"In post","2022","Declared disabled","Merseyside","G6/G7","150","150","56120","55210"
"In post","2022","Declared disabled","Merseyside","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Merseyside","SEO/HEO","490","460","35690","33680"
"In post","2022","Declared disabled","Merseyside","Unknown","150","150","29730","28200"
"In post","2022","Declared disabled","North Eastern Scotland","AA/AO","40","30","[c]","[c]"
"In post","2022","Declared disabled","North Eastern Scotland","EO","40","40","[c]","[c]"
"In post","2022","Declared disabled","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Eastern Scotland","SEO/HEO","50","50","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire","AA/AO","120","110","21730","21260"
"In post","2022","Declared disabled","North Yorkshire","EO","130","120","26800","26670"
"In post","2022","Declared disabled","North Yorkshire","G6/G7","60","60","54600","51160"
"In post","2022","Declared disabled","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North Yorkshire","SEO/HEO","150","140","34740","33300"
"In post","2022","Declared disabled","North Yorkshire","Unknown","40","30","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","AA/AO","130","110","21920","21250"
"In post","2022","Declared disabled","Northern Ireland","EO","90","80","27050","26820"
"In post","2022","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","SEO/HEO","100","100","35190","33370"
"In post","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","1080","910","21330","21260"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","EO","720","630","27160","27570"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","G6/G7","160","150","55620","55210"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","SEO/HEO","530","500","34910","33370"
"In post","2022","Declared disabled","Northumberland, and Tyne and Wear","Unknown","110","100","29700","28200"
"In post","2022","Declared disabled","Outer London - East and North East","AA/AO","150","130","25800","25110"
"In post","2022","Declared disabled","Outer London - East and North East","EO","260","240","31200","31060"
"In post","2022","Declared disabled","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Outer London - East and North East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Outer London - East and North East","SEO/HEO","50","50","38780","37610"
"In post","2022","Declared disabled","Outer London - East and North East","Unknown","70","60","33160","32890"
"In post","2022","Declared disabled","Outer London - South","AA/AO","200","170","25020","25630"
"In post","2022","Declared disabled","Outer London - South","EO","390","360","30200","30330"
"In post","2022","Declared disabled","Outer London - South","G6/G7","150","140","64850","62120"
"In post","2022","Declared disabled","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Outer London - South","SEO/HEO","410","390","40040","38850"
"In post","2022","Declared disabled","Outer London - South","Unknown","60","60","34440","32090"
"In post","2022","Declared disabled","Outer London - West and North West","AA/AO","200","180","25280","25110"
"In post","2022","Declared disabled","Outer London - West and North West","EO","400","360","30120","31050"
"In post","2022","Declared disabled","Outer London - West and North West","G6/G7","30","30","[c]","[c]"
"In post","2022","Declared disabled","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Outer London - West and North West","SEO/HEO","180","160","37910","36760"
"In post","2022","Declared disabled","Outer London - West and North West","Unknown","70","70","36100","35290"
"In post","2022","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","G6/G7","100","100","59690","58030"
"In post","2022","Declared disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","SEO/HEO","100","100","36500","34350"
"In post","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Shropshire and Staffordshire","AA/AO","400","370","22830","21260"
"In post","2022","Declared disabled","Shropshire and Staffordshire","EO","380","340","27790","27570"
"In post","2022","Declared disabled","Shropshire and Staffordshire","G6/G7","50","50","60320","55210"
"In post","2022","Declared disabled","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Shropshire and Staffordshire","SEO/HEO","230","220","37800","36300"
"In post","2022","Declared disabled","Shropshire and Staffordshire","Unknown","100","90","30750","28660"
"In post","2022","Declared disabled","South Yorkshire","AA/AO","370","320","21740","21260"
"In post","2022","Declared disabled","South Yorkshire","EO","380","340","27020","27570"
"In post","2022","Declared disabled","South Yorkshire","G6/G7","120","120","55670","52280"
"In post","2022","Declared disabled","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South Yorkshire","SEO/HEO","340","310","35140","34290"
"In post","2022","Declared disabled","South Yorkshire","Unknown","100","90","30410","28200"
"In post","2022","Declared disabled","Southern Scotland","AA/AO","190","160","22090","21300"
"In post","2022","Declared disabled","Southern Scotland","EO","200","180","27120","27570"
"In post","2022","Declared disabled","Southern Scotland","G6/G7","40","40","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Southern Scotland","SEO/HEO","110","100","36020","33930"
"In post","2022","Declared disabled","Surrey, East and West Sussex","AA/AO","340","310","23550","21260"
"In post","2022","Declared disabled","Surrey, East and West Sussex","EO","370","340","28190","27570"
"In post","2022","Declared disabled","Surrey, East and West Sussex","G6/G7","50","50","56750","55210"
"In post","2022","Declared disabled","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Surrey, East and West Sussex","SEO/HEO","180","160","37220","35820"
"In post","2022","Declared disabled","Surrey, East and West Sussex","Unknown","80","80","29980","28090"
"In post","2022","Declared disabled","Tees Valley and Durham","AA/AO","500","430","22540","21260"
"In post","2022","Declared disabled","Tees Valley and Durham","EO","390","340","27440","27570"
"In post","2022","Declared disabled","Tees Valley and Durham","G6/G7","50","50","55450","52670"
"In post","2022","Declared disabled","Tees Valley and Durham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Tees Valley and Durham","SEO/HEO","180","170","35310","34290"
"In post","2022","Declared disabled","Tees Valley and Durham","Unknown","110","100","30880","28200"
"In post","2022","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","70","60","28460","27570"
"In post","2022","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","AA/AO","770","670","21950","21260"
"In post","2022","Declared disabled","West Central Scotland","EO","610","550","28050","27570"
"In post","2022","Declared disabled","West Central Scotland","G6/G7","100","100","59490","57030"
"In post","2022","Declared disabled","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Central Scotland","SEO/HEO","450","430","37440","35540"
"In post","2022","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands","AA/AO","650","570","21420","21260"
"In post","2022","Declared disabled","West Midlands","EO","810","720","27070","27570"
"In post","2022","Declared disabled","West Midlands","G6/G7","180","170","55400","53530"
"In post","2022","Declared disabled","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands","SEO/HEO","520","500","35000","33370"
"In post","2022","Declared disabled","West Midlands","Unknown","210","190","30220","28200"
"In post","2022","Declared disabled","West Wales and The Valleys","AA/AO","910","760","21140","21260"
"In post","2022","Declared disabled","West Wales and The Valleys","EO","600","530","27340","27570"
"In post","2022","Declared disabled","West Wales and The Valleys","G6/G7","50","40","[c]","[c]"
"In post","2022","Declared disabled","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Wales and The Valleys","SEO/HEO","240","220","36890","36110"
"In post","2022","Declared disabled","West Wales and The Valleys","Unknown","140","130","28810","28200"
"In post","2022","Declared disabled","West Yorkshire","AA/AO","520","440","22050","21260"
"In post","2022","Declared disabled","West Yorkshire","EO","630","570","27260","27570"
"In post","2022","Declared disabled","West Yorkshire","G6/G7","200","190","56230","55210"
"In post","2022","Declared disabled","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Yorkshire","SEO/HEO","470","450","35850","34290"
"In post","2022","Declared disabled","West Yorkshire","Unknown","170","160","31140","28200"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","AA/AO","810","750","25020","23770"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","EO","1130","1050","28900","29290"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","G6/G7","260","250","61480","60520"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","SCS","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","SEO/HEO","690","660","38660","37640"
"In post","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","240","220","30730","30210"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","2110","2000","25480","23370"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","1600","1510","29080","28170"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","530","500","60680","57600"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","1640","1570","38420","37460"
"In post","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","390","360","29380","26310"
"In post","2022","Declared non-disabled","Cheshire","AA/AO","860","780","22970","21260"
"In post","2022","Declared non-disabled","Cheshire","EO","660","610","28620","27570"
"In post","2022","Declared non-disabled","Cheshire","G6/G7","190","190","57030","54990"
"In post","2022","Declared non-disabled","Cheshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cheshire","SEO/HEO","590","570","38230","37230"
"In post","2022","Declared non-disabled","Cheshire","Unknown","190","180","29720","28200"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","490","450","21170","21260"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","EO","450","410","27310","27570"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","G6/G7","60","50","57700","54990"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","SEO/HEO","210","200","35690","34290"
"In post","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","Cumbria","AA/AO","760","680","22060","21300"
"In post","2022","Declared non-disabled","Cumbria","EO","470","420","26180","25850"
"In post","2022","Declared non-disabled","Cumbria","G6/G7","80","80","56110","53430"
"In post","2022","Declared non-disabled","Cumbria","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Cumbria","SEO/HEO","260","240","34350","31990"
"In post","2022","Declared non-disabled","Cumbria","Unknown","220","210","37410","34340"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","AA/AO","2460","2230","22680","21260"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","EO","2400","2200","27210","27130"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","G6/G7","980","940","58150","55210"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","SCS","60","60","90910","87400"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","SEO/HEO","2580","2440","36440","33840"
"In post","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","410","380","29470","28200"
"In post","2022","Declared non-disabled","Devon","AA/AO","1930","1720","22570","21260"
"In post","2022","Declared non-disabled","Devon","EO","1600","1440","27260","27570"
"In post","2022","Declared non-disabled","Devon","G6/G7","890","840","54820","52070"
"In post","2022","Declared non-disabled","Devon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Devon","SEO/HEO","1990","1880","37610","37420"
"In post","2022","Declared non-disabled","Devon","Unknown","330","310","31760","29750"
"In post","2022","Declared non-disabled","Dorset and Somerset","AA/AO","1120","1040","22820","21260"
"In post","2022","Declared non-disabled","Dorset and Somerset","EO","1100","1000","27470","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","G6/G7","180","180","59440","55690"
"In post","2022","Declared non-disabled","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Dorset and Somerset","SEO/HEO","1050","1000","36850","34610"
"In post","2022","Declared non-disabled","Dorset and Somerset","Unknown","220","200","28890","26170"
"In post","2022","Declared non-disabled","East Anglia","AA/AO","3290","3020","23640","21680"
"In post","2022","Declared non-disabled","East Anglia","EO","2290","2110","27690","27570"
"In post","2022","Declared non-disabled","East Anglia","G6/G7","500","480","57860","54540"
"In post","2022","Declared non-disabled","East Anglia","SCS","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","East Anglia","SEO/HEO","2130","2040","36370","34290"
"In post","2022","Declared non-disabled","East Anglia","Unknown","540","500","28810","26990"
"In post","2022","Declared non-disabled","East Wales","AA/AO","3360","3060","22190","21260"
"In post","2022","Declared non-disabled","East Wales","EO","3390","3170","27240","27000"
"In post","2022","Declared non-disabled","East Wales","G6/G7","2030","1950","58670","59630"
"In post","2022","Declared non-disabled","East Wales","SCS","220","210","85320","78460"
"In post","2022","Declared non-disabled","East Wales","SEO/HEO","4590","4380","37490","37660"
"In post","2022","Declared non-disabled","East Wales","Unknown","400","380","30030","28200"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","1480","1340","23990","21960"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","EO","1170","1060","27810","27570"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","G6/G7","100","100","59050","57250"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","480","450","36990","34020"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","260","240","30420","28200"
"In post","2022","Declared non-disabled","Eastern Scotland","AA/AO","2980","2770","22270","21260"
"In post","2022","Declared non-disabled","Eastern Scotland","EO","2720","2550","28040","27570"
"In post","2022","Declared non-disabled","Eastern Scotland","G6/G7","1740","1660","62930","62170"
"In post","2022","Declared non-disabled","Eastern Scotland","SCS","170","160","89820","83230"
"In post","2022","Declared non-disabled","Eastern Scotland","SEO/HEO","3550","3410","38960","37710"
"In post","2022","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Essex","AA/AO","910","820","23940","23770"
"In post","2022","Declared non-disabled","Essex","EO","1450","1320","28710","29290"
"In post","2022","Declared non-disabled","Essex","G6/G7","220","210","59570","55210"
"In post","2022","Declared non-disabled","Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Essex","SEO/HEO","730","690","36780","35490"
"In post","2022","Declared non-disabled","Essex","Unknown","270","250","30330","26310"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","2520","2320","22460","21260"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","3930","3670","26160","26670"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","3960","3830","55930","54540"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","210","200","95470","87920"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","9460","9070","35900","35630"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1540","1470","38140","34340"
"In post","2022","Declared non-disabled","Greater Manchester","AA/AO","3440","3110","21650","21260"
"In post","2022","Declared non-disabled","Greater Manchester","EO","3910","3680","26940","27390"
"In post","2022","Declared non-disabled","Greater Manchester","G6/G7","1770","1720","57070","55210"
"In post","2022","Declared non-disabled","Greater Manchester","SCS","100","100","87560","81700"
"In post","2022","Declared non-disabled","Greater Manchester","SEO/HEO","3960","3820","35590","33600"
"In post","2022","Declared non-disabled","Greater Manchester","Unknown","730","690","30100","28200"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","2570","2240","22660","21250"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","EO","2410","2260","27100","26820"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","G6/G7","1580","1520","56330","54540"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","SCS","60","60","89630","86780"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","SEO/HEO","3460","3330","36240","35070"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Unknown","300","280","30570","28200"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","1170","1090","22940","21300"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","850","790","27080","27570"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","130","120","60100","55610"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","530","510","36440","35900"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","270","250","30460","28200"
"In post","2022","Declared non-disabled","Highlands and Islands","AA/AO","590","550","23230","22630"
"In post","2022","Declared non-disabled","Highlands and Islands","EO","460","430","28890","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","G6/G7","50","50","61170","59590"
"In post","2022","Declared non-disabled","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Highlands and Islands","SEO/HEO","320","310","38380","36700"
"In post","2022","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inner London - East","AA/AO","1540","1410","26040","25110"
"In post","2022","Declared non-disabled","Inner London - East","EO","3020","2870","30830","31060"
"In post","2022","Declared non-disabled","Inner London - East","G6/G7","2740","2650","63050","62120"
"In post","2022","Declared non-disabled","Inner London - East","SCS","400","390","96190","91750"
"In post","2022","Declared non-disabled","Inner London - East","SEO/HEO","3570","3480","40090","39440"
"In post","2022","Declared non-disabled","Inner London - East","Unknown","640","620","36010","34100"
"In post","2022","Declared non-disabled","Inner London - West","AA/AO","2500","2370","26120","24490"
"In post","2022","Declared non-disabled","Inner London - West","EO","4460","4330","29430","29160"
"In post","2022","Declared non-disabled","Inner London - West","G6/G7","14880","14350","60050","57850"
"In post","2022","Declared non-disabled","Inner London - West","SCS","2630","2540","88940","79810"
"In post","2022","Declared non-disabled","Inner London - West","SEO/HEO","13670","13420","38810","38600"
"In post","2022","Declared non-disabled","Inner London - West","Unknown","170","170","37280","35990"
"In post","2022","Declared non-disabled","Kent","AA/AO","1870","1750","25520","24250"
"In post","2022","Declared non-disabled","Kent","EO","2530","2340","28120","27370"
"In post","2022","Declared non-disabled","Kent","G6/G7","230","220","58750","56520"
